^FINANCIAL,09/18/2020,1147.43,1154.57,1138.58,1154.57,887367,887367603.83
AUB,09/18/2020,45.25,45.25,45.1,45.25,2400,108585
BDO,09/18/2020,88,89.1,86.65,89,3358490,295075288
BPI,09/18/2020,65.45,65.55,64.2,65.5,2592470,169507060.5
CHIB,09/18/2020,21.75,21.8,21.35,21.35,132200,2857420
EW,09/18/2020,8.22,8.25,8.15,8.24,254800,2094793
MBT,09/18/2020,35.6,36.5,35.5,36.5,5239200,188782350
PBB,09/18/2020,9.1,9.68,9.1,9.55,19900,188549
PNB,09/18/2020,23.95,24,23.9,23.95,964100,23069580
PSB,09/18/2020,49.95,49.95,49.95,49.95,400,19980
RCB,09/18/2020,16.32,16.4,16.32,16.4,6400,104710
SECB,09/18/2020,95.6,96.9,94,95,818470,77848359.5
UBP,09/18/2020,54,54.2,54,54.15,22310,1207299
BKR,09/18/2020,0.8,0.8,0.8,0.8,1000,800
COL,09/18/2020,24.7,26.9,24.6,26.9,61200,1551630
FAF,09/18/2020,0.58,0.61,0.58,0.61,30000,17720
FERRO,09/18/2020,2.81,2.9,2.78,2.9,46000,128800
I,09/18/2020,1.31,1.45,1.31,1.4,242000,339850
MED,09/18/2020,0.295,0.31,0.29,0.29,510000,151850
MFC,09/18/2020,745,745,745,745,200,149000
NRCP,09/18/2020,0.62,0.62,0.59,0.62,50000,29990
PSE,09/18/2020,157.5,157.5,157,157.5,600,94465
^INDUSTRIAL,09/18/2020,7877.03,7877.03,7806.46,7844.97,1953985,1953985379.18
ACEN,09/18/2020,3.07,3.12,3.04,3.12,5840000,18072810
ACR,09/18/2020,1.25,1.26,1.23,1.24,684000,854560
AP,09/18/2020,25.8,26.2,25.8,26,1878900,48861810
BSC,09/18/2020,0.168,0.172,0.16,0.164,4230000,682550
FGEN,09/18/2020,25.2,25.2,24.65,24.65,997100,24799910
FPH,09/18/2020,60.7,61.6,60.7,60.7,740980,44980058
MER,09/18/2020,274.4,278.6,270,278.6,449340,124692296
MWC,09/18/2020,14.2,14.58,14.06,14.34,2277200,32796052
PCOR,09/18/2020,3.05,3.09,3.04,3.08,1209000,3691370
PERC,09/18/2020,3.29,3.3,3.09,3.26,42000,134510
PNX,09/18/2020,10.96,10.98,10.72,10.98,83200,911960
SHLPH,09/18/2020,17.6,17.64,17.5,17.64,286500,5048708
SPC,09/18/2020,9.25,9.3,9.23,9.29,191100,1768963
ANI,09/18/2020,7.95,7.95,7.9,7.95,4800,38117
AXLM,09/18/2020,2.43,2.57,2.39,2.57,3864000,9701220
CNPF,09/18/2020,17.4,18.1,17.02,18.1,1636600,28784702
DELM,09/18/2020,4.79,4.79,4.75,4.75,21000,100140
DNL,09/18/2020,5.6,5.61,5.47,5.5,5224300,28901247
EMP,09/18/2020,9.95,9.95,9.82,9.9,311200,3079745
FB,09/18/2020,64.25,64.25,63.9,64,240000,15360567.5
FOOD,09/18/2020,0.66,0.66,0.66,0.66,5000,3300
FRUIT,09/18/2020,1.29,1.29,1.24,1.26,10047000,12692010
GSMI,09/18/2020,50,51,48,51,35110,1768726
JFC,09/18/2020,132,133,130.2,130.2,2676800,351331630
LFM,09/18/2020,39,39,39,39,300,11700
MACAY,09/18/2020,8.15,8.15,7.5,8.14,7500,60662
MAXS,09/18/2020,5.15,5.17,4.85,4.93,342400,1697979
PIZZA,09/18/2020,5.81,5.97,5.81,5.93,31600,187569
RCI,09/18/2020,1.17,1.17,1.14,1.15,2196000,2527620
ROX,09/18/2020,1.89,1.93,1.86,1.87,129000,246150
SFI,09/18/2020,0.106,0.106,0.106,0.106,280000,29680
URC,09/18/2020,136.3,136.6,133.1,134,4082630,547197008
VITA,09/18/2020,0.81,0.81,0.79,0.8,7565000,6052990
VMC,09/18/2020,2.24,2.24,2.23,2.23,14000,31350
CA,09/18/2020,54.9,54.9,52,53,1380,72696
CAB,09/18/2020,51.5,59,51.5,53,640,35045
CHP,09/18/2020,1.55,1.57,1.52,1.52,12687000,19496940
EAGLE,09/18/2020,14,14,13.66,14,200800,2794220
EEI,09/18/2020,6.61,6.61,6.5,6.61,159400,1047674
HLCM,09/18/2020,5.65,5.78,5.6,5.78,1388600,7922451
MWIDE,09/18/2020,7.28,7.35,7.2,7.2,745600,5408284
PHN,09/18/2020,8.74,8.85,8.49,8.49,57200,491858
T,09/18/2020,0.7,0.77,0.69,0.75,1424000,1049260
VUL,09/18/2020,0.74,0.75,0.74,0.75,436000,323770
CROWN,09/18/2020,1.9,1.9,1.9,1.9,2000,3800
EURO,09/18/2020,1.93,2,1.88,1.88,543000,1041480
LMG,09/18/2020,4.22,4.22,4.22,4.22,1000,4220
MVC,09/18/2020,4.45,4.6,4.41,4.5,8000,35820
PPC,09/18/2020,4.09,4.09,4.05,4.07,11000,44680
GREEN,09/18/2020,2.18,2.19,2.14,2.16,4182000,9071310
IMI,09/18/2020,6.06,6.14,5.9,6.05,801900,4842612
ION,09/18/2020,1,1,0.97,1,282000,277860
SSP,09/18/2020,1.4,1.46,1.4,1.45,1689000,2416740
TECH,09/18/2020,6.01,6.01,5.9,5.95,3115100,18539144
^HOLDING,09/18/2020,6219.07,6249.38,6142.56,6143.69,1816048,1816048155.04
ABA,09/18/2020,0.48,0.48,0.475,0.475,4340000,2063750
ABG,09/18/2020,8.09,8.09,7.7,8.08,1900,14935
AC,09/18/2020,715,720,702,720,280770,201007340
AEV,09/18/2020,47.6,48,47.15,48,844000,40464265
AGI,09/18/2020,7.1,7.28,7.02,7.25,16659000,119660790
ALLHC,09/18/2020,2.37,2.45,2.26,2.44,4199000,10075470
ANS,09/18/2020,6.36,6.36,6.36,6.36,5000,31800
