^FINANCIAL,08/24/2020,1135.55,1135.55,1113.75,1121.78,726125,726125070.7
AUB,08/24/2020,44.9,45,44.55,45,5200,232680
BDO,08/24/2020,90,90,87.05,87.05,4976520,435378178.5
BPI,08/24/2020,63.5,64,62.3,64,1479170,93959087.5
CHIB,08/24/2020,20.5,20.55,20.4,20.55,75700,1549820
EW,08/24/2020,8.2,8.28,8.17,8.26,803100,6611683
MBT,08/24/2020,34.7,34.9,34.05,34.05,4583400,156997595
PBC,08/24/2020,17.46,17.46,17.46,17.46,100,1746
PNB,08/24/2020,20.2,20.2,19.68,19.78,89400,1770874
PSB,08/24/2020,48,48,48,48,100,4800
PTC,08/24/2020,94,94.5,94,94.5,110,10390
RCB,08/24/2020,16.42,16.42,16.2,16.2,22400,365438
SECB,08/24/2020,96.5,97.45,95.15,96.95,255320,24573582.5
UBP,08/24/2020,53.95,54,53.6,54,69260,3732814
BKR,08/24/2020,0.84,0.85,0.83,0.84,291000,244150
COL,08/24/2020,22.35,22.35,20.7,20.9,2100,45105
FAF,08/24/2020,0.54,0.6,0.54,0.6,185000,102440
FERRO,08/24/2020,2.52,2.54,2.52,2.54,13000,32780
I,08/24/2020,0.99,0.99,0.99,0.99,1000,990
MED,08/24/2020,0.29,0.29,0.28,0.28,830000,239500
NRCP,08/24/2020,0.64,0.64,0.63,0.63,4000,2550
PSE,08/24/2020,158,158,155,156,1410,221555
SLF,08/24/2020,1915,1915,1915,1915,10,19150
^INDUSTRIAL,08/24/2020,7810.4,7857.78,7774.66,7857.78,5924945,5924945921.49
ACEN,08/24/2020,2.77,2.8,2.75,2.77,5422000,14981880
ACR,08/24/2020,1.28,1.29,1.25,1.28,2792000,3543870
AP,08/24/2020,25.8,26,25.65,25.7,976300,25123105
BSC,08/24/2020,0.16,0.16,0.156,0.16,350000,55060
FGEN,08/24/2020,23.75,23.75,23.5,23.65,888700,21033240
FPH,08/24/2020,60.7,61,60.7,60.7,61110,3709494
MER,08/24/2020,272,272,267.2,270,359330,96832216
MWC,08/24/2020,13.7,13.8,13.4,13.5,1234700,16764828
PCOR,08/24/2020,3.1,3.12,3.07,3.09,402000,1243610
PERC,08/24/2020,3.16,3.3,3.15,3.3,31000,97860
PNX,08/24/2020,11.2,11.2,11,11.2,27000,301000
SHLPH,08/24/2020,17.2,17.3,17.06,17.3,612600,10573170
SPC,08/24/2020,8.35,8.4,8.27,8.4,37000,309357
ANI,08/24/2020,7.8,7.83,7.58,7.83,92300,715658
AXLM,08/24/2020,2.4,2.4,2.37,2.37,1627000,3858980
CAT,08/24/2020,11.4,11.4,11.3,11.3,4200,47780
CNPF,08/24/2020,16.26,16.5,16.26,16.38,2009400,32939454
DELM,08/24/2020,5,5,4.85,4.9,36000,177010
DNL,08/24/2020,5.06,5.06,4.91,4.91,868600,4290241
EMP,08/24/2020,10.1,10.1,9.87,10.08,525451500,5202011945
FB,08/24/2020,66.3,67.5,66.2,67.35,266200,17916442.5
FOOD,08/24/2020,0.66,0.67,0.65,0.67,385000,253130
FRUIT,08/24/2020,1.17,1.19,1.15,1.18,5037000,5864930
GSMI,08/24/2020,39.45,39.45,39.45,39.45,600,23670
JFC,08/24/2020,139.6,141.5,139.6,141.2,462920,65219719
LFM,08/24/2020,43,43,43,43,100,4300
MACAY,08/24/2020,8.7,8.7,7.95,7.95,90200,735183
MAXS,08/24/2020,4.8,4.86,4.74,4.8,110000,524950
MG,08/24/2020,0.131,0.131,0.13,0.13,210000,27500
PIZZA,08/24/2020,5.5,5.7,5.5,5.57,264700,1466129
RCI,08/24/2020,1.3,1.3,1.23,1.28,9135000,11636190
RFM,08/24/2020,4.44,4.44,4.44,4.44,1000,4440
SFI,08/24/2020,0.11,0.11,0.11,0.11,100000,11000
URC,08/24/2020,137.2,140,136.8,140,1727900,240065474
VITA,08/24/2020,0.78,0.78,0.77,0.77,504000,388410
CAB,08/24/2020,54.95,54.95,54.95,54.95,10,549.5
CHP,08/24/2020,1.3,1.38,1.26,1.37,33406000,44361950
DAVIN,08/24/2020,3.91,3.91,3.51,3.51,26000,94580
EAGLE,08/24/2020,10.5,10.5,10.3,10.48,627100,6575294
EEI,08/24/2020,5.42,5.42,5.31,5.32,613500,3283169
