^FINANCIAL,06/30/2021,1503.34,1512.71,1498.54,1498.54,586758,586758924.67
AUB,06/30/2021,46,46.25,46,46.1,1900,87755
BDO,06/30/2021,114.1,115,113.2,113.2,1743720,198439748
BPI,06/30/2021,87.8,88.95,87.8,88.7,1612800,142982997.5
CHIB,06/30/2021,25.5,25.85,25.5,25.5,102500,2631965
EW,06/30/2021,10,10.44,9.98,10.4,866300,8806279
MBT,06/30/2021,49.2,49.5,48.7,48.7,1538900,75411880
PBB,06/30/2021,11,11.1,11,11.1,213000,2360600
PBC,06/30/2021,19.64,19.64,19.64,19.64,100,1964
PNB,06/30/2021,22.85,22.9,22.55,22.6,593200,13456460
PSB,06/30/2021,56,56,55.8,55.95,3460,193589.5
RCB,06/30/2021,24.25,24.25,22.2,22.6,1765400,40495655
SECB,06/30/2021,119.3,119.3,117.6,118,783620,92574265
UBP,06/30/2021,76.45,76.75,76.45,76.55,830,63487.5
BKR,06/30/2021,1.3,1.36,1.3,1.35,82000,110060
COL,06/30/2021,4.38,4.4,4.3,4.4,116000,508590
FERRO,06/30/2021,2.99,2.99,2.98,2.98,22000,65570
I,06/30/2021,1.41,1.41,1.29,1.29,162000,213190
MED,06/30/2021,0.405,0.405,0.395,0.405,60000,23900
NRCP,06/30/2021,0.7,0.7,0.7,0.7,3000,2100
PSE,06/30/2021,208.2,209,200,209,39030,8084292
SLF,06/30/2021,2450,2450,2400,2400,85,204500
^INDUSTRIAL,06/30/2021,9653.28,9653.96,9582.05,9630.09,1963385,1963385763.45
ACEN,06/30/2021,8.29,8.34,8.16,8.25,13519100,111574999
ACR,06/30/2021,1.34,1.34,1.32,1.33,230000,305950
AP,06/30/2021,24.65,24.8,24.45,24.45,1871500,45882975
BSC,06/30/2021,0.8,0.81,0.79,0.8,7231000,5799750
FGEN,06/30/2021,30.35,30.35,30,30,2297300,69100275
FPH,06/30/2021,79.1,79.2,78.6,79.1,113380,8966881.5
MER,06/30/2021,279,279,276,277.2,198580,55072060
MWC,06/30/2021,18.6,18.6,18.24,18.3,2408500,44195848
PCOR,06/30/2021,3.32,3.36,3.31,3.33,2114000,7041160
PERC,06/30/2021,4.12,4.12,4.01,4.12,15000,60770
PNX,06/30/2021,12.8,13,12.78,13,200800,2589132
SHLPH,06/30/2021,20.5,20.55,19.98,20,1467800,29552626
SPC,06/30/2021,12.52,12.52,12.1,12.48,103200,1284240
VVT,06/30/2021,18,18,18,18,200,3600
ANI,06/30/2021,6.3,6.3,6.09,6.22,12908900,79464423
AXLM,06/30/2021,2.95,2.95,2.9,2.9,807000,2353520
CAT,06/30/2021,14.5,14.5,14.5,14.5,400,5800
CNPF,06/30/2021,23.05,23.55,23,23.4,1847200,43186755
DELM,06/30/2021,14.74,14.84,14.7,14.8,145400,2145716
DNL,06/30/2021,8.25,8.26,8.17,8.17,1208700,9890004
EMP,06/30/2021,12.04,12.82,11.96,12.8,23937100,302961652
FB,06/30/2021,81.95,81.95,79.8,81.6,660970,53327161
FOOD,06/30/2021,0.65,0.65,0.65,0.65,1000,650
FRUIT,06/30/2021,1.38,1.4,1.38,1.4,2479000,3458180
GSMI,06/30/2021,99.45,99.45,94.75,94.75,101570,9749606.5
JFC,06/30/2021,213.4,213.6,208.8,213.6,943470,200182428
LFM,06/30/2021,30.4,30.6,30.4,30.6,600,18300
MACAY,06/30/2021,7.44,7.93,7.44,7.92,3200,25317
MAXS,06/30/2021,6.86,6.9,6.8,6.85,275500,1891493
MG,06/30/2021,0.295,0.295,0.285,0.29,6300000,1819650
MONDE,06/30/2021,16.12,16.8,16.12,16.52,29927900,495712002
PIZZA,06/30/2021,8.32,8.5,8.26,8.5,97500,814726
RCI,06/30/2021,1.07,1.07,1.04,1.04,1230000,1281200
RFM,06/30/2021,4.5,4.5,4.5,4.5,60000,270000
ROX,06/30/2021,1.46,1.46,1.46,1.46,13000,18980
SFI,06/30/2021,0.162,0.167,0.157,0.16,24800000,4012040
URC,06/30/2021,145.7,145.8,144,144.5,578880,83735252
VITA,06/30/2021,0.87,0.88,0.87,0.87,1137000,994250
VMC,06/30/2021,2.45,2.45,2.45,2.45,50000,122500
CHP,06/30/2021,1.31,1.31,1.27,1.27,6760000,8689070
DAVIN,06/30/2021,2.98,3.04,2.9,3,1396000,4119860
EAGLE,06/30/2021,15,15.24,14.94,15.24,1297600,19528404
EEI,06/30/2021,7.7,7.7,7.53,7.7,19600,150202
HLCM,06/30/2021,6.8,6.98,6.8,6.97,2095000,14509185
MWIDE,06/30/2021,6.8,6.88,6.67,6.7,507100,3401980
PHN,06/30/2021,13.48,13.48,13.4,13.48,24500,329810
T,06/30/2021,1.05,1.1,1.05,1.1,222000,237520
VUL,06/30/2021,2.14,2.17,2.13,2.15,1704000,3664520
CROWN,06/30/2021,1.76,1.77,1.75,1.76,367000,646340
EURO,06/30/2021,1.97,2.01,1.94,1.97,125000,247180
PPC,06/30/2021,5.4,5.45,5.4,5.4,88000,475350
CIC,06/30/2021,21.9,21.9,21.8,21.9,9300,203635
GREEN,06/30/2021,4.22,4.35,4.17,4.3,28188000,120896210
IMI,06/30/2021,10.18,10.2,9.9,9.9,541100,5407793
ION,06/30/2021,1.09,1.13,1.08,1.13,308000,341490
PMPC,06/30/2021,5.8,5.88,5.78,5.88,19200,111268
SSP,06/30/2021,1.34,1.34,1.32,1.32,407000,540410
TECH,06/30/2021,6.2,6.4,6.01,6.18,8694700,53712022
^HOLDING,06/30/2021,6976.46,6991.31,6920.49,6920.49,1162775,1162775271.55
ABA,06/30/2021,1.1,1.16,1.09,1.12,102133000,113060470
ABG,06/30/2021,7.38,7.38,7.2,7.2,1100,8054
AC,06/30/2021,808,810,800,800,240760,193167920
AEV,06/30/2021,42.4,42.95,42.15,42.15,822200,34786180
AGI,06/30/2021,10.3,10.34,10.1,10.16,6447800,65482144
ALLHC,06/30/2021,4,4.1,3.8,4.1,7748000,31104240
ANS,06/30/2021,6.98,7.1,6.98,7.1,1300,9110
APO,06/30/2021,0.93,0.96,0.91,0.95,4188000,3949000
ATN,06/30/2021,0.7,0.71,0.7,0.7,877000,616860
