^FINANCIAL,04/16/2021,1390.68,1393.32,1384.46,1393.32,383791,383791691.05
BDO,04/16/2021,104.5,104.8,103.2,104.8,1072000,111782312
BPI,04/16/2021,83,83.5,82.55,83,1084170,89959346.5
CHIB,04/16/2021,22.85,22.9,22.85,22.9,143400,3283810
EW,04/16/2021,9.62,9.62,9.51,9.52,266800,2554626
MBT,04/16/2021,44.4,44.8,44.35,44.7,3124900,139466345
PBB,04/16/2021,10.28,10.28,10.28,10.28,5000,51400
PBC,04/16/2021,23.4,23.4,23.4,23.4,500,11700
PNB,04/16/2021,22.85,23,22.75,22.9,113000,2585255
PSB,04/16/2021,55.5,56,55.5,55.5,4590,254795
RCB,04/16/2021,17.5,17.5,17.04,17.04,12500,213314
SECB,04/16/2021,119,119,118.5,118.8,254630,30274400
UBP,04/16/2021,70.05,70.1,70,70,2560,179222.5
BKR,04/16/2021,1.63,1.7,1.61,1.7,357000,591760
COL,04/16/2021,3.96,3.96,3.94,3.95,185000,731640
FERRO,04/16/2021,3.15,3.15,3.14,3.14,29000,91200
I,04/16/2021,1.45,1.47,1.44,1.47,75000,109680
MED,04/16/2021,0.4,0.43,0.4,0.43,70000,29300
MFC,04/16/2021,995,995,995,995,10,9950
NRCP,04/16/2021,0.75,0.77,0.72,0.77,272000,201270
PSE,04/16/2021,146,148,145.8,148,9110,1336968
SLF,04/16/2021,2346,2346,2346,2346,10,23460
V,04/16/2021,0.97,0.97,0.97,0.97,11000,10670
^INDUSTRIAL,04/16/2021,8636.6,8653.93,8600.03,8607.48,838825,838825340.26
ACEN,04/16/2021,7.2,7.26,7.13,7.2,10952000,78659909
ACR,04/16/2021,1.36,1.37,1.3,1.31,972000,1293440
AP,04/16/2021,23.65,23.85,23.55,23.55,465400,10975160
BSC,04/16/2021,1.02,1.07,1.01,1.06,136814000,143804280
FGEN,04/16/2021,30.8,31.1,30.6,30.9,1353000,41859395
FPH,04/16/2021,69,69.2,67.1,67.25,6760,459724
MER,04/16/2021,275.2,277.6,273.2,273.8,119900,32869074
MWC,04/16/2021,14.4,14.78,14.4,14.5,910400,13192292
PCOR,04/16/2021,3.24,3.27,3.21,3.21,395000,1278010
PNX,04/16/2021,11.82,12.24,11.82,12.22,11400,139350
SHLPH,04/16/2021,20.65,20.75,20.4,20.55,360900,7419705
SPC,04/16/2021,10.8,10.82,10.78,10.8,226600,2447300
VVT,04/16/2021,14.8,14.8,14.8,14.8,15300,226440
ANI,04/16/2021,7.05,7.05,6.8,6.99,1180300,8232486
AXLM,04/16/2021,3.41,3.46,3.41,3.43,590000,2020160
CAT,04/16/2021,13.4,13.42,13.2,13.2,3400,45354
CNPF,04/16/2021,19,19.08,18.7,19,815100,15324310
DELM,04/16/2021,9.75,9.91,9.73,9.88,125500,1232197
DNL,04/16/2021,7.15,7.23,7.12,7.13,958500,6839978
EMP,04/16/2021,10.32,10.46,10.32,10.46,1551000,16212906
FB,04/16/2021,68.25,68.8,67.95,68.8,267080,18339838.5
FOOD,04/16/2021,0.64,0.65,0.62,0.65,430000,275400
FRUIT,04/16/2021,1.4,1.4,1.37,1.39,2922000,4052650
GSMI,04/16/2021,54,55,54,54.5,180130,9754897.5
JFC,04/16/2021,180,180.1,179.2,179.5,180960,32530922
LFM,04/16/2021,32.05,32.05,31.95,31.95,1000,31985
MACAY,04/16/2021,7.83,7.83,7.83,7.83,2000,15660
MAXS,04/16/2021,6,6.04,5.92,6.03,75400,451024
MG,04/16/2021,0.345,0.345,0.33,0.335,12730000,4246050
PIZZA,04/16/2021,7.2,7.3,7.1,7.2,55400,396848
RCI,04/16/2021,1.07,1.1,1.05,1.07,2408000,2568260
RFM,04/16/2021,4.74,4.74,4.74,4.74,2000,9480
SFI,04/16/2021,0.133,0.139,0.133,0.139,7660000,1026440
URC,04/16/2021,130,130,128.2,128.5,746670,96116263
VITA,04/16/2021,0.82,0.83,0.81,0.81,799000,652400
VMC,04/16/2021,2.28,2.28,2.28,2.28,4000,9120
CA,04/16/2021,56.3,56.3,56.3,56.3,500,28150
CAB,04/16/2021,59,64.9,59,64,20480,1210281
CHP,04/16/2021,1.19,1.22,1.19,1.21,2081000,2510930
DAVIN,04/16/2021,3.04,3.09,2.92,3,3314000,9899810
EAGLE,04/16/2021,11.5,11.62,11.4,11.62,10700,122890
EEI,04/16/2021,7.63,7.63,7.28,7.36,1884300,13859409
HLCM,04/16/2021,5.56,5.69,5.56,5.57,82300,462372
MWIDE,04/16/2021,7.15,7.3,7.14,7.3,1424900,10313808
PHN,04/16/2021,12.34,12.36,12.34,12.36,47900,591864
T,04/16/2021,1.19,1.25,1.17,1.21,929000,1113880
VUL,04/16/2021,2.52,2.52,2.44,2.47,2422000,5996940
CROWN,04/16/2021,1.9,1.9,1.84,1.87,1348000,2549880
EURO,04/16/2021,2.02,2.02,2,2.01,93000,186880
LMG,04/16/2021,4.35,4.35,4.35,4.35,225000,978750
MVC,04/16/2021,4.6,4.6,4.53,4.53,9000,41110
PPC,04/16/2021,5.23,5.24,5.23,5.24,187900,982747
CIC,04/16/2021,22.05,22.05,21.15,21.95,17700,385650
GREEN,04/16/2021,3.77,3.84,3.7,3.79,12615000,47980480
IMI,04/16/2021,11.34,11.34,10.9,11.3,336700,3730992
ION,04/16/2021,1.1,1.13,1.1,1.11,77000,85530
PMPC,04/16/2021,5.65,5.77,5.65,5.77,1800,10182
SSP,04/16/2021,1.44,1.44,1.36,1.4,131000,186410
TECH,04/16/2021,5.99,6,5.91,5.92,1036900,6158911
^HOLDING,04/16/2021,6654.91,6657.37,6613.14,6616.88,635851,635851748.7
ABA,04/16/2021,1.2,1.21,1.17,1.17,22595000,26911210
ABG,04/16/2021,7.4,7.4,7.35,7.35,300,2213
AC,04/16/2021,764,764,756,758,124260,94165290
AEV,04/16/2021,35.5,35.85,35,35,874100,30717905
AGI,04/16/2021,11.08,11.08,10.88,10.9,1855000,20305266
ALLHC,04/16/2021,3.2,3.34,3.19,3.32,6037000,19951920
ANS,04/16/2021,6.7,6.7,6.6,6.64,21400,142648
APO,04/16/2021,0.73,0.75,0.71,0.72,3137000,2287130
ATN,04/16/2021,0.75,0.75,0.73,0.74,1322000,972240
