stock_code,quote_date,open_price,high_price,low_price,close_price,volume,value
2GO,2023/06/05,13.5,13.5,13.5,13.5,0,0
8990B,2023/06/05,94,94,94,94,100,9400
8990P,2023/06/05,101.1,101.1,101.1,101.1,0,0
AAA,2023/06/05,1.61,1.61,1.61,1.61,0,0
AB,2023/06/05,5.98,5.98,5.98,5.98,0,0
ABA,2023/06/05,2.61,2.67,2.61,2.65,5530000,14670000
ABG,2023/06/05,3.95,3.95,3.95,3.95,0,0
ABS,2023/06/05,6.78,6.86,6.75,6.8,104200,710620
ABSP,2023/06/05,6.69,6.7,6.69,6.7,2500,16740
AC,2023/06/05,664.5,674.5,658,670,274090,183730000
ACE,2023/06/05,1.71,1.71,1.71,1.71,1000,1710
ACEN,2023/06/05,6.02,6.03,5.99,6.03,1770000,10630000
ACPA,2023/06/05,500,500,500,500,0,0
ACPAR,2023/06/05,2550,2550,2550,2550,15,38250
ACPB1,2023/06/05,490,490,490,490,1000,490000
ACR,2023/06/05,0.77,0.78,0.77,0.78,62000,48260
AEV,2023/06/05,54.95,54.95,54.1,54.15,193870,10510000
AGI,2023/06/05,13.72,14.08,13.72,14,4210000,58660000
ALCO,2023/06/05,0.54,0.54,0.54,0.54,2000,1080
ALCPB,2023/06/05,102.3,102.3,102.3,102.3,0,0
ALCPC,2023/06/05,101.3,101.3,101.3,101.3,0,0
ALCPD,2023/06/05,500,500,500,500,0,0
ALHI,2023/06/05,6.2,6.2,6.2,6.2,0,0
ALI,2023/06/05,26.05,26.3,25.85,25.9,6170000,160780000
ALLDY,2023/06/05,0.198,0.201,0.198,0.2,7260000,1450000
ALLHC,2023/06/05,2.73,2.79,2.7,2.73,666000,1820000
ALTER,2023/06/05,0.94,0.96,0.9,0.9,3050000,2810000
ANI,2023/06/05,7.35,7.36,7.32,7.35,16300000,119770000
ANS,2023/06/05,10.9,11,10.9,10.92,6300,68810
AP,2023/06/05,37.35,37.35,36.95,37,581300,21530000
APB2R,2023/06/05,486,486,486,486,0,0
APC,2023/06/05,0.215,0.219,0.215,0.219,130000,28070
APL,2023/06/05,0.025,0.026,0.025,0.026,1200000000,30970000
APO,2023/06/05,0.6,0.6,0.6,0.6,0,0
APVI,2023/06/05,9.8,9.99,9.6,9.9,12900,125550
APX,2023/06/05,2.81,2.9,2.75,2.89,8430000,23900000
AR,2023/06/05,0.0046,0.0046,0.0046,0.0046,0,0
ARA,2023/06/05,0.89,0.92,0.89,0.89,151000,135270
AREIT,2023/06/05,33.5,34.15,33.5,34.05,196800,6680000
ASLAG,2023/06/05,1.4,1.47,1.38,1.39,280000,390750
AT,2023/06/05,4,4,3.91,3.92,1010000,3940000
ATI,2023/06/05,14,14.2,14,14.2,4800,67980
ATN,2023/06/05,0.39,0.39,0.39,0.39,40000,15600
ATNB,2023/06/05,0.39,0.39,0.39,0.39,0,0
AUB,2023/06/05,45,45.5,44,45.5,148300,6680000
AXLM,2023/06/05,2.55,2.55,2.55,2.55,26000,66300
BALAI,2023/06/05,0.56,0.57,0.56,0.57,1930000,1080000
BC,2023/06/05,4.55,4.6,4.55,4.6,28000,128180
BCB,2023/06/05,4.52,4.58,4.52,4.58,43000,195910
BCOR,2023/06/05,7.5,7.5,7.5,7.5,0,0
BCP,2023/06/05,23.3,23.3,23.3,23.3,0,0
BDO,2023/06/05,139,139.4,138.1,138.1,1810000,250940000
BEL,2023/06/05,1.18,1.2,1.18,1.18,1030000,1210000
BH,2023/06/05,680,680,680,680,0,0
BHI,2023/06/05,0.07,0.082,0.07,0.079,220470000,16920000
BKR,2023/06/05,1.42,1.46,1.34,1.39,378000,522030
BLOOM,2023/06/05,10.6,10.7,10.4,10.7,2080000,22010000
BMM,2023/06/05,52,52,52,52,0,0
BNCOM,2023/06/05,6.95,7,6.9,7,28100,195280
BPI,2023/06/05,100.7,101.5,100.7,100.7,2490000,251770000
BRN,2023/06/05,0.77,0.78,0.75,0.78,144000,108650
BRNP,2023/06/05,100,100,100,100,0,0
BSC,2023/06/05,0.227,0.227,0.222,0.222,540000,120150
C,2023/06/05,1.08,1.12,1.08,1.1,231000,253070
CA,2023/06/05,32,32,32,32,0,0
CAB,2023/06/05,41,41,41,41,0,0
CAT,2023/06/05,9.08,9.08,9.08,9.08,0,0
CDC,2023/06/05,0.76,0.77,0.76,0.77,139000,106100
CEB,2023/06/05,40.5,41,40.5,40.75,96500,3940000
CEBCP,2023/06/05,40.2,40.2,40.15,40.2,118200,4750000
CEI,2023/06/05,0.077,0.077,0.077,0.077,0,0
CEU,2023/06/05,7.68,7.68,7.68,7.68,1600,12290
CHI,2023/06/05,6.12,6.12,6.12,6.12,0,0
CHIB,2023/06/05,30.85,31,30.85,30.9,982400,30320000
CHP,2023/06/05,1.02,1.06,0.99,1.06,1980000,2030000
CIC,2023/06/05,15.3,15.8,15.3,15.8,1600,24830
CIP,2023/06/05,123,123,123,123,0,0
CLI,2023/06/05,2.63,2.67,2.61,2.65,603000,1590000
CNPF,2023/06/05,24,24.35,24,24.2,410600,9930000
CNVRG,2023/06/05,10.8,11.04,10.72,10.72,1430000,15540000
COAL,2023/06/05,0.18,0.18,0.18,0.18,0,0
COL,2023/06/05,3.06,3.06,3.06,3.06,500000,1530000
COSCO,2023/06/05,5,5.08,5,5.08,675000,3420000
