stock_code,quote_date,open_price,high_price,low_price,close_price,volume,value
2GO,2023/06/14,13.5,13.5,13.5,13.5,0,0
8990B,2023/06/14,94.05,94.05,94.05,94.05,0,0
8990P,2023/06/14,101.1,101.1,101.1,101.1,0,0
AAA,2023/06/14,1.61,1.61,1.61,1.61,0,0
AB,2023/06/14,5,5,5,5,1000,5000
ABA,2023/06/14,2.68,2.7,2.67,2.69,2030000,5440000
ABG,2023/06/14,3.8,3.8,3.8,3.8,0,0
ABS,2023/06/14,6.7,6.79,6.68,6.69,95700,641540
ABSP,2023/06/14,6.26,6.27,6.21,6.27,1340000,8380000
AC,2023/06/14,675,683.5,646,653,324470,212980000
ACE,2023/06/14,1.72,1.72,1.72,1.72,0,0
ACEN,2023/06/14,5.83,5.83,5.6,5.7,11910000,67690000
ACPA,2023/06/14,500,500,500,500,0,0
ACPAR,2023/06/14,2510,2510,2510,2510,155,389050
ACPB1,2023/06/14,490,500,490,500,1040,510600
ACR,2023/06/14,0.71,0.71,0.71,0.71,2000,1420
AEV,2023/06/14,54.25,54.95,53.1,54.15,175760,9510000
AGI,2023/06/14,13.46,13.46,13.04,13.3,778400,10310000
ALCO,2023/06/14,0.48,0.49,0.48,0.49,610000,296900
ALCPB,2023/06/14,102.3,102.3,102.3,102.3,0,0
ALCPC,2023/06/14,101.4,101.4,101.4,101.4,0,0
ALCPD,2023/06/14,455,479.8,340,479.8,5850,2020000
ALHI,2023/06/14,7.39,7.39,6.29,6.29,6300,39880
ALI,2023/06/14,25.05,25.25,24,24,20260000,493260000
ALLDY,2023/06/14,0.195,0.195,0.191,0.192,4370000,840640
ALLHC,2023/06/14,2.75,2.75,2.68,2.71,1430000,3860000
ALTER,2023/06/14,0.94,1.02,0.93,1.01,17170000,17060000
ANI,2023/06/14,7.05,7.27,7.05,7.25,4780000,34720000
ANS,2023/06/14,11.26,11.26,10.86,10.86,45500,500580
AP,2023/06/14,36.95,36.95,36.7,36.8,197100,7260000
APB2R,2023/06/14,472,472,472,472,0,0
APC,2023/06/14,0.24,0.24,0.24,0.24,70000,16800
APL,2023/06/14,0.027,0.027,0.026,0.026,116700000,3040000
APO,2023/06/14,0.56,0.56,0.56,0.56,0,0
APVI,2023/06/14,10.08,10.08,9.6,9.6,103200,992930
APX,2023/06/14,2.77,2.77,2.65,2.65,7110000,19140000
AR,2023/06/14,0.0046,0.0046,0.0046,0.0046,0,0
ARA,2023/06/14,0.88,0.88,0.84,0.88,180000,156210
AREIT,2023/06/14,34.4,34.5,33.95,34.3,304100,10420000
ASLAG,2023/06/14,1.4,1.43,1.36,1.42,67000,92950
AT,2023/06/14,3.84,3.92,3.84,3.9,78000,305000
ATI,2023/06/14,14.1,14.1,14.1,14.1,1300,18330
ATN,2023/06/14,0.39,0.39,0.39,0.39,10000,3900
ATNB,2023/06/14,0.4,0.4,0.4,0.4,0,0
AUB,2023/06/14,45.45,45.5,45.45,45.5,1000,45500
AXLM,2023/06/14,2.46,2.46,2.45,2.45,71000,174530
BALAI,2023/06/14,0.56,0.56,0.54,0.54,1950000,1050000
BC,2023/06/14,4.6,4.7,4.6,4.7,34000,159500
BCB,2023/06/14,4.62,4.63,4.59,4.59,51000,234340
