stock_code,quote_date,open_price,high_price,low_price,close_price,volume,value
2GO,2023/06/16,13.5,13.5,13.5,13.5,0,0
8990B,2023/06/16,98,98,98,98,200,19600
8990P,2023/06/16,101.1,101.1,101.1,101.1,0,0
AAA,2023/06/16,1.61,1.61,1.61,1.61,0,0
AB,2023/06/16,5.58,5.58,5,5.14,13900,71010
ABA,2023/06/16,2.67,2.69,2.66,2.68,965000,2580000
ABG,2023/06/16,3.81,3.81,3.81,3.81,0,0
ABS,2023/06/16,6.8,6.8,6.55,6.55,74600,497200
ABSP,2023/06/16,6.27,6.27,6.25,6.25,21800,136570
AC,2023/06/16,639,649.5,615,615,1820000,1130000000
ACE,2023/06/16,1.7,1.7,1.7,1.7,1000,1700
ACEN,2023/06/16,5.5,5.5,5.3,5.3,31570000,168770000
ACPA,2023/06/16,500,500,500,500,0,0
ACPAR,2023/06/16,2508,2508,2500,2500,555,1390000
ACPB1,2023/06/16,491.2,491.2,491.2,491.2,20,9820
ACR,2023/06/16,0.71,0.73,0.71,0.72,94000,67280
AEV,2023/06/16,53.2,57.45,53.2,57.45,2110000,119610000
AGI,2023/06/16,13.26,13.26,13.1,13.24,1110000,14660000
ALCO,2023/06/16,0.49,0.49,0.48,0.49,321000,156290
ALCPB,2023/06/16,102.3,102.3,102.3,102.3,0,0
ALCPC,2023/06/16,101.4,101.4,101.4,101.4,0,0
ALCPD,2023/06/16,490,490,490,490,20,9800
ALHI,2023/06/16,6.29,6.29,6.29,6.29,0,0
ALI,2023/06/16,24.15,24.75,23.95,24.45,22460000,545000000
ALLDY,2023/06/16,0.191,0.194,0.19,0.194,2470000,474350
ALLHC,2023/06/16,2.66,2.69,2.6,2.6,384000,1010000
ALTER,2023/06/16,1,1.04,1,1.03,2590000,2640000
ANI,2023/06/16,7.05,7.25,7.05,7.21,4120000,29520000
ANS,2023/06/16,11.14,11.6,11,11.3,110500,1260000
AP,2023/06/16,36.5,36.75,36.25,36.5,1340000,48720000
APB2R,2023/06/16,472.2,472.2,472.2,472.2,20,9440
APC,2023/06/16,0.24,0.24,0.24,0.24,0,0
APL,2023/06/16,0.026,0.027,0.025,0.026,62800000,1630000
APO,2023/06/16,0.62,0.62,0.62,0.62,0,0
APVI,2023/06/16,9.6,9.6,9.6,9.6,100,960
APX,2023/06/16,2.53,2.64,2.53,2.62,4120000,10680000
AR,2023/06/16,0.0046,0.0046,0.0046,0.0046,0,0
ARA,2023/06/16,0.84,0.88,0.84,0.86,44000,37800
AREIT,2023/06/16,34.1,34.45,33.8,34,2660000,90490000
