stock_code,quote_date,open_price,high_price,low_price,close_price,volume,value
2GO,2023/02/13,7.2,7.2,6.82,6.82,11100,77170
8990B,2023/02/13,98.5,98.5,98.5,98.5,0,0
8990P,2023/02/13,101.1,101.1,101.1,101.1,0,0
AAA,2023/02/13,1.61,1.61,1.61,1.61,0,0
AB,2023/02/13,7,7,6.78,6.78,1500,10480
ABA,2023/02/13,2.23,2.25,2.2,2.22,7680000,17030000
ABG,2023/02/13,3.98,3.98,3.98,3.98,0,0
ABS,2023/02/13,7.88,7.88,7.59,7.69,166700,1270000
ABSP,2023/02/13,7.5,7.5,7.5,7.5,200,1500
AC,2023/02/13,700,705.5,680,680,234290,160950000
ACE,2023/02/13,1.42,1.42,1.42,1.42,0,0
ACEN,2023/02/13,7.02,7.18,7,7.1,9970000,70530000
ACPA,2023/02/13,500,500,500,500,0,0
ACPB1,2023/02/13,500,500,495,495,890,442400
ACR,2023/02/13,0.83,0.83,0.82,0.82,36000,29720
AEV,2023/02/13,57.95,57.95,56.2,56.2,1090000,61610000
AGI,2023/02/13,13.1,13.1,12.74,12.88,1090000,14080000
ALCO,2023/02/13,0.54,0.57,0.54,0.57,90000,51060
ALCPB,2023/02/13,102.3,102.3,102.3,102.3,0,0
ALCPC,2023/02/13,100,100,100,100,0,0
ALCPD,2023/02/13,498,498,498,498,0,0
ALHI,2023/02/13,5.78,5.8,5.78,5.8,2700,15650
ALI,2023/02/13,29.35,29.45,28.6,28.6,5130000,148070000
ALLDY,2023/02/13,0.3,0.315,0.29,0.315,63860000,19500000
ALLHC,2023/02/13,3.3,3.38,3.25,3.3,2250000,7470000
ANI,2023/02/13,6.98,6.98,6.79,6.9,5680000,38950000
ANS,2023/02/13,10.2,10.3,10.2,10.3,56300,577420
AP,2023/02/13,37.75,38.6,37.75,38.5,3110000,118810000
APB2R,2023/02/13,485,485,475.2,475.2,100,47620
APC,2023/02/13,0.3,0.305,0.27,0.28,9320000,2670000
APL,2023/02/13,0.033,0.034,0.033,0.033,155500000,5140000
APO,2023/02/13,0.73,0.73,0.73,0.73,33000,24090
APVI,2023/02/13,12.18,12.5,11.9,12.5,45900,547640
APX,2023/02/13,1.99,2.08,1.99,2.04,7190000,14770000
AR,2023/02/13,0.0046,0.0046,0.0046,0.0046,0,0
ARA,2023/02/13,1.03,1.05,1.02,1.04,286000,292420
AREIT,2023/02/13,35.35,35.5,35.25,35.3,689700,24390000
ASLAG,2023/02/13,1.69,1.74,1.67,1.72,856000,1470000
AT,2023/02/13,4.39,4.41,4.35,4.37,395000,1730000
ATI,2023/02/13,13.62,13.62,13.62,13.62,1300,17710
ATN,2023/02/13,0.4,0.42,0.4,0.4,800000,324550
ATNB,2023/02/13,0.4,0.4,0.4,0.4,0,0
AUB,2023/02/13,41.6,41.75,40.5,41.75,2100,86720
AXLM,2023/02/13,3.25,3.35,3.2,3.27,870000,2820000
BALAI,2023/02/13,0.73,0.74,0.67,0.67,29680000,20790000
BC,2023/02/13,5.1,5.1,5.1,5.1,0,0
BCB,2023/02/13,4.68,5.1,4.68,5.1,23000,109740
BCOR,2023/02/13,6.31,6.7,6.31,6.5,12100,79030
BCP,2023/02/13,23.3,23.3,23.3,23.3,0,0
BDO,2023/02/13,125.5,127.2,125,126.4,5240000,661950000
BEL,2023/02/13,1.46,1.49,1.46,1.48,276000,408110
BH,2023/02/13,960,960,960,960,0,0
BHI,2023/02/13,0.051,0.051,0.051,0.051,0,0
BKR,2023/02/13,1.44,1.44,1.44,1.44,10000,14400
BLOOM,2023/02/13,9.4,9.79,9.3,9.62,5970000,57030000
BMM,2023/02/13,52,52,52,52,0,0
BNCOM,2023/02/13,8.35,8.35,8.1,8.11,17500,142380
BPI,2023/02/13,106.3,108,106,106,1210000,129480000
BRN,2023/02/13,0.75,0.75,0.75,0.75,0,0
BRNP,2023/02/13,102.2,102.3,102.2,102.3,3160,322950
BSC,2023/02/13,0.335,0.36,0.335,0.355,38250000,13510000
C,2023/02/13,1.23,1.29,1.23,1.28,373000,470990
CA,2023/02/13,31.95,31.95,31.95,31.95,0,0
CAB,2023/02/13,32.4,32.4,32.4,32.4,0,0
CAT,2023/02/13,10.3,10.3,10.3,10.3,4000,41200
CDC,2023/02/13,0.7,0.72,0.69,0.71,563000,399230
CEB,2023/02/13,41.8,42.9,41.5,41.75,186800,7800000
CEBCP,2023/02/13,41.7,41.9,41.7,41.7,11000,458740
CEI,2023/02/13,0.084,0.087,0.084,0.087,30000,2550
CEU,2023/02/13,7.9,7.9,7.9,7.9,0,0
CHI,2023/02/13,6.12,6.12,6.12,6.12,0,0
CHIB,2023/02/13,29.95,30.5,29.95,30.3,353000,10660000
CHP,2023/02/13,1.17,1.19,1.16,1.18,10030000,11820000
CIC,2023/02/13,16.66,16.66,16.64,16.66,1400,23320
CIP,2023/02/13,165,165,165,165,0,0
CLI,2023/02/13,2.69,2.69,2.63,2.66,80000,213760
CNPF,2023/02/13,25.4,25.55,25,25.5,724400,18470000
CNVRG,2023/02/13,16.84,17,16.7,16.88,5470000,92350000
COAL,2023/02/13,0.218,0.218,0.218,0.218,0,0
COL,2023/02/13,3.12,3.12,3.1,3.1,12000,37240
COSCO,2023/02/13,4.97,4.97,4.85,4.96,458000,2260000
CPG,2023/02/13,0.365,0.37,0.365,0.37,1220000,449500
CPGP,2023/02/13,100,100,100,100,0,0
CPM,2023/02/13,3.3,3.3,3.3,3.3,0,0
CREIT,2023/02/13,2.49,2.49,2.46,2.46,1810000,4490000
CROWN,2023/02/13,1.59,1.61,1.59,1.61,172000,274910
CSB,2023/02/13,7.75,7.75,7.75,7.75,0,0
CTS,2023/02/13,0.94,0.95,0.93,0.95,819000,769930
CYBR,2023/02/13,0.33,0.33,0.33,0.33,0,0
DD,2023/02/13,7,7.05,6.92,6.92,373000,2610000
DDMPR,2023/02/13,1.45,1.46,1.44,1.44,2000000,2900000
DDPR,2023/02/13,96.45,97,96.35,97,20390,1970000
DELM,2023/02/13,13.7,13.78,13.68,13.7,18200,249490
DFNN,2023/02/13,3.6,3.65,3.6,3.65,51000,185350
DHI,2023/02/13,3.16,3.16,3.16,3.16,0,0
