stock_code,quote_date,open_price,high_price,low_price,close_price,volume,value
2GO,2023/02/23,7.25,7.25,6.85,7,52300,374620
8990B,2023/02/23,96,96,96,96,0,0
8990P,2023/02/23,101.1,101.1,101.1,101.1,0,0
AAA,2023/02/23,1.61,1.61,1.61,1.61,0,0
AB,2023/02/23,7,7.08,7,7.08,1000,7010
ABA,2023/02/23,2.24,2.24,2.22,2.23,7210000,16100000
ABG,2023/02/23,3.44,3.44,3.44,3.44,0,0
ABS,2023/02/23,7.47,7.47,7.24,7.39,24500,178360
ABSP,2023/02/23,7.2,7.2,7.2,7.2,0,0
AC,2023/02/23,660,664.5,650,650,274430,179680000
ACE,2023/02/23,1.43,1.43,1.43,1.43,1000,1430
ACEN,2023/02/23,6.67,6.87,6.44,6.79,38380000,253770000
ACPA,2023/02/23,500,500,500,500,0,0
ACPB1,2023/02/23,496,496,496,496,0,0
ACR,2023/02/23,0.81,0.81,0.81,0.81,0,0
AEV,2023/02/23,54.5,55,53.6,55,637490,34750000
AGI,2023/02/23,12.36,12.62,12.22,12.54,1430000,17890000
ALCO,2023/02/23,0.54,0.54,0.52,0.52,310000,162570
ALCPB,2023/02/23,102.3,102.3,102.3,102.3,0,0
ALCPC,2023/02/23,102,102,102,102,0,0
ALCPD,2023/02/23,499,499,499,499,0,0
ALHI,2023/02/23,5.8,5.8,5.8,5.8,0,0
ALI,2023/02/23,28.2,28.4,27.9,28.05,11450000,321800000
ALLDY,2023/02/23,0.275,0.295,0.275,0.29,20920000,5990000
ALLHC,2023/02/23,3.04,3.04,2.98,3,1500000,4500000
ANI,2023/02/23,7.09,7.19,7.07,7.18,8030000,57220000
ANS,2023/02/23,10.1,10.1,10.1,10.1,800,8080
AP,2023/02/23,37,37.3,36.9,37.1,877000,32530000
APB2R,2023/02/23,486,486,486,486,0,0
APC,2023/02/23,0.295,0.3,0.275,0.29,4110000,1180000
APL,2023/02/23,0.03,0.031,0.029,0.031,349500000,10410000
APO,2023/02/23,0.74,0.74,0.74,0.74,0,0
APVI,2023/02/23,12.2,12.2,12.2,12.2,200,2440
APX,2023/02/23,1.96,1.99,1.95,1.98,2770000,5430000
AR,2023/02/23,0.0046,0.0046,0.0046,0.0046,0,0
ARA,2023/02/23,1,1.03,1,1.02,202000,205300
AREIT,2023/02/23,35.65,35.8,35.5,35.8,300700,10740000
ASLAG,2023/02/23,1.66,1.71,1.65,1.7,262000,441960
AT,2023/02/23,4.38,4.4,4.37,4.37,291000,1270000
ATI,2023/02/23,13.88,13.88,13.86,13.86,7800,108110
ATN,2023/02/23,0.39,0.395,0.385,0.385,500000,193350
ATNB,2023/02/23,0.38,0.38,0.38,0.38,0,0
AUB,2023/02/23,41,41.05,41,41.05,500,20510
AXLM,2023/02/23,2.89,2.95,2.86,2.95,238000,683780
BALAI,2023/02/23,0.66,0.68,0.65,0.66,4680000,3080000
BC,2023/02/23,5.15,5.15,5.01,5.01,300,1530
BCB,2023/02/23,4.96,5.2,4.96,5.2,30100,149320
BCOR,2023/02/23,6.41,6.41,6.4,6.4,20500,131220
BCP,2023/02/23,23.3,23.3,23.3,23.3,0,0
BDO,2023/02/23,124,124.4,123.1,124,1950000,241800000
BEL,2023/02/23,1.43,1.45,1.43,1.45,144000,206920
BH,2023/02/23,960,960,960,960,0,0
BHI,2023/02/23,0.051,0.051,0.051,0.051,0,0
BKR,2023/02/23,1.46,1.46,1.39,1.39,25000,35630
BLOOM,2023/02/23,9.28,9.35,8.98,9.05,2810000,25550000
BMM,2023/02/23,52,52,52,52,0,0
BNCOM,2023/02/23,8.37,8.38,8.25,8.25,14200,117880
BPI,2023/02/23,104,104.9,102.8,103.1,2100000,216820000
BRN,2023/02/23,0.77,0.77,0.77,0.77,87000,66990
BRNP,2023/02/23,103,103,103,103,0,0
BSC,2023/02/23,0.285,0.29,0.275,0.285,10210000,2880000
C,2023/02/23,1.17,1.21,1.17,1.2,172000,205800
CA,2023/02/23,37.95,37.95,37.95,37.95,0,0
CAB,2023/02/23,45,45,45,45,0,0
CAT,2023/02/23,11.3,11.3,11.3,11.3,100,1130
CDC,2023/02/23,0.7,0.74,0.7,0.74,704000,511770
CEB,2023/02/23,40.2,41.7,40.2,41,61200,2500000
CEBCP,2023/02/23,41.5,41.7,41.45,41.55,3500,145430
CEI,2023/02/23,0.089,0.089,0.083,0.088,880000,75760
CEU,2023/02/23,7.6,7.6,7.6,7.6,1500,11400
CHI,2023/02/23,6.12,6.12,6.12,6.12,0,0
