stock_code,quote_date,open_price,high_price,low_price,close_price,volume,value
2GO,2023/02/27,6.82,7.72,6.82,7.72,535200,4050000
8990B,2023/02/27,96,96,96,96,0,0
8990P,2023/02/27,101.1,101.1,101.1,101.1,0,0
AAA,2023/02/27,1.61,1.61,1.61,1.61,0,0
AB,2023/02/27,7,7,6.6,6.9,68000,449870
ABA,2023/02/27,2.24,2.24,2.2,2.22,13680000,30320000
ABG,2023/02/27,3.44,3.44,3.44,3.44,0,0
ABS,2023/02/27,7.3,7.3,7.11,7.2,125300,895650
ABSP,2023/02/27,7.2,7.2,7.2,7.2,700,5040
AC,2023/02/27,651,656.5,640,648,329820,214630000
ACE,2023/02/27,1.43,1.43,1.43,1.43,0,0
ACEN,2023/02/27,6.7,6.77,6.5,6.6,38700000,253360000
ACPA,2023/02/27,500,500,500,500,0,0
ACPB1,2023/02/27,495,495,495,495,700,346500
ACR,2023/02/27,0.81,0.81,0.8,0.8,163000,130700
AEV,2023/02/27,55,55,53.55,54,1010000,54550000
AGI,2023/02/27,12.44,12.5,12.34,12.5,1940000,24240000
ALCO,2023/02/27,0.53,0.55,0.53,0.55,51000,27680
ALCPB,2023/02/27,102.3,102.3,102.3,102.3,0,0
ALCPC,2023/02/27,102,102,102,102,0,0
ALCPD,2023/02/27,499,499,499,499,0,0
ALHI,2023/02/27,5.8,5.8,5.8,5.8,0,0
ALI,2023/02/27,28.1,28.5,27.85,28.5,9670000,272150000
ALLDY,2023/02/27,0.29,0.29,0.27,0.27,15990000,4360000
ALLHC,2023/02/27,2.96,3,2.9,2.94,3980000,11600000
ANI,2023/02/27,7.17,7.2,6.81,7.2,6960000,49050000
ANS,2023/02/27,10,10.4,10,10.34,35300,355730
AP,2023/02/27,37.1,37.5,36.3,36.5,2080000,76510000
APB2R,2023/02/27,486,486,485,485,100,48570
APC,2023/02/27,0.28,0.28,0.26,0.27,2060000,551950
APL,2023/02/27,0.03,0.031,0.029,0.03,109000000,3250000
APO,2023/02/27,0.74,0.74,0.74,0.74,14000,10360
APVI,2023/02/27,12.4,12.4,12.3,12.4,1700,20990
APX,2023/02/27,1.95,1.96,1.9,1.92,5140000,9910000
AR,2023/02/27,0.0046,0.0046,0.0046,0.0046,0,0
ARA,2023/02/27,0.99,1.02,0.99,1,65000,64830
AREIT,2023/02/27,35.7,35.85,35.65,35.75,251600,8990000
ASLAG,2023/02/27,1.7,1.7,1.65,1.66,606000,1010000
AT,2023/02/27,4.36,4.36,4.19,4.19,1350000,5810000
ATI,2023/02/27,13.6,13.6,13.6,13.6,200,2720
ATN,2023/02/27,0.39,0.41,0.39,0.39,1320000,520500
ATNB,2023/02/27,0.4,0.4,0.4,0.4,50000,19950
AUB,2023/02/27,41.05,41.45,40,41.45,13800,569590
AXLM,2023/02/27,2.9,2.9,2.86,2.86,445000,1270000
BALAI,2023/02/27,0.66,0.67,0.61,0.61,21590000,13490000
BC,2023/02/27,5.15,5.15,5.15,5.15,1000,5150
BCB,2023/02/27,5.2,5.2,5.2,5.2,0,0
BCOR,2023/02/27,6.6,6.6,6.6,6.6,6600,43560
BCP,2023/02/27,23.3,23.3,23.3,23.3,0,0
BDO,2023/02/27,125,125.1,122.6,124.1,6010000,744540000
BEL,2023/02/27,1.42,1.46,1.42,1.46,83000,119220
BH,2023/02/27,960,960,960,960,0,0
BHI,2023/02/27,0.051,0.051,0.051,0.051,0,0
BKR,2023/02/27,1.48,1.48,1.48,1.48,10000,14800
BLOOM,2023/02/27,8.99,9.03,8.6,8.67,4730000,41340000
BMM,2023/02/27,52,52,52,52,0,0
BNCOM,2023/02/27,8.25,8.3,8.25,8.28,5900,48880
BPI,2023/02/27,103.1,104,102.5,103,2330000,240070000
BRN,2023/02/27,0.77,0.77,0.75,0.75,225000,169980
BRNP,2023/02/27,103,103,103,103,0,0
BSC,2023/02/27,0.28,0.28,0.28,0.28,7290000,2040000
C,2023/02/27,1.18,1.18,1.16,1.17,215000,251900
CA,2023/02/27,37.95,37.95,37.95,37.95,0,0
CAB,2023/02/27,45,45,45,45,0,0
CAT,2023/02/27,11.3,11.3,11.3,11.3,0,0
CDC,2023/02/27,0.73,0.75,0.73,0.74,294000,215650
CEB,2023/02/27,40.4,40.95,40.1,40.4,42400,1710000
CEBCP,2023/02/27,41.5,41.5,41.5,41.5,1500,62250
CEI,2023/02/27,0.083,0.087,0.081,0.085,1160000,95600
CEU,2023/02/27,7.6,7.9,7.6,7.9,3300,25380
CHI,2023/02/27,6.12,6.12,6.12,6.12,0,0
CHIB,2023/02/27,31.05,31.55,31.05,31.3,777600,24260000
CHP,2023/02/27,1.2,1.21,1.18,1.18,3290000,3920000
CIC,2023/02/27,16.5,16.5,16.02,16.02,3900,62800
CIP,2023/02/27,165,165,165,165,0,0
CLI,2023/02/27,2.6,2.62,2.56,2.6,66000,170800
CNPF,2023/02/27,25,25.5,24.7,25,505400,12610000
CNVRG,2023/02/27,16.44,16.58,15.62,15.62,4390000,69530000
COAL,2023/02/27,0.228,0.228,0.228,0.228,0,0
COL,2023/02/27,3.11,3.12,3.11,3.11,15000,46740
COSCO,2023/02/27,4.55,4.55,4.35,4.37,5410000,23670000
CPG,2023/02/27,0.36,0.36,0.36,0.36,1210000,435600
CPGP,2023/02/27,101,101,101,101,0,0
CPM,2023/02/27,3,3.2,3,3.2,63000,198870
CREIT,2023/02/27,2.44,2.44,2.39,2.41,4920000,11830000
CROWN,2023/02/27,1.56,1.56,1.55,1.55,13000,20220
CSB,2023/02/27,7.75,7.75,7.75,7.75,0,0
CTS,2023/02/27,0.93,0.93,0.92,0.92,791000,727980
CYBR,2023/02/27,0.33,0.33,0.33,0.33,0,0
DD,2023/02/27,6.77,6.88,6.77,6.77,18800,128250
DDMPR,2023/02/27,1.44,1.45,1.42,1.42,2370000,3390000
DDPR,2023/02/27,96.4,96.5,96.4,96.5,5270,508030
DELM,2023/02/27,13.7,13.7,13.42,13.5,4000,53980
DFNN,2023/02/27,3.73,3.9,3.7,3.9,384000,1490000
DHI,2023/02/27,3.16,3.16,3.16,3.16,0,0
DITO,2023/02/27,3.59,3.59,3.15,3.15,15860000,52490000
DIZ,2023/02/27,4.5,4.5,4.5,4.5,0,0
DMC,2023/02/27,11,11.08,10.8,10.92,2720000,29620000
DMCP,2023/02/27,1400,1400,1400,1400,0,0
DMPA1,2023/02/27,10,10,10,10,0,0
DMPA2,2023/02/27,9.71,9.71,9.71,9.71,0,0
DMW,2023/02/27,6.89,6.9,6.89,6.89,21000,144790
DNA,2023/02/27,2.86,2.86,2.86,2.86,0,0
DNL,2023/02/27,8.12,8.12,7.8,7.87,4260000,33860000
DTEL,2023/02/27,10.25,10.25,10.25,10.25,0,0
DWC,2023/02/27,1.43,1.63,1.41,1.63,27000,38410
EAGLE,2023/02/27,17,17,17,17,0,0
ECP,2023/02/27,4.2,4.2,4.2,4.2,1000,4200
EEI,2023/02/27,2.84,2.87,2.77,2.8,1210000,3410000
EEIPA,2023/02/27,97,97,97,97,0,0
EEIPB,2023/02/27,101.7,101.9,101.7,101.9,7450,758460
EG,2023/02/27,0.0094,0.0094,0.0094,0.0094,0,0
ELI,2023/02/27,0.195,0.195,0.193,0.195,250000,48670
EMI,2023/02/27,20.5,20.8,20.45,20.6,3250000,67060000
ENEX,2023/02/27,12.4,12.4,11.5,11.5,59900,708580
EURO,2023/02/27,0.88,0.88,0.88,0.88,17000,14960
EVER,2023/02/27,0.26,0.27,0.26,0.27,1500000,385450
EW,2023/02/27,7.35,7.43,7.27,7.3,196200,1440000
FAF,2023/02/27,0.71,0.71,0.71,0.71,0,0
FB,2023/02/27,51.5,52,50.4,52,238580,12340000
FBP,2023/02/27,1011,1011,1011,1011,0,0
FBP2,2023/02/27,1005,1005,1005,1005,0,0
FCG,2023/02/27,0.86,0.93,0.86,0.93,118310000,106240000
FDC,2023/02/27,5.76,5.76,5.76,5.76,2000,11520
FERRO,2023/02/27,2.8,2.8,2.8,2.8,7000,19600
