stock_code,quote_date,open_price,high_price,low_price,close_price,volume,value
2GO,2023/02/20,6.85,6.86,6.85,6.86,1500,10290
8990B,2023/02/20,96,96,96,96,0,0
8990P,2023/02/20,101.1,101.1,101.1,101.1,0,0
AAA,2023/02/20,1.61,1.61,1.61,1.61,0,0
AB,2023/02/20,6.71,7.09,6.71,7.09,6200,41680
ABA,2023/02/20,2.24,2.25,2.2,2.21,7980000,17720000
ABG,2023/02/20,3.44,3.44,3.44,3.44,0,0
ABS,2023/02/20,7.61,7.61,7.51,7.53,85000,642990
ABSP,2023/02/20,7.3,7.3,7.2,7.2,198900,1440000
AC,2023/02/20,668,683,662,668,180920,121550000
ACE,2023/02/20,1.42,1.42,1.42,1.42,0,0
ACEN,2023/02/20,7,7.02,6.93,6.97,5470000,38150000
ACPA,2023/02/20,500,500,500,500,0,0
ACPB1,2023/02/20,500,500,500,500,0,0
ACR,2023/02/20,0.81,0.81,0.81,0.81,54000,43740
AEV,2023/02/20,55.4,55.4,54,54.5,1000000,54500000
AGI,2023/02/20,12.98,12.98,12.88,12.9,3850000,49730000
ALCO,2023/02/20,0.54,0.56,0.54,0.56,48000,26040
ALCPB,2023/02/20,102.3,102.3,102.3,102.3,0,0
ALCPC,2023/02/20,102,102,102,102,50,5100
ALCPD,2023/02/20,499,499,499,499,0,0
ALHI,2023/02/20,5.8,5.8,5.8,5.8,0,0
ALI,2023/02/20,29.5,29.65,29.1,29.1,6290000,183720000
ALLDY,2023/02/20,0.275,0.29,0.275,0.285,11670000,3290000
ALLHC,2023/02/20,3.09,3.09,2.99,3.04,13530000,40970000
ANI,2023/02/20,6.89,7,6.87,6.92,5660000,39230000
ANS,2023/02/20,10.24,10.48,10,10.48,70700,712280
AP,2023/02/20,38.5,38.9,37.65,37.75,2330000,88200000
APB2R,2023/02/20,498,498,497.8,497.8,510,253980
APC,2023/02/20,0.275,0.275,0.27,0.275,410000,111950
APL,2023/02/20,0.033,0.033,0.032,0.032,66500000,2150000
APO,2023/02/20,0.75,0.75,0.75,0.75,10000,7500
APVI,2023/02/20,12.3,12.3,12.3,12.3,1100,13530
APX,2023/02/20,2.1,2.1,2.07,2.07,2660000,5520000
AR,2023/02/20,0.0046,0.0046,0.0046,0.0046,0,0
ARA,2023/02/20,1.02,1.03,1.02,1.03,20000,20500
