stock_code,quote_date,open_price,high_price,low_price,close_price,volume,value
2GO,2023/02/01,7,7,6.58,6.99,25400,175060
8990B,2023/02/01,98.5,98.5,98.5,98.5,0,0
8990P,2023/02/01,101.1,101.1,101.1,101.1,0,0
AAA,2023/02/01,1.61,1.61,1.61,1.61,0,0
AB,2023/02/01,7.18,7.18,7.18,7.18,1000,7180
ABA,2023/02/01,2.1,2.19,2.09,2.17,21070000,45240000
ABG,2023/02/01,3.98,3.98,3.98,3.98,0,0
ABS,2023/02/01,7.08,7.2,7.08,7.1,77000,546220
ABSP,2023/02/01,7.2,7.2,7.2,7.2,38700,278640
AC,2023/02/01,720,750,720,750,248340,183060000
ACE,2023/02/01,1.58,1.58,1.58,1.58,0,0
ACEN,2023/02/01,7.08,7.5,7.06,7.5,27100000,199410000
ACPA,2023/02/01,500,500,500,500,0,0
ACPB1,2023/02/01,485,490,485,490,2000,970150
ACR,2023/02/01,0.83,0.83,0.81,0.82,132000,107990
AEV,2023/02/01,56.9,59.15,56.6,59.15,1680000,97680000
AGI,2023/02/01,12.2,12.6,12.2,12.5,2760000,34540000
ALCO,2023/02/01,0.58,0.59,0.54,0.54,65000,38000
ALCPB,2023/02/01,102.3,102.3,102.3,102.3,0,0
ALCPC,2023/02/01,102,102,102,102,0,0
ALCPD,2023/02/01,499,499,499,499,40,19960
ALHI,2023/02/01,5.77,5.77,5.77,5.77,0,0
ALI,2023/02/01,29.95,30.5,29.6,30.5,26520000,797180000
ALLDY,2023/02/01,0.26,0.275,0.255,0.275,21070000,5660000
ALLHC,2023/02/01,3.04,3.06,3.03,3.04,1910000,5800000
ANI,2023/02/01,6.69,6.83,6.55,6.78,4710000,31410000
ANS,2023/02/01,9.61,9.7,9.61,9.7,39200,380050
AP,2023/02/01,36.3,36.8,36.3,36.8,3190000,117160000
APB2R,2023/02/01,487.4,487.4,487.4,487.4,100,48740
APC,2023/02/01,0.28,0.285,0.27,0.28,3240000,888100
APL,2023/02/01,0.033,0.035,0.033,0.035,274800000,9320000
APO,2023/02/01,0.74,0.76,0.72,0.76,648000,486720
APVI,2023/02/01,12.84,12.84,12.84,12.84,0,0
APX,2023/02/01,1.99,2.06,1.99,2.03,3590000,7330000
AR,2023/02/01,0.0046,0.0046,0.0046,0.0046,0,0
ARA,2023/02/01,1.01,1.07,1.01,1.07,247000,258280
AREIT,2023/02/01,35.6,36,35.6,35.9,472200,16910000
ASLAG,2023/02/01,1.66,1.7,1.66,1.68,679000,1140000
AT,2023/02/01,4.56,4.56,4.45,4.5,270000,1220000
ATI,2023/02/01,13.8,13.8,13.8,13.8,1000,13800
ATN,2023/02/01,0.385,0.4,0.38,0.395,880000,337250
ATNB,2023/02/01,0.395,0.395,0.395,0.395,0,0
AUB,2023/02/01,41.4,41.4,40.5,40.5,3900,159000
AXLM,2023/02/01,2.98,3.15,2.98,3.06,501000,1550000
BALAI,2023/02/01,0.59,0.61,0.58,0.6,5010000,2960000
BC,2023/02/01,4.97,5.35,4.97,5.1,132000,672950
BCB,2023/02/01,4.86,5.24,4.5,5.08,212000,1030000
BCOR,2023/02/01,6.9,6.9,6.9,6.9,0,0
BCP,2023/02/01,23.3,23.3,23.3,23.3,0,0
BDO,2023/02/01,124.5,125.3,123.5,125.2,7200000,898880000
BEL,2023/02/01,1.36,1.4,1.36,1.38,243000,338580
BH,2023/02/01,960,960,960,960,0,0
BHI,2023/02/01,0.051,0.051,0.051,0.051,0,0
BKR,2023/02/01,1.4,1.4,1.4,1.4,5000,7000
BLOOM,2023/02/01,9.04,9.49,8.96,9.48,4630000,43680000
BMM,2023/02/01,52,52,52,52,0,0
BNCOM,2023/02/01,8.3,8.4,8.3,8.3,48300,402380
BPI,2023/02/01,105.1,110,105.1,110,1460000,158720000
BRN,2023/02/01,0.75,0.75,0.75,0.75,0,0
BRNP,2023/02/01,101.6,101.6,100.6,100.6,930,93960
BSC,2023/02/01,0.33,0.345,0.33,0.345,7010000,2390000
C,2023/02/01,1.26,1.26,1.19,1.25,26000,31910
CA,2023/02/01,32.15,32.15,31.95,31.95,1000,32090
CAB,2023/02/01,32.4,32.4,32.4,32.4,0,0
CAT,2023/02/01,10,10,10,10,1100,11000
CDC,2023/02/01,0.67,0.67,0.67,0.67,21000,14070
CEB,2023/02/01,42.5,44.25,42.5,43.5,240200,10470000
CEBCP,2023/02/01,42.5,43.6,42.5,43.6,25200,1090000
CEI,2023/02/01,0.085,0.085,0.081,0.081,410000,33600
CEU,2023/02/01,7.89,7.94,7.65,7.65,3200,24530
CHI,2023/02/01,6.12,6.12,6.12,6.12,0,0
CHIB,2023/02/01,28.6,28.9,28.55,28.85,155700,4470000
CHP,2023/02/01,1.16,1.18,1.16,1.18,14450000,16990000
CIC,2023/02/01,16.76,16.76,16.76,16.76,0,0
CIP,2023/02/01,165,165,165,165,20,3300
CLI,2023/02/01,2.6,2.6,2.59,2.6,492000,1280000
CNPF,2023/02/01,24.5,25.5,24.5,25.4,1800000,45400000
CNVRG,2023/02/01,17.48,18.5,17,18.16,14500000,259980000
COAL,2023/02/01,0.211,0.211,0.211,0.211,0,0
COL,2023/02/01,3.12,3.12,3.12,3.12,3000,9360
COSCO,2023/02/01,4.69,4.8,4.69,4.8,2150000,10210000
CPG,2023/02/01,0.4,0.405,0.395,0.4,3050000,1220000
CPGP,2023/02/01,101,101,101,101,0,0
CPM,2023/02/01,3.02,3.15,3.02,3.15,18590000,58180000
CREIT,2023/02/01,2.45,2.49,2.44,2.49,2260000,5590000
CROWN,2023/02/01,1.55,1.55,1.51,1.55,426000,660140
CSB,2023/02/01,7.75,7.75,7.75,7.75,0,0
CTS,2023/02/01,0.93,0.93,0.92,0.92,752000,694870
CYBR,2023/02/01,0.33,0.33,0.33,0.33,0,0
DD,2023/02/01,7,7,6.88,6.9,81800,565430
DDMPR,2023/02/01,1.42,1.46,1.42,1.44,636000,916270
DDPR,2023/02/01,97.85,97.85,96.05,97,1140,110020
DELM,2023/02/01,13.56,13.78,13.56,13.78,19800,270890
DFNN,2023/02/01,3.48,3.58,3.32,3.4,258000,873860
DHI,2023/02/01,3.16,3.16,3.16,3.16,0,0
DITO,2023/02/01,3.16,3.25,3.16,3.24,2020000,6500000
DIZ,2023/02/01,3.9,3.9,3.9,3.9,0,0
DMC,2023/02/01,11.1,11.8,11.1,11.8,16440000,191910000
DMCP,2023/02/01,1400,1400,1400,1400,0,0
DMPA1,2023/02/01,10,10,10,10,0,0
DMPA2,2023/02/01,9.71,9.71,9.71,9.71,0,0
DMW,2023/02/01,6.93,6.93,6.93,6.93,15000,103950
DNA,2023/02/01,2.86,2.86,2.86,2.86,0,0
DNL,2023/02/01,8.25,8.6,8.15,8.49,11070000,93550000
DTEL,2023/02/01,10.25,10.25,10.25,10.25,0,0
DWC,2023/02/01,1.6,1.64,1.58,1.64,28000,44640
EAGLE,2023/02/01,17,17,17,17,0,0
ECP,2023/02/01,3.55,3.55,3.55,3.55,0,0
EEI,2023/02/01,2.88,2.96,2.88,2.94,331000,972710
EEIPA,2023/02/01,97.3,97.3,97.3,97.3,0,0
EEIPB,2023/02/01,100.9,101,100.9,101,1700,171600
EG,2023/02/01,0.0094,0.0094,0.0094,0.0094,0,0
ELI,2023/02/01,0.203,0.205,0.202,0.205,320000,64730
EMI,2023/02/01,20.35,20.55,20.25,20.5,4630000,94200000
ENEX,2023/02/01,12.82,13.26,12.82,13.26,59300,767360
EURO,2023/02/01,0.89,0.89,0.89,0.89,0,0
EVER,2023/02/01,0.275,0.29,0.27,0.29,2290000,640700
EW,2023/02/01,7.27,7.42,7.27,7.38,303100,2240000
FAF,2023/02/01,0.72,0.72,0.72,0.72,0,0
FB,2023/02/01,47,47.75,46.25,47.65,432500,20400000
FBP,2023/02/01,1011,1011,1011,1011,0,0
FBP2,2023/02/01,1005,1005,1005,1005,0,0
FCG,2023/02/01,0.8,0.83,0.8,0.81,145980000,118860000
FDC,2023/02/01,6.39,6.39,6.39,6.39,196000,1250000
FERRO,2023/02/01,2.6,2.6,2.6,2.6,5000,13000
FEU,2023/02/01,549.5,549.5,549.5,549.5,10,5500
FFI,2023/02/01,4.2,4.2,4.2,4.2,0,0
FGEN,2023/02/01,17.58,17.82,17.58,17.76,142600,2530000
FGENG,2023/02/01,100.4,100.4,100.4,100.4,0,0
FILRT,2023/02/01,5.8,5.8,5.7,5.8,446100,2590000
FJP,2023/02/01,2.08,2.08,2.08,2.08,0,0
FJPB,2023/02/01,1.88,1.88,1.88,1.88,0,0
FLI,2023/02/01,0.87,0.87,0.83,0.84,15440000,13130000
FMETF,2023/02/01,104.7,108,104.7,108,15170,1610000
FNI,2023/02/01,2.49,2.6,2.49,2.6,1320000,3360000
FOOD,2023/02/01,0.54,0.54,0.54,0.54,1000,540
FPH,2023/02/01,64.5,64.5,63,63.1,9120,575480
FPI,2023/02/01,0.23,0.23,0.23,0.23,0,0
FRUIT,2023/02/01,1.3,1.32,1.28,1.32,5380000,7050000
FYN,2023/02/01,3,3,3,3,0,0
FYNB,2023/02/01,5,5,5,5,0,0
GEO,2023/02/01,0.182,0.182,0.182,0.182,0,0
GERI,2023/02/01,0.93,0.95,0.91,0.95,286000,265020
GLO,2023/02/01,2068,2150,2050,2150,97230,204160000
GLOPA,2023/02/01,5,5,5,5,0,0
GLOPP,2023/02/01,505.5,505.5,505.5,505.5,0,0
GMA7,2023/02/01,12,12.4,11.96,12.16,445500,5460000
GMAP,2023/02/01,12,12,12,12,3000,36000
GPH,2023/02/01,12.84,12.84,12.84,12.84,0,0
GREEN,2023/02/01,1.32,1.36,1.31,1.32,25430000,34000000
GSMI,2023/02/01,116,116,115,115.9,16490,1910000
GTCAP,2023/02/01,510,525,504.5,525,570470,293440000
GTPPA,2023/02/01,975,975,975,975,0,0
GTPPB,2023/02/01,950.5,950.5,950.5,950.5,2100,2000000
HI,2023/02/01,3.15,3.2,3.15,3.15,79000,251450
HLCM,2023/02/01,4.15,4.15,4.13,4.13,134000,555940
HOME,2023/02/01,2.47,2.77,2.46,2.77,23190000,60990000
HOUSE,2023/02/01,9.01,9.01,9.01,9.01,300,2700
HTI,2023/02/01,1.02,1.06,1.02,1.06,12820000,13460000
HVN,2023/02/01,720,720,720,720,0,0
I,2023/02/01,0.9,0.9,0.9,0.9,2000,1800
ICT,2023/02/01,208,219.8,206.2,218.6,2360000,507030000
IDC,2023/02/01,0.89,0.92,0.88,0.92,1130000,1010000
IMI,2023/02/01,5.3,5.48,5.3,5.4,127000,682570
IMP,2023/02/01,1.15,1.15,1.15,1.15,2000,2300
INFRA,2023/02/01,0.95,0.96,0.93,0.95,1080000,1020000
ION,2023/02/01,0.6,0.64,0.6,0.64,1000000,621370
IPM,2023/02/01,6.63,6.63,6.5,6.5,14100,92880
IPO,2023/02/01,6.6,6.6,6.6,6.6,0,0
IS,2023/02/01,0.144,0.144,0.144,0.144,0,0
JAS,2023/02/01,1.48,1.48,1.48,1.48,0,0
JFC,2023/02/01,238,245,237.2,245,848770,205280000
JFCPA,2023/02/01,927,927,927,927,0,0
JFCPB,2023/02/01,947,947,947,947,100,94700
JGS,2023/02/01,53.8,56,53.8,56,2190000,119910000
JOH,2023/02/01,4.5,4.5,4.5,4.5,0,0
KEEPR,2023/02/01,1.39,1.48,1.38,1.45,26880000,38760000
KEP,2023/02/01,2.81,2.81,2.8,2.8,28000,78430
KPH,2023/02/01,6.6,6.6,6.6,6.6,0,0
KPHB,2023/02/01,4.35,4.35,4.35,4.35,0,0
KPPI,2023/02/01,1.8,1.8,1.8,1.8,0,0
LAND,2023/02/01,0.86,0.89,0.84,0.89,60000,51450
LBC,2023/02/01,16.8,16.8,16.8,16.8,0,0
LC,2023/02/01,0.115,0.12,0.115,0.116,1260000,149360
LCB,2023/02/01,0.114,0.119,0.113,0.116,360000,41700
LFM,2023/02/01,17.02,17.02,17.02,17.02,0,0
LMG,2023/02/01,3.46,3.46,3.46,3.46,0,0
LODE,2023/02/01,0.54,0.55,0.54,0.55,72000,39500
LOTO,2023/02/01,1.6,1.6,1.6,1.6,0,0
LPC,2023/02/01,0.128,0.13,0.128,0.13,200000,25800
LPZ,2023/02/01,3.74,3.74,3.65,3.74,750000,2800000
LR,2023/02/01,2.78,2.84,2.72,2.83,686000,1920000
LRP,2023/02/01,1,1,1,1,0,0
LSC,2023/02/01,0.69,0.69,0.69,0.69,0,0
LTG,2023/02/01,10.06,10.26,10,10.14,3150000,32010000
MA,2023/02/01,0.0095,0.0095,0.0095,0.0095,0,0
MAB,2023/02/01,0.0098,0.0098,0.0098,0.0098,0,0
MAC,2023/02/01,4.96,5.06,4.96,5.02,910000,4560000
MACAY,2023/02/01,6.27,6.27,6.27,6.27,0,0
MAH,2023/02/01,0.82,0.82,0.72,0.73,41000,29980
MAHB,2023/02/01,0.7,0.7,0.7,0.7,0,0
MARC,2023/02/01,1.26,1.28,1.25,1.27,992000,1250000
MAXS,2023/02/01,5.13,5.48,5.1,5.29,527100,2790000
MB,2023/02/01,0.325,0.325,0.325,0.325,10000,3250
MBC,2023/02/01,8.1,8.1,7.6,7.6,300,2330
MBT,2023/02/01,57.35,59.6,57.35,59.5,3480000,205570000
MED,2023/02/01,0.2,0.2,0.2,0.2,0,0
MEDIC,2023/02/01,0.71,0.73,0.7,0.73,698000,499150
MEG,2023/02/01,2.15,2.23,2.15,2.21,72150000,158960000
MER,2023/02/01,285.8,289.4,285,287.8,367850,105700000
MFC,2023/02/01,984,990,984,990,680,671690
MFIN,2023/02/01,2.1,2.1,2.1,2.1,0,0
MG,2023/02/01,0.126,0.139,0.126,0.138,270000,35370
MGH,2023/02/01,1,1,1,1,0,0
MHC,2023/02/01,0.238,0.238,0.238,0.238,0,0
MJC,2023/02/01,1.35,1.36,1.35,1.36,10000,13530
MJIC,2023/02/01,1.21,1.21,1.21,1.21,0,0
MM,2023/02/01,1.39,1.49,1.39,1.47,2530000,3690000
MONDE,2023/02/01,13.1,13.84,12.94,13.84,12130000,163830000
MPI,2023/02/01,4.05,4.26,4.05,4.2,33840000,141700000
MRC,2023/02/01,0.203,0.212,0.203,0.21,2190000,455430
MREIT,2023/02/01,14.3,14.56,14.3,14.54,356100,5160000
MRSGI,2023/02/01,1.4,1.4,1.39,1.4,54000,75100
MVC,2023/02/01,5.38,5.48,5.38,5.48,7900,42770
MWC,2023/02/01,19.7,20.45,19.4,19.9,1510000,29970000
MWIDE,2023/02/01,3.14,3.27,3.14,3.25,616000,1980000
MWP,2023/02/01,100.7,100.7,100.7,100.7,0,0
MWP2A,2023/02/01,99,99,99,99,0,0
MWP2B,2023/02/01,98.4,98.4,98.4,98.4,100,9840
MWP4,2023/02/01,94.5,94.5,94.5,94.5,1190,112460
NI,2023/02/01,0.85,0.87,0.81,0.81,62000,52000
NIKL,2023/02/01,6.31,6.57,6.31,6.43,8000000,51600000
NOW,2023/02/01,2.22,2.34,2.22,2.31,6660000,15330000
NRCP,2023/02/01,0.58,0.63,0.58,0.63,39000,23570
NXGEN,2023/02/01,7,7,7,7,0,0
OM,2023/02/01,0.31,0.31,0.31,0.31,0,0
OPM,2023/02/01,0.011,0.011,0.011,0.011,12500000,137500
OPMB,2023/02/01,0.011,0.011,0.011,0.011,0,0
ORE,2023/02/01,0.78,0.8,0.78,0.8,301000,238000
OV,2023/02/01,0.0095,0.0095,0.0095,0.0095,8000000,76000
PA,2023/02/01,1.9,1.98,1.9,1.94,12000,23280
PAL,2023/02/01,5.99,5.99,5.8,5.8,20000,117770
PAX,2023/02/01,1.83,1.83,1.83,1.83,0,0
PBB,2023/02/01,10.02,10.3,10,10,25200,252080
PBC,2023/02/01,15.6,15.6,15.6,15.6,0,0
PCOR,2023/02/01,2.59,2.59,2.52,2.55,141000,358960
