stock_code,quote_date,open_price,high_price,low_price,close_price,volume,value
2GO,2023/01/03,7.2,7.2,6.41,6.5,12500,81020
8990B,2023/01/03,95,98,95,98,1050,101250
8990P,2023/01/03,101.1,101.1,101.1,101.1,0,0
AAA,2023/01/03,1.61,1.61,1.61,1.61,0,0
AB,2023/01/03,7.4,7.55,7.4,7.55,105400,790090
ABA,2023/01/03,2.08,2.09,2.04,2.08,17740000,36410000
ABG,2023/01/03,3.53,3.53,3.53,3.53,0,0
ABS,2023/01/03,7.39,7.39,7.15,7.3,42700,311700
ABSP,2023/01/03,7.52,7.52,7.5,7.52,2200,16540
AC,2023/01/03,695,700,685,687.5,136200,94000000
ACE,2023/01/03,1.32,1.32,1.32,1.32,8000,10560
ACEN,2023/01/03,7.58,7.99,7.52,7.99,18530000,146090000
ACPA,2023/01/03,500,500,500,500,0,0
ACPB1,2023/01/03,480,480,480,480,10,4800
ACR,2023/01/03,0.77,0.79,0.77,0.79,107000,83390
AEV,2023/01/03,57.7,57.7,57.05,57.7,527110,30240000
AGI,2023/01/03,11.86,12,11.74,11.96,2040000,24310000
ALCO,2023/01/03,0.56,0.56,0.54,0.54,46000,25360
ALCPB,2023/01/03,102.3,102.3,102.3,102.3,0,0
ALCPC,2023/01/03,102,102,102,102,0,0
ALCPD,2023/01/03,499,499,499,499,0,0
ALHI,2023/01/03,5.89,5.89,5.89,5.89,0,0
ALI,2023/01/03,30.4,30.7,30.3,30.4,3850000,117270000
ALLDY,2023/01/03,0.225,0.228,0.223,0.225,8210000,1850000
ALLHC,2023/01/03,2.99,3.05,2.99,3.05,1070000,3250000
ANI,2023/01/03,7.09,7.37,6.91,7.36,6210000,43870000
ANS,2023/01/03,9.05,9.4,9,9.4,7300,66080
AP,2023/01/03,34.2,35.25,34.2,35.25,1160000,40660000
APB2R,2023/01/03,470,470,470,470,0,0
APC,2023/01/03,0.194,0.195,0.194,0.195,610000,118440
APL,2023/01/03,0.033,0.037,0.033,0.035,1470000000,51670000
APO,2023/01/03,0.68,0.68,0.68,0.68,15000,10200
APVI,2023/01/03,11.82,12.7,11.82,12.7,6000,71030
APX,2023/01/03,1.89,2.1,1.89,2.08,37400000,75620000
AR,2023/01/03,0.0046,0.0046,0.0046,0.0046,0,0
ARA,2023/01/03,1.02,1.05,0.97,1,987000,990020
AREIT,2023/01/03,35.35,35.8,35.2,35.2,154200,5470000
ASLAG,2023/01/03,1.67,1.67,1.62,1.67,550000,907070
AT,2023/01/03,3.64,3.85,3.64,3.85,676000,2550000
ATI,2023/01/03,14,14,13.98,13.98,200,2800
ATN,2023/01/03,0.355,0.355,0.355,0.355,80000,28400
ATNB,2023/01/03,0.35,0.35,0.35,0.35,0,0
AUB,2023/01/03,41.45,41.45,40.15,41.45,1000,40540
AXLM,2023/01/03,2.51,2.6,2.51,2.54,1880000,4830000
BALAI,2023/01/03,0.58,0.59,0.56,0.58,1060000,607650
BC,2023/01/03,4.07,4.09,4.05,4.08,26000,105530
BCB,2023/01/03,4.15,4.15,4.07,4.07,39000,159130
BCOR,2023/01/03,7.92,7.92,7.92,7.92,0,0
BCP,2023/01/03,23.3,23.3,23.3,23.3,0,0
BDO,2023/01/03,105.8,108.6,105.5,107.9,2070000,222050000
BEL,2023/01/03,1.24,1.24,1.21,1.24,45000,55710
BH,2023/01/03,662,662,662,662,0,0
BHI,2023/01/03,0.051,0.051,0.051,0.051,0,0
BKR,2023/01/03,1.49,1.49,1.49,1.49,270000,402300
BLOOM,2023/01/03,7.57,8.08,7.57,8.05,18930000,150300000
BMM,2023/01/03,52,52,52,52,0,0
BNCOM,2023/01/03,7.75,7.75,7.75,7.75,1000,7750
BPI,2023/01/03,100,100.1,98,98,1050000,104320000
BRN,2023/01/03,0.7,0.74,0.7,0.74,58000,41560
BRNP,2023/01/03,100,101.5,100,101.5,210,21020
BSC,2023/01/03,0.28,0.28,0.27,0.275,1020000,281200
C,2023/01/03,1.15,1.15,1.15,1.15,65000,74750
CA,2023/01/03,32,32,32,32,0,0
CAB,2023/01/03,32.4,32.4,32.4,32.4,0,0
CAT,2023/01/03,9.5,9.5,9.5,9.5,4000,38000
CDC,2023/01/03,0.68,0.68,0.68,0.68,0,0
CEB,2023/01/03,38,38.5,38,38.3,95900,3670000
CEBCP,2023/01/03,38.6,38.6,38.2,38.2,2400,91720
CEI,2023/01/03,0.079,0.079,0.079,0.079,0,0
CEU,2023/01/03,6.5,6.5,6.5,6.5,0,0
CHI,2023/01/03,6.12,6.12,6.12,6.12,0,0
CHIB,2023/01/03,27.5,27.5,27.45,27.5,58800,1620000
CHP,2023/01/03,0.61,0.63,0.61,0.61,2030000,1240000
CIC,2023/01/03,17.18,17.18,16.82,17.18,5300,90230
CIP,2023/01/03,150,150,150,150,0,0
CLI,2023/01/03,2.79,2.79,2.7,2.77,185000,508140
CNPF,2023/01/03,24.9,25.8,24.8,25.7,503700,12890000
CNVRG,2023/01/03,15.8,15.9,15.4,15.46,1940000,30210000
COAL,2023/01/03,0.212,0.212,0.212,0.212,10000,2120
COL,2023/01/03,3.21,3.21,3.13,3.21,5000,15890
COSCO,2023/01/03,4.67,4.75,4.67,4.7,1090000,5100000
CPG,2023/01/03,0.38,0.385,0.37,0.385,3970000,1510000
CPGP,2023/01/03,101.4,101.8,101.4,101.8,60,6090
CPM,2023/01/03,3.46,3.57,3.4,3.4,1990000,6880000
CREIT,2023/01/03,2.29,2.3,2.26,2.29,2290000,5220000
CROWN,2023/01/03,1.52,1.54,1.49,1.54,60000,90890
CSB,2023/01/03,8.49,8.49,8.49,8.49,0,0
CTS,2023/01/03,0.96,0.98,0.93,0.95,213000,204890
CYBR,2023/01/03,0.33,0.33,0.33,0.33,0,0
DD,2023/01/03,6.7,6.72,6.7,6.72,48300,324230
DDMPR,2023/01/03,1.29,1.3,1.27,1.29,1260000,1630000
DDPR,2023/01/03,97.55,97.55,97.55,97.55,250,24390
DELM,2023/01/03,14,14.2,14,14.18,11700,165240
DFNN,2023/01/03,3.4,3.4,3.4,3.4,3000,10200
DHI,2023/01/03,3.16,3.16,3.16,3.16,0,0
DITO,2023/01/03,2.79,2.82,2.75,2.81,2320000,6460000
DIZ,2023/01/03,4,4,4,4,1000,4000
DMC,2023/01/03,11.56,11.7,11.44,11.64,3960000,46120000
DMCP,2023/01/03,1400,1400,1400,1400,0,0
DMPA1,2023/01/03,10,10,10,10,0,0
DMPA2,2023/01/03,9.71,9.71,9.71,9.71,0,0
DMW,2023/01/03,6.7,6.71,6.7,6.71,205700,1380000
DNA,2023/01/03,2.86,2.86,2.86,2.86,0,0
DNL,2023/01/03,7.9,8.25,7.65,8.07,9780000,78620000
DTEL,2023/01/03,10.25,10.25,10.25,10.25,0,0
DWC,2023/01/03,1.37,1.37,1.37,1.37,0,0
EAGLE,2023/01/03,17,17,17,17,0,0
ECP,2023/01/03,4.4,4.4,4.4,4.4,0,0
EEI,2023/01/03,2.85,2.85,2.85,2.85,25000,71250
EEIPA,2023/01/03,97,97,97,97,5100,494700
EEIPB,2023/01/03,101,102,101,102,650,65700
EG,2023/01/03,0.0094,0.0094,0.0094,0.0094,0,0
ELI,2023/01/03,0.188,0.188,0.188,0.188,0,0
EMI,2023/01/03,20.35,20.65,20.1,20.6,103500,2100000
ENEX,2023/01/03,14,14.76,14,14.52,891300,12940000
EURO,2023/01/03,0.83,0.91,0.83,0.83,150000,124830
EVER,2023/01/03,0.255,0.255,0.25,0.255,670000,168650
EW,2023/01/03,6.61,6.8,6.61,6.79,57400,385380
FAF,2023/01/03,0.72,0.72,0.72,0.72,0,0
FB,2023/01/03,38.7,39,38.1,38.1,70000,2690000
FBP,2023/01/03,1011,1011,1011,1011,0,0
FBP2,2023/01/03,1005,1005,1005,1005,0,0
FCG,2023/01/03,0.63,0.63,0.6,0.62,7560000,4670000
FDC,2023/01/03,6.4,6.4,6.4,6.4,100,640
FERRO,2023/01/03,2.3,2.41,2.2,2.41,4000,9320
FEU,2023/01/03,549.5,549.5,549.5,549.5,160,87920
FFI,2023/01/03,3.66,3.66,3.66,3.66,0,0
FGEN,2023/01/03,16.96,16.96,16.56,16.68,298600,5010000
FGENG,2023/01/03,100.4,100.4,100.4,100.4,0,0
FILRT,2023/01/03,5.5,5.65,5.5,5.61,177600,995630
FJP,2023/01/03,2.1,2.1,2.1,2.1,0,0
FJPB,2023/01/03,1.88,1.88,1.88,1.88,0,0
FLI,2023/01/03,0.89,0.9,0.88,0.89,2400000,2140000
FMETF,2023/01/03,101.5,101.5,100.8,101,3880,392050
FNI,2023/01/03,2.52,2.55,2.46,2.54,2360000,5920000
FOOD,2023/01/03,0.51,0.55,0.51,0.55,32000,16860
FPH,2023/01/03,60.5,60.5,59.5,60.3,38430,2310000
FPI,2023/01/03,0.23,0.23,0.23,0.23,0,0
FRUIT,2023/01/03,1.12,1.16,1.12,1.15,2990000,3430000
FYN,2023/01/03,3,3,3,3,0,0
FYNB,2023/01/03,5,5,5,5,0,0
GEO,2023/01/03,0.185,0.185,0.185,0.185,0,0
GERI,2023/01/03,0.93,0.93,0.93,0.93,0,0
GLO,2023/01/03,2182,2234,2182,2220,26130,57780000
GLOPA,2023/01/03,5,5,5,5,0,0
GLOPP,2023/01/03,505.5,505.5,505.5,505.5,0,0
GMA7,2023/01/03,11.22,11.24,11.18,11.22,398400,4470000
GMAP,2023/01/03,11.08,11.08,11.08,11.08,100,1110
GPH,2023/01/03,11.98,11.98,11.98,11.98,0,0
GREEN,2023/01/03,1.45,1.46,1.41,1.44,21760000,31290000
GSMI,2023/01/03,106.8,107,105.4,106.1,26170,2790000
GTCAP,2023/01/03,435,439.8,431,438.8,72940,31970000
GTPPA,2023/01/03,950,950,950,950,0,0
