stock_code,quote_date,open_price,high_price,low_price,close_price,volume,value
2GO,2023/01/11,6.89,6.89,6.65,6.65,8300,55330
8990B,2023/01/11,97,97,97,97,3300,320100
8990P,2023/01/11,101.1,101.1,101.1,101.1,0,0
AAA,2023/01/11,1.61,1.61,1.61,1.61,0,0
AB,2023/01/11,7.26,7.26,7.17,7.18,40200,288640
ABA,2023/01/11,2.06,2.08,2.04,2.05,2840000,5820000
ABG,2023/01/11,4.05,4.05,4.05,4.05,0,0
ABS,2023/01/11,7.1,7.3,7.09,7.15,96200,696590
ABSP,2023/01/11,7.23,7.23,7.23,7.23,0,0
AC,2023/01/11,704,711,696,707.5,232870,164850000
ACE,2023/01/11,1.51,1.51,1.51,1.51,0,0
ACEN,2023/01/11,7.36,7.4,7.01,7.01,34140000,243510000
ACPA,2023/01/11,500,500,500,500,0,0
ACPB1,2023/01/11,488,488,488,488,0,0
ACR,2023/01/11,0.78,0.79,0.77,0.79,293000,228220
AEV,2023/01/11,59.8,59.9,58.4,58.7,476910,28010000
AGI,2023/01/11,11.9,11.92,11.78,11.92,2610000,30980000
ALCO,2023/01/11,0.57,0.58,0.56,0.58,117000,66470
ALCPB,2023/01/11,102.3,102.3,102.3,102.3,0,0
ALCPC,2023/01/11,102,102,102,102,0,0
ALCPD,2023/01/11,504,504,504,504,0,0
ALHI,2023/01/11,5.89,5.89,5.89,5.89,0,0
ALI,2023/01/11,30.1,30.35,29.9,30,4950000,148770000
ALLDY,2023/01/11,0.26,0.26,0.249,0.249,17840000,4480000
ALLHC,2023/01/11,3.13,3.13,2.99,3,2860000,8620000
ANI,2023/01/11,7.57,7.58,7.26,7.45,2720000,20340000
ANS,2023/01/11,9.19,9.19,9.05,9.17,18700,170640
AP,2023/01/11,34.75,35.95,34.75,35.9,2630000,93740000
APB2R,2023/01/11,480,480,470.2,470.2,1910,898180
APC,2023/01/11,0.209,0.209,0.209,0.209,0,0
APL,2023/01/11,0.035,0.036,0.034,0.034,760500000,26220000
APO,2023/01/11,0.72,0.79,0.72,0.74,2070000,1550000
APVI,2023/01/11,12.9,12.9,12.9,12.9,0,0
APX,2023/01/11,2.04,2.19,1.99,2.11,19620000,41480000
AR,2023/01/11,0.0046,0.0046,0.0046,0.0046,0,0
ARA,2023/01/11,1.05,1.05,1.02,1.03,78000,80230
AREIT,2023/01/11,36.4,36.5,35.5,35.5,156600,5660000
ASLAG,2023/01/11,1.62,1.64,1.62,1.64,365000,594890
AT,2023/01/11,4.31,4.5,4.31,4.41,1290000,5760000
ATI,2023/01/11,13.64,13.64,13.64,13.64,2200,30010
ATN,2023/01/11,0.38,0.38,0.37,0.38,690000,258650
ATNB,2023/01/11,0.35,0.35,0.35,0.35,0,0
AUB,2023/01/11,40.8,41.5,40.8,41.5,1300,53880
AXLM,2023/01/11,2.8,2.9,2.79,2.84,1510000,4310000
BALAI,2023/01/11,0.63,0.69,0.62,0.66,42440000,27850000
BC,2023/01/11,4.56,4.68,4.5,4.6,198000,904000
BCB,2023/01/11,4.6,4.6,4.24,4.58,107000,467020
BCOR,2023/01/11,7.92,7.92,7.92,7.92,0,0
BCP,2023/01/11,23.3,23.3,23.3,23.3,0,0
BDO,2023/01/11,111,112.3,109.9,109.9,3870000,428360000
BEL,2023/01/11,1.39,1.39,1.35,1.38,113000,154620
BH,2023/01/11,960,960,960,960,0,0
BHI,2023/01/11,0.051,0.051,0.051,0.051,0,0
BKR,2023/01/11,1.41,1.41,1.39,1.39,44000,61760
BLOOM,2023/01/11,8.92,9.24,8.92,9.2,14210000,130180000
BMM,2023/01/11,52,52,52,52,0,0
BNCOM,2023/01/11,8.12,8.2,8.12,8.12,43100,351570
BPI,2023/01/11,103.5,104.3,100,101.3,3010000,304700000
BRN,2023/01/11,0.74,0.74,0.72,0.72,70000,51200
BRNP,2023/01/11,101.2,101.3,101.2,101.3,630,63810
BSC,2023/01/11,0.33,0.33,0.31,0.31,10480000,3340000
C,2023/01/11,1.15,1.17,1.13,1.13,654000,749630
CA,2023/01/11,30.1,30.1,30.1,30.1,0,0
CAB,2023/01/11,32.4,32.4,32.4,32.4,0,0
CAT,2023/01/11,10.58,10.58,9.8,9.98,3400,33810
CDC,2023/01/11,0.68,0.68,0.68,0.68,22000,14960
CEB,2023/01/11,42.45,42.65,41,41,742900,31320000
CEBCP,2023/01/11,41.5,41.6,41.5,41.5,4700,195230
CEI,2023/01/11,0.078,0.08,0.074,0.077,570000,42940
CEU,2023/01/11,6.5,6.5,6.5,6.5,0,0
CHI,2023/01/11,6.12,6.12,6.12,6.12,0,0
CHIB,2023/01/11,27.3,27.5,27.15,27.2,117000,3190000
CHP,2023/01/11,0.63,0.66,0.62,0.63,7440000,4760000
CIC,2023/01/11,16.3,16.3,16.3,16.3,3400,55420
CIP,2023/01/11,150,150,150,150,0,0
CLI,2023/01/11,2.7,2.72,2.69,2.69,267000,719760
CNPF,2023/01/11,24.05,24.05,23.9,24,3150000,75530000
CNVRG,2023/01/11,18.02,18.38,17.8,18.2,15850000,287930000
COAL,2023/01/11,0.202,0.202,0.202,0.202,250000,50500
COL,2023/01/11,3.21,3.21,3.21,3.21,0,0
COSCO,2023/01/11,4.78,4.79,4.73,4.75,1030000,4890000
CPG,2023/01/11,0.38,0.39,0.38,0.38,1610000,614150
CPGP,2023/01/11,99.05,101.5,99.05,101.5,600,59680
CPM,2023/01/11,3.26,3.4,3.09,3.4,1060000,3410000
CREIT,2023/01/11,2.34,2.34,2.3,2.31,2430000,5660000
CROWN,2023/01/11,1.55,1.56,1.54,1.54,31000,48110
CSB,2023/01/11,8.49,8.49,8.49,8.49,0,0
CTS,2023/01/11,0.93,0.96,0.93,0.93,2120000,1990000
CYBR,2023/01/11,0.33,0.33,0.33,0.33,0,0
DD,2023/01/11,7.08,7.35,7.08,7.28,373500,2690000
DDMPR,2023/01/11,1.3,1.34,1.3,1.33,3990000,5250000
DDPR,2023/01/11,98.4,98.4,98.4,98.4,1250,123000
DELM,2023/01/11,13.7,13.74,13.7,13.74,3300,45290
DFNN,2023/01/11,3.4,3.5,3.4,3.45,252000,867150
DHI,2023/01/11,3.16,3.16,3.16,3.16,0,0
DITO,2023/01/11,3.48,3.49,3.3,3.38,4720000,15970000
DIZ,2023/01/11,3.95,4,3.95,4,19000,75390
DMC,2023/01/11,11.82,11.9,11.7,11.8,9080000,107220000
DMCP,2023/01/11,1400,1400,1400,1400,0,0
DMPA1,2023/01/11,10,10,10,10,0,0
DMPA2,2023/01/11,9.71,9.71,9.71,9.71,0,0
DMW,2023/01/11,6.82,6.83,6.78,6.83,111000,757120
DNA,2023/01/11,2.86,2.86,2.86,2.86,0,0
DNL,2023/01/11,8.09,8.2,8.01,8.15,4640000,37760000
DTEL,2023/01/11,10.25,10.25,10.25,10.25,0,0
DWC,2023/01/11,1.36,1.36,1.36,1.36,0,0
EAGLE,2023/01/11,17,17,17,17,0,0
ECP,2023/01/11,3.12,3.8,3.12,3.8,16000,54590
EEI,2023/01/11,2.84,2.89,2.8,2.85,4940000,14030000
EEIPA,2023/01/11,96,96,96,96,0,0
EEIPB,2023/01/11,101.5,101.5,101.5,101.5,0,0
EG,2023/01/11,0.0094,0.0094,0.0094,0.0094,0,0
ELI,2023/01/11,0.189,0.189,0.185,0.185,100000,18860
EMI,2023/01/11,20.25,20.3,20,20.15,2200000,44080000
ENEX,2023/01/11,13.72,13.9,13.36,13.4,203700,2760000
EURO,2023/01/11,0.85,0.85,0.85,0.85,0,0
EVER,2023/01/11,0.26,0.26,0.26,0.26,120000,30650
EW,2023/01/11,7.15,7.18,7.11,7.11,155900,1110000
FAF,2023/01/11,0.72,0.72,0.72,0.72,0,0
FB,2023/01/11,42.3,42.6,41.75,42.05,219300,9240000
FBP,2023/01/11,1011,1011,1011,1011,0,0
FBP2,2023/01/11,1005,1005,1005,1005,0,0
FCG,2023/01/11,0.71,0.77,0.7,0.77,79580000,58930000
FDC,2023/01/11,6.4,6.4,6.4,6.4,100500,643200
FERRO,2023/01/11,2.92,2.92,2.92,2.92,0,0
FEU,2023/01/11,530.5,530.5,530,530,710,376420
FFI,2023/01/11,3.66,3.66,3.66,3.66,0,0
FGEN,2023/01/11,17.9,18,17.72,17.9,623600,11150000
FGENG,2023/01/11,100.4,100.4,100.4,100.4,0,0
FILRT,2023/01/11,5.6,5.6,5.5,5.5,1640000,9060000
FJP,2023/01/11,2,2,2,2,0,0
FJPB,2023/01/11,1.88,1.88,1.88,1.88,0,0
FLI,2023/01/11,0.9,0.92,0.88,0.88,1070000,961250
FMETF,2023/01/11,103.5,103.5,103.1,103.4,14460,1490000
FNI,2023/01/11,2.55,2.55,2.5,2.5,2780000,6990000
FOOD,2023/01/11,0.55,0.55,0.55,0.55,0,0
FPH,2023/01/11,61,62,61,61.05,23070,1430000
FPI,2023/01/11,0.23,0.23,0.23,0.23,0,0
FRUIT,2023/01/11,1.17,1.18,1.15,1.17,458000,533700
FYN,2023/01/11,3,3,3,3,0,0
FYNB,2023/01/11,5,5,5,5,0,0
GEO,2023/01/11,0.176,0.182,0.176,0.182,350000,63400
GERI,2023/01/11,0.94,0.94,0.94,0.94,0,0
GLO,2023/01/11,2116,2138,2048,2060,208760,432930000
GLOPA,2023/01/11,5,5,5,5,0,0
GLOPP,2023/01/11,505.5,505.5,505.5,505.5,0,0
GMA7,2023/01/11,11.26,11.34,11.26,11.3,404100,4570000
GMAP,2023/01/11,11.46,11.46,11.3,11.3,3300,37660
GPH,2023/01/11,11.98,11.98,11.98,11.98,0,0
GREEN,2023/01/11,1.47,1.47,1.44,1.45,16210000,23510000
GSMI,2023/01/11,107,107,105,105,5970,627830
GTCAP,2023/01/11,450,450.8,443.2,445.4,333240,149110000
GTPPA,2023/01/11,988,990,988,990,50,49420
GTPPB,2023/01/11,984.5,984.5,984.5,984.5,0,0
HI,2023/01/11,3.68,3.68,3.68,3.68,0,0
HLCM,2023/01/11,3.93,3.95,3.9,3.95,298000,1170000
HOME,2023/01/11,2.18,2.19,1.99,2.02,32340000,66940000
HOUSE,2023/01/11,9.4,9.4,9.4,9.4,1500,14100
HTI,2023/01/11,0.92,0.95,0.91,0.95,419000,391220
HVN,2023/01/11,690,700,690,700,660,457350
I,2023/01/11,0.71,0.92,0.71,0.92,36000,31080
ICT,2023/01/11,201.2,202.2,197.2,200,2590000,516310000
IDC,2023/01/11,0.78,0.82,0.78,0.8,1040000,818710
IMI,2023/01/11,4.66,4.72,4.66,4.66,281000,1310000
IMP,2023/01/11,1.07,1.07,1.07,1.07,20000,21400
INFRA,2023/01/11,0.89,0.91,0.86,0.86,245000,215140
ION,2023/01/11,0.55,0.57,0.55,0.56,624000,345880
IPM,2023/01/11,6.65,6.65,6.65,6.65,2000,13300
IPO,2023/01/11,5.98,5.98,5.98,5.98,300,1790
IS,2023/01/11,0.144,0.144,0.144,0.144,0,0
JAS,2023/01/11,1.66,1.66,1.66,1.66,0,0
JFC,2023/01/11,241,242,235,241.6,1150000,275550000
JFCPA,2023/01/11,925,925,925,925,0,0
JFCPB,2023/01/11,925,925,920,920,300,276050
JGS,2023/01/11,56.2,56.2,54,55.1,2370000,130870000
JOH,2023/01/11,4.51,4.51,4.5,4.5,3000,13520
KEEPR,2023/01/11,1.31,1.32,1.29,1.3,3350000,4380000
KEP,2023/01/11,3.96,3.96,3.96,3.96,0,0
KPH,2023/01/11,6.6,6.6,6.6,6.6,0,0
KPHB,2023/01/11,6.16,6.16,6.16,6.16,0,0
KPPI,2023/01/11,1.7,1.7,1.7,1.7,1000,1700
LAND,2023/01/11,0.81,0.84,0.81,0.84,26000,21090
LBC,2023/01/11,18.48,18.48,18.48,18.48,0,0
LC,2023/01/11,0.115,0.117,0.115,0.115,1080000,125200
LCB,2023/01/11,0.12,0.12,0.12,0.12,200000,24000
LFM,2023/01/11,19,19,19,19,300,5700
LMG,2023/01/11,3.48,3.48,3.48,3.48,0,0
LODE,2023/01/11,0.51,0.54,0.5,0.54,21000,10550
LOTO,2023/01/11,1.7,1.7,1.7,1.7,5000,8500
LPC,2023/01/11,0.128,0.131,0.127,0.131,1690000,216550
LPZ,2023/01/11,3,3.07,3,3.05,256000,781020
LR,2023/01/11,2.6,2.78,2.5,2.68,5800000,15450000
LRP,2023/01/11,1,1,1,1,0,0
LSC,2023/01/11,0.91,0.91,0.83,0.83,21000,18460
LTG,2023/01/11,9.72,9.85,9.72,9.76,5580000,54660000
MA,2023/01/11,0.0096,0.0097,0.0096,0.0097,3000000,29000
MAB,2023/01/11,0.0098,0.0098,0.0098,0.0098,0,0
MAC,2023/01/11,5.35,5.45,5.21,5.25,640700,3410000
MACAY,2023/01/11,6.7,6.7,6.7,6.7,0,0
MAH,2023/01/11,0.7,0.72,0.7,0.7,48000,33960
MAHB,2023/01/11,0.7,0.7,0.7,0.7,0,0
MARC,2023/01/11,1.26,1.32,1.23,1.3,3350000,4270000
MAXS,2023/01/11,4.89,5,4.89,4.95,18000,88840
MB,2023/01/11,0.28,0.28,0.28,0.28,150000,42000
MBC,2023/01/11,8.1,8.1,8.1,8.1,600,4860
MBT,2023/01/11,57,57.4,56.6,57.3,2140000,122470000
MED,2023/01/11,0.21,0.21,0.21,0.21,10000,2100
MEDIC,2023/01/11,0.77,0.77,0.75,0.76,1950000,1480000
MEG,2023/01/11,2.07,2.11,2.07,2.09,11180000,23310000
MER,2023/01/11,308.6,308.6,296.2,296.2,666810,199330000
MFC,2023/01/11,975,975,975,975,40,39000
MFIN,2023/01/11,2.24,2.24,2.24,2.24,0,0
MG,2023/01/11,0.12,0.12,0.12,0.12,0,0
MGH,2023/01/11,1,1,1,1,0,0
MHC,2023/01/11,0.226,0.226,0.226,0.226,0,0
MJC,2023/01/11,1.48,1.48,1.48,1.48,0,0
MJIC,2023/01/11,1.27,1.27,1.27,1.27,0,0
MM,2023/01/11,1.32,1.35,1.28,1.28,2210000,2890000
MONDE,2023/01/11,12.3,12.96,12.3,12.96,12680000,162460000
MPI,2023/01/11,4,4.08,3.84,3.84,80160000,316490000
MRC,2023/01/11,0.208,0.212,0.204,0.21,2870000,597030
MREIT,2023/01/11,14.26,14.28,14.22,14.22,818500,11660000
MRSGI,2023/01/11,1.42,1.43,1.41,1.43,135000,190520
MVC,2023/01/11,5.48,5.48,5.48,5.48,500,2740
MWC,2023/01/11,20,20.25,19.5,19.86,1050000,20800000
MWIDE,2023/01/11,3.1,3.35,3.04,3.34,64570000,207360000
MWP,2023/01/11,100.7,100.7,100.7,100.7,0,0
MWP2A,2023/01/11,95,95,95,95,8190,778050
MWP2B,2023/01/11,94,94,93.95,93.95,12920,1210000
MWP4,2023/01/11,95,95,95,95,0,0
NI,2023/01/11,0.77,0.77,0.74,0.74,100000,74640
NIKL,2023/01/11,6.57,6.85,6.57,6.76,14470000,97520000
NOW,2023/01/11,2.64,2.66,2.33,2.33,31000000,76720000
NRCP,2023/01/11,0.57,0.61,0.57,0.61,5000,2930
NXGEN,2023/01/11,7,7,7,7,0,0
OM,2023/01/11,0.3,0.3,0.3,0.3,0,0
OPM,2023/01/11,0.01,0.01,0.01,0.01,20800000,208000
OPMB,2023/01/11,0.011,0.011,0.011,0.011,0,0
ORE,2023/01/11,0.78,0.78,0.75,0.77,199000,149770
OV,2023/01/11,0.0099,0.0099,0.0095,0.0096,7000000,67600
PA,2023/01/11,1.89,1.89,1.89,1.89,0,0
PAL,2023/01/11,6.05,6.09,6.02,6.02,44300,268860
PAX,2023/01/11,1.83,1.83,1.83,1.83,0,0
PBB,2023/01/11,10.84,11.08,10.8,11.08,130100,1430000
PBC,2023/01/11,14,14,14,14,0,0
PCOR,2023/01/11,2.49,2.5,2.47,2.5,299000,745420
PCP,2023/01/11,0.205,0.205,0.205,0.205,0,0
PERC,2023/01/11,4.52,4.52,4.52,4.52,1000,4520
PGOLD,2023/01/11,34.9,35.25,34.8,34.9,1060000,37210000
PHA,2023/01/11,0.31,0.32,0.3,0.31,2240000,697450
PHC,2023/01/11,1.4,1.4,1.4,1.4,0,0
PHES,2023/01/11,0.38,0.38,0.38,0.38,0,0
PHN,2023/01/11,19.04,19.04,19,19,63700,1210000
PHR,2023/01/11,0.88,0.94,0.88,0.91,2740000,2510000
PIZZA,2023/01/11,7.7,7.7,7.65,7.7,70700,543360
PLC,2023/01/11,0.51,0.52,0.49,0.5,8900000,4510000
PMPC,2023/01/11,5.28,5.28,5.28,5.28,400,2110
PNB,2023/01/11,19.02,19.02,18.96,19,38900,738810
PNC,2023/01/11,4.9,4.9,4.9,4.9,0,0
PNX,2023/01/11,8.02,8.3,8.02,8.3,7900,64930
PNX3A,2023/01/11,100.4,100.4,100.4,100.4,0,0
PNX3B,2023/01/11,63.05,69.7,63.05,69.7,1350,87330
PNX4,2023/01/11,390,399.8,390,399.8,850,337140
PNXP,2023/01/11,100,100,100,100,0,0
PORT,2023/01/11,7.3,7.3,7.3,7.3,0,0
PPC,2023/01/11,5.39,5.39,5.39,5.39,2600,14010
PRC,2023/01/11,7.87,7.87,7.87,7.87,0,0
PREIT,2023/01/11,1.59,1.59,1.55,1.59,207000,327450
PRF2A,2023/01/11,1000,1000,1000,1000,0,0
PRF2B,2023/01/11,1027,1027,1027,1027,0,0
PRF3A,2023/01/11,1025,1025,1005,1005,130,131650
PRF3B,2023/01/11,1040,1040,1040,1040,150,156000
PRIM,2023/01/11,2.11,2.14,2.1,2.1,478000,1010000
PRMX,2023/01/11,2.29,2.29,2.26,2.26,155000,354800
PSB,2023/01/11,57.5,57.5,57.45,57.45,70,4020
PSE,2023/01/11,164,164,163.6,164,560,91820
PTC,2023/01/11,119,119,119,119,0,0
PTT,2023/01/11,0.33,0.33,0.33,0.33,0,0
PX,2023/01/11,3.14,3.25,3.12,3.15,7150000,22800000
PXP,2023/01/11,7.2,7.2,6.5,6.5,4920000,33630000
RCB,2023/01/11,22.05,22.65,21.5,21.8,174200,3790000
RCI,2023/01/11,0.47,0.48,0.46,0.46,380000,177450
RCR,2023/01/11,5.92,5.93,5.77,5.77,566300,3330000
REG,2023/01/11,3,3.1,3,3.1,25000,76300
RFM,2023/01/11,3.6,3.6,3.6,3.6,76000,273600
RLC,2023/01/11,15.02,15.1,14.96,15.02,9180000,138100000
RLT,2023/01/11,0.197,0.215,0.197,0.215,20000,4120
ROCK,2023/01/11,1.35,1.35,1.35,1.35,28000,37800
ROX,2023/01/11,0.88,0.88,0.88,0.88,0,0
RRHI,2023/01/11,58.25,58.7,57,57.15,217780,12520000
SBS,2023/01/11,3.9,4,3.9,4,19000,74400
SCC,2023/01/11,36,36,35.45,35.6,1590000,56570000
SECB,2023/01/11,92.95,93.45,90.6,91.1,242720,22290000
SEVN,2023/01/11,72.5,72.5,69.5,72,134170,9640000
SFI,2023/01/11,0.078,0.079,0.075,0.079,1530000,116000
SFIP,2023/01/11,1.33,1.33,1.33,1.33,0,0
SGI,2023/01/11,0.87,0.87,0.87,0.87,1000,870
SGP,2023/01/11,11.62,11.64,11.52,11.52,495300,5730000
SHLPH,2023/01/11,16.6,16.98,16.6,16.7,32500,543790
SHNG,2023/01/11,2.58,2.58,2.58,2.58,20000,51600
SLF,2023/01/11,2600,2600,2600,2600,0,0
SLI,2023/01/11,3.03,3.19,3,3.19,578000,1750000
SM,2023/01/11,903.5,911,897,900,700020,630700000
SMC,2023/01/11,95.2,95.5,94.6,95.05,195000,18530000
SMC2A,2023/01/11,74,74,74,74,0,0
SMC2B,2023/01/11,76.05,76.05,76.05,76.05,0,0
SMC2C,2023/01/11,76.35,76.35,76.35,76.35,0,0
SMC2D,2023/01/11,75.3,75.3,75.3,75.3,0,0
