stock_code,quote_date,open_price,high_price,low_price,close_price,volume,value
2GO,2023/01/27,6.67,6.76,6.67,6.7,11700,78850
8990B,2023/01/27,98.5,98.5,98.5,98.5,0,0
8990P,2023/01/27,101.1,101.1,101.1,101.1,0,0
AAA,2023/01/27,1.61,1.61,1.61,1.61,0,0
AB,2023/01/27,7.19,7.29,7,7.29,62600,439770
ABA,2023/01/27,2.09,2.14,2.09,2.12,23530000,49970000
ABG,2023/01/27,4.05,4.05,3.6,3.6,192000,692610
ABS,2023/01/27,7.34,7.39,7.3,7.3,72100,529500
ABSP,2023/01/27,7.15,7.2,7.15,7.2,33500,241020
AC,2023/01/27,748,756,743.5,750,185200,139050000
ACE,2023/01/27,1.58,1.58,1.58,1.58,0,0
ACEN,2023/01/27,7.41,7.52,7.33,7.39,20840000,154880000
ACPA,2023/01/27,500,500,500,500,0,0
ACPB1,2023/01/27,498,498,498,498,0,0
ACR,2023/01/27,0.88,0.88,0.87,0.87,189000,164490
AEV,2023/01/27,58.75,59,57.85,59,824290,48240000
AGI,2023/01/27,12.4,12.54,12.32,12.42,3080000,38340000
ALCO,2023/01/27,0.54,0.54,0.54,0.54,0,0
ALCPB,2023/01/27,102.3,102.3,102.3,102.3,0,0
ALCPC,2023/01/27,102,102,102,102,0,0
ALCPD,2023/01/27,499,499,499,499,400,199600
ALHI,2023/01/27,5.26,5.26,5.26,5.26,100,526
ALI,2023/01/27,32.75,33.05,32.65,32.9,6440000,211230000
ALLDY,2023/01/27,0.275,0.28,0.275,0.28,5920000,1640000
ALLHC,2023/01/27,3.1,3.14,3.09,3.1,1840000,5740000
ANI,2023/01/27,7,7.1,6.94,7,4850000,33860000
ANS,2023/01/27,9.55,9.6,9.55,9.6,6500,62250
AP,2023/01/27,37.95,38.1,37.85,37.95,526300,19980000
APB2R,2023/01/27,496,496,490,490,600,295200
APC,2023/01/27,0.228,0.25,0.228,0.25,5070000,1220000
APL,2023/01/27,0.035,0.036,0.035,0.035,336900000,11860000
APO,2023/01/27,0.79,0.79,0.76,0.77,408000,313170
APVI,2023/01/27,12.5,12.5,12.5,12.5,3000,37500
APX,2023/01/27,2.15,2.18,2.12,2.16,3390000,7310000
AR,2023/01/27,0.0046,0.0046,0.0046,0.0046,0,0
ARA,2023/01/27,1.04,1.04,1.03,1.04,876000,911010
AREIT,2023/01/27,36,36.05,35.8,35.85,733800,26350000
ASLAG,2023/01/27,1.75,1.76,1.72,1.76,3430000,5990000
AT,2023/01/27,4.6,4.6,4.52,4.58,242000,1110000
ATI,2023/01/27,13.7,13.7,13.6,13.62,8400,114330
ATN,2023/01/27,0.43,0.43,0.4,0.4,3280000,1350000
ATNB,2023/01/27,0.385,0.385,0.385,0.385,10000,3850
AUB,2023/01/27,41,41,41,41,1000,41000
AXLM,2023/01/27,2.92,3.22,2.92,3.2,5120000,15870000
BALAI,2023/01/27,0.63,0.65,0.62,0.64,11790000,7520000
BC,2023/01/27,5.1,5.2,5.1,5.2,23300,119140
BCB,2023/01/27,5.08,5.11,5.08,5.11,8700,44330
BCOR,2023/01/27,6.3,6.3,6.3,6.3,0,0
BCP,2023/01/27,23.3,23.3,23.3,23.3,0,0
BDO,2023/01/27,122.1,123,121.7,122,3890000,474770000
BEL,2023/01/27,1.42,1.44,1.4,1.43,226000,323870
BH,2023/01/27,960,960,960,960,0,0
BHI,2023/01/27,0.051,0.051,0.051,0.051,0,0
BKR,2023/01/27,1.38,1.38,1.38,1.38,0,0
BLOOM,2023/01/27,8.96,9.44,8.96,9.4,16710000,156010000
BMM,2023/01/27,52,52,52,52,0,0
BNCOM,2023/01/27,8.84,8.9,8.84,8.9,30900,274380
BPI,2023/01/27,109.6,110.8,108.7,110.1,1880000,207010000
BRN,2023/01/27,0.77,0.77,0.77,0.77,0,0
BRNP,2023/01/27,101,101,100.7,100.7,700,70640
BSC,2023/01/27,0.345,0.35,0.34,0.35,6410000,2220000
C,2023/01/27,1.28,1.31,1.24,1.28,417000,531880
CA,2023/01/27,31.65,31.65,31.65,31.65,0,0
CAB,2023/01/27,32.4,32.4,32.4,32.4,0,0
CAT,2023/01/27,9.8,9.8,9.8,9.8,500,4900
CDC,2023/01/27,0.67,0.67,0.67,0.67,29000,19430
CEB,2023/01/27,43.5,44.1,43.4,43.95,148000,6510000
CEBCP,2023/01/27,42.5,42.95,42.5,42.5,2600,111400
CEI,2023/01/27,0.081,0.089,0.081,0.081,10980000,918290
CEU,2023/01/27,7.23,7.23,7.23,7.23,0,0
CHI,2023/01/27,6.12,6.12,6.12,6.12,0,0
CHIB,2023/01/27,28.2,28.5,28.2,28.5,134800,3830000
CHP,2023/01/27,1.17,1.19,1.15,1.18,63110000,73820000
CIC,2023/01/27,16.88,16.88,16.88,16.88,1100,18570
CIP,2023/01/27,167.9,167.9,167.9,167.9,0,0
CLI,2023/01/27,2.59,2.65,2.59,2.65,294000,765590
CNPF,2023/01/27,24.9,24.9,24.2,24.4,921900,22580000
CNVRG,2023/01/27,18.5,18.56,18.2,18.36,4080000,75040000
COAL,2023/01/27,0.21,0.21,0.2,0.21,630000,131150
COL,2023/01/27,3.14,3.15,3.12,3.12,11000,34590
COSCO,2023/01/27,4.57,4.67,4.57,4.65,1180000,5480000
CPG,2023/01/27,0.395,0.4,0.395,0.4,610000,241150
CPGP,2023/01/27,100,101,100,101,15050,1510000
CPM,2023/01/27,3.13,3.25,3.13,3.17,11000,34910
CREIT,2023/01/27,2.45,2.5,2.45,2.46,3940000,9730000
CROWN,2023/01/27,1.55,1.55,1.55,1.55,52000,80600
CSB,2023/01/27,7.75,7.75,7.75,7.75,0,0
CTS,2023/01/27,0.93,0.96,0.93,0.95,21800000,20300000
CYBR,2023/01/27,0.33,0.33,0.33,0.33,0,0
DD,2023/01/27,7.43,7.43,7.3,7.35,130500,961600
DDMPR,2023/01/27,1.44,1.45,1.43,1.45,1710000,2460000
DDPR,2023/01/27,97,97,95.75,95.75,43920,4230000
DELM,2023/01/27,13.64,13.64,13.62,13.62,3200,43600
DFNN,2023/01/27,3.32,3.5,3.3,3.5,223000,757910
DHI,2023/01/27,3.16,3.16,3.16,3.16,0,0
DITO,2023/01/27,3.3,3.34,3.25,3.33,2010000,6610000
DIZ,2023/01/27,3.9,3.9,3.9,3.9,0,0
DMC,2023/01/27,12.5,12.7,12.5,12.5,5220000,65600000
DMCP,2023/01/27,1400,1400,1400,1400,0,0
DMPA1,2023/01/27,10,10,10,10,0,0
DMPA2,2023/01/27,9.71,9.71,9.71,9.71,0,0
DMW,2023/01/27,6.94,6.94,6.92,6.92,21000,145520
