stock_code,quote_date,open_price,high_price,low_price,close_price,volume,value
2GO,2023/01/10,7.18,7.18,6.4,6.9,15600,102480
8990B,2023/01/10,95.05,95.05,95.05,95.05,3330,316520
8990P,2023/01/10,101.1,101.1,101.1,101.1,0,0
AAA,2023/01/10,1.61,1.61,1.61,1.61,0,0
AB,2023/01/10,7.2,7.26,7.2,7.26,29000,208880
ABA,2023/01/10,2.05,2.08,2.05,2.06,858000,1760000
ABG,2023/01/10,4.05,4.05,4.05,4.05,0,0
ABS,2023/01/10,7.11,7.15,7.09,7.1,94300,670650
ABSP,2023/01/10,7.23,7.23,7.23,7.23,0,0
AC,2023/01/10,709,718,700,703,317790,223940000
ACE,2023/01/10,1.51,1.51,1.51,1.51,0,0
ACEN,2023/01/10,7.6,7.62,7.3,7.3,15390000,114250000
ACPA,2023/01/10,500,500,500,500,0,0
ACPB1,2023/01/10,488,488,488,488,200,97600
ACR,2023/01/10,0.79,0.79,0.78,0.78,166000,129680
AEV,2023/01/10,60,60,58.55,59,395110,23340000
AGI,2023/01/10,11.8,11.88,11.76,11.8,1530000,18070000
ALCO,2023/01/10,0.57,0.6,0.55,0.59,624000,365670
ALCPB,2023/01/10,102.3,102.3,102.3,102.3,0,0
ALCPC,2023/01/10,102,102,102,102,0,0
ALCPD,2023/01/10,499,504,499,504,680,339820
ALHI,2023/01/10,5.89,5.89,5.89,5.89,0,0
ALI,2023/01/10,30.45,30.7,30,30,4340000,130780000
ALLDY,2023/01/10,0.26,0.27,0.25,0.26,14700000,3790000
ALLHC,2023/01/10,3.13,3.2,3.13,3.14,1640000,5190000
ANI,2023/01/10,7.64,7.69,7.45,7.5,2810000,21220000
ANS,2023/01/10,9.05,9.05,9,9.05,45000,406130
AP,2023/01/10,34.9,34.95,34.55,34.7,361600,12560000
APB2R,2023/01/10,486.8,486.8,486.8,486.8,0,0
APC,2023/01/10,0.196,0.209,0.196,0.209,750000,155340
APL,2023/01/10,0.038,0.038,0.035,0.035,1760000000,63900000
APO,2023/01/10,0.72,0.72,0.7,0.72,110000,77060
APVI,2023/01/10,12.08,12.9,12.08,12.9,2200,27730
APX,2023/01/10,2.06,2.07,2,2.04,5450000,11050000
AR,2023/01/10,0.0046,0.0046,0.0046,0.0046,0,0
ARA,2023/01/10,1.05,1.05,1.05,1.05,10000,10500
AREIT,2023/01/10,35.95,36.2,35.95,36.1,434800,15670000
ASLAG,2023/01/10,1.65,1.67,1.6,1.62,4260000,6880000
AT,2023/01/10,4.2,4.29,4.15,4.25,502000,2120000
ATI,2023/01/10,13.72,13.72,13.72,13.72,1500,20580
ATN,2023/01/10,0.38,0.38,0.38,0.38,20000,7550
ATNB,2023/01/10,0.35,0.35,0.35,0.35,0,0
AUB,2023/01/10,40.95,41.5,40.8,40.8,16600,683260
AXLM,2023/01/10,2.68,2.8,2.61,2.79,2870000,7740000
BALAI,2023/01/10,0.6,0.63,0.58,0.62,15370000,9480000
BC,2023/01/10,4.5,4.57,4.49,4.57,139000,629790
BCB,2023/01/10,4.36,4.67,4.12,4.67,196000,829580
BCOR,2023/01/10,7.92,7.92,7.92,7.92,0,0
BCP,2023/01/10,23.3,23.3,23.3,23.3,0,0
BDO,2023/01/10,113,113.2,109.9,110.9,4140000,461200000
BEL,2023/01/10,1.37,1.38,1.34,1.38,42000,57620
BH,2023/01/10,960,960,960,960,0,0
BHI,2023/01/10,0.051,0.051,0.051,0.051,0,0
BKR,2023/01/10,1.43,1.43,1.43,1.43,0,0
BLOOM,2023/01/10,9,9.03,8.5,8.9,5470000,48730000
BMM,2023/01/10,52,52,52,52,0,0
BNCOM,2023/01/10,7.9,8.1,7.9,8.1,31000,249600
BPI,2023/01/10,104,105.9,103.1,104.5,1760000,184250000
BRN,2023/01/10,0.74,0.78,0.72,0.77,862000,644900
BRNP,2023/01/10,101.2,101.2,101.2,101.2,520,52620
BSC,2023/01/10,0.32,0.34,0.32,0.33,46890000,15540000
C,2023/01/10,1.16,1.2,1.15,1.15,580000,671470
CA,2023/01/10,30.1,30.1,30.1,30.1,0,0
CAB,2023/01/10,32.4,32.4,32.4,32.4,0,0
CAT,2023/01/10,9.5,10.48,9.5,9.51,8600,82340
CDC,2023/01/10,0.66,0.66,0.66,0.66,2000,1320
CEB,2023/01/10,42.4,42.75,41.5,42.4,301100,12790000
CEBCP,2023/01/10,41.5,42.15,41.5,42,27700,1160000
CEI,2023/01/10,0.078,0.078,0.078,0.078,210000,16380
CEU,2023/01/10,6.5,6.5,6.5,6.5,0,0
CHI,2023/01/10,6.12,6.12,6.12,6.12,0,0
CHIB,2023/01/10,27.5,27.55,27.3,27.3,209900,5750000
CHP,2023/01/10,0.63,0.63,0.61,0.62,2150000,1340000
CIC,2023/01/10,17.08,17.08,16.3,16.3,12900,210350
CIP,2023/01/10,150,150,150,150,0,0
CLI,2023/01/10,2.74,2.75,2.7,2.72,387000,1050000
CNPF,2023/01/10,24.65,24.75,24,24,2090000,50290000
CNVRG,2023/01/10,17.98,18.28,17.56,18,8300000,149370000
COAL,2023/01/10,0.211,0.211,0.211,0.211,10000,2110
COL,2023/01/10,3.21,3.21,3.21,3.21,2000,6420
COSCO,2023/01/10,4.78,4.79,4.72,4.76,538000,2560000
CPG,2023/01/10,0.38,0.38,0.38,0.38,800000,304000
CPGP,2023/01/10,101.8,101.8,101.8,101.8,0,0
CPM,2023/01/10,3.43,3.44,3.43,3.44,20000,68770
CREIT,2023/01/10,2.33,2.35,2.31,2.33,2250000,5250000
CROWN,2023/01/10,1.54,1.54,1.53,1.53,16000,24530
CSB,2023/01/10,8.49,8.49,8.49,8.49,0,0
CTS,2023/01/10,0.95,0.97,0.95,0.96,195000,186400
CYBR,2023/01/10,0.33,0.33,0.33,0.33,0,0
DD,2023/01/10,6.7,7.07,6.64,7.07,760400,5300000
DDMPR,2023/01/10,1.3,1.31,1.29,1.3,2120000,2770000
DDPR,2023/01/10,98.5,98.5,98.5,98.5,0,0
DELM,2023/01/10,13.92,13.92,13.5,13.54,30100,414100
DFNN,2023/01/10,3.25,3.45,3.25,3.45,163000,559170
DHI,2023/01/10,3.16,3.16,3.16,3.16,0,0
DITO,2023/01/10,3.4,3.55,3.39,3.5,9270000,32210000
DIZ,2023/01/10,3.68,3.68,3.68,3.68,0,0
DMC,2023/01/10,11.8,11.8,11.68,11.7,4850000,56810000
DMCP,2023/01/10,1400,1400,1400,1400,0,0
DMPA1,2023/01/10,10,10,10,10,0,0
DMPA2,2023/01/10,9.71,9.71,9.71,9.71,0,0
DMW,2023/01/10,6.81,6.82,6.81,6.82,95100,648480
DNA,2023/01/10,2.86,2.86,2.86,2.86,0,0
DNL,2023/01/10,8.15,8.32,8.1,8.1,5020000,41230000
DTEL,2023/01/10,10.25,10.25,10.25,10.25,0,0
DWC,2023/01/10,1.36,1.36,1.36,1.36,6000,8160
EAGLE,2023/01/10,17,17,17,17,0,0
ECP,2023/01/10,4.4,4.4,4.4,4.4,0,0
EEI,2023/01/10,2.85,2.86,2.79,2.79,1480000,4150000
EEIPA,2023/01/10,96,96,96,96,0,0
EEIPB,2023/01/10,101.5,101.5,101.5,101.5,0,0
EG,2023/01/10,0.0094,0.0094,0.0094,0.0094,0,0
ELI,2023/01/10,0.184,0.189,0.184,0.185,170000,32000
EMI,2023/01/10,20.35,20.35,20.05,20.2,2270000,45610000
ENEX,2023/01/10,14,14.4,13.8,13.8,122000,1720000
EURO,2023/01/10,0.85,0.85,0.84,0.85,27000,22870
EVER,2023/01/10,0.26,0.27,0.26,0.26,910000,233100
EW,2023/01/10,6.99,7.19,6.99,7.15,296100,2100000
FAF,2023/01/10,0.72,0.72,0.72,0.72,0,0
FB,2023/01/10,41.1,42.3,41.1,42.3,423700,17690000
FBP,2023/01/10,1011,1011,1011,1011,0,0
FBP2,2023/01/10,1005,1005,1005,1005,0,0
FCG,2023/01/10,0.7,0.72,0.69,0.72,20400000,14430000
FDC,2023/01/10,6.4,6.4,6.4,6.4,0,0
FERRO,2023/01/10,2.92,2.92,2.92,2.92,0,0
FEU,2023/01/10,530.5,530.5,530.5,530.5,0,0
FFI,2023/01/10,3.66,3.66,3.66,3.66,0,0
FGEN,2023/01/10,17.48,17.92,17.4,17.84,355900,6330000
FGENG,2023/01/10,100.4,100.4,100.4,100.4,0,0
FILRT,2023/01/10,5.6,5.64,5.52,5.55,905700,5020000
FJP,2023/01/10,2,2,2,2,0,0
FJPB,2023/01/10,1.88,1.88,1.88,1.88,0,0
FLI,2023/01/10,0.88,0.92,0.88,0.91,21410000,19280000
FMETF,2023/01/10,103.5,103.5,103,103.5,29860,3090000
FNI,2023/01/10,2.59,2.59,2.52,2.58,814000,2080000
FOOD,2023/01/10,0.52,0.55,0.51,0.55,38000,19610
FPH,2023/01/10,60.9,61.9,60.8,61,17450,1070000
FPI,2023/01/10,0.23,0.23,0.23,0.23,0,0
FRUIT,2023/01/10,1.15,1.18,1.14,1.17,3350000,3900000
FYN,2023/01/10,3,3,3,3,0,0
FYNB,2023/01/10,5,5,5,5,0,0
GEO,2023/01/10,0.182,0.182,0.182,0.182,0,0
GERI,2023/01/10,0.93,0.94,0.93,0.94,12000,11250
GLO,2023/01/10,2132,2150,2110,2114,57940,122920000
GLOPA,2023/01/10,5,5,5,5,0,0
GLOPP,2023/01/10,505.5,505.5,505.5,505.5,0,0
GMA7,2023/01/10,11.22,11.28,11.2,11.26,431700,4840000
GMAP,2023/01/10,11.4,11.48,11.4,11.44,83000,949630
GPH,2023/01/10,11.98,11.98,11.98,11.98,8500,101830
GREEN,2023/01/10,1.45,1.47,1.43,1.46,29220000,42210000
GSMI,2023/01/10,107,107,105,105,48660,5110000
GTCAP,2023/01/10,446,447.4,440,440.6,122540,54350000
GTPPA,2023/01/10,990,990,990,990,10,9900
GTPPB,2023/01/10,984.5,984.5,984.5,984.5,10,9850
HI,2023/01/10,3.68,3.68,3.68,3.68,0,0
HLCM,2023/01/10,3.96,3.96,3.92,3.93,627000,2460000
HOME,2023/01/10,2.23,2.27,2.12,2.18,25260000,55130000
HOUSE,2023/01/10,9.4,9.5,9.3,9.5,8900,83460
HTI,2023/01/10,0.95,0.95,0.91,0.95,404000,371700
HVN,2023/01/10,655,695,635,695,3650,2440000
I,2023/01/10,0.88,0.88,0.88,0.88,2000,1760
ICT,2023/01/10,198,203.2,196.5,203,1850000,372820000
IDC,2023/01/10,0.8,0.81,0.78,0.8,271000,215160
IMI,2023/01/10,4.64,4.74,4.62,4.64,137000,635740
IMP,2023/01/10,1.07,1.07,1.07,1.07,0,0
INFRA,2023/01/10,0.9,0.9,0.88,0.88,40000,35610
ION,2023/01/10,0.56,0.58,0.55,0.57,464000,257940
IPM,2023/01/10,6.6,6.6,6.6,6.6,0,0
IPO,2023/01/10,5.95,5.95,5.95,5.95,0,0
IS,2023/01/10,0.144,0.144,0.144,0.144,0,0
JAS,2023/01/10,1.66,1.66,1.66,1.66,0,0
JFC,2023/01/10,246,246,241,241,772810,186960000
JFCPA,2023/01/10,925,925,925,925,0,0
JFCPB,2023/01/10,946.5,946.5,920,920,540,497070
JGS,2023/01/10,55.9,56.2,55.2,56.2,2100000,116740000
JOH,2023/01/10,6.11,6.11,6.11,6.11,0,0
KEEPR,2023/01/10,1.31,1.31,1.28,1.31,1900000,2460000
KEP,2023/01/10,3.96,3.96,3.96,3.96,0,0
KPH,2023/01/10,6.6,6.6,6.6,6.6,0,0
KPHB,2023/01/10,6.16,6.16,6.16,6.16,0,0
KPPI,2023/01/10,1.7,1.7,1.7,1.7,2000,3400
LAND,2023/01/10,0.81,0.86,0.79,0.84,1310000,1070000
LBC,2023/01/10,18.48,18.48,18.48,18.48,0,0
LC,2023/01/10,0.116,0.116,0.113,0.113,220000,25070
LCB,2023/01/10,0.12,0.12,0.12,0.12,10000,1200
LFM,2023/01/10,19.48,19.48,19.48,19.48,0,0
LMG,2023/01/10,3.48,3.48,3.48,3.48,0,0
LODE,2023/01/10,0.53,0.53,0.5,0.53,75000,38390
LOTO,2023/01/10,1.56,1.56,1.56,1.56,2000,3120
LPC,2023/01/10,0.124,0.134,0.124,0.131,890000,115600
LPZ,2023/01/10,2.96,2.96,2.95,2.95,25000,73980
LR,2023/01/10,2.42,2.6,2.42,2.5,1160000,2900000
LRP,2023/01/10,1,1,1,1,0,0
LSC,2023/01/10,0.65,0.65,0.63,0.63,70000,44700
LTG,2023/01/10,9.68,9.7,9.63,9.66,2270000,21960000
MA,2023/01/10,0.0095,0.0095,0.0095,0.0095,0,0
MAB,2023/01/10,0.0098,0.0098,0.0098,0.0098,0,0
MAC,2023/01/10,5.3,5.45,5.3,5.38,1160000,6250000
MACAY,2023/01/10,6.7,6.7,6.7,6.7,0,0
MAH,2023/01/10,0.69,0.69,0.69,0.69,0,0
MAHB,2023/01/10,0.7,0.7,0.7,0.7,0,0
MARC,2023/01/10,1.26,1.27,1.22,1.24,1070000,1320000
MAXS,2023/01/10,4.9,5,4.86,4.89,51000,249240
