stock_code,quote_date,open_price,high_price,low_price,close_price,volume,value
2GO,2023/01/05,6.96,6.96,6.95,6.95,5700,39670
8990B,2023/01/05,93.2,93.2,93.2,93.2,0,0
8990P,2023/01/05,101.1,101.1,101.1,101.1,0,0
AAA,2023/01/05,1.61,1.61,1.61,1.61,0,0
AB,2023/01/05,7.35,7.4,7.18,7.35,55300,406710
ABA,2023/01/05,2.09,2.1,2.07,2.07,2820000,5870000
ABG,2023/01/05,3.53,3.53,3.53,3.53,0,0
ABS,2023/01/05,7.21,7.21,7.15,7.2,88800,637500
ABSP,2023/01/05,7.52,7.52,7.5,7.5,55900,420070
AC,2023/01/05,689,700,689,690.5,300870,208120000
ACE,2023/01/05,1.32,1.32,1.32,1.32,0,0
ACEN,2023/01/05,8.37,8.37,7.9,8.12,20620000,166970000
ACPA,2023/01/05,500,500,500,500,0,0
ACPB1,2023/01/05,480,480,480,480,0,0
ACR,2023/01/05,0.77,0.78,0.77,0.78,178000,138640
AEV,2023/01/05,58.9,59.95,58.45,59.95,1860000,111100000
AGI,2023/01/05,11.96,12.06,11.52,11.52,3640000,42490000
ALCO,2023/01/05,0.55,0.55,0.51,0.51,485000,247430
ALCPB,2023/01/05,102.3,102.3,102.3,102.3,0,0
ALCPC,2023/01/05,102,102,102,102,0,0
ALCPD,2023/01/05,499.6,499.6,499.6,499.6,700,349720
ALHI,2023/01/05,5.89,5.89,5.89,5.89,0,0
ALI,2023/01/05,31.25,31.3,30.85,31.25,5190000,161490000
ALLDY,2023/01/05,0.243,0.248,0.24,0.245,31600000,7730000
ALLHC,2023/01/05,3.12,3.12,3.07,3.09,964000,2980000
ANI,2023/01/05,7.71,7.75,7.47,7.7,2890000,22060000
ANS,2023/01/05,9,9,8.84,8.84,269300,2390000
AP,2023/01/05,35,35.5,34.65,34.7,2950000,102770000
APB2R,2023/01/05,470,470,470,470,0,0
APC,2023/01/05,0.196,0.208,0.196,0.208,30000,6000
APL,2023/01/05,0.034,0.035,0.032,0.033,1200000000,39170000
APO,2023/01/05,0.68,0.68,0.68,0.68,17000,11560
APVI,2023/01/05,12.66,12.66,12.66,12.66,0,0
APX,2023/01/05,2.09,2.16,1.96,2.07,32670000,67460000
AR,2023/01/05,0.0046,0.0046,0.0046,0.0046,0,0
ARA,2023/01/05,1.03,1.05,1.02,1.02,234000,238990
AREIT,2023/01/05,35,35.5,35,35.15,130700,4600000
ASLAG,2023/01/05,1.72,1.72,1.65,1.7,1160000,1940000
AT,2023/01/05,3.9,3.9,3.8,3.89,171000,657410
ATI,2023/01/05,13.78,13.78,13.78,13.78,0,0
ATN,2023/01/05,0.36,0.36,0.36,0.36,90000,32400
ATNB,2023/01/05,0.35,0.35,0.35,0.35,0,0
AUB,2023/01/05,40.1,41.2,39.85,39.85,6900,275920
AXLM,2023/01/05,2.51,2.52,2.5,2.52,6580000,16470000
BALAI,2023/01/05,0.57,0.59,0.57,0.59,4270000,2480000
BC,2023/01/05,4.18,4.34,4.18,4.34,41000,173430
BCB,2023/01/05,4.14,4.49,4.14,4.25,58000,244420
BCOR,2023/01/05,7.92,7.92,7.92,7.92,0,0
BCP,2023/01/05,23.3,23.3,23.3,23.3,0,0
BDO,2023/01/05,112.6,114,112.5,114,5340000,605920000
BEL,2023/01/05,1.31,1.31,1.28,1.3,110000,142840
BH,2023/01/05,960,960,960,960,10,9600
BHI,2023/01/05,0.051,0.051,0.051,0.051,0,0
BKR,2023/01/05,1.38,1.38,1.37,1.37,50000,68600
BLOOM,2023/01/05,8.5,8.86,8.5,8.86,37180000,325220000
BMM,2023/01/05,52,52,52,52,0,0
BNCOM,2023/01/05,7.76,7.89,7.75,7.89,8300,64620
BPI,2023/01/05,98.75,102.4,98.75,99.8,1040000,105010000
BRN,2023/01/05,0.72,0.72,0.71,0.71,50000,35790
BRNP,2023/01/05,101.4,101.4,100,100,510,51010
BSC,2023/01/05,0.285,0.285,0.28,0.285,1850000,521300
C,2023/01/05,1.22,1.22,1.16,1.19,145000,171650
CA,2023/01/05,32,32,32,32,0,0
CAB,2023/01/05,32.4,32.4,32.4,32.4,0,0
CAT,2023/01/05,9.94,9.94,9.83,9.83,400,3940
CDC,2023/01/05,0.66,0.66,0.66,0.66,0,0
CEB,2023/01/05,38.8,41,38.8,40.05,874500,35180000
CEBCP,2023/01/05,39,40.4,39,39.9,40700,1610000
CEI,2023/01/05,0.075,0.079,0.075,0.079,660000,49540
CEU,2023/01/05,6.5,6.5,6.5,6.5,300,1950
CHI,2023/01/05,6.12,6.12,6.12,6.12,0,0
CHIB,2023/01/05,27.4,27.5,27.4,27.45,28900,793500
CHP,2023/01/05,0.62,0.63,0.6,0.6,2280000,1380000
CIC,2023/01/05,17.16,17.28,17.16,17.28,800,13760
CIP,2023/01/05,150,150,150,150,0,0
CLI,2023/01/05,2.74,2.74,2.7,2.74,111000,302060
CNPF,2023/01/05,25.25,25.8,25.2,25.2,511000,12930000
CNVRG,2023/01/05,17,17.4,16.14,17.4,11370000,193570000
COAL,2023/01/05,0.21,0.21,0.209,0.209,80000,16760
COL,2023/01/05,3.13,3.21,3.13,3.21,5000,15730
COSCO,2023/01/05,4.72,4.75,4.61,4.7,1820000,8510000
CPG,2023/01/05,0.375,0.385,0.375,0.38,1680000,640050
CPGP,2023/01/05,98.1,101.8,98.1,101.8,1050,103190
CPM,2023/01/05,3.31,3.49,3.26,3.49,565000,1940000
CREIT,2023/01/05,2.31,2.31,2.26,2.29,2630000,6020000
CROWN,2023/01/05,1.57,1.57,1.56,1.56,24000,37460
CSB,2023/01/05,8.49,8.49,8.49,8.49,0,0
CTS,2023/01/05,0.96,0.98,0.95,0.96,192000,184810
CYBR,2023/01/05,0.33,0.33,0.33,0.33,0,0
DD,2023/01/05,6.61,6.7,6.61,6.7,124000,825840
DDMPR,2023/01/05,1.28,1.3,1.28,1.29,3280000,4240000
DDPR,2023/01/05,98.5,98.5,98.5,98.5,4570,450150
DELM,2023/01/05,14.18,14.18,14,14,8300,117090
DFNN,2023/01/05,3.3,3.5,3.3,3.5,165000,567000
DHI,2023/01/05,3.16,3.16,3.16,3.16,0,0
DITO,2023/01/05,2.94,3.17,2.91,3.12,10950000,33700000
DIZ,2023/01/05,3.99,3.99,3.99,3.99,0,0
DMC,2023/01/05,11.96,11.96,11.68,11.8,10170000,120180000
DMCP,2023/01/05,1400,1400,1400,1400,0,0
DMPA1,2023/01/05,10,10,10,10,0,0
DMPA2,2023/01/05,9.71,9.71,9.71,9.71,0,0
DMW,2023/01/05,6.71,6.71,6.6,6.71,371100,2490000
DNA,2023/01/05,2.86,2.86,2.86,2.86,0,0
DNL,2023/01/05,8.15,8.29,8.15,8.23,5660000,46510000
DTEL,2023/01/05,10.25,10.25,10.25,10.25,0,0
DWC,2023/01/05,1.32,1.32,1.32,1.32,10000,13200
EAGLE,2023/01/05,17,17,17,17,0,0
ECP,2023/01/05,4.4,4.4,4.4,4.4,0,0
EEI,2023/01/05,2.9,2.93,2.9,2.9,15000,43590
EEIPA,2023/01/05,96,96,96,96,0,0
EEIPB,2023/01/05,102,102,102,102,5950,606900
EG,2023/01/05,0.0094,0.0094,0.0094,0.0094,0,0
ELI,2023/01/05,0.19,0.19,0.19,0.19,0,0
EMI,2023/01/05,20.35,20.55,20.15,20.15,2270000,45840000
ENEX,2023/01/05,14.7,14.76,13.56,13.64,469700,6500000
EURO,2023/01/05,0.84,0.85,0.82,0.85,50000,41670
EVER,2023/01/05,0.25,0.255,0.25,0.255,600000,151700
EW,2023/01/05,6.89,6.9,6.83,6.85,136800,938580
FAF,2023/01/05,0.72,0.72,0.72,0.72,0,0
FB,2023/01/05,39.5,39.6,39,39.55,112900,4450000
FBP,2023/01/05,1011,1011,1011,1011,0,0
FBP2,2023/01/05,1005,1005,1005,1005,0,0
FCG,2023/01/05,0.65,0.66,0.63,0.66,13260000,8600000
FDC,2023/01/05,6.4,6.4,6.4,6.4,0,0
FERRO,2023/01/05,2.82,2.82,2.82,2.82,0,0
FEU,2023/01/05,548,548,548,548,50,27400
FFI,2023/01/05,3.66,3.66,3.66,3.66,0,0
FGEN,2023/01/05,17.58,17.58,17.26,17.26,250900,4340000
FGENG,2023/01/05,100.4,100.4,100.4,100.4,0,0
FILRT,2023/01/05,5.5,5.5,5.49,5.5,367000,2020000
FJP,2023/01/05,2.1,2.1,2.1,2.1,3000,6300
FJPB,2023/01/05,1.88,1.88,1.88,1.88,0,0
FLI,2023/01/05,0.9,0.91,0.88,0.9,1470000,1320000
FMETF,2023/01/05,103.1,103.2,102.8,103.2,36990,3810000
FNI,2023/01/05,2.54,2.54,2.51,2.53,840000,2120000
FOOD,2023/01/05,0.55,0.55,0.55,0.55,0,0
FPH,2023/01/05,61,61,60,60.05,24830,1500000
FPI,2023/01/05,0.23,0.23,0.23,0.23,0,0
FRUIT,2023/01/05,1.15,1.17,1.13,1.16,6190000,7150000
FYN,2023/01/05,3,3,3,3,0,0
FYNB,2023/01/05,5,5,5,5,0,0
GEO,2023/01/05,0.176,0.176,0.176,0.176,40000,7040
GERI,2023/01/05,0.92,0.92,0.92,0.92,32000,29440
GLO,2023/01/05,2218,2218,2158,2164,92750,201940000
GLOPA,2023/01/05,5,5,5,5,0,0
GLOPP,2023/01/05,505.5,505.5,505.5,505.5,0,0
GMA7,2023/01/05,11.28,11.34,11,11.18,1780000,19870000
GMAP,2023/01/05,11.08,11.24,11.08,11.24,72000,803790
GPH,2023/01/05,11.98,11.98,11.98,11.98,0,0
GREEN,2023/01/05,1.4,1.47,1.4,1.46,31490000,45280000
GSMI,2023/01/05,106.9,107,106,106.2,27820,2970000
GTCAP,2023/01/05,443.4,449,443.4,448,485710,217220000
GTPPA,2023/01/05,950,950,950,950,0,0
GTPPB,2023/01/05,984.5,984.5,984.5,984.5,0,0
HI,2023/01/05,3.68,3.68,3.68,3.68,0,0
HLCM,2023/01/05,4.2,4.2,3.92,4,366000,1440000
HOME,2023/01/05,1.98,2.11,1.87,1.92,66610000,130500000
HOUSE,2023/01/05,9.5,9.5,9.5,9.5,1700,16150
HTI,2023/01/05,0.98,0.98,0.93,0.97,473000,454310
HVN,2023/01/05,660,670,660,670,830,554080
I,2023/01/05,0.88,0.88,0.88,0.88,0,0
ICT,2023/01/05,197.7,201.2,197.4,198.7,1250000,248840000
IDC,2023/01/05,0.83,0.83,0.79,0.82,289000,231920
IMI,2023/01/05,4.79,4.87,4.7,4.7,249000,1170000
IMP,2023/01/05,1.07,1.07,1.07,1.07,0,0
INFRA,2023/01/05,0.88,0.93,0.86,0.87,46000,40230
ION,2023/01/05,0.6,0.6,0.57,0.58,218000,126670
IPM,2023/01/05,6.6,6.6,6.6,6.6,0,0
IPO,2023/01/05,6.84,6.84,6.84,6.84,0,0
IS,2023/01/05,0.144,0.144,0.144,0.144,0,0
JAS,2023/01/05,1.66,1.66,1.66,1.66,0,0
JFC,2023/01/05,244,248,238,248,567120,138030000
JFCPA,2023/01/05,925,925,925,925,0,0
JFCPB,2023/01/05,920.5,920.5,914,914,500,458670
JGS,2023/01/05,52.9,54.4,52.6,54.4,1460000,78830000
JOH,2023/01/05,6.11,6.11,6.11,6.11,0,0
KEEPR,2023/01/05,1.27,1.29,1.26,1.29,4310000,5510000
KEP,2023/01/05,3.97,3.97,3.97,3.97,0,0
KPH,2023/01/05,6.6,6.6,6.6,6.6,0,0
KPHB,2023/01/05,6.16,6.16,6.16,6.16,0,0
KPPI,2023/01/05,1.7,1.7,1.7,1.7,0,0
LAND,2023/01/05,0.85,0.85,0.85,0.85,5000,4250
LBC,2023/01/05,18.9,18.9,18.9,18.9,0,0
LC,2023/01/05,0.117,0.118,0.115,0.115,3780000,438290
LCB,2023/01/05,0.108,0.12,0.108,0.12,220000,24470
LFM,2023/01/05,19.48,19.48,19.48,19.48,0,0
LMG,2023/01/05,3.48,3.48,3.48,3.48,0,0
LODE,2023/01/05,0.54,0.54,0.54,0.54,0,0
LOTO,2023/01/05,1.65,1.65,1.65,1.65,0,0
LPC,2023/01/05,0.131,0.134,0.129,0.129,1630000,211870
LPZ,2023/01/05,2.95,2.95,2.95,2.95,3530000,10430000
LR,2023/01/05,2.4,2.43,2.4,2.42,1270000,3070000
LRP,2023/01/05,1,1,1,1,0,0
LSC,2023/01/05,0.6,0.6,0.59,0.59,11000,6500
LTG,2023/01/05,9.54,9.7,9.54,9.57,2690000,25900000
MA,2023/01/05,0.0097,0.0097,0.0097,0.0097,4000000,38800
MAB,2023/01/05,0.0098,0.0098,0.0098,0.0098,0,0
MAC,2023/01/05,5.12,5.3,5.1,5.2,1150000,5930000
MACAY,2023/01/05,6.7,6.7,6.7,6.7,0,0
MAH,2023/01/05,0.69,0.69,0.69,0.69,0,0
MAHB,2023/01/05,0.7,0.7,0.7,0.7,0,0
MARC,2023/01/05,1.22,1.23,1.19,1.22,2060000,2480000
MAXS,2023/01/05,4.8,5.08,4.8,5.08,59800,302860
MB,2023/01/05,0.275,0.31,0.275,0.285,140000,40000
MBC,2023/01/05,7,8.98,7,8.3,12900,95220
MBT,2023/01/05,55.3,56.3,55.3,56.25,2070000,116180000
MED,2023/01/05,0.164,0.164,0.164,0.164,10000,1640
MEDIC,2023/01/05,0.72,0.76,0.72,0.75,9700000,7180000
MEG,2023/01/05,2.09,2.15,2.06,2.08,53810000,112190000
MER,2023/01/05,302.2,307,300.6,300.6,302890,91990000
MFC,2023/01/05,930,989.5,930,989.5,60,57590
MFIN,2023/01/05,2.35,2.35,2.35,2.35,0,0
MG,2023/01/05,0.114,0.114,0.114,0.114,0,0
MGH,2023/01/05,1,1,1,1,0,0
MHC,2023/01/05,0.226,0.226,0.226,0.226,0,0
MJC,2023/01/05,1.23,1.23,1.23,1.23,0,0
MJIC,2023/01/05,1.3,1.3,1.3,1.3,0,0
MM,2023/01/05,1.29,1.32,1.25,1.27,2910000,3730000
MONDE,2023/01/05,12.4,12.64,12.04,12.64,8450000,105200000
MPI,2023/01/05,3.53,3.56,3.51,3.54,24190000,85610000
MRC,2023/01/05,0.195,0.2,0.192,0.192,5920000,1150000
MREIT,2023/01/05,13.98,14.02,13.88,14,450500,6290000
MRSGI,2023/01/05,1.4,1.41,1.4,1.41,128000,179530
MVC,2023/01/05,5.48,5.48,5.48,5.48,0,0
MWC,2023/01/05,20.1,20.6,19.72,20.1,1930000,39150000
MWIDE,2023/01/05,3.06,3.1,2.99,3.03,10290000,31150000
MWP,2023/01/05,100.7,100.7,100.7,100.7,0,0
MWP2A,2023/01/05,97,97,97,97,0,0
MWP2B,2023/01/05,99.6,99.6,99.6,99.6,0,0
MWP4,2023/01/05,96,96,96,96,100,9600
NI,2023/01/05,0.81,0.81,0.73,0.74,187000,142710
NIKL,2023/01/05,6.38,6.46,6.3,6.43,12350000,78950000
NOW,2023/01/05,2.4,2.5,2.33,2.39,22410000,54010000
NRCP,2023/01/05,0.6,0.62,0.59,0.62,104000,62600
NXGEN,2023/01/05,7,7,7,7,0,0
OM,2023/01/05,0.31,0.31,0.31,0.31,100000,31000
OPM,2023/01/05,0.011,0.011,0.011,0.011,2700000,29700
OPMB,2023/01/05,0.011,0.011,0.011,0.011,0,0
ORE,2023/01/05,0.72,0.72,0.72,0.72,147000,105840
OV,2023/01/05,0.0095,0.0096,0.0095,0.0096,13000000,124600
PA,2023/01/05,1.9,1.9,1.9,1.9,0,0
PAL,2023/01/05,5.8,5.8,5.75,5.75,22900,131730
PAX,2023/01/05,1.83,1.83,1.83,1.83,0,0
PBB,2023/01/05,10.2,10.3,10.1,10.3,290900,2970000
PBC,2023/01/05,12.92,12.92,12.92,12.92,0,0
PCOR,2023/01/05,2.4,2.43,2.4,2.41,205000,494870
PCP,2023/01/05,0.205,0.205,0.205,0.205,0,0
PERC,2023/01/05,4.69,4.69,4.61,4.62,94000,438260
PGOLD,2023/01/05,34.85,35.95,34.3,35.9,2850000,101240000
PHA,2023/01/05,0.29,0.295,0.28,0.285,3810000,1090000
PHC,2023/01/05,1.4,1.4,1.4,1.4,0,0
PHES,2023/01/05,0.375,0.38,0.375,0.38,280000,106350
PHN,2023/01/05,19.06,19.06,19,19.06,89200,1700000
PHR,2023/01/05,0.88,0.92,0.84,0.84,5290000,4640000
PIZZA,2023/01/05,7.5,7.94,7.5,7.92,1450000,10910000
PLC,2023/01/05,0.5,0.51,0.495,0.495,21560000,10820000
PMPC,2023/01/05,5.28,5.28,5.2,5.2,5600,29270
PNB,2023/01/05,19.16,19.16,18.98,19,90500,1720000
PNC,2023/01/05,4.9,4.9,4.9,4.9,0,0
PNX,2023/01/05,8.05,8.57,8.05,8.57,2100,17950
PNX3A,2023/01/05,100.4,100.4,100.4,100.4,0,0
PNX3B,2023/01/05,69.85,69.85,69.8,69.85,1310,91470
PNX4,2023/01/05,340.2,349.8,336,349.8,820,279310
PNXP,2023/01/05,100,100,100,100,0,0
PORT,2023/01/05,7.3,7.3,7.3,7.3,0,0
PPC,2023/01/05,5.1,5.1,5.1,5.1,300,1530
PRC,2023/01/05,7.87,7.87,7.87,7.87,0,0
PREIT,2023/01/05,1.6,1.6,1.56,1.58,353000,557350
PRF2A,2023/01/05,1000,1000,1000,1000,0,0
PRF2B,2023/01/05,1027,1027,1027,1027,0,0
PRF3A,2023/01/05,1015,1030,1015,1030,1970,2000000
PRF3B,2023/01/05,1040,1048,1040,1048,1140,1190000
PRIM,2023/01/05,2.11,2.2,2.1,2.19,561000,1220000
PRMX,2023/01/05,2.1,2.25,2.1,2.25,51000,107400
PSB,2023/01/05,56,56,56,56,1000,56000
PSE,2023/01/05,164.7,164.8,160,164.7,650,106220
PTC,2023/01/05,119,119,119,119,0,0
PTT,2023/01/05,0.33,0.33,0.33,0.33,0,0
PX,2023/01/05,3.17,3.18,2.95,3.12,3040000,9320000
PXP,2023/01/05,8.3,8.33,7.1,7.31,7720000,58190000
RCB,2023/01/05,22.95,22.95,22.55,22.55,105100,2370000
RCI,2023/01/05,0.47,0.47,0.465,0.465,160000,74800
RCR,2023/01/05,5.81,5.95,5.81,5.94,410800,2410000
REG,2023/01/05,3.1,3.1,3.1,3.1,0,0
RFM,2023/01/05,3.6,3.6,3.56,3.6,48000,172680
RLC,2023/01/05,15.02,15.18,14.96,15.06,4500000,67760000
RLT,2023/01/05,0.198,0.22,0.198,0.22,470000,99650
ROCK,2023/01/05,1.33,1.35,1.33,1.35,5000,6710
ROX,2023/01/05,0.77,0.77,0.74,0.74,101000,77740
RRHI,2023/01/05,57.6,57.9,55,56.5,204180,11670000
SBS,2023/01/05,4.18,4.25,4.08,4.1,95000,393120
SCC,2023/01/05,35.9,36.45,35.8,36,1600000,57590000
SECB,2023/01/05,90.5,93,90.5,93,756410,69580000
SEVN,2023/01/05,71,73,71,72,156230,11200000
SFI,2023/01/05,0.077,0.077,0.077,0.077,0,0
SFIP,2023/01/05,1.95,1.95,1.95,1.95,0,0
SGI,2023/01/05,0.87,0.87,0.87,0.87,0,0
SGP,2023/01/05,11.38,11.4,11.2,11.28,1380000,15540000
SHLPH,2023/01/05,16.98,17.26,16.7,16.7,87000,1460000
SHNG,2023/01/05,2.59,2.59,2.52,2.52,22000,56090
SLF,2023/01/05,2600,2600,2600,2600,5,13000
SLI,2023/01/05,3.2,3.2,3.2,3.2,100000,320000
SM,2023/01/05,925,933,910,915,300190,276500000
SMC,2023/01/05,93.8,94.8,93.6,93.7,49550,4650000
SMC2A,2023/01/05,74,74,74,74,0,0
SMC2B,2023/01/05,76.05,76.05,76.05,76.05,0,0
SMC2C,2023/01/05,76.35,76.35,76.35,76.35,0,0
SMC2D,2023/01/05,75.3,75.3,75.3,75.3,0,0
SMC2E,2023/01/05,76.55,76.55,76.55,76.55,0,0
SMC2F,2023/01/05,76,76,75,75,24670,1850000
SMC2G,2023/01/05,76.7,76.7,76.7,76.7,0,0
SMC2H,2023/01/05,75,75,75,75,0,0
SMC2I,2023/01/05,75,75,75,75,223260,16740000
SMC2J,2023/01/05,72,72.95,72,72.2,32670,2360000
SMC2K,2023/01/05,70.6,71.9,70.6,71.85,730,51830
SMCP1,2023/01/05,74,74,74,74,0,0
SMPH,2023/01/05,36.75,36.75,36.35,36.75,4230000,155240000
SOC,2023/01/05,0.46,0.46,0.46,0.46,0,0
SPC,2023/01/05,9.15,9.22,9.14,9.22,144500,1330000
SPM,2023/01/05,1.68,1.68,1.68,1.68,18000,30240
SPNEC,2023/01/05,1.25,1.27,1.24,1.26,9470000,11870000
SRDC,2023/01/05,0.8,0.8,0.8,0.8,0,0
SSI,2023/01/05,1.58,1.6,1.56,1.59,2810000,4410000
SSP,2023/01/05,1.46,1.49,1.44,1.49,250000,371230
STI,2023/01/05,0.33,0.34,0.33,0.34,580000,195900
STN,2023/01/05,0.26,0.26,0.26,0.26,0,0
STR,2023/01/05,2.92,2.94,2.84,2.94,175000,501980
SUN,2023/01/05,0.93,0.96,0.93,0.93,31000,28860
T,2023/01/05,0.52,0.56,0.52,0.56,64000,33440
TBGI,2023/01/05,0.225,0.235,0.218,0.235,4390000,993510
TCB2A,2023/01/05,0.98,0.98,0.98,0.98,61000,59780
TCB2B,2023/01/05,1,1,1,1,0,0
TCB2C,2023/01/05,45,45,45,45,0,0
TCB2D,2023/01/05,51.1,52.5,51.1,52.5,500,25830
TECH,2023/01/05,3.04,3.12,2.95,2.95,4290000,13030000
TECHW,2023/01/05,0.63,0.63,0.6,0.63,210000,127420
TEL,2023/01/05,1448,1448,1361,1424,430360,601850000
TFC,2023/01/05,43.25,43.25,43.25,43.25,0,0
TFHI,2023/01/05,93,93,93,93,860,79980
TLII,2023/01/05,10,10,10,10,0,0
TLJJ,2023/01/05,10,10,10,10,0,0
TUGS,2023/01/05,0.92,0.95,0.91,0.94,319000,294940
UBP,2023/01/05,88,89.8,87.7,89.8,457760,40710000
UNI,2023/01/05,0.246,0.246,0.246,0.246,0,0
UPM,2023/01/05,0.0053,0.0053,0.0051,0.0051,3000000,15500
URC,2023/01/05,134.1,140.4,134.1,139.3,1740000,242190000
V,2023/01/05,0.85,0.85,0.85,0.85,0,0
VITA,2023/01/05,0.63,0.65,0.63,0.65,1190000,752330
VLL,2023/01/05,1.74,1.74,1.65,1.69,3160000,5350000
VMC,2023/01/05,2.6,2.6,2.6,2.6,0,0
VREIT,2023/01/05,1.66,1.67,1.63,1.66,552000,911200
VUL,2023/01/05,0.84,0.84,0.83,0.84,781000,651300
VVT,2023/01/05,12.8,12.8,12.8,12.8,0,0
WEB,2023/01/05,2.66,2.7,2.6,2.69,2320000,6200000
WIN,2023/01/05,0.25,0.25,0.25,0.25,100000,25000
WLCON,2023/01/05,30.6,30.6,29.8,29.85,1520000,46000000
WPI,2023/01/05,0.45,0.45,0.45,0.45,120000,54000
