stock_code,quote_date,open_price,high_price,low_price,close_price,volume,value
2GO,2023/01/19,6.71,6.75,6.71,6.75,6200,41760
8990B,2023/01/19,98.2,98.5,98.2,98.5,19520,1920000
8990P,2023/01/19,101.1,101.1,101.1,101.1,0,0
AAA,2023/01/19,1.61,1.61,1.61,1.61,0,0
AB,2023/01/19,7.37,7.37,7.3,7.3,51100,373110
ABA,2023/01/19,2.03,2.15,2.03,2.06,71840000,148350000
ABG,2023/01/19,4.04,4.04,3.65,3.65,16000,58790
ABS,2023/01/19,7.25,7.35,7.24,7.34,98100,719370
ABSP,2023/01/19,7.3,7.3,7.3,7.3,0,0
AC,2023/01/19,750,757,746,746,175170,131550000
ACE,2023/01/19,1.5,1.5,1.5,1.5,0,0
ACEN,2023/01/19,6.85,7.14,6.77,7.11,42180000,296480000
ACPA,2023/01/19,500,500,500,500,0,0
ACPB1,2023/01/19,498,498,498,498,480,239040
ACR,2023/01/19,0.89,0.89,0.84,0.85,707000,613600
AEV,2023/01/19,57.5,58.3,57.4,57.9,2890000,167690000
AGI,2023/01/19,12.2,12.5,12.16,12.3,2110000,26070000
ALCO,2023/01/19,0.58,0.58,0.58,0.58,117000,67860
ALCPB,2023/01/19,102.3,102.3,102.3,102.3,0,0
ALCPC,2023/01/19,101.9,101.9,101.9,101.9,10,1020
ALCPD,2023/01/19,499,499,499,499,20,9980
ALHI,2023/01/19,5.22,5.22,5.22,5.22,0,0
ALI,2023/01/19,32.2,32.4,31.95,32,6270000,201470000
ALLDY,2023/01/19,0.25,0.26,0.25,0.26,21950000,5640000
ALLHC,2023/01/19,3.06,3.1,3.04,3.08,936000,2880000
ANI,2023/01/19,7.39,7.39,7.1,7.31,2200000,15920000
ANS,2023/01/19,9.6,9.6,9.53,9.53,13000,124350
AP,2023/01/19,38,38,37.5,37.7,1370000,51800000
APB2R,2023/01/19,472,488.8,472,473.8,2410,1150000
APC,2023/01/19,0.217,0.228,0.216,0.226,820000,178780
APL,2023/01/19,0.034,0.037,0.034,0.036,1170000000,41530000
APO,2023/01/19,0.78,0.78,0.78,0.78,150000,117000
APVI,2023/01/19,12.88,12.88,12.88,12.88,1800,23180
APX,2023/01/19,2.03,2.13,2.02,2.12,7670000,16070000
AR,2023/01/19,0.0046,0.0046,0.0046,0.0046,0,0
ARA,2023/01/19,1.07,1.1,1.07,1.1,28000,30020
AREIT,2023/01/19,35.7,36.3,35.7,36.2,582800,21100000
ASLAG,2023/01/19,1.7,1.71,1.64,1.71,3270000,5530000
AT,2023/01/19,4.6,4.71,4.5,4.5,902000,4100000
ATI,2023/01/19,13.56,13.56,13.54,13.54,20000,270810
ATN,2023/01/19,0.405,0.41,0.4,0.41,440000,177200
ATNB,2023/01/19,0.4,0.4,0.4,0.4,80000,32000
AUB,2023/01/19,40.6,41.45,40.55,40.75,5500,223970
AXLM,2023/01/19,3.04,3.04,2.9,2.99,809000,2420000
BALAI,2023/01/19,0.59,0.62,0.59,0.61,4890000,2950000
BC,2023/01/19,4.86,5.28,4.86,5.16,102000,510630
BCB,2023/01/19,4.53,5.07,4.53,5.01,147000,721550
BCOR,2023/01/19,7.05,7.2,7.05,7.05,30100,213710
BCP,2023/01/19,23.3,23.3,23.3,23.3,0,0
BDO,2023/01/19,124,126.7,122.4,122.7,5310000,655950000
BEL,2023/01/19,1.38,1.39,1.38,1.38,154000,212620
BH,2023/01/19,960,960,960,960,0,0
BHI,2023/01/19,0.051,0.051,0.051,0.051,0,0
BKR,2023/01/19,1.36,1.36,1.35,1.35,10000,13520
BLOOM,2023/01/19,8.7,9.02,8.68,8.96,3620000,32200000
BMM,2023/01/19,52,52,52,52,0,0
BNCOM,2023/01/19,8.24,8.25,8.24,8.25,29800,245780
BPI,2023/01/19,110.2,113,110.2,110.5,1420000,158530000
BRN,2023/01/19,0.78,0.78,0.77,0.78,146000,113490
BRNP,2023/01/19,101.2,101.2,101.2,101.2,1000,101200
BSC,2023/01/19,0.34,0.365,0.34,0.35,29280000,10430000
C,2023/01/19,1.19,1.19,1.17,1.17,35000,41390
CA,2023/01/19,31.65,31.65,31.65,31.65,200,6330
CAB,2023/01/19,32.4,32.4,32.4,32.4,0,0
CAT,2023/01/19,10.28,10.28,10.28,10.28,0,0
CDC,2023/01/19,0.67,0.67,0.67,0.67,0,0
CEB,2023/01/19,43.1,43.3,42.5,43.15,521800,22440000
CEBCP,2023/01/19,42.7,42.7,42,42,9800,414540
CEI,2023/01/19,0.076,0.079,0.076,0.079,130000,10210
CEU,2023/01/19,6.53,6.54,6.53,6.54,36200,236740
CHI,2023/01/19,6.12,6.12,6.12,6.12,0,0
CHIB,2023/01/19,27.7,28.1,27.55,28,280100,7820000
CHP,2023/01/19,0.85,0.85,0.81,0.84,9790000,8150000
CIC,2023/01/19,16.36,16.96,16.36,16.5,1900,31500
CIP,2023/01/19,150,150,150,150,0,0
CLI,2023/01/19,2.7,2.75,2.69,2.7,142000,386170
CNPF,2023/01/19,25,25.25,24.3,24.3,837700,20950000
CNVRG,2023/01/19,18.9,19.08,18.5,19.02,16080000,304000000
COAL,2023/01/19,0.21,0.21,0.21,0.21,240000,50400
COL,2023/01/19,3.19,3.22,3.1,3.15,186000,582400
COSCO,2023/01/19,4.64,4.8,4.61,4.77,1390000,6590000
CPG,2023/01/19,0.405,0.41,0.4,0.405,1240000,501300
CPGP,2023/01/19,100.8,100.8,99.05,100.8,160,16110
CPM,2023/01/19,3.34,3.34,3.34,3.34,0,0
CREIT,2023/01/19,2.38,2.41,2.37,2.38,3340000,7970000
CROWN,2023/01/19,1.54,1.54,1.54,1.54,0,0
CSB,2023/01/19,8.49,8.49,8.49,8.49,0,0
CTS,2023/01/19,0.93,0.93,0.93,0.93,154000,143220
CYBR,2023/01/19,0.33,0.33,0.33,0.33,0,0
DD,2023/01/19,7.1,7.13,7.07,7.09,64100,455000
DDMPR,2023/01/19,1.38,1.41,1.38,1.4,1250000,1740000
DDPR,2023/01/19,98,98,97,97,13190,1280000
DELM,2023/01/19,13.66,14,13.66,14,20400,285200
DFNN,2023/01/19,3.4,3.5,3.4,3.5,182000,626630
DHI,2023/01/19,3.16,3.16,3.16,3.16,0,0
DITO,2023/01/19,3.3,3.31,3.14,3.15,4680000,15000000
DIZ,2023/01/19,3.61,3.61,3.61,3.61,0,0
DMC,2023/01/19,12.68,13.06,12.5,13,17000000,219630000
DMCP,2023/01/19,1400,1400,1400,1400,0,0
DMPA1,2023/01/19,10,10,10,10,0,0
DMPA2,2023/01/19,9.71,9.71,9.71,9.71,0,0
DMW,2023/01/19,6.94,6.96,6.85,6.96,106200,737270
DNA,2023/01/19,2.86,2.86,2.86,2.86,0,0
DNL,2023/01/19,8.2,8.29,8.16,8.2,3650000,30010000
DTEL,2023/01/19,10.25,10.25,10.25,10.25,0,0
DWC,2023/01/19,1.74,1.74,1.74,1.74,0,0
EAGLE,2023/01/19,17,17,17,17,0,0
ECP,2023/01/19,4.37,4.37,4.37,4.37,0,0
EEI,2023/01/19,3.07,3.07,2.96,3,614000,1840000
EEIPA,2023/01/19,98,98,98,98,100,9800
EEIPB,2023/01/19,102,102,102,102,500,51000
EG,2023/01/19,0.0094,0.0094,0.0094,0.0094,0,0
ELI,2023/01/19,0.214,0.214,0.214,0.214,10000,2140
EMI,2023/01/19,20.45,20.75,20.25,20.75,4120000,85250000
ENEX,2023/01/19,13.28,13.28,13.02,13.26,91800,1210000
EURO,2023/01/19,0.93,0.93,0.93,0.93,30000,27900
EVER,2023/01/19,0.265,0.28,0.265,0.275,4400000,1200000
EW,2023/01/19,7.6,7.7,7.6,7.7,151400,1160000
FAF,2023/01/19,0.72,0.72,0.72,0.72,0,0
FB,2023/01/19,43.15,43.25,42.5,43,249400,10700000
FBP,2023/01/19,1011,1011,1011,1011,0,0
FBP2,2023/01/19,1005,1005,1005,1005,0,0
FCG,2023/01/19,0.81,0.92,0.79,0.92,30360000,26030000
FDC,2023/01/19,6.41,6.42,6.41,6.42,3400,21820
FERRO,2023/01/19,2.84,2.84,2.84,2.84,0,0
FEU,2023/01/19,530.5,530.5,530.5,530.5,0,0
FFI,2023/01/19,3.66,3.66,3.66,3.66,0,0
FGEN,2023/01/19,18.62,18.66,17.5,18.58,448400,8120000
FGENG,2023/01/19,100.4,100.4,100.4,100.4,0,0
FILRT,2023/01/19,5.6,5.7,5.56,5.7,706600,3950000
FJP,2023/01/19,2.08,2.08,2.08,2.08,0,0
FJPB,2023/01/19,1.88,1.88,1.88,1.88,0,0
FLI,2023/01/19,0.9,0.92,0.89,0.9,886000,794240
FMETF,2023/01/19,108.7,108.9,106,108.9,12760,1380000
FNI,2023/01/19,2.54,2.58,2.54,2.58,1770000,4530000
FOOD,2023/01/19,0.53,0.55,0.52,0.55,162000,84960
FPH,2023/01/19,62.55,63.45,62.55,62.9,2360,148210
FPI,2023/01/19,0.23,0.23,0.23,0.23,0,0
FRUIT,2023/01/19,1.23,1.24,1.19,1.23,3040000,3710000
FYN,2023/01/19,3,3,3,3,0,0
FYNB,2023/01/19,5,5,5,5,0,0
GEO,2023/01/19,0.186,0.186,0.186,0.186,0,0
GERI,2023/01/19,0.94,0.94,0.91,0.91,28000,25810
GLO,2023/01/19,2110,2164,2104,2156,62780,134720000
GLOPA,2023/01/19,5,5,5,5,0,0
GLOPP,2023/01/19,505.5,505.5,505.5,505.5,0,0
GMA7,2023/01/19,11.7,11.98,11.68,11.9,645300,7660000
GMAP,2023/01/19,11.6,11.7,11.6,11.7,40100,468970
GPH,2023/01/19,11.98,11.98,11.98,11.98,0,0
GREEN,2023/01/19,1.45,1.48,1.45,1.47,16880000,24860000
GSMI,2023/01/19,110,111,109.5,110.9,63610,7010000
GTCAP,2023/01/19,478.6,486,477,485,209590,101430000
GTPPA,2023/01/19,990,990,990,990,0,0
GTPPB,2023/01/19,995,995,995,995,0,0
HI,2023/01/19,3.7,3.7,3.66,3.66,80000,294200
HLCM,2023/01/19,3.92,4.12,3.92,3.98,49000,197300
HOME,2023/01/19,2.36,2.37,2.22,2.25,18150000,41420000
HOUSE,2023/01/19,9.5,9.5,9.35,9.35,7100,67000
HTI,2023/01/19,0.92,1,0.92,0.98,1150000,1120000
HVN,2023/01/19,685,700,685,700,1070,742470
I,2023/01/19,0.77,0.85,0.76,0.85,34000,26950
