stock_code,quote_date,open_price,high_price,low_price,close_price,volume,value
2GO,2023/01/16,6.97,6.97,6.88,6.88,27600,190160
8990B,2023/01/16,98.2,98.2,98,98,520,50960
8990P,2023/01/16,101.1,101.1,101.1,101.1,0,0
AAA,2023/01/16,1.61,1.61,1.61,1.61,0,0
AB,2023/01/16,7.42,7.42,7.38,7.38,27200,201300
ABA,2023/01/16,2.06,2.08,2.04,2.04,5290000,10810000
ABG,2023/01/16,4.05,4.05,4.05,4.05,0,0
ABS,2023/01/16,7.15,7.24,7.1,7.13,304200,2170000
ABSP,2023/01/16,7.2,7.2,7.2,7.2,0,0
AC,2023/01/16,739,772,738,768,441290,337860000
ACE,2023/01/16,1.51,1.51,1.51,1.51,0,0
ACEN,2023/01/16,7.22,7.33,7.04,7.04,12360000,88450000
ACPA,2023/01/16,500,500,500,500,0,0
ACPB1,2023/01/16,488.8,498,488,488,2450,1200000
ACR,2023/01/16,0.8,0.82,0.8,0.82,25000,20200
AEV,2023/01/16,59.8,61.25,59.05,59.05,2580000,155750000
AGI,2023/01/16,12.18,12.72,12.18,12.52,3380000,42190000
ALCO,2023/01/16,0.61,0.62,0.58,0.58,208000,125490
ALCPB,2023/01/16,102.3,102.3,102.3,102.3,0,0
ALCPC,2023/01/16,100,100,100,100,0,0
ALCPD,2023/01/16,499,499,499,499,220,109780
ALHI,2023/01/16,5.89,5.89,5.89,5.89,0,0
ALI,2023/01/16,31.05,32.2,31.05,31.6,12290000,389760000
ALLDY,2023/01/16,0.26,0.27,0.25,0.25,45220000,11580000
ALLHC,2023/01/16,3,3.15,3,3.05,3390000,10450000
ANI,2023/01/16,7.44,7.47,7.27,7.34,2060000,15200000
ANS,2023/01/16,9.4,9.58,9.4,9.58,52400,495770
AP,2023/01/16,38,39.4,37.95,39.3,7690000,300410000
APB2R,2023/01/16,486.8,486.8,486.8,486.8,20,9740
APC,2023/01/16,0.21,0.219,0.201,0.218,310000,65930
APL,2023/01/16,0.033,0.035,0.032,0.034,380600000,12860000
APO,2023/01/16,0.77,0.78,0.76,0.78,536000,413020
APVI,2023/01/16,12.5,12.6,12.5,12.6,4900,61430
APX,2023/01/16,2.11,2.16,2.11,2.11,4290000,9130000
AR,2023/01/16,0.0046,0.0046,0.0046,0.0046,0,0
ARA,2023/01/16,1.11,1.15,1.11,1.11,259000,289210
AREIT,2023/01/16,36.1,36.3,35.5,35.95,414400,14930000
ASLAG,2023/01/16,1.63,1.66,1.62,1.66,1540000,2520000
AT,2023/01/16,4.65,4.73,4.65,4.7,647000,3020000
ATI,2023/01/16,13.8,13.8,13.8,13.8,6000,82800
ATN,2023/01/16,0.38,0.39,0.36,0.38,740000,275500
ATNB,2023/01/16,0.38,0.38,0.38,0.38,0,0
AUB,2023/01/16,40.6,41.95,40.6,40.8,6900,282440
AXLM,2023/01/16,3.17,3.25,3.16,3.21,2180000,6980000
BALAI,2023/01/16,0.64,0.65,0.62,0.63,3820000,2410000
BC,2023/01/16,4.69,4.88,4.69,4.88,103000,493520
BCB,2023/01/16,4.6,4.93,4.6,4.93,11000,52330
BCOR,2023/01/16,7.05,7.6,7.03,7.2,7800,55250
BCP,2023/01/16,23.3,23.3,23.3,23.3,0,0
BDO,2023/01/16,120.8,125.5,120.7,125.5,8430000,1050000000
BEL,2023/01/16,1.38,1.41,1.36,1.39,824000,1140000
BH,2023/01/16,960,960,960,960,0,0
BHI,2023/01/16,0.051,0.051,0.051,0.051,0,0
BKR,2023/01/16,1.44,1.48,1.39,1.48,52000,74930
BLOOM,2023/01/16,8.8,9.05,8.8,8.89,5820000,51690000
BMM,2023/01/16,52,52,52,52,0,0
BNCOM,2023/01/16,8.21,8.21,8.2,8.21,9200,75470
BPI,2023/01/16,109.9,115.4,109.5,112.4,4130000,468360000
BRN,2023/01/16,0.78,0.78,0.77,0.77,276000,212560
BRNP,2023/01/16,101.3,101.3,101.3,101.3,10,1010
BSC,2023/01/16,0.32,0.34,0.32,0.32,8070000,2640000
C,2023/01/16,1.2,1.22,1.16,1.22,358000,426420
CA,2023/01/16,35,38.9,34,34,10000,360840
CAB,2023/01/16,32.4,32.4,32.4,32.4,0,0
CAT,2023/01/16,9.8,10.3,9.8,10,1600,15930
