stock_code,quote_date,open_price,high_price,low_price,close_price,volume,value
2GO,2023/01/13,6.8,6.97,6.65,6.97,18400,124240
8990B,2023/01/13,97,97,97,97,0,0
8990P,2023/01/13,101.1,101.1,101.1,101.1,0,0
AAA,2023/01/13,1.61,1.61,1.61,1.61,0,0
AB,2023/01/13,7.3,7.42,7.11,7.42,33700,248120
ABA,2023/01/13,2.07,2.08,2.05,2.06,1420000,2930000
ABG,2023/01/13,4.05,4.05,4.05,4.05,0,0
ABS,2023/01/13,7.2,7.24,7.1,7.1,304300,2180000
ABSP,2023/01/13,7.25,7.25,7.2,7.2,219500,1580000
AC,2023/01/13,732,745.5,716.5,739,293150,216810000
ACE,2023/01/13,1.51,1.51,1.51,1.51,0,0
ACEN,2023/01/13,6.94,7.27,6.86,7.1,19740000,140480000
ACPA,2023/01/13,500,500,500,500,0,0
ACPB1,2023/01/13,488,488,488,488,2470,1210000
ACR,2023/01/13,0.79,0.8,0.79,0.8,62000,49270
AEV,2023/01/13,59.5,60.2,58.75,59.7,2090000,125050000
AGI,2023/01/13,11.96,12.18,11.96,12.1,1780000,21520000
ALCO,2023/01/13,0.6,0.62,0.58,0.58,183000,111300
ALCPB,2023/01/13,102.3,102.3,102.3,102.3,0,0
ALCPC,2023/01/13,100,100,100,100,0,0
ALCPD,2023/01/13,499,499,499,499,20,9980
ALHI,2023/01/13,5.89,5.89,5.89,5.89,0,0
ALI,2023/01/13,31,31.15,30.3,31,22710000,700970000
ALLDY,2023/01/13,0.25,0.26,0.25,0.26,15260000,3920000
ALLHC,2023/01/13,2.95,3.05,2.9,2.95,10420000,30980000
ANI,2023/01/13,7.24,7.59,7.15,7.44,2410000,17790000
ANS,2023/01/13,9.35,9.4,9.35,9.39,59900,561940
AP,2023/01/13,36.35,38.55,36.35,38,7990000,301150000
APB2R,2023/01/13,486.8,486.8,486.8,486.8,30,14600
APC,2023/01/13,0.205,0.219,0.2,0.219,250000,50760
APL,2023/01/13,0.034,0.034,0.032,0.033,980500000,32490000
APO,2023/01/13,0.76,0.79,0.76,0.77,276000,213010
APVI,2023/01/13,12.88,12.88,12.5,12.5,1900,23830
APX,2023/01/13,2.14,2.18,2.09,2.09,8460000,17950000
AR,2023/01/13,0.0046,0.0046,0.0046,0.0046,0,0
ARA,2023/01/13,1.05,1.11,1.05,1.11,789000,848000
AREIT,2023/01/13,35.5,36.1,35.5,36,240700,8660000
ASLAG,2023/01/13,1.63,1.64,1.61,1.62,939000,1530000
AT,2023/01/13,4.7,4.72,4.67,4.68,400000,1880000
ATI,2023/01/13,13.98,13.98,13.98,13.98,1200,16780
ATN,2023/01/13,0.365,0.38,0.365,0.38,780000,295200
ATNB,2023/01/13,0.375,0.38,0.375,0.38,40000,15150
AUB,2023/01/13,41,41,39,39,13100,516100
AXLM,2023/01/13,2.99,3.14,2.99,3.14,2260000,6950000
BALAI,2023/01/13,0.63,0.64,0.62,0.63,7680000,4800000
BC,2023/01/13,4.65,4.7,4.65,4.65,28000,130400
BCB,2023/01/13,4.6,4.6,4.6,4.6,1000,4600
BCOR,2023/01/13,7.98,7.98,7.98,7.98,100,798
BCP,2023/01/13,23.3,23.3,23.3,23.3,0,0
BDO,2023/01/13,114,119,113.7,119,5250000,614990000
BEL,2023/01/13,1.38,1.39,1.37,1.38,455000,627990
BH,2023/01/13,960,960,960,960,0,0
BHI,2023/01/13,0.051,0.051,0.051,0.051,0,0
BKR,2023/01/13,1.37,1.43,1.3,1.43,789000,1060000
BLOOM,2023/01/13,9.2,9.2,8.99,8.99,7800000,71010000
BMM,2023/01/13,52,52,52,52,0,0
BNCOM,2023/01/13,7.91,8.1,7.91,8.1,2700,21530
BPI,2023/01/13,103.1,110,103,110,3750000,402250000
BRN,2023/01/13,0.76,0.79,0.76,0.79,810000,632520
BRNP,2023/01/13,101.3,101.3,101.3,101.3,100,10130
BSC,2023/01/13,0.32,0.32,0.31,0.315,4500000,1410000
C,2023/01/13,1.2,1.2,1.19,1.19,25000,29870
CA,2023/01/13,34.95,34.95,34.95,34.95,0,0
CAB,2023/01/13,32.4,32.4,32.4,32.4,0,0
CAT,2023/01/13,9.8,9.8,9.7,9.7,2600,25460
CDC,2023/01/13,0.67,0.68,0.67,0.68,31000,20880
CEB,2023/01/13,41.95,42.5,41.9,42.2,92600,3910000
CEBCP,2023/01/13,41.5,41.5,41.5,41.5,6100,253150
CEI,2023/01/13,0.078,0.078,0.078,0.078,0,0
CEU,2023/01/13,6.5,6.5,6.5,6.5,0,0
CHI,2023/01/13,6.12,6.12,6.12,6.12,0,0
CHIB,2023/01/13,27.2,27.8,27.2,27.6,351900,9600000
CHP,2023/01/13,0.78,0.79,0.71,0.72,30550000,22930000
CIC,2023/01/13,16.18,16.3,16.18,16.2,6400,103740
CIP,2023/01/13,150,150,150,150,0,0
CLI,2023/01/13,2.71,2.75,2.7,2.75,465000,1270000
CNPF,2023/01/13,24,24.9,24,24.6,1300000,31760000
CNVRG,2023/01/13,18.3,19.2,18.28,19.2,10770000,203420000
COAL,2023/01/13,0.201,0.209,0.201,0.202,70000,14190
COL,2023/01/13,3.19,3.19,3.15,3.17,29000,91830
COSCO,2023/01/13,4.7,4.75,4.58,4.7,1300000,6040000
CPG,2023/01/13,0.385,0.39,0.38,0.39,1250000,477800
CPGP,2023/01/13,101,101,101,101,100,10100
CPM,2023/01/13,3.3,3.4,3.3,3.4,286000,967900
CREIT,2023/01/13,2.32,2.38,2.32,2.37,3150000,7440000
CROWN,2023/01/13,1.55,1.55,1.52,1.52,103000,156940
CSB,2023/01/13,8.49,8.49,8.49,8.49,0,0
CTS,2023/01/13,0.94,0.97,0.92,0.97,6490000,6150000
CYBR,2023/01/13,0.33,0.33,0.33,0.33,0,0
DD,2023/01/13,7.17,7.19,7.11,7.14,121900,870830
DDMPR,2023/01/13,1.33,1.35,1.33,1.34,2370000,3160000
DDPR,2023/01/13,98.4,98.4,98.2,98.2,7900,777260
DELM,2023/01/13,13.76,14,13.58,13.66,47500,651000
DFNN,2023/01/13,3.4,3.5,3.35,3.4,160000,548120
DHI,2023/01/13,3.16,3.16,3.16,3.16,0,0
DITO,2023/01/13,3.4,3.51,3.39,3.4,4160000,14280000
DIZ,2023/01/13,4,4,4,4,0,0
DMC,2023/01/13,12.06,12.24,11.92,12.22,9160000,110840000
DMCP,2023/01/13,1400,1400,1400,1400,0,0
DMPA1,2023/01/13,10,10,10,10,0,0
DMPA2,2023/01/13,9.71,9.71,9.71,9.71,0,0
DMW,2023/01/13,6.88,6.88,6.85,6.88,28300,194590
DNA,2023/01/13,2.86,2.86,2.86,2.86,0,0
DNL,2023/01/13,8.2,8.42,8.15,8.3,5530000,46100000
DTEL,2023/01/13,10.25,10.25,10.25,10.25,0,0
DWC,2023/01/13,1.36,1.38,1.32,1.38,13000,17840
EAGLE,2023/01/13,17,17,17,17,0,0
ECP,2023/01/13,3.8,3.8,3.8,3.8,0,0
EEI,2023/01/13,2.88,3.06,2.84,2.87,5360000,15710000
EEIPA,2023/01/13,96,96,96,96,0,0
EEIPB,2023/01/13,102,102,102,102,100,10200
EG,2023/01/13,0.0094,0.0094,0.0094,0.0094,0,0
ELI,2023/01/13,0.188,0.188,0.185,0.185,200000,37030
EMI,2023/01/13,20.15,20.3,20.15,20.3,11890000,240590000
ENEX,2023/01/13,13.5,13.64,13.4,13.54,106900,1450000
EURO,2023/01/13,0.93,0.93,0.93,0.93,1000,930
EVER,2023/01/13,0.255,0.26,0.255,0.26,540000,137900
EW,2023/01/13,7.12,7.3,7.12,7.3,501000,3640000
FAF,2023/01/13,0.72,0.72,0.72,0.72,0,0
FB,2023/01/13,42,42.9,42,42.75,169600,7220000
