^FINANCIAL,07/19/2021,1448.19,1448.19,1416.56,1436.81,800012,800012653.09
AUB,07/19/2021,45,45.5,43,43.1,31400,1364810
BDO,07/19/2021,108,109,106,108.5,2706600,291664473
BPI,07/19/2021,86.65,86.65,84.2,86.05,1326210,113249566.5
CHIB,07/19/2021,25,25,24.6,24.6,112600,2785610
EW,07/19/2021,9.8,9.8,9.65,9.75,617200,5993681
MBT,07/19/2021,47.5,47.75,45.05,46.1,5298700,243845220
PNB,07/19/2021,20,20.6,20,20.6,580100,11711905
PSB,07/19/2021,56.3,57,56,57,6380,358143
RCB,07/19/2021,20.1,20.25,19.82,19.92,172500,3453677
SECB,07/19/2021,114,115,111.3,112,1032510,116176284
UBP,07/19/2021,77,77,76.2,76.85,50060,3838907.5
BKR,07/19/2021,1.49,1.49,1.38,1.38,501000,707400
COL,07/19/2021,4.3,4.4,4.25,4.33,614000,2661440
FERRO,07/19/2021,2.91,2.92,2.91,2.92,17000,49530
I,07/19/2021,1.29,1.29,1.27,1.27,25000,32010
MED,07/19/2021,0.38,0.395,0.36,0.39,1210000,443350
NRCP,07/19/2021,0.68,0.68,0.67,0.67,39000,26150
PSE,07/19/2021,240,240,215,232.2,6970,1577892
V,07/19/2021,0.93,0.93,0.93,0.93,3000,2790
^INDUSTRIAL,07/19/2021,9365.34,9376.71,9129.65,9340.61,2156030,2156030827.84
ACEN,07/19/2021,8.13,8.34,7.82,8.21,86972500,702463355
ACR,07/19/2021,1.27,1.27,1.24,1.27,197000,248870
AP,07/19/2021,23.95,24,23,24,3865600,90956885
BSC,07/19/2021,0.67,0.67,0.61,0.65,33900000,21606530
FGEN,07/19/2021,29.5,29.8,28.6,29.8,394500,11567470
FPH,07/19/2021,77.25,77.3,76,76.1,266080,20485915
MER,07/19/2021,272,272.4,270.4,270.6,257200,69673822
MWC,07/19/2021,17.58,17.7,17.06,17.6,1793700,31229730
PCOR,07/19/2021,3.38,3.39,3.25,3.3,2281000,7483010
PERC,07/19/2021,4.02,4.02,4.02,4.02,9000,36180
PNX,07/19/2021,12.4,12.84,12.38,12.84,16500,210506
SHLPH,07/19/2021,20.3,20.3,19.02,19.8,288600,5615670
SPC,07/19/2021,12.28,12.28,11.5,11.58,1040100,12165658
VVT,07/19/2021,16.16,16.16,16.16,16.16,500,8080
ANI,07/19/2021,6.06,6.06,5.61,5.8,859200,4967452
AXLM,07/19/2021,2.87,2.9,2.85,2.9,760000,2179910
CAT,07/19/2021,14.3,14.3,13.02,14,5900,80820
CNPF,07/19/2021,24,24.05,22.8,24.05,1923000,45230930
DELM,07/19/2021,15.02,15.6,14.72,15.6,560300,8629712
DNL,07/19/2021,7.9,7.98,7.5,7.89,3874200,30053815
EMP,07/19/2021,12.6,12.62,12.3,12.5,4937900,61148890
FB,07/19/2021,82.5,82.5,80,81.75,297870,24230079.5
FOOD,07/19/2021,0.67,0.67,0.65,0.66,290000,189860
FRUIT,07/19/2021,1.34,1.34,1.28,1.3,12489000,16264980
GSMI,07/19/2021,91.1,93.9,90.1,91.5,47120,4344871
JFC,07/19/2021,209.4,211,202.6,210.6,1055320,220849324
MACAY,07/19/2021,7.59,7.59,7.59,7.59,1600,12144
MAXS,07/19/2021,6.4,6.4,6.18,6.29,237600,1490193
MG,07/19/2021,0.26,0.27,0.25,0.255,2550000,651750
MONDE,07/19/2021,15.68,15.68,14.42,15.18,36547300,550134530
PIZZA,07/19/2021,7.99,7.99,7.7,7.72,102200,788892
RCI,07/19/2021,1.02,1.04,1,1.01,5053000,5126210
RFM,07/19/2021,4.52,4.53,4.52,4.52,8000,36170
SFI,07/19/2021,0.141,0.141,0.135,0.14,19690000,2724800
URC,07/19/2021,137.7,137.7,133.5,135.6,394740,53519364
VITA,07/19/2021,0.82,0.82,0.8,0.82,7488000,6100530
CA,07/19/2021,52.7,52.7,52,52,190,9961
CAB,07/19/2021,59.85,59.85,59.8,59.8,1010,60398.5
CHP,07/19/2021,1.25,1.28,1.21,1.25,4368000,5379210
EAGLE,07/19/2021,14.5,15.48,14.3,14.52,1046900,15232680
EEI,07/19/2021,7.81,8,7.8,7.81,86700,677173
HLCM,07/19/2021,6.73,6.75,6.4,6.64,1320200,8631947
MWIDE,07/19/2021,6.35,6.46,6.11,6.36,739400,4626925
PHN,07/19/2021,14.56,14.56,14.2,14.4,195200,2785088
T,07/19/2021,1.03,1.09,1.02,1.02,179000,186450
VUL,07/19/2021,2.13,2.13,1.81,2.02,9103000,18133070
CIP,07/19/2021,145,145,145,145,30,4350
CROWN,07/19/2021,1.71,1.73,1.68,1.7,397000,674430
EURO,07/19/2021,1.96,1.96,1.86,1.93,42000,78380
LMG,07/19/2021,4.28,4.28,4.11,4.11,7000,29110
PPC,07/19/2021,5.4,5.42,5.35,5.42,201700,1085281
CIC,07/19/2021,20.85,20.85,20.05,20.8,16200,331765
GREEN,07/19/2021,3.26,3.28,2.93,3.04,15891000,48827360
IMI,07/19/2021,9.1,9.25,8.95,9.2,647600,5875380
ION,07/19/2021,1.02,1.03,1,1.03,298000,302630
PMPC,07/19/2021,5.83,6.2,5.82,6.2,12300,71743
