^FINANCIAL,07/22/2021,1398.04,1433.38,1398.04,1433.38,477524,477524735.63
AUB,07/22/2021,45.05,45.05,45,45.05,2700,121585
BDO,07/22/2021,104.5,107.6,104.5,107.6,1718360,183366265
BPI,07/22/2021,84.55,87.5,84.55,87.5,948370,82007662
CHIB,07/22/2021,24.5,24.5,24.1,24.45,177900,4343375
CSB,07/22/2021,7.94,8.49,7.94,8.49,2900,23851
EW,07/22/2021,9.5,9.7,9.5,9.6,62900,603120
MBT,07/22/2021,44.5,45.2,44.5,44.6,3763800,168964010
PNB,07/22/2021,20.3,20.9,20.3,20.8,180100,3713755
PSB,07/22/2021,56,56,56,56,800,44800
RCB,07/22/2021,19.9,20.1,19.9,20.1,42100,841595
SECB,07/22/2021,108.1,113.4,108.1,113.4,234700,26320384
UBP,07/22/2021,75.7,77,75.6,76.5,20390,1549399
BKR,07/22/2021,1.38,1.38,1.38,1.38,3000,4140
COL,07/22/2021,4.37,4.45,4.3,4.4,254000,1117680
FERRO,07/22/2021,2.96,3,2.96,3,27000,80720
MED,07/22/2021,0.385,0.385,0.385,0.385,100000,38500
MFC,07/22/2021,976,976,976,976,10,9760
NRCP,07/22/2021,0.66,0.66,0.65,0.65,117000,76400
PSE,07/22/2021,228,239.6,210,234.8,19010,4241236
V,07/22/2021,0.93,0.93,0.93,0.93,20000,18600
^INDUSTRIAL,07/22/2021,9149.19,9276.37,9149.19,9253.26,945465,945465077.47
ACEN,07/22/2021,7.99,8.25,7.98,8.22,30779700,250918353
ACR,07/22/2021,1.24,1.27,1.24,1.26,215000,270140
AP,07/22/2021,23.5,23.95,23.35,23.75,1748900,41611590
BSC,07/22/2021,0.59,0.64,0.59,0.62,10657000,6661780
FGEN,07/22/2021,29,29.2,28.8,29.1,175400,5092465
FPH,07/22/2021,74,74.5,73.55,74.5,60250,4437074
MER,07/22/2021,267,270.4,267,269.4,97770,26330760
MWC,07/22/2021,17,17.3,17,17.2,1086300,18681276
PCOR,07/22/2021,3.19,3.28,3.19,3.25,2377000,7722140
PNX,07/22/2021,12.8,12.98,12.5,12.5,11900,153438
SHLPH,07/22/2021,19.4,19.68,19.4,19.6,158400,3105188
SPC,07/22/2021,11.34,11.9,11.34,11.9,179200,2077670
VVT,07/22/2021,16,16,16,16,500,8000
ANI,07/22/2021,5.88,6.2,5.7,6.09,6401600,39323654
AXLM,07/22/2021,2.81,2.84,2.81,2.81,240000,675510
CAT,07/22/2021,14.2,14.2,14.2,14.2,2200,31240
CNPF,07/22/2021,24.4,24.45,23.85,24.25,892300,21577780
DELM,07/22/2021,15.6,15.98,15.6,15.98,473000,7509218
DNL,07/22/2021,7.55,7.88,7.55,7.88,2669500,20896432
EMP,07/22/2021,12.1,12.24,11.82,11.82,8459600,101644814
