stock_code,quote_date,open_price,high_price,low_price,close_price,volume,value
2GO,2023/03/24,14.34,14.34,14.34,14.34,132900,1910000
8990B,2023/03/24,90.5,97.95,90.5,90.5,33340,3020000
8990P,2023/03/24,101.1,101.1,101.1,101.1,0,0
AAA,2023/03/24,1.61,1.61,1.61,1.61,0,0
AB,2023/03/24,6.96,7,6.85,6.9,13200,91330
ABA,2023/03/24,2.41,2.43,2.4,2.42,3390000,8180000
ABG,2023/03/24,3.45,3.45,3.45,3.45,0,0
ABS,2023/03/24,7.35,7.41,7.25,7.4,146400,1070000
ABSP,2023/03/24,7,7.38,6.91,7.38,8200,57300
AC,2023/03/24,630,666,627,666,202990,131780000
ACE,2023/03/24,1.6,1.6,1.6,1.6,0,0
ACEN,2023/03/24,6.22,6.43,6.2,6.42,13720000,87620000
ACPA,2023/03/24,500,500,500,500,0,0
ACPB1,2023/03/24,491,491,478,478,5320,2610000
ACR,2023/03/24,0.79,0.79,0.79,0.79,2000,1580
AEV,2023/03/24,52.4,52.6,51.1,51.2,303470,15670000
AGI,2023/03/24,12.8,12.8,12.64,12.64,2310000,29320000
ALCO,2023/03/24,0.5,0.51,0.495,0.51,25000,12630
ALCPB,2023/03/24,102.3,102.3,102.3,102.3,0,0
ALCPC,2023/03/24,101.9,101.9,101.9,101.9,0,0
ALCPD,2023/03/24,495,495,495,495,0,0
ALHI,2023/03/24,5.3,5.3,5.3,5.3,2000,10600
ALI,2023/03/24,28.35,28.5,28,28.5,9860000,279560000
ALLDY,2023/03/24,0.236,0.248,0.235,0.248,3300000,798310
ALLHC,2023/03/24,2.92,2.93,2.91,2.93,166000,485690
ALTER,2023/03/24,1.22,1.3,1.21,1.28,158980000,200490000
ANI,2023/03/24,7.4,7.67,7.4,7.63,7440000,56650000
ANS,2023/03/24,10,10,10,10,4200,42000
AP,2023/03/24,37.3,37.3,36.6,36.75,764800,28160000
APB2R,2023/03/24,490,490,490,490,0,0
APC,2023/03/24,0.221,0.221,0.22,0.22,450000,99090
APL,2023/03/24,0.032,0.033,0.031,0.032,95400000,3030000
APO,2023/03/24,0.75,0.75,0.75,0.75,0,0
APVI,2023/03/24,12.08,12.08,12.08,12.08,100,1210
APX,2023/03/24,2.05,2.1,2.04,2.08,3340000,6950000
AR,2023/03/24,0.0046,0.0046,0.0046,0.0046,0,0
ARA,2023/03/24,0.94,0.95,0.94,0.95,202000,191880
AREIT,2023/03/24,34.3,34.4,33.8,34,587200,19990000
ASLAG,2023/03/24,1.57,1.63,1.57,1.63,1440000,2330000
AT,2023/03/24,4.18,4.19,4.15,4.18,480000,2010000
ATI,2023/03/24,13.92,13.98,13.9,13.96,57600,802650
ATN,2023/03/24,0.385,0.385,0.385,0.385,130000,50050
ATNB,2023/03/24,0.38,0.38,0.38,0.38,0,0
AUB,2023/03/24,43.9,43.9,43.9,43.9,100,4390
AXLM,2023/03/24,2.71,2.8,2.7,2.8,71000,193400
BALAI,2023/03/24,0.59,0.61,0.59,0.6,4010000,2400000
BC,2023/03/24,4.98,4.98,4.95,4.96,47000,233360
BCB,2023/03/24,4.98,4.98,4.94,4.94,30000,148800
BCOR,2023/03/24,6.41,6.41,6.41,6.41,0,0
BCP,2023/03/24,23.3,23.3,23.3,23.3,0,0
BDO,2023/03/24,124,127,123.3,127,2030000,257090000
BEL,2023/03/24,1.29,1.29,1.29,1.29,20000,25800
BH,2023/03/24,960,960,960,960,0,0
BHI,2023/03/24,0.051,0.051,0.051,0.051,0,0
BKR,2023/03/24,1.51,1.51,1.51,1.51,6000,9060
BLOOM,2023/03/24,9.15,9.15,8.96,9.01,11370000,102440000
BMM,2023/03/24,52,52,52,52,0,0
BNCOM,2023/03/24,8,8,7.8,7.8,3100,24300
BPI,2023/03/24,102.5,104.1,100.6,101.5,3780000,383090000
BRN,2023/03/24,0.78,0.78,0.78,0.78,0,0
BRNP,2023/03/24,101.5,101.5,101.5,101.5,0,0
