stock_code,quote_date,open_price,high_price,low_price,close_price,volume,value
2GO,2023/03/06,11.64,11.64,11.64,11.64,0,0
8990B,2023/03/06,98,98,98,98,0,0
8990P,2023/03/06,101.1,101.1,101.1,101.1,0,0
AAA,2023/03/06,1.61,1.61,1.61,1.61,0,0
AB,2023/03/06,7.05,7.19,7.05,7.19,12300,87850
ABA,2023/03/06,2.22,2.23,2.2,2.22,6080000,13490000
ABG,2023/03/06,3.44,3.44,3.44,3.44,0,0
ABS,2023/03/06,7.11,7.24,7.11,7.2,179100,1280000
ABSP,2023/03/06,7.2,7.2,7.2,7.2,0,0
AC,2023/03/06,660,675.5,650,650,184120,121570000
ACE,2023/03/06,1.57,1.57,1.57,1.57,0,0
ACEN,2023/03/06,6.68,6.75,6.64,6.7,18830000,126170000
ACPA,2023/03/06,500,500,500,500,0,0
ACPB1,2023/03/06,490,490,490,490,0,0
ACR,2023/03/06,0.77,0.8,0.77,0.8,33000,25970
AEV,2023/03/06,54,54.6,53.8,53.8,887810,47980000
AGI,2023/03/06,12.66,12.86,12.6,12.76,2430000,31030000
ALCO,2023/03/06,0.55,0.55,0.5,0.51,1040000,528370
ALCPB,2023/03/06,102.3,102.3,102.3,102.3,0,0
ALCPC,2023/03/06,102,102,102,102,0,0
ALCPD,2023/03/06,475,475,475,475,50,23750
ALHI,2023/03/06,5.5,5.5,5.5,5.5,2000,11000
ALI,2023/03/06,28.5,29.05,28.4,28.65,7450000,214130000
ALLDY,2023/03/06,0.25,0.26,0.25,0.255,3340000,855250
ALLHC,2023/03/06,3.02,3.06,2.98,2.98,1010000,3020000
ANI,2023/03/06,7.36,7.39,7.25,7.34,6690000,49000000
ANS,2023/03/06,10.3,10.54,10.3,10.54,79200,819160
AP,2023/03/06,38,38.25,37.9,38,1750000,66710000
APB2R,2023/03/06,480,480,480,480,0,0
APC,2023/03/06,0.26,0.28,0.25,0.275,3230000,850950
APL,2023/03/06,0.032,0.033,0.031,0.032,194300000,6230000
APO,2023/03/06,0.73,0.73,0.73,0.73,0,0
APVI,2023/03/06,11.96,12.42,11.9,12.42,18900,225280
APX,2023/03/06,1.92,1.94,1.89,1.89,1820000,3450000
AR,2023/03/06,0.0046,0.0046,0.0046,0.0046,0,0
ARA,2023/03/06,1.02,1.02,1.02,1.02,2000,2040
AREIT,2023/03/06,35.85,36.05,35.85,35.85,404000,14520000
ASLAG,2023/03/06,1.62,1.65,1.61,1.64,886000,1430000
AT,2023/03/06,4.17,4.25,4.17,4.25,54000,228160
ATI,2023/03/06,13.62,13.9,13.62,13.9,4600,63770
ATN,2023/03/06,0.39,0.4,0.39,0.4,120000,47000
ATNB,2023/03/06,0.405,0.405,0.405,0.405,0,0
AUB,2023/03/06,43,44,43,43.95,12300,540540
AXLM,2023/03/06,2.76,2.76,2.75,2.76,3570000,9830000
BALAI,2023/03/06,0.64,0.66,0.62,0.63,19700000,12600000
BC,2023/03/06,5,5,5,5,6100,30500
BCB,2023/03/06,5.01,5.01,4.84,5.01,17000,83760
BCOR,2023/03/06,6.5,6.5,6.5,6.5,0,0
BCP,2023/03/06,23.3,23.3,23.3,23.3,0,0
BDO,2023/03/06,125.5,128.1,125,127,6160000,783010000
BEL,2023/03/06,1.42,1.42,1.4,1.4,126000,176560
BH,2023/03/06,960,960,960,960,0,0
BHI,2023/03/06,0.051,0.051,0.051,0.051,0,0
BKR,2023/03/06,1.46,1.46,1.34,1.34,37000,51280
BLOOM,2023/03/06,9.47,9.54,9.35,9.4,2890000,27280000
BMM,2023/03/06,52,52,52,52,0,0
BNCOM,2023/03/06,8.05,8.25,8.01,8.01,48500,390100
BPI,2023/03/06,107.9,108.4,105.8,105.8,1340000,143410000
BRN,2023/03/06,0.75,0.8,0.75,0.79,61000,45880
BRNP,2023/03/06,100,100,100,100,0,0
BSC,2023/03/06,0.285,0.29,0.28,0.28,1980000,564000
C,2023/03/06,1.17,1.17,1.17,1.17,9000,10530
CA,2023/03/06,30.3,30.3,30.25,30.25,2000,60520
CAB,2023/03/06,45,45,45,45,0,0
CAT,2023/03/06,10.9,11.5,10.9,11.5,144500,1580000
CDC,2023/03/06,0.74,0.75,0.74,0.74,29000,21470
CEB,2023/03/06,40.25,41.75,40.25,41.75,25100,1030000
CEBCP,2023/03/06,41,41,40.55,41,6900,282620
CEI,2023/03/06,0.086,0.09,0.084,0.089,1480000,127220
CEU,2023/03/06,8.69,8.7,8.69,8.69,1900,16520
CHI,2023/03/06,6.12,6.12,6.12,6.12,0,0
CHIB,2023/03/06,32,32.2,31.8,31.9,190100,6070000
CHP,2023/03/06,1.17,1.18,1.16,1.17,10500000,12300000
CIC,2023/03/06,16.1,16.2,16,16.2,500,8060
CIP,2023/03/06,165,165,165,165,0,0
CLI,2023/03/06,2.59,2.62,2.59,2.6,44000,114410
CNPF,2023/03/06,26,26.45,25.85,26,2100000,55110000
CNVRG,2023/03/06,15.66,15.9,15.46,15.62,1260000,19750000
COAL,2023/03/06,0.2,0.2,0.2,0.2,0,0
COL,2023/03/06,3.11,3.11,2.91,3.11,1070000,3150000
COSCO,2023/03/06,4.36,4.4,4.34,4.36,391000,1700000
CPG,2023/03/06,0.355,0.365,0.355,0.355,150000,53850
CPGP,2023/03/06,99,101,99,101,2010,199010
CPM,2023/03/06,3.01,3.01,3.01,3.01,14000,42140
CREIT,2023/03/06,2.46,2.48,2.45,2.48,2040000,5040000
CROWN,2023/03/06,1.6,1.6,1.6,1.6,123000,196800
CSB,2023/03/06,7.75,7.75,7.75,7.75,0,0
CTS,2023/03/06,0.95,0.95,0.93,0.95,355000,334290
CYBR,2023/03/06,0.33,0.33,0.33,0.33,0,0
DD,2023/03/06,6.73,6.99,6.73,6.98,68900,480230
DDMPR,2023/03/06,1.41,1.44,1.41,1.42,677000,957380
DDPR,2023/03/06,96.5,96.5,96.4,96.4,5830,562100
DELM,2023/03/06,13.46,14,13.46,13.8,18800,258570
DFNN,2023/03/06,3.7,3.78,3.7,3.78,47000,175770
DHI,2023/03/06,3.16,3.16,3.16,3.16,0,0
DITO,2023/03/06,3.19,3.25,3.15,3.22,2050000,6550000
DIZ,2023/03/06,4.5,4.5,4.5,4.5,20000,90000
DMC,2023/03/06,11.2,11.44,11.2,11.44,1820000,20690000
DMCP,2023/03/06,1400,1400,1400,1400,0,0
DMPA1,2023/03/06,10,10,10,10,0,0
DMPA2,2023/03/06,9.71,9.71,9.71,9.71,0,0
DMW,2023/03/06,6.88,6.88,6.88,6.88,14800,101820
DNA,2023/03/06,2.86,2.86,2.86,2.86,0,0
DNL,2023/03/06,7.98,7.99,7.91,7.92,327200,2600000
DTEL,2023/03/06,10.25,10.25,10.25,10.25,0,0
DWC,2023/03/06,1.41,1.45,1.41,1.45,21000,29730
ECP,2023/03/06,3.95,3.95,3.95,3.95,0,0
EEI,2023/03/06,2.85,2.88,2.85,2.86,146000,417420
EEIPA,2023/03/06,98,98,98,98,0,0
EEIPB,2023/03/06,103,103,103,103,27620,2840000
EG,2023/03/06,0.0094,0.0094,0.0094,0.0094,0,0
ELI,2023/03/06,0.197,0.198,0.197,0.198,280000,55330
EMI,2023/03/06,21,21,20.8,20.85,947400,19810000
ENEX,2023/03/06,11.2,11.5,11.18,11.46,62000,695510
EURO,2023/03/06,0.88,0.88,0.88,0.88,4000,3520
EVER,2023/03/06,0.265,0.265,0.255,0.265,230000,59350
EW,2023/03/06,7.35,7.48,7.35,7.45,204500,1520000
FAF,2023/03/06,0.71,0.71,0.71,0.71,0,0
FB,2023/03/06,52.3,52.5,51.2,51.7,55660,2880000
FBP,2023/03/06,1011,1011,1011,1011,0,0
FBP2,2023/03/06,1005,1005,1005,1005,0,0
FCG,2023/03/06,1,1.04,0.99,1.04,57070000,58170000
FDC,2023/03/06,5.8,5.8,5.8,5.8,0,0
FERRO,2023/03/06,2.8,2.95,2.79,2.87,52000,147520
FEU,2023/03/06,540,540,540,540,0,0
FFI,2023/03/06,4.12,4.12,4.12,4.12,0,0
FGEN,2023/03/06,17.4,17.52,17.18,17.22,169900,2940000
FGENG,2023/03/06,100.4,100.4,100.4,100.4,0,0
FILRT,2023/03/06,5.31,5.5,5.29,5.5,180400,978300
FJP,2023/03/06,2.08,2.08,2.08,2.08,0,0
FJPB,2023/03/06,1.88,1.88,1.88,1.88,0,0
FLI,2023/03/06,0.8,0.81,0.78,0.79,12640000,9960000
FMETF,2023/03/06,102,103,102,102.5,48400,4980000
FNI,2023/03/06,2.48,2.5,2.45,2.48,579000,1430000
FOOD,2023/03/06,0.57,0.57,0.54,0.54,4000,2190
FPH,2023/03/06,61.9,62.9,61.9,62.8,7320,456840
FPI,2023/03/06,0.23,0.23,0.23,0.23,0,0
FRUIT,2023/03/06,1.3,1.32,1.29,1.3,414000,540740
FYN,2023/03/06,3,3,3,3,0,0
FYNB,2023/03/06,5,5,5,5,0,0
GEO,2023/03/06,0.189,0.196,0.189,0.19,3540000,669840
GERI,2023/03/06,0.9,0.9,0.9,0.9,100000,90000
GLO,2023/03/06,1860,1885,1860,1874,70780,132710000
GLOPA,2023/03/06,5,5,5,5,0,0
GLOPP,2023/03/06,505.5,505.5,505.5,505.5,0,0
GMA7,2023/03/06,12.36,12.5,12.32,12.4,216300,2690000
GMAP,2023/03/06,12.3,12.44,12.3,12.4,42100,521920
GPH,2023/03/06,12.8,12.8,12.8,12.8,0,0
GREEN,2023/03/06,1.17,1.17,1.14,1.16,2190000,2520000
GSMI,2023/03/06,127,127,125.5,125.5,1370,173860
GTCAP,2023/03/06,510.5,517,510,516.5,48250,24860000
GTPPA,2023/03/06,972,972,972,972,1690,1640000
GTPPB,2023/03/06,951,951,951,951,0,0
HI,2023/03/06,3.63,3.63,3.63,3.63,0,0
HLCM,2023/03/06,4.1,4.1,4.02,4.02,222000,900920
HOME,2023/03/06,2.57,2.65,2.53,2.57,3910000,10110000
HOUSE,2023/03/06,9.13,9.13,9.1,9.1,1100,10040
HTI,2023/03/06,0.98,1,0.96,1,14000,13760
HVN,2023/03/06,745,745,745,745,0,0
I,2023/03/06,0.8,0.8,0.8,0.8,0,0
ICT,2023/03/06,200,207.4,199.6,207,1880000,386580000
IDC,2023/03/06,0.84,0.88,0.84,0.87,47000,40350
IMI,2023/03/06,5.18,5.3,5.18,5.3,64100,336980
IMP,2023/03/06,1.07,1.07,1.07,1.07,65000,69550
INFRA,2023/03/06,0.86,0.9,0.86,0.89,1470000,1280000
ION,2023/03/06,0.63,0.68,0.63,0.65,2010000,1330000
IPM,2023/03/06,6.26,6.26,6.26,6.26,0,0
IPO,2023/03/06,7.62,7.62,7.62,7.62,0,0
IS,2023/03/06,0.144,0.144,0.144,0.144,0,0
JAS,2023/03/06,1.75,1.75,1.75,1.75,0,0
JFC,2023/03/06,234,237,232,232,307760,71940000
JFCPA,2023/03/06,961,961,961,961,0,0
JFCPB,2023/03/06,930,930,930,930,0,0
JGS,2023/03/06,50,51.35,50,50.9,1810000,92080000
JOH,2023/03/06,4.5,4.5,4.5,4.5,0,0
KEEPR,2023/03/06,1.54,1.56,1.52,1.56,8310000,12870000
KEP,2023/03/06,3,3,3,3,0,0
KPH,2023/03/06,5.33,5.33,5.33,5.33,0,0
KPHB,2023/03/06,4.35,4.35,4.35,4.35,0,0
KPPI,2023/03/06,1.61,1.61,1.61,1.61,0,0
LAND,2023/03/06,0.92,0.92,0.91,0.91,142000,129730
LBC,2023/03/06,18.74,18.74,16.64,18.74,2000,36150
LC,2023/03/06,0.109,0.112,0.109,0.109,4200000,458870
LCB,2023/03/06,0.115,0.115,0.112,0.112,900000,101730
LFM,2023/03/06,16.92,16.92,16.92,16.92,0,0
LMG,2023/03/06,3.43,3.43,3.43,3.43,0,0
LODE,2023/03/06,0.57,0.57,0.57,0.57,0,0
LOTO,2023/03/06,1.83,1.9,1.83,1.9,33000,60920
LPC,2023/03/06,0.115,0.115,0.113,0.113,600000,67880
LPZ,2023/03/06,3.79,3.8,3.79,3.8,425000,1610000
LR,2023/03/06,2.89,2.94,2.89,2.91,3710000,10750000
LRP,2023/03/06,1,1,1,1,0,0
LSC,2023/03/06,0.62,0.62,0.62,0.62,0,0
LTG,2023/03/06,10.16,10.24,10.04,10.04,1440000,14530000
MA,2023/03/06,0.0094,0.0094,0.0094,0.0094,0,0
MAB,2023/03/06,0.0095,0.0095,0.0095,0.0095,0,0
MAC,2023/03/06,5.19,5.2,5.09,5.15,246100,1270000
MACAY,2023/03/06,6.29,6.29,6.29,6.29,0,0
MAH,2023/03/06,0.75,0.75,0.75,0.75,0,0
MAHB,2023/03/06,0.73,0.73,0.73,0.73,0,0
MARC,2023/03/06,1.18,1.2,1.17,1.19,252000,296680
MAXS,2023/03/06,5.1,5.1,5.02,5.04,31500,159090
MB,2023/03/06,0.305,0.345,0.305,0.33,70000,23200
MBC,2023/03/06,7.78,7.85,7.78,7.85,2100,16350
