stock_code,quote_date,open_price,high_price,low_price,close_price,volume,value
2GO,2023/03/07,14.26,14.4,14.2,14.26,3140000,44890000
8990B,2023/03/07,98,98,98,98,0,0
8990P,2023/03/07,101.1,101.1,101.1,101.1,0,0
AAA,2023/03/07,1.61,1.61,1.61,1.61,0,0
AB,2023/03/07,7.19,7.24,7.19,7.24,10600,76560
ABA,2023/03/07,2.22,2.23,2.19,2.21,32950000,72590000
ABG,2023/03/07,3.44,3.44,3.44,3.44,0,0
ABS,2023/03/07,7.2,7.23,7.15,7.23,106100,763740
ABSP,2023/03/07,7.05,7.05,7.01,7.01,9500,66600
AC,2023/03/07,655,659.5,645,645,294590,191620000
ACE,2023/03/07,1.57,1.57,1.57,1.57,6000,9420
ACEN,2023/03/07,6.7,6.77,6.7,6.7,43940000,295180000
ACPA,2023/03/07,500,500,500,500,0,0
ACPB1,2023/03/07,490,490,490,490,0,0
ACR,2023/03/07,0.8,0.8,0.76,0.79,155000,118810
AEV,2023/03/07,54.5,54.6,53.65,53.9,1700000,91330000
AGI,2023/03/07,12.76,12.98,12.68,12.82,1350000,17370000
ALCO,2023/03/07,0.52,0.53,0.51,0.53,352000,182980
ALCPB,2023/03/07,102.3,102.3,102.3,102.3,0,0
ALCPC,2023/03/07,102,102,102,102,0,0
ALCPD,2023/03/07,475,475,460,474.8,300,140990
ALHI,2023/03/07,5.31,5.31,5.31,5.31,2600,13810
ALI,2023/03/07,29,29.45,28.3,28.3,9640000,277230000
ALLDY,2023/03/07,0.26,0.265,0.255,0.265,4750000,1240000
ALLHC,2023/03/07,3.05,3.05,2.92,3,803000,2400000
ANI,2023/03/07,7.34,7.45,7.29,7.44,7460000,54870000
ANS,2023/03/07,10.56,10.7,10.52,10.68,25700,271820
AP,2023/03/07,38,38.05,37.85,38,954200,36240000
APB2R,2023/03/07,480,480,480,480,0,0
APC,2023/03/07,0.27,0.27,0.255,0.255,2030000,530950
APL,2023/03/07,0.033,0.035,0.032,0.035,1270000000,43200000
APO,2023/03/07,0.71,0.71,0.71,0.71,133000,94430
APVI,2023/03/07,11.84,12.36,11.84,12.36,300,3600
APX,2023/03/07,1.9,1.9,1.85,1.88,3190000,5970000
AR,2023/03/07,0.0046,0.0046,0.0046,0.0046,0,0
ARA,2023/03/07,1.02,1.03,1,1.03,45000,45310
AREIT,2023/03/07,35.85,36,35.8,36,641400,23070000
ASLAG,2023/03/07,1.64,1.64,1.62,1.63,170000,276710
AT,2023/03/07,4.17,4.2,4.14,4.2,301000,1260000
ATI,2023/03/07,13.9,13.94,13.9,13.9,4300,59770
ATN,2023/03/07,0.385,0.4,0.385,0.4,560000,217000
ATNB,2023/03/07,0.405,0.405,0.405,0.405,0,0
AUB,2023/03/07,41,43,41,43,2200,92200
AXLM,2023/03/07,2.81,2.96,2.79,2.96,385000,1120000
BALAI,2023/03/07,0.62,0.64,0.62,0.63,2170000,1370000
BC,2023/03/07,5.01,5.01,5.01,5.01,100,501
BCB,2023/03/07,4.78,5.02,4.78,4.95,64400,317820
BCOR,2023/03/07,6.5,6.5,6.5,6.5,0,0
BCP,2023/03/07,23.3,23.3,23.3,23.3,0,0
BDO,2023/03/07,127.3,128.2,127.1,127.5,3410000,435560000
BEL,2023/03/07,1.4,1.4,1.38,1.4,507000,704810
BH,2023/03/07,960,960,960,960,0,0
BHI,2023/03/07,0.051,0.051,0.051,0.051,0,0
BKR,2023/03/07,1.35,1.37,1.35,1.37,30000,40800
BLOOM,2023/03/07,9.4,9.41,9.18,9.24,3210000,29700000
BMM,2023/03/07,52,52,52,52,0,0
BNCOM,2023/03/07,8.25,8.25,8.02,8.24,7200,58220
BPI,2023/03/07,106,109.2,106,108.5,2120000,229940000
BRN,2023/03/07,0.79,0.79,0.77,0.77,17000,13370
BRNP,2023/03/07,100.2,100.2,100,100,1400,140100
BSC,2023/03/07,0.285,0.29,0.28,0.285,3270000,935650
C,2023/03/07,1.17,1.23,1.15,1.23,361000,434170
CA,2023/03/07,30.25,30.25,30.25,30.25,0,0
CAB,2023/03/07,45,45,45,45,0,0
CAT,2023/03/07,10.92,11,10.9,11,39900,438030
CDC,2023/03/07,0.74,0.75,0.74,0.75,33000,24590
CEB,2023/03/07,41.75,41.95,40.65,41.05,43000,1780000
CEBCP,2023/03/07,41,41,40.8,40.8,1100,45080
CEI,2023/03/07,0.086,0.089,0.084,0.085,110000,9420
CEU,2023/03/07,8.69,8.69,8.69,8.69,0,0
CHI,2023/03/07,6.12,6.12,6.12,6.12,0,0
CHIB,2023/03/07,32,32.1,31.9,31.9,305000,9750000
CHP,2023/03/07,1.17,1.19,1.17,1.18,6460000,7620000
CIC,2023/03/07,16.38,16.38,16.3,16.32,6400,104500
CIP,2023/03/07,165,165,165,165,0,0
CLI,2023/03/07,2.59,2.6,2.58,2.58,135000,349340
CNPF,2023/03/07,26,26.1,25.55,26,1530000,39730000
CNVRG,2023/03/07,15.76,16.28,15.76,16,3030000,48860000
COAL,2023/03/07,0.2,0.2,0.2,0.2,300000,60000
COL,2023/03/07,3.11,3.11,3.11,3.11,11000,34210
COSCO,2023/03/07,4.39,4.43,4.31,4.31,461000,2000000
CPG,2023/03/07,0.355,0.37,0.355,0.37,220000,81250
CPGP,2023/03/07,101,101,101,101,0,0
CPM,2023/03/07,3,3,3,3,50000,150000
CREIT,2023/03/07,2.47,2.48,2.46,2.47,1470000,3630000
CROWN,2023/03/07,1.6,1.62,1.6,1.6,55000,88300
CSB,2023/03/07,7.75,7.75,7.75,7.75,0,0
CTS,2023/03/07,0.93,0.94,0.92,0.94,2330000,2180000
CYBR,2023/03/07,0.33,0.33,0.33,0.33,0,0
DD,2023/03/07,6.98,7,6.91,6.91,43200,301760
DDMPR,2023/03/07,1.42,1.43,1.41,1.43,395000,561410
DDPR,2023/03/07,96.35,96.75,96.35,96.75,11640,1120000
DELM,2023/03/07,13.78,13.9,13.78,13.9,4700,65000
DFNN,2023/03/07,3.58,3.58,3.3,3.3,1150000,4020000
DHI,2023/03/07,3.16,3.16,3.16,3.16,0,0
DITO,2023/03/07,3.22,3.25,3.17,3.17,3810000,12270000
DIZ,2023/03/07,4.5,4.5,4.5,4.5,0,0
