stock_code,quote_date,open_price,high_price,low_price,close_price,volume,value
2GO,2023/03/14,14.26,14.28,14.24,14.28,630700,8990000
8990B,2023/03/14,98,98,98,98,0,0
8990P,2023/03/14,101.1,101.1,101.1,101.1,0,0
AAA,2023/03/14,1.61,1.61,1.61,1.61,0,0
AB,2023/03/14,6.78,7.08,6.78,6.8,1600,10880
ABA,2023/03/14,2.3,2.33,2.29,2.32,8930000,20670000
ABG,2023/03/14,3.44,3.44,3.44,3.44,0,0
ABS,2023/03/14,7.33,7.4,7.32,7.36,67200,494150
ABSP,2023/03/14,6.9,6.9,6.9,6.9,5000,34500
AC,2023/03/14,625,625,605,605,240870,147420000
ACE,2023/03/14,1.58,1.58,1.47,1.47,11000,17270
ACEN,2023/03/14,6.08,6.08,5.93,5.94,28320000,169350000
ACPA,2023/03/14,500,500,500,500,0,0
ACPB1,2023/03/14,492,492,492,492,1000,492000
ACR,2023/03/14,0.78,0.78,0.78,0.78,3000,2340
AEV,2023/03/14,54,54,50,50,1960000,98650000
AGI,2023/03/14,12.76,12.76,12.58,12.66,1710000,21670000
ALCO,2023/03/14,0.53,0.53,0.53,0.53,4000,2120
ALCPB,2023/03/14,102.3,102.3,102.3,102.3,0,0
ALCPC,2023/03/14,101.9,101.9,101.9,101.9,0,0
ALCPD,2023/03/14,474.8,475,474.8,475,7240,3440000
ALHI,2023/03/14,5.31,5.31,5.31,5.31,0,0
ALI,2023/03/14,26.75,26.85,26.25,26.3,28270000,750750000
ALLDY,2023/03/14,0.246,0.246,0.236,0.238,12180000,2930000
ALLHC,2023/03/14,2.96,2.96,2.9,2.93,279000,818450
ANI,2023/03/14,7.34,7.36,7.18,7.22,7220000,52770000
ANS,2023/03/14,10.3,10.5,10,10.26,29600,299520
AP,2023/03/14,37.25,37.25,36,36.05,1290000,46690000
APB2R,2023/03/14,497.8,497.8,497.8,497.8,0,0
APC,2023/03/14,0.235,0.245,0.232,0.24,680000,159140
APL,2023/03/14,0.033,0.033,0.031,0.031,252500000,8050000
APO,2023/03/14,0.67,0.67,0.67,0.67,0,0
APVI,2023/03/14,11.84,11.84,11.84,11.84,1600,18940
APX,2023/03/14,1.92,1.94,1.87,1.89,6490000,12430000
AR,2023/03/14,0.0046,0.0046,0.0046,0.0046,0,0
ARA,2023/03/14,0.97,0.99,0.91,0.98,376000,356130
AREIT,2023/03/14,34.5,35.5,34.45,34.95,497000,17190000
ASLAG,2023/03/14,1.62,1.63,1.59,1.59,562000,902700
AT,2023/03/14,4.06,4.06,4.01,4.01,62000,248730
ATI,2023/03/14,13.8,13.8,13.8,13.8,5000,69000
ATN,2023/03/14,0.4,0.4,0.4,0.4,720000,288000
ATNB,2023/03/14,0.39,0.39,0.39,0.39,0,0
AUB,2023/03/14,42,42,41.6,42,38100,1600000
AXLM,2023/03/14,2.75,2.75,2.71,2.71,337000,914850
BALAI,2023/03/14,0.62,0.63,0.6,0.63,11260000,6950000
BC,2023/03/14,4.61,4.98,4.61,4.9,41000,196940
BCB,2023/03/14,4.55,4.98,4.55,4.98,15000,72490
BCOR,2023/03/14,6.5,6.5,6.5,6.5,1000,6500
BCP,2023/03/14,23.3,23.3,23.3,23.3,0,0
BDO,2023/03/14,118,119.8,117.2,119.4,4990000,591220000
BEL,2023/03/14,1.36,1.36,1.35,1.35,6000,8110
BH,2023/03/14,960,960,960,960,0,0
BHI,2023/03/14,0.051,0.051,0.051,0.051,0,0
BKR,2023/03/14,1.48,1.48,1.36,1.37,70000,98000
BLOOM,2023/03/14,9.15,9.17,8.88,8.9,2880000,25800000
BMM,2023/03/14,52,52,52,52,0,0
BNCOM,2023/03/14,8.02,8.02,8.02,8.02,3300,26470
BPI,2023/03/14,103.9,104.7,103.3,103.8,1880000,195040000
BRN,2023/03/14,0.77,0.81,0.77,0.81,50000,39660
BRNP,2023/03/14,102.7,102.7,102.7,102.7,0,0
BSC,2023/03/14,0.275,0.275,0.265,0.27,6030000,1630000
C,2023/03/14,1.19,1.21,1.16,1.21,141000,166970
CA,2023/03/14,30.25,30.25,30.25,30.25,0,0
CAB,2023/03/14,45,45,45,45,0,0
CAT,2023/03/14,10.42,10.42,10.42,10.42,1700,17710
CDC,2023/03/14,0.71,0.75,0.7,0.7,98000,69100
CEB,2023/03/14,40,40.1,39,39.05,83700,3300000
CEBCP,2023/03/14,40,40.6,39.5,39.5,16600,663010
CEI,2023/03/14,0.081,0.088,0.081,0.086,380000,30950
