stock_code,quote_date,open_price,high_price,low_price,close_price,volume,value
2GO,2023/03/08,14.26,14.26,14.22,14.22,256300,3650000
8990B,2023/03/08,98,98,98,98,0,0
8990P,2023/03/08,101.1,101.1,101.1,101.1,0,0
AAA,2023/03/08,1.61,1.61,1.61,1.61,0,0
AB,2023/03/08,7.2,7.24,7,7.17,37500,266140
ABA,2023/03/08,2.21,2.22,2.2,2.22,9020000,19930000
ABG,2023/03/08,3.44,3.44,3.44,3.44,0,0
ABS,2023/03/08,7.15,7.22,7.15,7.15,158400,1140000
ABSP,2023/03/08,7.02,7.18,7.02,7.18,6400,45090
AC,2023/03/08,645,650,632,641,288950,184480000
ACE,2023/03/08,1.57,1.57,1.57,1.57,0,0
ACEN,2023/03/08,6.58,6.61,6.41,6.52,35290000,230050000
ACPA,2023/03/08,500,500,500,500,0,0
ACPB1,2023/03/08,490,495,490,495,1090,534200
ACR,2023/03/08,0.79,0.79,0.79,0.79,0,0
AEV,2023/03/08,53.75,53.9,52.1,52.6,1980000,104080000
AGI,2023/03/08,12.82,12.98,12.58,12.94,1740000,22350000
ALCO,2023/03/08,0.53,0.53,0.53,0.53,2000,1060
ALCPB,2023/03/08,102.3,102.3,102.3,102.3,0,0
ALCPC,2023/03/08,101.9,101.9,101.9,101.9,10,1020
ALCPD,2023/03/08,474.8,474.8,474.8,474.8,0,0
ALHI,2023/03/08,5.31,5.31,5.31,5.31,0,0
ALI,2023/03/08,28.3,28.45,28.05,28.15,8990000,253260000
ALLDY,2023/03/08,0.26,0.26,0.255,0.26,2480000,641500
ALLHC,2023/03/08,2.99,2.99,2.93,2.95,599000,1780000
ANI,2023/03/08,7.38,7.43,7.32,7.37,7020000,51750000
ANS,2023/03/08,10.68,10.88,10.68,10.8,20200,218190
AP,2023/03/08,38,38.1,37.75,38,1080000,40860000
APB2R,2023/03/08,480.2,480.2,475.4,475.4,5000,2380000
APC,2023/03/08,0.26,0.26,0.25,0.25,4090000,1030000
APL,2023/03/08,0.035,0.035,0.033,0.034,236900000,7960000
APO,2023/03/08,0.71,0.71,0.7,0.7,296000,207550
APVI,2023/03/08,11.86,12.34,11.86,12.34,400,4840
APX,2023/03/08,1.88,1.88,1.82,1.83,3200000,5860000
AR,2023/03/08,0.0046,0.0046,0.0046,0.0046,0,0
ARA,2023/03/08,1,1.01,1,1.01,106000,106060
AREIT,2023/03/08,36,36,34.9,35,869800,30620000
ASLAG,2023/03/08,1.62,1.68,1.62,1.66,1050000,1730000
AT,2023/03/08,4.19,4.19,4.1,4.1,296000,1220000
ATI,2023/03/08,13.98,13.98,13.6,13.9,9100,125540
ATN,2023/03/08,0.395,0.395,0.395,0.395,30000,11850
ATNB,2023/03/08,0.405,0.405,0.405,0.405,10000,4050
AUB,2023/03/08,43,44.45,43,44.1,12600,542500
AXLM,2023/03/08,2.96,2.96,2.93,2.93,11000,32410
BALAI,2023/03/08,0.63,0.63,0.61,0.62,6120000,3790000
BC,2023/03/08,5.03,5.03,5.03,5.03,100,503
BCB,2023/03/08,4.99,4.99,4.9,4.9,15000,74200
BCOR,2023/03/08,6.5,6.5,6.5,6.5,0,0
BCP,2023/03/08,23.3,23.3,23.3,23.3,0,0
BDO,2023/03/08,126.6,128,124.3,128,2810000,357520000
BEL,2023/03/08,1.41,1.41,1.33,1.36,1550000,2100000
BH,2023/03/08,960,960,960,960,0,0
BHI,2023/03/08,0.051,0.051,0.051,0.051,0,0
BKR,2023/03/08,1.44,1.44,1.44,1.44,1000,1440
BLOOM,2023/03/08,9.24,9.24,8.95,9.06,5400000,48740000
BMM,2023/03/08,52,52,52,52,0,0
BNCOM,2023/03/08,8.06,8.18,8.06,8.18,7000,57010
BPI,2023/03/08,108.5,109,106.6,109,2550000,276690000
BRN,2023/03/08,0.79,0.79,0.78,0.78,63000,49370
BRNP,2023/03/08,100,100,100,100,0,0
BSC,2023/03/08,0.29,0.29,0.28,0.285,1930000,552450
C,2023/03/08,1.18,1.23,1.17,1.18,255000,304310
CA,2023/03/08,30.25,30.25,30.25,30.25,0,0
CAB,2023/03/08,45,45,45,45,0,0
CAT,2023/03/08,10.92,10.92,10.92,10.92,4900,53510
CDC,2023/03/08,0.71,0.75,0.71,0.71,3000,2170
CEB,2023/03/08,41.05,41.3,40.8,41.2,46100,1890000
CEBCP,2023/03/08,40.8,40.9,40.8,40.8,18000,734600
CEI,2023/03/08,0.085,0.089,0.082,0.087,1840000,153980
CEU,2023/03/08,7.5,8.6,7.5,8,14700,120100
CHI,2023/03/08,6.12,6.12,6.12,6.12,0,0
CHIB,2023/03/08,31.9,31.9,31.5,31.6,77000,2440000
CHP,2023/03/08,1.19,1.21,1.18,1.2,7550000,8980000
CIC,2023/03/08,16.2,16.2,16.18,16.18,500,8090
CIP,2023/03/08,165,165,165,165,0,0
CLI,2023/03/08,2.57,2.58,2.57,2.58,88000,227010
CNPF,2023/03/08,26,26.05,25.65,26,388800,10040000
CNVRG,2023/03/08,16,16.06,15.78,15.9,1020000,16230000
COAL,2023/03/08,0.2,0.2,0.2,0.2,0,0
COL,2023/03/08,3.1,3.1,3.1,3.1,4000,12400
COSCO,2023/03/08,4.26,4.31,4.18,4.18,1810000,7580000
CPG,2023/03/08,0.37,0.37,0.36,0.365,740000,270600
CPGP,2023/03/08,101,101,101,101,0,0
CPM,2023/03/08,3.18,3.18,3.15,3.17,7000,22200
CREIT,2023/03/08,2.47,2.48,2.45,2.46,930000,2290000
CROWN,2023/03/08,1.56,1.6,1.56,1.6,21000,33560
CSB,2023/03/08,7.75,7.75,7.75,7.75,0,0
CTS,2023/03/08,0.92,0.93,0.92,0.92,43000,39720
CYBR,2023/03/08,0.33,0.33,0.33,0.33,0,0
DD,2023/03/08,7.05,7.05,6.83,6.83,17800,123150
DDMPR,2023/03/08,1.43,1.43,1.41,1.42,741000,1050000
DDPR,2023/03/08,96.75,96.75,96.35,96.35,22000,2120000
DELM,2023/03/08,13.8,14,13.8,14,5500,76390
DFNN,2023/03/08,3.35,3.63,3.3,3.62,392000,1360000
DHI,2023/03/08,3.16,3.16,3.16,3.16,0,0
DITO,2023/03/08,3.18,3.27,3.15,3.2,4200000,13430000
DIZ,2023/03/08,3.2,3.61,3.19,3.61,8000,25980
DMC,2023/03/08,11.24,11.24,10.98,11.04,1860000,20570000
DMCP,2023/03/08,1400,1400,1400,1400,0,0
DMPA1,2023/03/08,10,10,10,10,0,0
DMPA2,2023/03/08,9.71,9.71,9.71,9.71,0,0
DMW,2023/03/08,6.89,6.89,6.88,6.88,9500,65400
DNA,2023/03/08,2.86,2.86,2.86,2.86,0,0
DNL,2023/03/08,7.9,7.9,7.8,7.84,1100000,8630000
DTEL,2023/03/08,10.25,10.25,10.25,10.25,0,0
DWC,2023/03/08,1.52,1.52,1.52,1.52,0,0
ECP,2023/03/08,3.65,3.65,3.65,3.65,0,0
EEI,2023/03/08,2.85,2.88,2.83,2.85,230000,654150
EEIPA,2023/03/08,110,110,110,110,0,0
EEIPB,2023/03/08,103.5,103.5,103.5,103.5,0,0
