stock_code,quote_date,open_price,high_price,low_price,close_price,volume,value
2GO,2023/03/27,14.34,14.34,14.34,14.34,50200,719870
8990B,2023/03/27,90.5,90.5,90.5,90.5,0,0
8990P,2023/03/27,101.1,101.1,101.1,101.1,0,0
AAA,2023/03/27,1.61,1.61,1.61,1.61,0,0
AB,2023/03/27,7,7,6.44,6.98,2400,16320
ABA,2023/03/27,2.42,2.45,2.41,2.42,1280000,3110000
ABG,2023/03/27,3.09,3.82,3.09,3.82,3000,10000
ABS,2023/03/27,7.4,7.41,7.3,7.39,24300,178470
ABSP,2023/03/27,7.39,7.4,6.93,7.39,11300,83010
AC,2023/03/27,665,667.5,651.5,665,183710,121620000
ACE,2023/03/27,1.49,1.49,1.49,1.49,25000,37250
ACEN,2023/03/27,6.45,6.5,6.17,6.47,22240000,142510000
ACPA,2023/03/27,500,500,500,500,0,0
ACPB1,2023/03/27,490,491,490,491,640,313790
ACR,2023/03/27,0.78,0.79,0.78,0.79,8000,6310
AEV,2023/03/27,51.3,51.95,51,51,252320,12910000
AGI,2023/03/27,12.6,12.78,12.56,12.7,1880000,23760000
ALCO,2023/03/27,0.5,0.5,0.49,0.49,158000,78220
ALCPB,2023/03/27,102.3,102.3,102.3,102.3,0,0
ALCPC,2023/03/27,100,100,100,100,500,50000
ALCPD,2023/03/27,490,490,490,490,400,196000
ALHI,2023/03/27,5.3,5.3,5.3,5.3,0,0
ALI,2023/03/27,28.45,28.6,28.1,28.5,2860000,81450000
ALLDY,2023/03/27,0.245,0.249,0.245,0.246,2780000,681870
ALLHC,2023/03/27,2.93,2.94,2.9,2.94,439000,1280000
ALTER,2023/03/27,1.28,1.28,1.23,1.25,26390000,33000000
ANI,2023/03/27,7.63,7.68,7.6,7.64,6630000,50670000
ANS,2023/03/27,10.34,10.34,9.86,9.98,18200,181330
AP,2023/03/27,36.75,37,36.6,36.65,962700,35340000
APB2R,2023/03/27,490,490,490,490,0,0
APC,2023/03/27,0.22,0.22,0.22,0.22,30000,6600
APL,2023/03/27,0.031,0.033,0.031,0.033,68500000,2190000
APO,2023/03/27,0.63,0.64,0.63,0.64,176000,111760
APVI,2023/03/27,12.04,12.04,11.22,11.22,4800,54140
APX,2023/03/27,2.07,2.07,2,2.03,3780000,7680000
AR,2023/03/27,0.0046,0.0046,0.0046,0.0046,0,0
ARA,2023/03/27,0.95,0.95,0.92,0.92,503000,463360
AREIT,2023/03/27,34,34.4,34,34.2,462700,15800000
