stock_code,quote_date,open_price,high_price,low_price,close_price,volume,value
2GO,2023/03/21,14.3,14.32,14.3,14.32,450000,6440000
8990B,2023/03/21,93,93,91.5,91.5,1200,109950
8990P,2023/03/21,101.1,101.1,101.1,101.1,0,0
AAA,2023/03/21,1.61,1.61,1.61,1.61,0,0
AB,2023/03/21,6.58,6.6,6.58,6.6,1400,9220
ABA,2023/03/21,2.39,2.42,2.38,2.41,6440000,15510000
ABG,2023/03/21,3.46,3.46,3.46,3.46,0,0
ABS,2023/03/21,7.48,7.48,7.35,7.45,23700,175230
ABSP,2023/03/21,7.4,7.4,7.4,7.4,0,0
AC,2023/03/21,614.5,629,609,629,178380,110810000
ACE,2023/03/21,1.6,1.6,1.6,1.6,0,0
ACEN,2023/03/21,6.02,6.24,6.01,6.2,13500000,83550000
ACPA,2023/03/21,500,500,500,500,0,0
ACPB1,2023/03/21,491,491,490,490,500,245200
ACR,2023/03/21,0.78,0.78,0.78,0.78,0,0
AEV,2023/03/21,53.5,53.9,51.45,53,866940,45650000
AGI,2023/03/21,12.4,12.52,12.38,12.42,1820000,22670000
ALCO,2023/03/21,0.52,0.53,0.52,0.53,30000,15750
ALCPB,2023/03/21,102.3,102.3,102.3,102.3,0,0
ALCPC,2023/03/21,101.9,101.9,101.9,101.9,0,0
ALCPD,2023/03/21,495,495,495,495,0,0
ALHI,2023/03/21,5.3,5.3,5.3,5.3,10600,56180
ALI,2023/03/21,27.1,28,27.1,28,6630000,184240000
ALLDY,2023/03/21,0.24,0.241,0.232,0.232,4090000,971450
ALLHC,2023/03/21,2.93,2.94,2.81,2.85,1800000,5170000
ALTER,2023/03/21,1.28,1.28,1.28,1.28,0,0
ANI,2023/03/21,7.25,7.35,7.11,7.31,9870000,71950000
ANS,2023/03/21,10.1,10.1,10.1,10.1,9700,97970
AP,2023/03/21,36.6,37.25,36.55,37.1,613100,22650000
APB2R,2023/03/21,475,475,475,475,0,0
APC,2023/03/21,0.23,0.23,0.22,0.221,2010000,444530
APL,2023/03/21,0.031,0.033,0.031,0.033,128300000,4100000
APO,2023/03/21,0.66,0.66,0.66,0.66,0,0
APVI,2023/03/21,11.52,11.52,11.52,11.52,0,0
APX,2023/03/21,2.03,2.05,2.01,2.04,6080000,12370000
AR,2023/03/21,0.0046,0.0046,0.0046,0.0046,0,0
ARA,2023/03/21,0.94,0.94,0.94,0.94,26000,24440
AREIT,2023/03/21,34,34.95,33.6,34.5,742700,25450000
ASLAG,2023/03/21,1.6,1.6,1.58,1.58,300000,477670
AT,2023/03/21,4.04,4.04,4,4,8000,32200
ATI,2023/03/21,13.52,13.9,13.5,13.9,13000,176010
ATN,2023/03/21,0.39,0.39,0.375,0.375,500000,187950
ATNB,2023/03/21,0.41,0.41,0.41,0.41,0,0
AUB,2023/03/21,42.05,42.5,42.05,42.05,1500,63120
AXLM,2023/03/21,2.74,2.74,2.73,2.74,59000,161560
BALAI,2023/03/21,0.59,0.61,0.59,0.59,5850000,3490000
BC,2023/03/21,4.79,4.79,4.78,4.78,7000,33490
BCB,2023/03/21,4.8,4.8,4.8,4.8,2000,9600
BCOR,2023/03/21,6.41,6.41,6.41,6.41,0,0
BCP,2023/03/21,23.3,23.3,23.3,23.3,0,0
BDO,2023/03/21,122.5,124,122.5,124,1060000,130700000
BEL,2023/03/21,1.26,1.28,1.25,1.28,152000,192390
BH,2023/03/21,960,960,960,960,0,0
BHI,2023/03/21,0.051,0.051,0.051,0.051,0,0
BKR,2023/03/21,1.41,1.43,1.4,1.4,109000,155300
BLOOM,2023/03/21,8.82,9,8.77,8.91,2620000,23240000
BMM,2023/03/21,52,52,52,52,0,0
BNCOM,2023/03/21,8.09,8.1,8.08,8.08,3100,25080
BPI,2023/03/21,101.8,103.9,101.8,102.8,1160000,119040000
BRN,2023/03/21,0.74,0.74,0.73,0.73,56000,41030
BRNP,2023/03/21,102,102,102,102,0,0
BSC,2023/03/21,0.255,0.27,0.255,0.265,2340000,614250
C,2023/03/21,1.13,1.18,1.13,1.18,133000,154080
CA,2023/03/21,30.15,30.15,30,30,2000,60060
CAB,2023/03/21,45,45,45,45,0,0
CAT,2023/03/21,10,10,10,10,0,0
CDC,2023/03/21,0.75,0.75,0.75,0.75,0,0
CEB,2023/03/21,39.7,39.9,39,39.1,55100,2170000
CEBCP,2023/03/21,39,39,39,39,2900,113100
CEI,2023/03/21,0.084,0.084,0.084,0.084,100000,8400
CEU,2023/03/21,7.74,7.74,7.74,7.74,0,0
CHI,2023/03/21,6.12,6.12,6.12,6.12,0,0
CHIB,2023/03/21,31.6,31.7,31.6,31.7,32400,1020000
CHP,2023/03/21,1.12,1.15,1.04,1.15,7300000,8060000
CIC,2023/03/21,13.44,14.8,13.44,14.78,3900,56680
CIP,2023/03/21,165,165,165,165,0,0
CLI,2023/03/21,2.63,2.65,2.58,2.59,965000,2530000
CNPF,2023/03/21,24.25,25,24.25,24.5,1960000,48020000
CNVRG,2023/03/21,13.66,13.88,13.66,13.76,3430000,47140000
COAL,2023/03/21,0.199,0.199,0.199,0.199,200000,39800
COL,2023/03/21,2.85,3.08,2.85,3.08,13000,39350
COSCO,2023/03/21,4.12,4.28,4.08,4.1,1970000,8080000
