stock_code,quote_date,open_price,high_price,low_price,close_price,volume,value
2GO,2023/03/09,14.24,14.28,14.24,14.24,206100,2940000
8990B,2023/03/09,98,98,98,98,0,0
8990P,2023/03/09,101.1,101.1,101.1,101.1,0,0
AAA,2023/03/09,1.61,1.61,1.61,1.61,0,0
AB,2023/03/09,6.8,6.8,6.71,6.71,59400,400100
ABA,2023/03/09,2.22,2.27,2.22,2.27,14610000,32800000
ABG,2023/03/09,3.44,3.44,3.44,3.44,0,0
ABS,2023/03/09,7.2,7.5,7.15,7.35,91000,670270
ABSP,2023/03/09,7.02,7.02,7.02,7.02,100,702
AC,2023/03/09,645,654,628,630.5,138890,87990000
ACE,2023/03/09,1.57,1.57,1.57,1.57,0,0
ACEN,2023/03/09,6.52,6.52,6.3,6.3,22800000,145070000
ACPA,2023/03/09,500,500,500,500,0,0
ACPB1,2023/03/09,491,491,490,490,3200,1570000
ACR,2023/03/09,0.79,0.79,0.79,0.79,0,0
AEV,2023/03/09,53.2,53.2,51.4,51.45,1000000,51980000
AGI,2023/03/09,12.94,12.94,12.84,12.9,1860000,24000000
ALCO,2023/03/09,0.5,0.5,0.5,0.5,8000,4000
ALCPB,2023/03/09,102.3,102.3,102.3,102.3,0,0
ALCPC,2023/03/09,101.9,101.9,101.9,101.9,0,0
ALCPD,2023/03/09,474.8,474.8,474.8,474.8,0,0
ALHI,2023/03/09,5.31,5.31,5.31,5.31,0,0
ALI,2023/03/09,28.1,28.35,27,27,13610000,373920000
ALLDY,2023/03/09,0.255,0.265,0.255,0.265,5000000,1290000
ALLHC,2023/03/09,3,3,2.94,2.94,855000,2520000
ANI,2023/03/09,7.38,7.41,7.2,7.2,7370000,54040000
ANS,2023/03/09,11,11,10.8,11,62000,675520
AP,2023/03/09,37.9,38.1,37.8,38,546900,20740000
APB2R,2023/03/09,475.4,475.4,475.4,475.4,0,0
APC,2023/03/09,0.255,0.26,0.25,0.25,950000,238750
APL,2023/03/09,0.033,0.035,0.033,0.034,308100000,10450000
APO,2023/03/09,0.7,0.7,0.7,0.7,0,0
APVI,2023/03/09,12.3,12.3,11.86,11.86,3800,46450
APX,2023/03/09,1.82,1.84,1.81,1.82,2080000,3780000
AR,2023/03/09,0.0046,0.0046,0.0046,0.0046,0,0
ARA,2023/03/09,1.01,1.01,1,1,53000,53400
AREIT,2023/03/09,36.5,36.5,34.95,34.95,615700,21610000
ASLAG,2023/03/09,1.65,1.67,1.62,1.66,511000,843830
AT,2023/03/09,4.1,4.11,4.1,4.1,117000,479740
ATI,2023/03/09,13.88,13.88,13.88,13.88,3600,49970
ATN,2023/03/09,0.4,0.4,0.4,0.4,10000,4000
ATNB,2023/03/09,0.405,0.405,0.405,0.405,200000,81000
AUB,2023/03/09,43,43,43,43,7600,326800
AXLM,2023/03/09,2.93,2.93,2.93,2.93,0,0
BALAI,2023/03/09,0.63,0.63,0.61,0.63,1850000,1140000
BC,2023/03/09,5.01,5.01,4.8,5,10400,49980
BCB,2023/03/09,4.9,4.9,4.9,4.9,0,0
BCOR,2023/03/09,6.5,6.5,6.5,6.5,0,0
BCP,2023/03/09,23.3,23.3,23.3,23.3,0,0
BDO,2023/03/09,128.9,129.6,127.8,128.3,4980000,639220000
BEL,2023/03/09,1.39,1.39,1.38,1.38,164000,226540
BH,2023/03/09,960,960,960,960,0,0
BHI,2023/03/09,0.051,0.051,0.051,0.051,0,0
BKR,2023/03/09,1.4,1.58,1.4,1.56,105000,153790
BLOOM,2023/03/09,9.06,9.15,9.04,9.04,2980000,26980000
BMM,2023/03/09,52,52,52,52,0,0
BNCOM,2023/03/09,8.18,8.18,8.18,8.18,4000,32720
