stock_code,quote_date,open_price,high_price,low_price,close_price,volume,value
2GO,2023/03/16,14.28,14.3,14.26,14.3,358100,5110000
8990B,2023/03/16,98,98,98,98,0,0
8990P,2023/03/16,101.1,101.1,101.1,101.1,0,0
AAA,2023/03/16,1.61,1.61,1.61,1.61,0,0
AB,2023/03/16,6.64,6.64,6.64,6.64,0,0
ABA,2023/03/16,2.33,2.35,2.29,2.31,8050000,18640000
ABG,2023/03/16,3.44,3.44,3.44,3.44,0,0
ABS,2023/03/16,7.31,7.31,7,7.26,246800,1760000
ABSP,2023/03/16,7.15,7.16,7.15,7.16,18100,129430
AC,2023/03/16,613,624,601,624,291080,177590000
ACE,2023/03/16,1.58,1.58,1.58,1.58,0,0
ACEN,2023/03/16,6.01,6.01,5.85,6,13760000,81500000
ACPA,2023/03/16,500,500,500,500,0,0
ACPB1,2023/03/16,490,490,490,490,2000,980000
ACR,2023/03/16,0.76,0.76,0.76,0.76,90000,68400
AEV,2023/03/16,50,50,47.55,49.9,1110000,54210000
AGI,2023/03/16,12.72,12.94,12.48,12.48,2480000,31340000
ALCO,2023/03/16,0.5,0.52,0.5,0.52,21000,10600
ALCPB,2023/03/16,102.3,102.3,102.3,102.3,0,0
ALCPC,2023/03/16,101.9,101.9,101.9,101.9,0,0
ALCPD,2023/03/16,475,475,475,475,0,0
ALHI,2023/03/16,5.3,5.75,5.3,5.75,64600,371270
ALI,2023/03/16,26.3,26.5,25.85,26.3,13350000,349320000
ALLDY,2023/03/16,0.243,0.243,0.23,0.241,16670000,3920000
ALLHC,2023/03/16,2.94,2.95,2.9,2.91,468000,1370000
ANI,2023/03/16,7.23,7.23,6.8,7.03,7770000,55340000
ANS,2023/03/16,10.14,10.38,10.02,10.02,19000,191660
AP,2023/03/16,36.55,36.8,36.4,36.5,920900,33620000
APB2R,2023/03/16,475,475,475,475,0,0
APC,2023/03/16,0.233,0.233,0.23,0.23,970000,223830
APL,2023/03/16,0.032,0.032,0.031,0.032,187500000,5860000
APO,2023/03/16,0.66,0.66,0.66,0.66,35000,23100
APVI,2023/03/16,11.82,11.82,11.82,11.82,12000,141840
APX,2023/03/16,1.88,1.92,1.86,1.87,2280000,4280000
AR,2023/03/16,0.0046,0.0046,0.0046,0.0046,0,0
ARA,2023/03/16,0.95,0.95,0.92,0.95,262000,243570
AREIT,2023/03/16,34.7,34.7,31.4,31.4,951700,31670000
ASLAG,2023/03/16,1.61,1.61,1.51,1.53,2710000,4190000
AT,2023/03/16,4.04,4.05,4,4,438000,1760000
ATI,2023/03/16,13.9,13.9,13.6,13.88,13000,177980
ATN,2023/03/16,0.42,0.42,0.4,0.4,270000,110700
ATNB,2023/03/16,0.41,0.41,0.41,0.41,50000,20500
AUB,2023/03/16,43.95,44,43.5,44,28100,1230000
AXLM,2023/03/16,2.71,2.71,2.7,2.71,260000,704060
BALAI,2023/03/16,0.6,0.62,0.58,0.59,10400000,6180000
BC,2023/03/16,4.95,5,4.95,4.98,20000,99500
BCB,2023/03/16,4.9,5,4.9,5,5000,24600
BCOR,2023/03/16,6.41,6.41,6.4,6.4,19500,124860
BCP,2023/03/16,23.3,23.3,23.3,23.3,0,0
BDO,2023/03/16,122,123.4,120.5,121.5,5140000,624810000
BEL,2023/03/16,1.29,1.29,1.26,1.26,647000,821380
BH,2023/03/16,960,960,960,960,0,0
BHI,2023/03/16,0.051,0.051,0.051,0.051,0,0
BKR,2023/03/16,1.41,1.45,1.41,1.44,72000,102720
BLOOM,2023/03/16,9,9.1,8.7,8.84,1100000,9760000
BMM,2023/03/16,52,52,52,52,0,0
BNCOM,2023/03/16,8.01,8.01,7.91,7.91,63200,505620
BPI,2023/03/16,103.2,104.7,100.3,102.9,2600000,266090000
BRN,2023/03/16,0.77,0.77,0.73,0.73,463000,341250
BRNP,2023/03/16,102.7,102.7,102.7,102.7,0,0
BSC,2023/03/16,0.275,0.275,0.25,0.25,13420000,3440000
C,2023/03/16,1.19,1.19,1.14,1.14,201000,230810
CA,2023/03/16,30.25,30.25,30.25,30.25,0,0
CAB,2023/03/16,45,45,45,45,0,0
CAT,2023/03/16,10.5,10.5,10.3,10.3,8600,89610
CDC,2023/03/16,0.69,0.75,0.69,0.75,37000,27690
CEB,2023/03/16,39.5,39.5,38.7,38.7,140200,5470000
CEBCP,2023/03/16,39.45,39.45,39.35,39.45,7900,311460
CEI,2023/03/16,0.086,0.086,0.085,0.085,20000,1710
CEU,2023/03/16,7.05,7.05,7.02,7.02,10000,70320
CHI,2023/03/16,6.12,6.12,6.12,6.12,0,0
CHIB,2023/03/16,31.2,31.9,31.1,31.9,322000,10060000
CHP,2023/03/16,1.14,1.15,1.11,1.14,1210000,1370000
CIC,2023/03/16,15.88,15.9,14.98,14.98,9600,149740
CIP,2023/03/16,165,165,165,165,0,0
CLI,2023/03/16,2.52,2.52,2.5,2.5,488000,1220000
CNPF,2023/03/16,24.5,25.25,24.1,24.35,501300,12200000
CNVRG,2023/03/16,15,15,14.1,14.12,3110000,44550000
COAL,2023/03/16,0.199,0.199,0.199,0.199,0,0
COL,2023/03/16,3,3,3,3,34000,102000
COSCO,2023/03/16,4.17,4.19,4.04,4.12,2280000,9290000
CPG,2023/03/16,0.36,0.36,0.36,0.36,40000,14400
CPGP,2023/03/16,100.8,100.8,100.8,100.8,0,0
CPM,2023/03/16,3.12,3.12,3.12,3.12,0,0
CREIT,2023/03/16,2.45,2.45,2.41,2.42,1060000,2550000
CROWN,2023/03/16,1.59,1.59,1.57,1.57,32000,50260
CSB,2023/03/16,7.25,7.25,7.25,7.25,0,0
CTS,2023/03/16,0.9,0.9,0.88,0.88,4520000,4010000
CYBR,2023/03/16,0.33,0.33,0.33,0.33,0,0
DD,2023/03/16,6.63,6.63,6.61,6.62,49500,327690
DDMPR,2023/03/16,1.4,1.4,1.36,1.37,1650000,2270000
DDPR,2023/03/16,92.55,93.2,90.5,93.2,39240,3580000
DELM,2023/03/16,11.8,12,11.42,11.9,40500,471540
DFNN,2023/03/16,3.4,3.6,3.39,3.39,745000,2600000
DHI,2023/03/16,3.16,3.16,3.16,3.16,0,0
DITO,2023/03/16,2.86,2.89,2.77,2.78,4160000,11710000
DIZ,2023/03/16,3.55,3.55,3.55,3.55,5000,17750
DMC,2023/03/16,11.16,11.18,10.74,11.18,2230000,24380000
DMCP,2023/03/16,1400,1400,1400,1400,0,0
DMPA1,2023/03/16,10,10,10,10,0,0
DMPA2,2023/03/16,9.71,9.71,9.71,9.71,0,0
DMW,2023/03/16,6.88,6.88,6.83,6.88,21000,143890
DNA,2023/03/16,2.86,2.86,2.86,2.86,0,0
DNL,2023/03/16,7.7,7.8,7.5,7.64,6590000,50390000
DTEL,2023/03/16,10.25,10.25,10.25,10.25,0,0
DWC,2023/03/16,1.59,1.59,1.59,1.59,0,0
ECP,2023/03/16,3.5,3.5,3.5,3.5,3000,10500
EEI,2023/03/16,2.8,2.82,2.7,2.78,750000,2070000
EEIPA,2023/03/16,98,98,98,98,0,0
EEIPB,2023/03/16,103,103,103,103,0,0
EG,2023/03/16,0.0094,0.0094,0.0094,0.0094,0,0
ELI,2023/03/16,0.19,0.19,0.19,0.19,0,0
EMI,2023/03/16,21.15,21.2,20.95,21.1,4530000,95780000
ENEX,2023/03/16,10.5,10.6,10.18,10.48,56500,583540
EURO,2023/03/16,0.88,0.88,0.88,0.88,0,0
EVER,2023/03/16,0.26,0.26,0.25,0.26,990000,252100
EW,2023/03/16,6.75,7.15,6.75,6.88,108900,740410
FAF,2023/03/16,0.71,0.71,0.71,0.71,0,0
FB,2023/03/16,49.3,49.3,48.1,48.5,500400,24250000
FBP,2023/03/16,1011,1011,1011,1011,0,0
FBP2,2023/03/16,1005,1005,1005,1005,0,0
FCG,2023/03/16,1.01,1.01,0.88,0.9,321640000,298560000
FDC,2023/03/16,6,6,6,6,8300,49800
FERRO,2023/03/16,2.75,2.85,2.39,2.85,23000,57500
FEU,2023/03/16,596,596,596,596,0,0
FFI,2023/03/16,4.12,4.12,4.12,4.12,0,0
FGEN,2023/03/16,16.46,16.46,15.36,15.82,632700,10000000
FGENG,2023/03/16,100.4,100.4,100.4,100.4,0,0
FILRT,2023/03/16,5.48,5.48,5.29,5.4,85700,461940
FJP,2023/03/16,2.08,2.08,2.08,2.08,0,0
FJPB,2023/03/16,1.88,1.88,1.88,1.88,0,0
FLI,2023/03/16,0.78,0.79,0.77,0.78,1800000,1410000
FMETF,2023/03/16,99.5,99.6,98,99,37110,3670000
FNI,2023/03/16,2.44,2.44,2.3,2.35,1050000,2440000
FOOD,2023/03/16,0.56,0.56,0.55,0.56,37000,20490
FPH,2023/03/16,62.2,62.2,61.5,61.5,43400,2680000
FPI,2023/03/16,0.23,0.23,0.23,0.23,0,0
FRUIT,2023/03/16,1.29,1.3,1.24,1.24,1600000,2040000
FYN,2023/03/16,3,3,3,3,0,0
FYNB,2023/03/16,5,5,5,5,0,0
GEO,2023/03/16,0.18,0.18,0.18,0.18,0,0
GERI,2023/03/16,0.9,0.9,0.9,0.9,10000,9000
GLO,2023/03/16,1770,1770,1725,1730,140440,243770000
GLOPA,2023/03/16,5,5,5,5,0,0
GLOPP,2023/03/16,505.5,505.5,505.5,505.5,0,0
GMA7,2023/03/16,12.48,12.48,12.4,12.46,407000,5060000
GMAP,2023/03/16,12,12,11.58,11.8,57900,683710
GPH,2023/03/16,12.8,12.8,12.8,12.8,0,0
GREEN,2023/03/16,1.09,1.09,1,1.04,10300000,10650000
GSMI,2023/03/16,153.7,158.7,150,156,61890,9650000
GTCAP,2023/03/16,510,510,487,491.2,215260,106000000
GTPPA,2023/03/16,970,970,966,966,1600,1550000
GTPPB,2023/03/16,950,950,950,950,100,95000
HI,2023/03/16,3.45,3.45,3.45,3.45,0,0
HLCM,2023/03/16,3.87,3.87,3.86,3.87,21000,81250
HOME,2023/03/16,2.48,2.5,2.34,2.43,15000000,36500000
HOUSE,2023/03/16,9.4,9.5,9.05,9.5,17200,161000
HTI,2023/03/16,0.94,0.99,0.94,0.99,21000,20240
HVN,2023/03/16,755,755,755,755,10,7550
I,2023/03/16,0.85,0.85,0.85,0.85,0,0
ICT,2023/03/16,197.7,199.8,197,198,3390000,670450000
IDC,2023/03/16,0.8,0.8,0.76,0.79,441000,344200
IMI,2023/03/16,4.91,5,4.9,4.9,81000,397230
IMP,2023/03/16,1.07,1.07,1.07,1.07,0,0
INFRA,2023/03/16,0.88,0.89,0.86,0.87,174000,151780
ION,2023/03/16,0.82,0.88,0.78,0.79,18890000,15780000
IPM,2023/03/16,6.49,6.49,6.49,6.49,1400,9090
IPO,2023/03/16,7.78,7.78,6.61,7.76,3200,24610
IS,2023/03/16,0.144,0.144,0.144,0.144,0,0
JAS,2023/03/16,1.75,1.75,1.75,1.75,0,0
JFC,2023/03/16,223.8,225,212,215,1070000,232510000
JFCPA,2023/03/16,940,940,940,940,0,0
JFCPB,2023/03/16,920,921,920,921,120,110410
JGS,2023/03/16,51,51,48.7,49,1500000,73470000
JOH,2023/03/16,3.43,3.43,3.43,3.43,1000,3430
KEEPR,2023/03/16,1.46,1.49,1.38,1.43,10780000,15140000
KEP,2023/03/16,3,3,3,3,0,0
KPH,2023/03/16,5.21,5.21,5.21,5.21,200,1040
KPHB,2023/03/16,4.35,4.35,4.35,4.35,0,0
KPPI,2023/03/16,1.6,1.6,1.6,1.6,0,0
LAND,2023/03/16,0.81,0.84,0.81,0.81,14000,11430
LBC,2023/03/16,18.74,18.74,18.74,18.74,0,0
LC,2023/03/16,0.104,0.107,0.104,0.104,2380000,247820
LCB,2023/03/16,0.106,0.106,0.106,0.106,0,0
LFM,2023/03/16,16.9,16.9,16.9,16.9,300,5070
LMG,2023/03/16,3.43,3.43,3.43,3.43,0,0
LODE,2023/03/16,0.59,0.61,0.55,0.61,678000,394400
LOTO,2023/03/16,1.84,1.84,1.84,1.84,0,0
LPC,2023/03/16,0.11,0.11,0.1,0.1,1420000,143160
LPZ,2023/03/16,3.82,3.85,3.75,3.76,16000,60960
LRP,2023/03/16,1,1,1,1,0,0
LSC,2023/03/16,0.66,0.66,0.66,0.66,1000,660
LTG,2023/03/16,10.08,10.08,9.81,10,2080000,20630000
MA,2023/03/16,0.0091,0.0091,0.0091,0.0091,3000000,27300
MAB,2023/03/16,0.0093,0.0093,0.0093,0.0093,0,0
MAC,2023/03/16,4.94,4.94,4.78,4.81,3400000,16330000
MACAY,2023/03/16,6.3,6.3,6.3,6.3,0,0
MAH,2023/03/16,0.74,0.74,0.74,0.74,1000,740
MAHB,2023/03/16,0.73,0.73,0.73,0.73,0,0
MARC,2023/03/16,1.08,1.1,1.01,1.06,2950000,3070000
MAXS,2023/03/16,5.02,5.04,4.69,4.8,418000,2010000
MB,2023/03/16,0.345,0.345,0.345,0.345,0,0
MBC,2023/03/16,7.85,7.85,7.85,7.85,0,0
MBT,2023/03/16,56,56.4,55.1,56,3280000,183300000
MED,2023/03/16,0.15,0.15,0.15,0.15,10000,1500
MEDIC,2023/03/16,0.65,0.67,0.65,0.65,1290000,848090
MEG,2023/03/16,1.97,1.97,1.91,1.92,40970000,78830000
MER,2023/03/16,312,314,309.4,312,218610,68150000
MFC,2023/03/16,1037,1037,860,860,380,329130
MFIN,2023/03/16,2.1,2.1,2.1,2.1,0,0
MG,2023/03/16,0.128,0.128,0.126,0.126,790000,100140
MGH,2023/03/16,1,1,1,1,0,0
MHC,2023/03/16,0.225,0.225,0.225,0.225,0,0
MJC,2023/03/16,1.39,1.39,1.39,1.39,0,0
MJIC,2023/03/16,1.25,1.25,1.25,1.25,0,0
MM,2023/03/16,1.24,1.24,1.17,1.19,1870000,2240000
MONDE,2023/03/16,11.3,11.3,11.02,11.3,1660000,18570000
MPI,2023/03/16,3.88,3.9,3.75,3.75,25570000,97020000
MRC,2023/03/16,0.237,0.237,0.215,0.223,43100000,9670000
MREIT,2023/03/16,14.1,14.1,13.8,13.96,1340000,18610000
MRSGI,2023/03/16,1.38,1.4,1.35,1.4,476000,651680
MVC,2023/03/16,5.46,5.46,5.46,5.46,0,0
MWC,2023/03/16,17.8,17.8,17.36,17.4,5180000,90540000
MWIDE,2023/03/16,3.09,3.09,2.85,2.97,2080000,6140000
MWP,2023/03/16,100.7,100.7,100.7,100.7,0,0
MWP2A,2023/03/16,98,98,98,98,0,0
MWP2B,2023/03/16,96,96,96,96,200,19200
MWP4,2023/03/16,93.15,95.95,93,95.95,8680,807500
NI,2023/03/16,0.71,0.71,0.69,0.69,92000,64040
NIKL,2023/03/16,6.87,6.87,6.4,6.69,4190000,27790000
NOW,2023/03/16,1.85,1.85,1.71,1.72,5620000,9900000
NRCP,2023/03/16,0.58,0.58,0.58,0.58,0,0
NXGEN,2023/03/16,7,7,7,7,0,0
OM,2023/03/16,0.31,0.31,0.31,0.31,0,0
OPM,2023/03/16,0.01,0.011,0.01,0.011,37600000,376600
OPMB,2023/03/16,0.01,0.01,0.01,0.01,0,0
ORE,2023/03/16,0.86,0.86,0.84,0.84,834000,704850
OV,2023/03/16,0.0091,0.0091,0.0091,0.0091,3000000,27300
PA,2023/03/16,1.87,1.87,1.87,1.87,0,0
PAL,2023/03/16,5.5,5.5,5.28,5.28,34900,184430
PAX,2023/03/16,1.83,1.83,1.83,1.83,0,0
PBB,2023/03/16,9.98,9.98,9.5,9.7,388900,3770000
PBC,2023/03/16,15.2,15.2,15.2,15.2,0,0
PCOR,2023/03/16,3.45,3.54,3.24,3.32,3570000,12200000
PCP,2023/03/16,0.205,0.205,0.205,0.205,0,0
PERC,2023/03/16,4.35,4.61,4.13,4.61,12000,52240
PGOLD,2023/03/16,30.8,30.9,29.4,29.8,2150000,64120000
PHA,2023/03/16,0.32,0.33,0.305,0.305,7350000,2260000
PHC,2023/03/16,1.4,1.4,1.4,1.4,0,0
PHES,2023/03/16,0.36,0.36,0.36,0.36,1100000,396000
PHN,2023/03/16,19.48,19.48,19,19.46,32600,622840
PHR,2023/03/16,0.88,0.89,0.85,0.87,697000,599840
PIZZA,2023/03/16,8.34,8.42,8.24,8.4,194700,1620000
PLC,2023/03/16,0.485,0.485,0.465,0.485,12400000,5840000
PLUS,2023/03/16,2.7,2.78,2.5,2.67,5210000,13830000
PMPC,2023/03/16,5.12,5.12,5.12,5.12,0,0
PNB,2023/03/16,19.04,19.04,18.54,18.72,162400,3070000
PNC,2023/03/16,4.9,4.9,4.9,4.9,0,0
PNX,2023/03/16,8.1,8.1,8.1,8.1,0,0
PNX3A,2023/03/16,100.4,100.4,100.4,100.4,0,0
PNX3B,2023/03/16,56,56,56,56,150,8400
PNX4,2023/03/16,295,312.4,295,299.8,340,101100
PNXP,2023/03/16,100,100,100,100,0,0
PORT,2023/03/16,7.3,7.3,7.3,7.3,0,0
PPC,2023/03/16,5.29,5.29,5.29,5.29,0,0
PRC,2023/03/16,5.52,5.52,5.52,5.52,0,0
PREIT,2023/03/16,1.48,1.5,1.47,1.5,112000,166190
PRF2A,2023/03/16,1000,1000,1000,1000,0,0
PRF2B,2023/03/16,1027,1027,1027,1027,0,0
PRF3A,2023/03/16,995,995,995,995,100,99500
PRF3B,2023/03/16,1010,1010,1010,1010,300,303000
PRIM,2023/03/16,1.86,1.94,1.86,1.91,227000,431560
PRMX,2023/03/16,2.26,2.26,2.26,2.26,0,0
PSB,2023/03/16,56.8,56.9,56.8,56.9,370,21040
PSE,2023/03/16,165,165,162,165,220,35910
PTC,2023/03/16,115,115,115,115,0,0
PTT,2023/03/16,0.33,0.33,0.33,0.33,0,0
PX,2023/03/16,2.99,3.05,2.94,3,3480000,10440000
PXP,2023/03/16,4.91,4.91,4.6,4.6,1240000,5820000
RCB,2023/03/16,24.5,24.5,23.9,24.5,4500,107930
