stock_code,quote_date,open_price,high_price,low_price,close_price,volume,value
2GO,2023/03/02,9.65,13,9.65,10.9,2880000,32480000
8990B,2023/03/02,98,98,98,98,1000,98000
8990P,2023/03/02,101.1,101.1,101.1,101.1,0,0
AAA,2023/03/02,1.61,1.61,1.61,1.61,0,0
AB,2023/03/02,6.89,7,6.89,7,14300,99720
ABA,2023/03/02,2.24,2.24,2.22,2.22,6060000,13510000
ABG,2023/03/02,3.44,3.44,3.44,3.44,0,0
ABS,2023/03/02,7.3,7.35,7.22,7.25,106900,776380
ABSP,2023/03/02,7.2,7.2,7.2,7.2,6500,46800
AC,2023/03/02,659,667,635,636,255240,164380000
ACE,2023/03/02,1.55,1.55,1.55,1.55,3000,4650
ACEN,2023/03/02,6.4,6.51,6.35,6.49,49410000,319760000
ACPA,2023/03/02,500,500,500,500,0,0
ACPB1,2023/03/02,490,490,490,490,10,4900
ACR,2023/03/02,0.77,0.8,0.76,0.8,96000,74300
AEV,2023/03/02,54.2,54.85,53.85,54,834210,45070000
AGI,2023/03/02,12.72,12.8,12.5,12.76,2160000,27430000
ALCO,2023/03/02,0.55,0.55,0.5,0.5,200000,101160
ALCPB,2023/03/02,102.3,102.3,102.3,102.3,0,0
ALCPC,2023/03/02,102,102,102,102,0,0
ALCPD,2023/03/02,475,475,445,456,3000,1370000
ALHI,2023/03/02,5.31,5.31,5.31,5.31,100,531
ALI,2023/03/02,28.85,29.5,28.45,28.85,14280000,413460000
ALLDY,2023/03/02,0.26,0.265,0.255,0.26,7720000,1990000
ALLHC,2023/03/02,3,3.05,2.95,3,499000,1500000
ANI,2023/03/02,7.45,7.45,7.16,7.3,6540000,47790000
ANS,2023/03/02,10.42,10.44,10.28,10.44,42500,439580
AP,2023/03/02,37.5,37.7,36.95,37.15,572200,21270000
APB2R,2023/03/02,490,490,480,480,3500,1680000
APC,2023/03/02,0.26,0.265,0.255,0.265,1710000,437550
APL,2023/03/02,0.031,0.031,0.03,0.031,216100000,6650000
APO,2023/03/02,0.7,0.7,0.7,0.7,1000,700
APVI,2023/03/02,12.46,12.46,12.46,12.46,0,0
APX,2023/03/02,1.89,1.92,1.89,1.91,1870000,3560000
AR,2023/03/02,0.0046,0.0046,0.0046,0.0046,0,0
ARA,2023/03/02,0.98,1.01,0.98,1.01,102000,101100
AREIT,2023/03/02,36,36,35.85,35.95,179600,6450000
ASLAG,2023/03/02,1.65,1.65,1.63,1.64,811000,1320000
AT,2023/03/02,4.17,4.25,4.17,4.25,150000,632390
ATI,2023/03/02,13.9,13.9,13.9,13.9,5000,69500
ATN,2023/03/02,0.395,0.395,0.385,0.39,680000,263800
ATNB,2023/03/02,0.405,0.405,0.405,0.405,0,0
AUB,2023/03/02,42,42,42,42,0,0
AXLM,2023/03/02,2.82,2.88,2.82,2.83,205000,583430
BALAI,2023/03/02,0.64,0.67,0.62,0.63,12430000,8010000
BC,2023/03/02,4.71,5.7,4.71,5.18,25300,129160
BCB,2023/03/02,4.73,5.4,4.73,5.05,41600,214270
BCOR,2023/03/02,6.5,6.5,6.5,6.5,0,0
BCP,2023/03/02,23.3,23.3,23.3,23.3,0,0
BDO,2023/03/02,124.4,126.4,123.8,125,4360000,545380000
BEL,2023/03/02,1.43,1.43,1.39,1.39,524000,734670
BH,2023/03/02,960,960,960,960,0,0
BHI,2023/03/02,0.051,0.051,0.051,0.051,0,0
