stock_code,quote_date,open_price,high_price,low_price,close_price,volume,value
8990B,2023/07/18,97.45,97.5,97.45,97.5,3900,380190
8990P,2023/07/18,101.1,101.1,101.1,101.1,0,0
AAA,2023/07/18,1.61,1.61,1.61,1.61,0,0
AB,2023/07/18,5.94,5.94,5.94,5.94,0,0
ABA,2023/07/18,2.67,2.67,2.64,2.66,10380000,27570000
ABG,2023/07/18,3.14,3.14,3.14,3.14,0,0
ABS,2023/07/18,5.99,6.01,5.94,5.94,73200,436930
ABSP,2023/07/18,5.79,5.79,5.79,5.79,100,579
AC,2023/07/18,619,628.5,609,615,246800,152100000
ACE,2023/07/18,1.64,1.64,1.64,1.64,192000,314880
ACEN,2023/07/18,5.34,5.45,5.34,5.4,6090000,32920000
ACPA,2023/07/18,500,500,500,500,0,0
ACPAR,2023/07/18,2500,2500,2500,2500,0,0
ACPB1,2023/07/18,488,488,488,488,0,0
ACR,2023/07/18,0.75,0.75,0.75,0.75,0,0
AEV,2023/07/18,54.7,54.7,53,53,792030,42130000
AGI,2023/07/18,12.92,12.94,12.7,12.7,242200,3090000
ALCO,2023/07/18,0.5,0.5,0.48,0.48,403000,193460
ALCPB,2023/07/18,102.3,102.3,102.3,102.3,0,0
ALCPC,2023/07/18,95,95,95,95,420,39900
ALCPD,2023/07/18,480,480,480,480,0,0
ALHI,2023/07/18,6.64,6.64,6.64,6.64,0,0
ALI,2023/07/18,25.5,26.05,25.4,25.7,7700000,198030000
ALLDY,2023/07/18,0.2,0.2,0.192,0.192,2220000,431000
ALLHC,2023/07/18,2.39,2.42,2.39,2.39,347000,834630
ALTER,2023/07/18,1.03,1.08,1.03,1.07,4400000,4690000
ANI,2023/07/18,5.06,5.12,4.45,5,9850000,49030000
ANS,2023/07/18,11.12,11.12,11,11.1,5700,63340
AP,2023/07/18,35.65,35.9,34,34,5480000,189710000
APB2R,2023/07/18,485,485,485,485,150,72750
APC,2023/07/18,0.241,0.25,0.241,0.25,160000,39280
APL,2023/07/18,0.023,0.024,0.023,0.023,107300000,2490000
APO,2023/07/18,0.55,0.55,0.55,0.55,0,0
APVI,2023/07/18,9.62,9.62,9.52,9.52,33500,320940
APX,2023/07/18,2.74,2.76,2.67,2.68,4780000,13010000
AR,2023/07/18,0.0046,0.0046,0.0046,0.0046,0,0
ARA,2023/07/18,0.82,0.82,0.8,0.81,70000,56510
AREIT,2023/07/18,34.9,34.95,34.1,34.1,443100,15290000
ASLAG,2023/07/18,1.39,1.44,1.39,1.44,205000,285150
AT,2023/07/18,3.7,3.7,3.65,3.65,92000,336900
ATI,2023/07/18,14.74,14.74,14.74,14.74,1800,26530
ATN,2023/07/18,0.4,0.4,0.39,0.39,600000,234100
ATNB,2023/07/18,0.39,0.39,0.39,0.39,10000,3900
AUB,2023/07/18,47.1,47.1,47.1,47.1,0,0
AXLM,2023/07/18,2.24,2.3,2.24,2.28,117000,266980
BALAI,2023/07/18,0.52,0.53,0.51,0.52,2250000,1160000
BC,2023/07/18,4.68,4.7,4.68,4.7,19000,89250
BCB,2023/07/18,4.5,4.5,4.49,4.5,11000,49410
BCOR,2023/07/18,7.9,7.9,7.9,7.9,0,0
BCP,2023/07/18,23.3,23.3,23.3,23.3,0,0
BDO,2023/07/18,144.8,145.9,139.5,139.5,1800000,255070000
BEL,2023/07/18,1.22,1.25,1.21,1.22,2910000,3560000
BH,2023/07/18,680,680,680,680,0,0
BHI,2023/07/18,0.074,0.075,0.074,0.074,2100000,156400
BKR,2023/07/18,1.33,1.33,1.33,1.33,26000,34580
BLOOM,2023/07/18,10.98,11.26,10.98,11.2,5140000,57350000
BMM,2023/07/18,52,52,52,52,0,0
BNCOM,2023/07/18,6.65,6.65,6.65,6.65,1400,9310
BPI,2023/07/18,115.1,117.5,114.9,116.1,1430000,166250000
BRN,2023/07/18,0.7,0.7,0.7,0.7,10000,7000
BRNP,2023/07/18,101,101,101,101,340,34340
BSC,2023/07/18,0.22,0.221,0.216,0.221,280000,61300
C,2023/07/18,1.02,1.02,1.01,1.01,183000,185170
CA,2023/07/18,35,35,35,35,0,0
CAB,2023/07/18,42,42,42,42,0,0
CAT,2023/07/18,9.45,10.5,9.45,10.3,2600,25930
CDC,2023/07/18,0.73,0.76,0.73,0.76,36000,26970
CEB,2023/07/18,37.55,37.8,37.5,37.6,479800,18020000
CEBCP,2023/07/18,36.45,36.45,36.1,36.45,19400,706750
CEI,2023/07/18,0.085,0.085,0.085,0.085,0,0
CEU,2023/07/18,7.53,8.04,7.53,8.04,600,4770
CHI,2023/07/18,6.12,6.12,6.12,6.12,0,0
CHIB,2023/07/18,30.9,30.9,30.7,30.8,71500,2200000
CHP,2023/07/18,1.07,1.09,1.06,1.08,489000,519320
CIC,2023/07/18,15.18,15.18,15.18,15.18,0,0
CIP,2023/07/18,184.5,184.5,184.5,184.5,0,0
CLI,2023/07/18,2.55,2.59,2.55,2.59,10000,25740
CNPF,2023/07/18,26.1,26.35,26,26.35,568400,14940000
CNVRG,2023/07/18,10.56,10.62,10.5,10.58,2700000,28540000
COAL,2023/07/18,0.165,0.165,0.162,0.162,940000,154170
