stock_code,quote_date,open_price,high_price,low_price,close_price,volume,value
2GO,2023/07/06,13.5,13.5,13.5,13.5,0,0
8990B,2023/07/06,97.9,97.9,97.9,97.9,0,0
8990P,2023/07/06,101.1,101.1,101.1,101.1,0,0
AAA,2023/07/06,1.61,1.61,1.61,1.61,0,0
AB,2023/07/06,4.97,5.32,4.97,4.97,8700,43990
ABA,2023/07/06,2.69,2.7,2.66,2.69,2790000,7490000
ABG,2023/07/06,3.21,3.21,3.21,3.21,0,0
ABS,2023/07/06,6.4,6.48,6.32,6.33,124800,794190
ABSP,2023/07/06,5.9,6.06,5.68,6.05,29900,174030
AC,2023/07/06,629,629,613,614.5,551060,339760000
ACE,2023/07/06,1.72,1.72,1.72,1.72,0,0
ACEN,2023/07/06,5.35,5.36,5.21,5.29,6800000,35810000
ACPA,2023/07/06,500,500,500,500,0,0
ACPAR,2023/07/06,2500,2520,2500,2520,205,512600
ACPB1,2023/07/06,490,490,490,490,0,0
ACR,2023/07/06,0.76,0.79,0.75,0.79,54000,40740
AEV,2023/07/06,55.4,56,54.7,56,297820,16620000
AGI,2023/07/06,13.4,13.44,13.08,13.2,1510000,20100000
ALCO,2023/07/06,0.485,0.485,0.485,0.485,88000,42680
ALCPB,2023/07/06,102.3,102.3,102.3,102.3,0,0
ALCPC,2023/07/06,101.4,101.4,101.4,101.4,0,0
ALCPD,2023/07/06,480,480,475,475,3150,1510000
ALHI,2023/07/06,6.1,6.1,6.1,6.1,0,0
ALI,2023/07/06,24.7,24.85,23.9,24.45,8950000,217720000
ALLDY,2023/07/06,0.192,0.193,0.191,0.191,5460000,1050000
ALLHC,2023/07/06,2.55,2.55,2.44,2.49,1520000,3750000
ALTER,2023/07/06,1.04,1.05,1.01,1.04,4070000,4190000
ANI,2023/07/06,6.26,6.45,5.88,5.98,2400000,14920000
ANS,2023/07/06,11.1,11.1,11.1,11.1,4200,46620
AP,2023/07/06,36.4,36.95,35.95,36,2830000,101830000
APB2R,2023/07/06,483,483,483,483,480,231840
APC,2023/07/06,0.234,0.234,0.23,0.23,690000,159300
APL,2023/07/06,0.024,0.025,0.023,0.024,315500000,7540000
APO,2023/07/06,0.6,0.6,0.58,0.6,15000,8760
APVI,2023/07/06,10,10,10,10,0,0
APX,2023/07/06,2.48,2.55,2.42,2.52,2760000,6880000
AR,2023/07/06,0.0046,0.0046,0.0046,0.0046,0,0
ARA,2023/07/06,0.86,0.86,0.85,0.85,27000,22960
AREIT,2023/07/06,34.7,35,34.35,35,375300,12990000
ASLAG,2023/07/06,1.42,1.46,1.42,1.46,59000,84630
AT,2023/07/06,3.7,3.8,3.7,3.7,54000,199900
ATI,2023/07/06,14.6,14.6,14.5,14.6,5000,72650
ATN,2023/07/06,0.39,0.4,0.39,0.395,280000,110400
ATNB,2023/07/06,0.39,0.39,0.39,0.39,0,0
AUB,2023/07/06,46.5,46.5,46.4,46.45,8900,413070
AXLM,2023/07/06,2.35,2.37,2.35,2.37,17000,39990
BALAI,2023/07/06,0.54,0.55,0.52,0.54,3900000,2050000
BC,2023/07/06,4.55,4.55,4.55,4.55,0,0
BCB,2023/07/06,4.53,4.53,4.53,4.53,1000,4530
BCOR,2023/07/06,7.9,7.9,7.9,7.9,0,0
BCP,2023/07/06,23.3,23.3,23.3,23.3,0,0
BDO,2023/07/06,136.5,137.9,136.3,136.9,1440000,196640000
BEL,2023/07/06,1.2,1.22,1.18,1.18,911000,1090000
BH,2023/07/06,680,680,680,680,0,0
BHI,2023/07/06,0.073,0.078,0.07,0.077,59910000,4400000
BKR,2023/07/06,1.35,1.36,1.35,1.35,125000,169180
BLOOM,2023/07/06,11.1,11.1,10.9,10.96,5460000,59820000
BMM,2023/07/06,52,52,52,52,0,0
BNCOM,2023/07/06,6.74,6.74,6.7,6.7,23300,156150
BPI,2023/07/06,107,108.8,106,108.8,1770000,189520000
BRN,2023/07/06,0.71,0.71,0.7,0.7,265000,186260
BRNP,2023/07/06,101,101,101,101,10,1010
BSC,2023/07/06,0.223,0.232,0.223,0.224,510000,115760
C,2023/07/06,1.02,1.02,1.02,1.02,8000,8160
CA,2023/07/06,33,33,33,33,0,0
CAB,2023/07/06,42.8,42.8,42.8,42.8,0,0
CAT,2023/07/06,9.05,9.05,9.05,9.05,100,905
CDC,2023/07/06,0.72,0.72,0.72,0.72,5000,3600
CEB,2023/07/06,36.6,36.7,36.2,36.5,65200,2380000
CEBCP,2023/07/06,35.5,35.6,35.5,35.6,44200,1570000
CEI,2023/07/06,0.08,0.085,0.08,0.085,50000,4050
CEU,2023/07/06,7.5,8.09,7.5,8.09,66000,495890
CHI,2023/07/06,6.12,6.12,6.12,6.12,0,0
CHIB,2023/07/06,29.9,30.1,29.9,30.1,19500,584910
CHP,2023/07/06,1.06,1.07,1.04,1.06,1370000,1440000
CIC,2023/07/06,15.5,16,15.5,15.5,18500,289270
CIP,2023/07/06,184.5,184.5,184.5,184.5,0,0
CLI,2023/07/06,2.6,2.62,2.59,2.59,138000,360550
CNPF,2023/07/06,25.1,25.65,25.05,25.25,650300,16490000
CNVRG,2023/07/06,10.58,10.8,10.56,10.8,1260000,13430000
COAL,2023/07/06,0.171,0.171,0.171,0.171,0,0
COL,2023/07/06,2.96,3.05,2.96,3.05,87000,261920
COSCO,2023/07/06,5.34,5.38,5.32,5.35,1360000,7270000
CPG,2023/07/06,0.37,0.37,0.36,0.37,330000,121100
CPGP,2023/07/06,101.8,101.8,101.8,101.8,0,0
CPM,2023/07/06,2.88,2.88,2.88,2.88,0,0
CREIT,2023/07/06,2.55,2.56,2.54,2.56,762000,1950000
CROWN,2023/07/06,1.53,1.55,1.5,1.5,66000,99930
CSB,2023/07/06,6.67,6.67,6.67,6.67,0,0
CTS,2023/07/06,0.79,0.79,0.79,0.79,0,0
CYBR,2023/07/06,0.33,0.33,0.33,0.33,0,0
DD,2023/07/06,6.72,6.97,6.72,6.9,331000,2270000
DDMPR,2023/07/06,1.26,1.28,1.26,1.27,516000,654410
DDPR,2023/07/06,94,95,92.5,95,33490,3160000
DELM,2023/07/06,8.8,8.8,8.8,8.8,0,0
DFNN,2023/07/06,3,3,3,3,30000,90000
DHI,2023/07/06,3.16,3.16,3.16,3.16,0,0
DITO,2023/07/06,2.45,2.55,2.44,2.53,4510000,11290000
DIZ,2023/07/06,4.09,4.09,4.09,4.09,0,0
DMC,2023/07/06,9.28,9.28,9.18,9.23,1000000,9260000
DMCP,2023/07/06,1400,1400,1400,1400,0,0
DMPA1,2023/07/06,10,10,10,10,0,0
DMPA2,2023/07/06,9.71,9.71,9.71,9.71,0,0
DMW,2023/07/06,6.44,6.49,6.4,6.4,77700,500430
DNA,2023/07/06,2.86,2.86,2.86,2.86,0,0
DNL,2023/07/06,7.19,7.24,7.1,7.22,86900,624550
DTEL,2023/07/06,10.25,10.25,10.25,10.25,0,0
DWC,2023/07/06,1.23,1.38,1.23,1.38,4000,5070
ECP,2023/07/06,3.17,3.17,3.17,3.17,2000,6340
ECVC,2023/07/06,1.24,1.24,1.24,1.24,0,0
EEI,2023/07/06,4.7,4.7,4.56,4.57,58000,265380
EEIPA,2023/07/06,94.1,94.1,94.1,94.1,500,47050
EEIPB,2023/07/06,100,100,98.6,99,21200,2100000
EG,2023/07/06,0.0094,0.0094,0.0094,0.0094,0,0
ELI,2023/07/06,0.148,0.149,0.148,0.148,330000,48950
EMI,2023/07/06,20.95,21.1,20.85,20.9,4460000,93380000
ENEX,2023/07/06,8.35,8.35,8.35,8.35,9800,81830
EURO,2023/07/06,0.79,0.79,0.79,0.79,31000,24490
EVER,2023/07/06,0.24,0.24,0.238,0.24,1440000,344440
EW,2023/07/06,6.84,6.99,6.83,6.99,90200,623810
FAF,2023/07/06,0.62,0.62,0.62,0.62,0,0
FB,2023/07/06,47.4,47.8,46.5,47.5,81800,3890000
FBP,2023/07/06,1011,1011,1011,1011,0,0
FBP2,2023/07/06,1005,1005,1005,1005,0,0
FCG,2023/07/06,0.73,0.75,0.72,0.73,8340000,6140000
FDC,2023/07/06,5.18,5.18,5.18,5.18,0,0
FERRO,2023/07/06,2.78,2.87,2.78,2.78,46000,128860
FEU,2023/07/06,575,575,575,575,300,172500
FFI,2023/07/06,3.3,3.3,3.3,3.3,0,0
FGEN,2023/07/06,19.54,19.9,19.54,19.8,127400,2520000
FGENG,2023/07/06,100.4,100.4,100.4,100.4,0,0
FILRT,2023/07/06,3.44,3.45,3.28,3.3,6790000,22620000
FJP,2023/07/06,2.85,2.85,2.85,2.85,0,0
FJPB,2023/07/06,1.88,1.88,1.88,1.88,0,0
FLI,2023/07/06,0.68,0.69,0.67,0.68,3540000,2400000
