stock_code,quote_date,open_price,high_price,low_price,close_price,volume,value
8990B,2023/07/31,97.5,97.5,93.05,97.5,230,22070
8990P,2023/07/31,101.1,101.1,101.1,101.1,0,0
AAA,2023/07/31,1.61,1.61,1.61,1.61,0,0
AB,2023/07/31,5.84,5.84,5.84,5.84,100,584
ABA,2023/07/31,2.63,2.63,2.61,2.62,1760000,4610000
ABG,2023/07/31,2.91,2.91,2.91,2.91,1000,2910
ABS,2023/07/31,5.07,5.29,4.95,4.95,224800,1130000
ABSP,2023/07/31,3.85,3.95,3.8,3.8,107000,409310
AC,2023/07/31,625.5,629,615,615,488860,303660000
ACE,2023/07/31,1.82,1.82,1.82,1.82,0,0
ACEN,2023/07/31,5.34,5.4,5.19,5.22,8650000,45440000
ACPA,2023/07/31,500,500,500,500,0,0
ACPAR,2023/07/31,2500,2500,2500,2500,15,37500
ACPB1,2023/07/31,494,494,489.8,489.8,40,19680
ACR,2023/07/31,0.72,0.75,0.71,0.75,17000,12330
AEV,2023/07/31,55,55.2,53.8,53.8,752630,40660000
AGI,2023/07/31,12.3,12.5,12.3,12.44,1680000,20920000
ALCO,2023/07/31,0.495,0.495,0.495,0.495,30000,14850
ALCPB,2023/07/31,102.3,102.3,102.3,102.3,0,0
ALCPC,2023/07/31,101.2,101.2,101.2,101.2,0,0
ALCPD,2023/07/31,485,485,485,485,0,0
ALHI,2023/07/31,6.58,6.58,6.58,6.58,0,0
ALI,2023/07/31,27.5,27.95,27.4,27.4,9960000,275780000
ALLDY,2023/07/31,0.192,0.193,0.192,0.192,1460000,280380
ALLHC,2023/07/31,2.22,3.04,2.2,3.04,6010000,17070000
ALTER,2023/07/31,0.97,0.98,0.96,0.97,922000,891030
ANI,2023/07/31,4.76,4.88,3.8,3.9,10020000,40920000
ANS,2023/07/31,11,11.02,11,11.02,8000,88100
AP,2023/07/31,36.35,36.45,36.05,36.05,837800,30410000
APB2R,2023/07/31,480,480,480,480,0,0
APC,2023/07/31,0.285,0.31,0.28,0.305,9280000,2690000
