stock_code,quote_date,open_price,high_price,low_price,close_price,volume,value
2GO,2023/07/07,13.5,13.5,13.5,13.5,0,0
8990B,2023/07/07,97.9,97.9,97.9,97.9,0,0
8990P,2023/07/07,101.1,101.1,101.1,101.1,0,0
AAA,2023/07/07,1.61,1.61,1.61,1.61,0,0
AB,2023/07/07,5.19,5.19,5.19,5.19,1000,5190
ABA,2023/07/07,2.69,2.69,2.67,2.68,938000,2510000
ABG,2023/07/07,3.21,3.21,3.21,3.21,0,0
ABS,2023/07/07,6.5,6.5,6.32,6.44,149700,967130
ABSP,2023/07/07,6,6,5.75,5.75,6400,37980
AC,2023/07/07,614.5,619.5,605,605,416650,253250000
ACE,2023/07/07,1.72,1.72,1.72,1.72,0,0
ACEN,2023/07/07,5.28,5.28,5.14,5.2,6240000,32450000
ACPA,2023/07/07,500,500,500,500,0,0
ACPAR,2023/07/07,2500,2500,2490,2490,420,1050000
ACPB1,2023/07/07,495,495,495,495,1020,504900
ACR,2023/07/07,0.78,0.78,0.77,0.77,50000,38900
AEV,2023/07/07,54.7,55.4,53.85,54,422260,22900000
AGI,2023/07/07,13.06,13.28,13.06,13.26,85300,1120000
ALCO,2023/07/07,0.5,0.55,0.5,0.55,340000,179200
ALCPB,2023/07/07,102.3,102.3,102.3,102.3,0,0
ALCPC,2023/07/07,101.4,101.4,101.4,101.4,0,0
ALCPD,2023/07/07,480,480,480,480,40,19200
ALHI,2023/07/07,6.1,6.1,6.1,6.1,0,0
ALI,2023/07/07,24.45,24.45,23.95,24,4530000,109090000
ALLDY,2023/07/07,0.192,0.195,0.191,0.195,2700000,519080
ALLHC,2023/07/07,2.48,2.48,2.38,2.43,1370000,3310000
ALTER,2023/07/07,1.05,1.05,0.98,0.98,4780000,4800000
ANI,2023/07/07,5.98,6.09,5.01,5.93,801000,4510000
ANS,2023/07/07,11.1,11.1,11,11,35000,385130
AP,2023/07/07,36.05,36.2,34.9,35.6,4850000,172340000
APB2R,2023/07/07,483,483,483,483,0,0
APC,2023/07/07,0.227,0.227,0.227,0.227,10000,2270
APL,2023/07/07,0.024,0.024,0.023,0.024,62500000,1480000
APO,2023/07/07,0.62,0.62,0.6,0.6,103000,61860
APVI,2023/07/07,10,10,10,10,0,0
APX,2023/07/07,2.5,2.61,2.46,2.6,4790000,12310000
AR,2023/07/07,0.0046,0.0046,0.0046,0.0046,0,0
ARA,2023/07/07,0.84,0.86,0.84,0.86,3000,2560
AREIT,2023/07/07,34.7,34.9,34.45,34.9,390800,13530000
ASLAG,2023/07/07,1.46,1.46,1.42,1.42,181000,257500
AT,2023/07/07,3.7,3.7,3.64,3.64,86000,314750
ATI,2023/07/07,14.6,14.6,14.6,14.6,0,0
ATN,2023/07/07,0.395,0.395,0.395,0.395,0,0
ATNB,2023/07/07,0.39,0.39,0.39,0.39,0,0
AUB,2023/07/07,46,46.1,46,46.1,56800,2610000
AXLM,2023/07/07,2.37,2.37,2.37,2.37,0,0
BALAI,2023/07/07,0.54,0.55,0.52,0.53,2270000,1220000
BC,2023/07/07,4.5,4.5,4.39,4.4,126000,559520
BCB,2023/07/07,4.5,4.52,4.5,4.5,29000,130540
BCOR,2023/07/07,7.9,7.9,7.9,7.9,0,0
BCP,2023/07/07,23.3,23.3,23.3,23.3,0,0
BDO,2023/07/07,136.1,136.6,135.5,135.9,1810000,245910000
BEL,2023/07/07,1.2,1.21,1.2,1.2,1010000,1210000
BH,2023/07/07,680,680,680,680,0,0
BHI,2023/07/07,0.077,0.078,0.074,0.074,4990000,378180
BKR,2023/07/07,1.34,1.34,1.31,1.32,23000,30550
BLOOM,2023/07/07,10.9,10.94,10.62,10.82,4300000,46480000
BMM,2023/07/07,52,52,52,52,0,0
BNCOM,2023/07/07,6.7,6.7,6.7,6.7,0,0
BPI,2023/07/07,108,108,105.7,105.9,1430000,151080000
BRN,2023/07/07,0.7,0.7,0.7,0.7,0,0
BRNP,2023/07/07,100.1,100.9,100,100,1090,109360
BSC,2023/07/07,0.23,0.23,0.218,0.218,540000,119970
