stock_code,quote_date,open_price,high_price,low_price,close_price,volume,value
2GO,2023/05/22,13.5,13.5,13.5,13.5,0,0
8990B,2023/05/22,93.05,93.05,93.05,93.05,0,0
8990P,2023/05/22,101.1,101.1,101.1,101.1,0,0
AAA,2023/05/22,1.61,1.61,1.61,1.61,0,0
AB,2023/05/22,5.23,6.3,5.23,6.3,400,2350
ABA,2023/05/22,2.52,2.53,2.51,2.53,1300000,3280000
ABG,2023/05/22,3.07,3.07,3.07,3.07,20000,61400
ABS,2023/05/22,7.08,7.1,6.93,6.97,262600,1850000
ABSP,2023/05/22,6.99,6.99,6.45,6.7,100200,672260
AC,2023/05/22,694,695,685,692,249940,173040000
ACE,2023/05/22,1.72,1.72,1.72,1.72,0,0
ACEN,2023/05/22,6.15,6.26,6.12,6.21,16530000,102460000
ACPA,2023/05/22,500,500,500,500,0,0
ACPAR,2023/05/22,2500,2500,2500,2500,0,0
ACPB1,2023/05/22,489,490,489,490,1610,787600
ACR,2023/05/22,0.76,0.76,0.75,0.75,51000,38470
AEV,2023/05/22,55,55.5,54.6,55.35,300970,16650000
AGI,2023/05/22,13.62,13.62,13.34,13.5,1110000,14900000
ALCO,2023/05/22,0.5,0.5,0.5,0.5,10000,5000
ALCPB,2023/05/22,102.3,102.3,102.3,102.3,0,0
ALCPC,2023/05/22,90.05,90.05,90.05,90.05,0,0
ALCPD,2023/05/22,500,500,500,500,0,0
ALHI,2023/05/22,7.48,7.48,7.48,7.48,0,0
ALI,2023/05/22,26.75,26.9,26.35,26.5,9960000,263590000
ALLDY,2023/05/22,0.214,0.214,0.208,0.211,17240000,3630000
ALLHC,2023/05/22,2.85,2.85,2.82,2.82,305000,861670
ALTER,2023/05/22,0.97,0.99,0.96,0.99,816000,794950
ANI,2023/05/22,7.28,7.4,7.12,7.38,14000000,101180000
ANS,2023/05/22,10.98,11.28,10.98,11.28,11400,125990
AP,2023/05/22,38,38,37.55,38,479200,18200000
APB2R,2023/05/22,480,480,480,480,0,0
APC,2023/05/22,0.222,0.222,0.222,0.222,10000,2220
APL,2023/05/22,0.029,0.029,0.026,0.026,1260000000,34370000
APO,2023/05/22,0.61,0.61,0.61,0.61,0,0
APVI,2023/05/22,10.26,10.26,10.26,10.26,0,0
APX,2023/05/22,2.88,2.96,2.86,2.88,3290000,9530000
AR,2023/05/22,0.0046,0.0046,0.0046,0.0046,0,0
ARA,2023/05/22,0.89,0.9,0.87,0.88,719000,635930
AREIT,2023/05/22,34.4,34.9,34.25,34.9,1500000,52120000
ASLAG,2023/05/22,1.49,1.55,1.48,1.5,164000,246140
AT,2023/05/22,4.03,4.03,4.03,4.03,2000,8060
ATI,2023/05/22,14.9,15,14.9,15,12200,182000
ATN,2023/05/22,0.39,0.39,0.39,0.39,220000,85800
ATNB,2023/05/22,0.39,0.39,0.39,0.39,0,0
AUB,2023/05/22,44,44,43.2,43.2,19400,847390
AXLM,2023/05/22,2.6,2.6,2.54,2.54,33000,84220
BALAI,2023/05/22,0.56,0.56,0.54,0.54,4190000,2280000
BC,2023/05/22,4.48,4.5,4.43,4.5,23000,102290
BCB,2023/05/22,4.48,4.48,4.48,4.48,8000,35840
BCOR,2023/05/22,7,7.24,7,7.24,3100,21720
BCP,2023/05/22,23.3,23.3,23.3,23.3,0,0
BDO,2023/05/22,140,140,137.7,139,3450000,477720000
BEL,2023/05/22,1.2,1.2,1.18,1.18,976000,1160000
BH,2023/05/22,680,680,680,680,0,0
BHI,2023/05/22,0.051,0.051,0.051,0.051,0,0
BKR,2023/05/22,1.42,1.49,1.42,1.49,289000,421700
BLOOM,2023/05/22,11.24,11.24,11.1,11.16,2630000,29390000
BMM,2023/05/22,52,52,52,52,0,0
BNCOM,2023/05/22,7.2,7.23,7.13,7.13,4700,33690
BPI,2023/05/22,105,105.6,102.9,102.9,2550000,264770000
BRN,2023/05/22,0.74,0.74,0.74,0.74,25000,18500
BRNP,2023/05/22,100,101.5,100,101.5,600,60150
BSC,2023/05/22,0.24,0.244,0.24,0.24,680000,165450
C,2023/05/22,1.1,1.1,1.08,1.09,42000,45780
CA,2023/05/22,32,32,32,32,300,9600
CAB,2023/05/22,41,41,41,41,0,0
CAT,2023/05/22,10.24,10.24,10.24,10.24,0,0
CDC,2023/05/22,0.72,0.72,0.72,0.72,1000,720
CEB,2023/05/22,41.05,41.2,40.8,40.8,92700,3800000
CEBCP,2023/05/22,40.1,41,40.1,41,4000,163460
CEI,2023/05/22,0.084,0.084,0.084,0.084,0,0
CEU,2023/05/22,6.8,6.8,6.8,6.8,9000,61200
CHI,2023/05/22,6.12,6.12,6.12,6.12,0,0
CHIB,2023/05/22,31.45,31.6,31.2,31.2,850500,26640000
CHP,2023/05/22,1.01,1.03,1,1.03,183000,183370
CIC,2023/05/22,15.86,15.86,15.86,15.86,0,0
CIP,2023/05/22,120,120,120,120,0,0
CLI,2023/05/22,2.55,2.57,2.53,2.53,400000,1020000
CNPF,2023/05/22,25.55,25.55,24.8,25,2790000,70120000
CNVRG,2023/05/22,11.32,11.36,11.06,11.2,3370000,37650000
COAL,2023/05/22,0.171,0.18,0.171,0.18,20000,3510
COL,2023/05/22,3.05,3.05,3.05,3.05,4000,12200
COSCO,2023/05/22,5.16,5.16,5.04,5.05,4280000,21790000
CPG,2023/05/22,0.355,0.365,0.355,0.365,430000,154650
CPGP,2023/05/22,100.5,100.5,100.5,100.5,50,5030
CPM,2023/05/22,2.9,3,2.86,2.87,89000,257660
CREIT,2023/05/22,2.58,2.58,2.56,2.57,3560000,9180000
CROWN,2023/05/22,1.53,1.54,1.52,1.52,59000,90150
CSB,2023/05/22,7.99,7.99,7.99,7.99,0,0
CTS,2023/05/22,0.84,0.84,0.84,0.84,3000,2520
CYBR,2023/05/22,0.33,0.33,0.33,0.33,0,0
DD,2023/05/22,7.41,7.41,7.15,7.2,353100,2530000
DDMPR,2023/05/22,1.3,1.3,1.28,1.3,2290000,2950000
DDPR,2023/05/22,96,96,94.75,96,18770,1790000
DELM,2023/05/22,10.04,10.04,9.88,9.88,55700,554970
DFNN,2023/05/22,2.92,2.92,2.92,2.92,0,0
DHI,2023/05/22,3.16,3.16,3.16,3.16,0,0
DITO,2023/05/22,2.48,2.48,2.38,2.43,4100000,9900000
DIZ,2023/05/22,4.1,4.1,4.1,4.1,0,0
DMC,2023/05/22,9.86,9.95,9.84,9.88,954600,9430000
DMCP,2023/05/22,1400,1400,1400,1400,0,0
DMPA1,2023/05/22,10,10,10,10,0,0
DMPA2,2023/05/22,9.71,9.71,9.71,9.71,0,0
DMW,2023/05/22,6.33,6.62,6.33,6.58,56500,364590
DNA,2023/05/22,2.86,2.86,2.86,2.86,0,0
DNL,2023/05/22,7.66,7.66,7.6,7.6,1200000,9140000
DTEL,2023/05/22,10.25,10.25,10.25,10.25,0,0
DWC,2023/05/22,1.37,1.46,1.37,1.46,18000,24750
ECP,2023/05/22,3.6,3.6,3.6,3.6,4000,14400
EEI,2023/05/22,6,6.2,5.85,5.9,5060000,30090000
EEIPA,2023/05/22,98,98,98,98,0,0
EEIPB,2023/05/22,101,101,100.2,100.2,17280,1730000
EG,2023/05/22,0.0094,0.0094,0.0094,0.0094,0,0
ELI,2023/05/22,0.182,0.185,0.182,0.182,170000,31120
EMI,2023/05/22,21.15,21.2,21,21.15,979200,20710000
ENEX,2023/05/22,10.96,10.96,10.5,10.78,14800,155880
EURO,2023/05/22,0.82,0.82,0.82,0.82,5000,4100
EVER,2023/05/22,0.243,0.245,0.243,0.244,1350000,329330
EW,2023/05/22,7.27,7.3,7.25,7.28,108000,783870
FAF,2023/05/22,0.65,0.65,0.65,0.65,5000,3250
FB,2023/05/22,46.1,46.9,46.1,46.5,128800,5980000
FBP,2023/05/22,1011,1011,1011,1011,0,0
FBP2,2023/05/22,1005,1005,1005,1005,0,0
FCG,2023/05/22,0.76,0.76,0.72,0.72,24330000,17900000
FDC,2023/05/22,5.45,5.45,5.45,5.45,11200,61040
FERRO,2023/05/22,2.68,2.68,2.65,2.65,40000,106430
FEU,2023/05/22,588.5,588.5,588.5,588.5,0,0
FFI,2023/05/22,3.66,3.66,3.66,3.66,0,0
FGEN,2023/05/22,20.3,21.4,20.25,20.95,3010000,62720000
FGENG,2023/05/22,100.4,100.4,100.4,100.4,0,0
FILRT,2023/05/22,5,5,4.75,4.75,3680000,17640000
FJP,2023/05/22,2.08,2.08,2.08,2.08,0,0
FJPB,2023/05/22,1.88,1.88,1.88,1.88,0,0
FLI,2023/05/22,0.74,0.75,0.73,0.74,649000,476730
FMETF,2023/05/22,104.5,104.5,103.4,103.8,17580,1820000
FNI,2023/05/22,2.28,2.33,2.27,2.3,1360000,3110000
FOOD,2023/05/22,0.53,0.54,0.53,0.54,2000,1070
FPH,2023/05/22,63.5,64.5,63.4,63.45,42330,2690000
FPI,2023/05/22,0.206,0.226,0.206,0.226,2010000,419460
FRUIT,2023/05/22,1.26,1.27,1.24,1.26,1660000,2090000
FYN,2023/05/22,3,3,3,3,0,0
FYNB,2023/05/22,5,5,5,5,0,0
GEO,2023/05/22,0.176,0.176,0.175,0.175,450000,78830
GERI,2023/05/22,0.87,0.87,0.87,0.87,3000,2610
GLO,2023/05/22,1730,1730,1710,1720,34740,59630000
GLOPA,2023/05/22,5,5,5,5,0,0
GLOPP,2023/05/22,505.5,505.5,505.5,505.5,0,0
GMA7,2023/05/22,9.65,9.79,9.59,9.59,460800,4430000
GMAP,2023/05/22,9,9,8.92,8.92,22200,199360
GPH,2023/05/22,11.1,11.1,11.1,11.1,0,0
GREEN,2023/05/22,1.18,1.18,1.15,1.16,1970000,2290000
GSMI,2023/05/22,143,145,143,145,770,110210
GTCAP,2023/05/22,509,509,501,507,42650,21550000
GTPPA,2023/05/22,980,980,980,980,300,294000
GTPPB,2023/05/22,944,944,944,944,0,0
HI,2023/05/22,4.76,4.76,4.62,4.66,99000,462140
HLCM,2023/05/22,3.9,3.9,3.87,3.87,41000,158770
HOME,2023/05/22,1.83,1.85,1.81,1.84,2540000,4650000
HOUSE,2023/05/22,9.33,9.34,9.33,9.34,2000,18660
HTI,2023/05/22,0.94,0.97,0.94,0.96,97000,91300
HVN,2023/05/22,830,830,830,830,10,8300
I,2023/05/22,0.78,0.78,0.75,0.75,27000,20850
ICT,2023/05/22,202,202,200,201,351280,70600000
IDC,2023/05/22,0.74,0.74,0.73,0.73,15000,11050
IMI,2023/05/22,5.28,5.28,5.28,5.28,2000,10560
IMP,2023/05/22,0.74,0.74,0.74,0.74,0,0
INFRA,2023/05/22,0.86,0.86,0.86,0.86,0,0
ION,2023/05/22,0.8,0.83,0.77,0.83,10110000,8100000
IPM,2023/05/22,6.05,6.05,6.05,6.05,0,0
IPO,2023/05/22,7.9,7.9,7.9,7.9,0,0
IS,2023/05/22,0.144,0.144,0.144,0.144,0,0
JAS,2023/05/22,1.52,1.52,1.52,1.52,0,0
JFC,2023/05/22,232.8,233,230.4,231.6,663410,153670000
JFCPA,2023/05/22,925,925,925,925,50,46250
JFCPB,2023/05/22,924.5,924.5,924.5,924.5,10,9250
JGS,2023/05/22,50.65,50.75,49.1,50.1,1460000,72890000
JOH,2023/05/22,3.71,3.71,3.71,3.71,0,0
KEEPR,2023/05/22,1.57,1.57,1.55,1.56,1720000,2680000
KEP,2023/05/22,7.4,7.4,7.4,7.4,0,0
KPH,2023/05/22,5.19,5.19,5.19,5.19,0,0
KPHB,2023/05/22,9,9,9,9,1100,9900
KPPI,2023/05/22,1.51,1.51,1.51,1.51,0,0
LAND,2023/05/22,0.86,0.86,0.82,0.84,1740000,1460000
LBC,2023/05/22,16.28,16.28,16.28,16.28,0,0
LC,2023/05/22,0.101,0.103,0.1,0.103,4580000,462360
LCB,2023/05/22,0.102,0.102,0.102,0.102,510000,52020
LFM,2023/05/22,14.5,14.5,14.5,14.5,100,1450
LMG,2023/05/22,2.95,2.95,2.95,2.95,2000,5900
LODE,2023/05/22,0.62,0.63,0.61,0.63,87000,53190
LOTO,2023/05/22,1.78,1.78,1.78,1.78,10000,17800
LPC,2023/05/22,0.082,0.082,0.082,0.082,0,0
LPZ,2023/05/22,3.98,3.98,3.98,3.98,37000,147260
LSC,2023/05/22,0.67,0.67,0.67,0.67,0,0
LTG,2023/05/22,9.99,10.04,9.9,9.97,4650000,46330000
MA,2023/05/22,0.0093,0.0093,0.0093,0.0093,0,0
MAB,2023/05/22,0.0094,0.0094,0.0094,0.0094,0,0
MAC,2023/05/22,4.8,4.8,4.75,4.75,317000,1510000
MACAY,2023/05/22,5.03,5.03,5.03,5.03,200,1010
MAH,2023/05/22,0.72,0.72,0.72,0.72,0,0
MAHB,2023/05/22,0.73,0.73,0.73,0.73,0,0
MARC,2023/05/22,0.99,1.01,0.98,0.99,680000,669880
MAXS,2023/05/22,4.85,4.9,4.85,4.85,23000,111920
MB,2023/05/22,0.305,0.305,0.305,0.305,10000,3050
MBC,2023/05/22,6.62,6.62,6.62,6.62,0,0
MBT,2023/05/22,59.45,59.5,58.95,59.5,1180000,69600000
MED,2023/05/22,0.143,0.143,0.143,0.143,60000,8580
MEDIC,2023/05/22,0.58,0.58,0.58,0.58,240000,139200
MEG,2023/05/22,2.07,2.09,2.04,2.08,19550000,40480000
MER,2023/05/22,328.4,329.8,323.2,329,97810,32040000
MFC,2023/05/22,1030,1030,1030,1030,10,10300
MFIN,2023/05/22,2.1,2.1,2.1,2.1,0,0
MG,2023/05/22,0.113,0.113,0.113,0.113,0,0
MGH,2023/05/22,1,1,1,1,0,0
MHC,2023/05/22,0.227,0.227,0.227,0.227,0,0
MJC,2023/05/22,1.27,1.27,1.27,1.27,0,0
MJIC,2023/05/22,1,1,1,1,0,0
MM,2023/05/22,1.26,1.28,1.22,1.25,1040000,1280000
MONDE,2023/05/22,8.83,8.83,8.5,8.6,6720000,57980000
MPI,2023/05/22,4.46,4.51,4.45,4.47,10320000,46130000
