stock_code,quote_date,open_price,high_price,low_price,close_price,volume,value
2GO,2023/05/04,13.5,13.5,13.5,13.5,0,0
8990B,2023/05/04,93.05,93.1,93,93.1,47490,4420000
8990P,2023/05/04,101.1,101.1,101.1,101.1,0,0
AAA,2023/05/04,1.61,1.61,1.61,1.61,0,0
AB,2023/05/04,6.46,6.46,6.46,6.46,0,0
ABA,2023/05/04,2.53,2.53,2.51,2.52,1020000,2560000
ABG,2023/05/04,2.56,2.56,2.56,2.56,0,0
ABS,2023/05/04,6.6,7.13,6.51,7.13,1550000,10760000
ABSP,2023/05/04,6.2,6.72,6.08,6.7,1320000,8450000
AC,2023/05/04,634.5,654.5,630,654,340100,219460000
ACE,2023/05/04,1.59,1.59,1.59,1.59,0,0
ACEN,2023/05/04,6.05,6.05,5.96,6.02,20090000,120710000
ACPA,2023/05/04,500,500,500,500,0,0
ACPB1,2023/05/04,488,489,483,488,2220,1080000
ACR,2023/05/04,0.77,0.77,0.77,0.77,0,0
AEV,2023/05/04,55.75,56.15,55.5,55.8,909180,50740000
AGI,2023/05/04,13.6,13.66,13.5,13.6,1550000,21100000
ALCO,2023/05/04,0.48,0.6,0.48,0.6,128000,66440
ALCPB,2023/05/04,102.3,102.3,102.3,102.3,0,0
ALCPC,2023/05/04,100,100,100,100,20,2000
ALCPD,2023/05/04,500,500,500,500,0,0
ALHI,2023/05/04,4.52,4.52,4.52,4.52,0,0
ALI,2023/05/04,27.4,28.65,27.4,28.65,15580000,438540000
ALLDY,2023/05/04,0.226,0.227,0.223,0.223,7180000,1610000
ALLHC,2023/05/04,2.9,2.91,2.86,2.89,630000,1820000
ALTER,2023/05/04,1.14,1.14,1.08,1.09,4060000,4460000
ANI,2023/05/04,7.42,7.45,7.35,7.42,9490000,70340000
ANS,2023/05/04,10.72,10.76,10.72,10.76,12700,136340
AP,2023/05/04,37.95,38,37.75,37.85,708300,26870000
APB2R,2023/05/04,481.4,481.4,478,478,5800,2780000
APC,2023/05/04,0.222,0.229,0.218,0.229,550000,121000
APL,2023/05/04,0.028,0.029,0.028,0.029,125400000,3530000
APO,2023/05/04,0.63,0.63,0.63,0.63,53000,33390
APVI,2023/05/04,11,11.3,11,11.28,18100,204150
APX,2023/05/04,3.19,3.2,3.12,3.2,22610000,71690000
AR,2023/05/04,0.0046,0.0046,0.0046,0.0046,0,0
ARA,2023/05/04,0.93,0.93,0.9,0.9,779000,705630
AREIT,2023/05/04,34.1,34.2,33.95,34.15,632700,21580000
ASLAG,2023/05/04,1.63,1.63,1.57,1.57,207000,327430
AT,2023/05/04,4.31,4.32,4.22,4.22,57000,245430
ATI,2023/05/04,14.2,14.34,14.2,14.34,17100,244980
ATN,2023/05/04,0.39,0.39,0.39,0.39,0,0
ATNB,2023/05/04,0.39,0.39,0.39,0.39,0,0
AUB,2023/05/04,42,42.5,42,42.2,21800,922210
AXLM,2023/05/04,2.41,2.42,2.41,2.41,276000,667120
BALAI,2023/05/04,0.59,0.6,0.57,0.59,3090000,1810000
BC,2023/05/04,4.71,4.71,4.6,4.6,231000,1070000
BCB,2023/05/04,4.56,4.6,4.52,4.59,100000,457850
BCOR,2023/05/04,7.5,7.5,7.5,7.5,0,0
BCP,2023/05/04,23.3,23.3,23.3,23.3,0,0
BDO,2023/05/04,138,141.9,138,141,3010000,423820000
BEL,2023/05/04,1.19,1.2,1.18,1.18,15000,17790
BH,2023/05/04,680,680,680,680,0,0
BHI,2023/05/04,0.051,0.051,0.051,0.051,0,0
BKR,2023/05/04,1.4,1.49,1.4,1.49,446000,640900
BLOOM,2023/05/04,10.24,10.26,10.08,10.2,3120000,31820000
BMM,2023/05/04,52,52,52,52,0,0
BNCOM,2023/05/04,7.6,7.65,6.8,7.49,117900,829870
BPI,2023/05/04,108.7,110,107.6,109.5,1420000,154550000
BRN,2023/05/04,0.73,0.73,0.73,0.73,2000,1460
BRNP,2023/05/04,100,100,100,100,0,0
BSC,2023/05/04,0.255,0.255,0.245,0.25,1740000,436430
C,2023/05/04,1.12,1.14,1.11,1.14,276000,309170
CA,2023/05/04,31,31,31,31,0,0
CAB,2023/05/04,27.8,27.8,27.8,27.8,0,0
CAT,2023/05/04,11,11,11,11,3500,38500
CDC,2023/05/04,0.74,0.75,0.73,0.73,40000,29440
CEB,2023/05/04,40.3,41.1,40.15,41,80700,3290000
CEBCP,2023/05/04,39.25,40.25,39.25,39.4,26100,1040000
CEI,2023/05/04,0.086,0.086,0.08,0.081,2080000,169560
CEU,2023/05/04,7.45,7.45,7.45,7.45,300,2240
CHI,2023/05/04,6.12,6.12,6.12,6.12,0,0
CHIB,2023/05/04,32.2,32.3,32,32.3,287200,9210000
CHP,2023/05/04,1.01,1.05,1,1.03,525000,530490
CIC,2023/05/04,13.66,13.66,13.4,13.4,6800,91280
CIP,2023/05/04,150,150,150,150,0,0
CLI,2023/05/04,2.52,2.54,2.52,2.53,537000,1360000
CNPF,2023/05/04,25.75,26.5,25.3,26.45,527700,13680000
CNVRG,2023/05/04,11.44,11.44,11.12,11.14,20700000,231330000
COAL,2023/05/04,0.16,0.16,0.16,0.16,0,0
COL,2023/05/04,3.01,3.01,2.97,2.97,15000,44950
COSCO,2023/05/04,5,5.01,4.95,5.01,3570000,17840000
CPG,2023/05/04,0.35,0.36,0.35,0.35,500000,175800
CPGP,2023/05/04,99,100.6,99,100.6,960,95140
CPM,2023/05/04,3.11,3.15,3.11,3.15,12000,37430
CREIT,2023/05/04,2.51,2.51,2.49,2.5,903000,2250000
