stock_code,quote_date,open_price,high_price,low_price,close_price,volume,value
2GO,2023/05/19,13.5,13.5,13.5,13.5,0,0
8990B,2023/05/19,93.05,93.05,93.05,93.05,0,0
8990P,2023/05/19,101.1,101.1,101.1,101.1,0,0
AAA,2023/05/19,1.61,1.61,1.61,1.61,0,0
AB,2023/05/19,6.1,6.3,6.1,6.2,37100,231980
ABA,2023/05/19,2.51,2.51,2.5,2.51,2640000,6600000
ABG,2023/05/19,3.06,3.06,3.06,3.06,0,0
ABS,2023/05/19,7.15,7.2,7,7.09,376500,2660000
ABSP,2023/05/19,6.9,7.06,6.35,6.98,308100,2040000
AC,2023/05/19,683,694,680,694,430950,298260000
ACE,2023/05/19,1.5,1.72,1.5,1.72,28000,45420
ACEN,2023/05/19,6.1,6.2,6.08,6.15,4960000,30530000
ACPA,2023/05/19,500,500,500,500,0,0
ACPAR,2023/05/19,2500,2500,2500,2500,0,0
ACPB1,2023/05/19,490,490,490,490,20,9800
ACR,2023/05/19,0.76,0.76,0.75,0.75,95000,71360
AEV,2023/05/19,54.6,55.6,54.6,55.6,182600,10120000
AGI,2023/05/19,13.52,13.76,13.5,13.62,640500,8730000
ALCO,2023/05/19,0.5,0.5,0.49,0.49,80000,39400
ALCPB,2023/05/19,102.3,102.3,102.3,102.3,0,0
ALCPC,2023/05/19,90.05,90.05,90.05,90.05,0,0
ALCPD,2023/05/19,500,500,500,500,0,0
ALHI,2023/05/19,7.48,7.48,7.48,7.48,100,748
ALI,2023/05/19,27.15,27.4,26.75,27.1,8040000,217430000
ALLDY,2023/05/19,0.217,0.218,0.215,0.215,16380000,3540000
ALLHC,2023/05/19,2.84,2.87,2.83,2.85,426000,1210000
ALTER,2023/05/19,0.99,0.99,0.95,0.99,3980000,3890000
ANI,2023/05/19,7.4,7.4,7.27,7.29,8730000,63930000
ANS,2023/05/19,10.8,10.98,10.8,10.98,15200,166730
AP,2023/05/19,37.35,37.95,37.35,37.95,160900,6090000
APB2R,2023/05/19,480,480,480,480,10,4800
APC,2023/05/19,0.22,0.22,0.215,0.215,1580000,345050
APL,2023/05/19,0.03,0.031,0.027,0.028,20930000000,587770000
APO,2023/05/19,0.61,0.61,0.61,0.61,13000,7930
APVI,2023/05/19,10.3,10.4,10.26,10.26,7900,81520
APX,2023/05/19,2.75,2.88,2.68,2.86,10620000,29630000
AR,2023/05/19,0.0046,0.0046,0.0046,0.0046,0,0
ARA,2023/05/19,0.91,0.91,0.89,0.91,33000,29590
AREIT,2023/05/19,34.15,34.4,34,34.4,390000,13360000
ASLAG,2023/05/19,1.49,1.54,1.48,1.5,231000,343560
AT,2023/05/19,4.02,4.03,4.02,4.03,85000,342300
ATI,2023/05/19,15.48,15.48,14.5,14.5,293900,4270000
ATN,2023/05/19,0.4,0.4,0.39,0.395,680000,267000
ATNB,2023/05/19,0.39,0.39,0.39,0.39,50000,19500
AUB,2023/05/19,43.9,44,43.9,44,87100,3830000
AXLM,2023/05/19,2.58,2.64,2.58,2.6,188000,491450
BALAI,2023/05/19,0.57,0.57,0.55,0.56,6050000,3350000
BC,2023/05/19,4.45,4.45,4.45,4.45,2000,8900
BCB,2023/05/19,4.48,4.48,4.43,4.43,36000,159980
BCOR,2023/05/19,7,7.24,7,7.24,2100,14720
BCP,2023/05/19,23.3,23.3,23.3,23.3,0,0
BDO,2023/05/19,138,143.5,136.5,140,6190000,874860000
BEL,2023/05/19,1.2,1.2,1.19,1.19,148000,176930
BH,2023/05/19,680,680,680,680,0,0
BHI,2023/05/19,0.051,0.051,0.051,0.051,0,0
BKR,2023/05/19,1.4,1.43,1.38,1.38,41000,57620
BLOOM,2023/05/19,11.1,11.26,11,11.22,8920000,99800000
BMM,2023/05/19,52,52,52,52,0,0
BNCOM,2023/05/19,7.24,7.24,7.2,7.2,2800,20170
BPI,2023/05/19,105.1,106.4,105,105.5,1450000,153170000
BRN,2023/05/19,0.76,0.76,0.75,0.76,263000,198880
BRNP,2023/05/19,100,100,100,100,500,50000
BSC,2023/05/19,0.242,0.242,0.24,0.241,3940000,946220
C,2023/05/19,1.1,1.13,1.09,1.13,181000,203450
CA,2023/05/19,31.5,31.5,31.5,31.5,0,0
CAB,2023/05/19,41,41,41,41,0,0
CAT,2023/05/19,10.24,10.24,10.24,10.24,5000,51200
CDC,2023/05/19,0.75,0.75,0.75,0.75,16000,12000
CEB,2023/05/19,41.5,41.9,40.8,41.55,157000,6460000
CEBCP,2023/05/19,40.1,40.1,40.1,40.1,200,8020
CEI,2023/05/19,0.084,0.084,0.084,0.084,0,0
CEU,2023/05/19,6.99,6.99,6.99,6.99,0,0
CHI,2023/05/19,6.12,6.12,6.12,6.12,0,0
CHIB,2023/05/19,31.65,31.65,31.45,31.5,136400,4300000
CHP,2023/05/19,1.03,1.03,1.01,1.03,269000,272680
CIC,2023/05/19,15.88,15.88,15.86,15.86,400,6350
CIP,2023/05/19,120,120,120,120,1000,120000
CLI,2023/05/19,2.53,2.57,2.53,2.53,117000,297700
CNPF,2023/05/19,25.8,26,25.55,25.95,1100000,28490000
CNVRG,2023/05/19,11.74,11.74,11.24,11.3,5430000,61630000
COAL,2023/05/19,0.185,0.185,0.185,0.185,0,0
COL,2023/05/19,3,3,3,3,0,0
COSCO,2023/05/19,5.16,5.21,5.14,5.2,7260000,37750000
CPG,2023/05/19,0.36,0.36,0.355,0.355,290000,104050
CPGP,2023/05/19,100,100,100,100,0,0
CPM,2023/05/19,3.05,3.05,3.05,3.05,1000,3050
CREIT,2023/05/19,2.57,2.58,2.56,2.57,2290000,5890000
CROWN,2023/05/19,1.52,1.54,1.5,1.52,367000,558280
CSB,2023/05/19,7.99,7.99,7.99,7.99,0,0
CTS,2023/05/19,0.84,0.89,0.82,0.84,1820000,1530000
CYBR,2023/05/19,0.33,0.33,0.33,0.33,0,0
DD,2023/05/19,7.32,7.42,7.21,7.41,249000,1840000
DDMPR,2023/05/19,1.31,1.31,1.29,1.3,772000,1000000
DDPR,2023/05/19,96,96,96,96,510,48960
DELM,2023/05/19,10.2,10.2,10.04,10.06,44600,449680
DFNN,2023/05/19,2.92,2.92,2.92,2.92,0,0
DHI,2023/05/19,3.16,3.16,3.16,3.16,0,0
DITO,2023/05/19,2.49,2.5,2.47,2.48,929000,2300000
DIZ,2023/05/19,4.1,4.1,4.1,4.1,0,0
DMC,2023/05/19,9.87,9.9,9.84,9.85,1010000,9960000
DMCP,2023/05/19,1400,1400,1400,1400,0,0
DMPA1,2023/05/19,10,10,10,10,0,0
DMPA2,2023/05/19,9.71,9.71,9.71,9.71,0,0
DMW,2023/05/19,6.72,6.76,6.14,6.67,131600,850670
DNA,2023/05/19,2.86,2.86,2.86,2.86,0,0
DNL,2023/05/19,7.69,7.79,7.65,7.67,677900,5220000
DTEL,2023/05/19,10.25,10.25,10.25,10.25,0,0
DWC,2023/05/19,1.37,1.47,1.37,1.47,2000,2840
ECP,2023/05/19,4.18,4.18,4.18,4.18,1000,4180
EEI,2023/05/19,5.68,6.05,5.65,6,8550000,50550000
EEIPA,2023/05/19,98,98,98,98,0,0
EEIPB,2023/05/19,100.8,100.8,100.8,100.8,1850,186480
EG,2023/05/19,0.0094,0.0094,0.0094,0.0094,0,0
ELI,2023/05/19,0.183,0.185,0.183,0.185,250000,45770
EMI,2023/05/19,21.2,21.3,21.1,21.2,3430000,72930000
ENEX,2023/05/19,11,11,10.5,10.5,139400,1470000
EURO,2023/05/19,0.85,0.85,0.85,0.85,10000,8500
EVER,2023/05/19,0.234,0.245,0.222,0.244,750000,174890
EW,2023/05/19,7.15,7.3,7.15,7.27,370700,2690000
FAF,2023/05/19,0.68,0.68,0.68,0.68,0,0
FB,2023/05/19,46.3,46.95,46,46.1,30600,1410000
FBP,2023/05/19,1011,1011,1011,1011,0,0
FBP2,2023/05/19,1005,1005,1005,1005,0,0
FCG,2023/05/19,0.76,0.77,0.76,0.76,13130000,10040000
FDC,2023/05/19,5.49,5.49,5.49,5.49,300,1650
FERRO,2023/05/19,2.68,2.69,2.66,2.67,62000,165900
FEU,2023/05/19,588.5,588.5,588.5,588.5,10,5890
FFI,2023/05/19,3.66,3.66,3.66,3.66,56000,204960
FGEN,2023/05/19,19.9,20,19.62,19.8,1350000,26780000
FGENG,2023/05/19,100.4,100.4,100.4,100.4,0,0
FILRT,2023/05/19,5.23,5.23,4.92,5,427300,2130000
FJP,2023/05/19,2.08,2.08,2.08,2.08,0,0
FJPB,2023/05/19,1.88,1.88,1.88,1.88,0,0
FLI,2023/05/19,0.74,0.75,0.73,0.73,777000,569310
FMETF,2023/05/19,104,104.7,104,104.7,4730,494650
FNI,2023/05/19,2.34,2.34,2.26,2.34,2080000,4760000
FOOD,2023/05/19,0.53,0.53,0.53,0.53,139000,73670
FPH,2023/05/19,63.6,63.6,63.5,63.5,16700,1060000
FPI,2023/05/19,0.23,0.23,0.23,0.23,0,0
FRUIT,2023/05/19,1.26,1.27,1.23,1.27,2980000,3760000
FYN,2023/05/19,3,3,3,3,0,0
FYNB,2023/05/19,5,5,5,5,0,0
