stock_code,quote_date,open_price,high_price,low_price,close_price,volume,value
2GO,2023/05/29,13.5,13.5,13.5,13.5,0,0
8990B,2023/05/29,93,93,93,93,0,0
8990P,2023/05/29,101.1,101.1,101.1,101.1,0,0
AAA,2023/05/29,1.61,1.61,1.61,1.61,0,0
AB,2023/05/29,6.25,6.25,6.14,6.14,3300,20460
ABA,2023/05/29,2.58,2.58,2.56,2.57,950000,2440000
ABG,2023/05/29,3.88,3.88,3.88,3.88,0,0
ABS,2023/05/29,7.25,7.25,6.95,7.09,195500,1370000
ABSP,2023/05/29,6.9,6.9,6.9,6.9,100,690
AC,2023/05/29,690.5,697,678,692,632890,437870000
ACE,2023/05/29,1.7,1.7,1.7,1.7,1000,1700
ACEN,2023/05/29,6.06,6.07,5.99,6,19250000,115620000
ACPA,2023/05/29,500,500,500,500,0,0
ACPAR,2023/05/29,2600,2600,2502,2502,120,300730
ACPB1,2023/05/29,491.4,491.4,489,489,10000,4910000
ACR,2023/05/29,0.74,0.8,0.74,0.79,72000,56930
AEV,2023/05/29,54,55,54,54.9,265120,14550000
AGI,2023/05/29,13.18,13.36,13.16,13.28,2450000,32590000
ALCO,2023/05/29,0.5,0.5,0.5,0.5,100000,50000
ALCPB,2023/05/29,102.3,102.3,102.3,102.3,0,0
ALCPC,2023/05/29,101.3,101.3,101.3,101.3,0,0
ALCPD,2023/05/29,500,500,500,500,0,0
ALHI,2023/05/29,6.48,6.48,6.48,6.48,0,0
ALI,2023/05/29,26.1,26.5,26.1,26.5,5690000,150220000
ALLDY,2023/05/29,0.207,0.207,0.205,0.205,6430000,1320000
ALLHC,2023/05/29,2.86,2.86,2.83,2.85,62000,176510
ALTER,2023/05/29,0.94,0.94,0.87,0.91,42150000,37920000
ANI,2023/05/29,7.31,7.38,7.31,7.36,11290000,83030000
ANS,2023/05/29,11.08,11.08,10.96,10.96,2100,23030
AP,2023/05/29,37.25,37.4,36.95,37.4,321900,11970000
APB2R,2023/05/29,484,484,484,484,0,0
APC,2023/05/29,0.212,0.223,0.21,0.223,750000,158310
APL,2023/05/29,0.024,0.026,0.024,0.025,200600000,4980000
APO,2023/05/29,0.6,0.6,0.6,0.6,1000,600
APVI,2023/05/29,10.3,10.5,10.3,10.5,700,7230
APX,2023/05/29,2.69,2.76,2.67,2.73,3320000,9040000
AR,2023/05/29,0.0046,0.0046,0.0046,0.0046,0,0
ARA,2023/05/29,0.89,0.9,0.88,0.88,280000,247040
AREIT,2023/05/29,32.05,33.45,32,33,1340000,44250000
ASLAG,2023/05/29,1.46,1.48,1.44,1.46,430000,621070
AT,2023/05/29,4.15,4.15,4,4.03,35000,141080
ATI,2023/05/29,14.3,14.3,14.2,14.3,8600,122780
ATN,2023/05/29,0.39,0.39,0.39,0.39,2100000,819000
ATNB,2023/05/29,0.39,0.39,0.39,0.39,0,0
AUB,2023/05/29,42.8,44.35,42.7,44.25,87400,3800000
AXLM,2023/05/29,2.74,2.74,2.72,2.72,10000,27380
BALAI,2023/05/29,0.56,0.57,0.55,0.57,2110000,1180000
BC,2023/05/29,4.4,4.4,4.4,4.4,10000,44000
BCB,2023/05/29,4.44,4.44,4.44,4.44,10000,44400
BCOR,2023/05/29,7.24,7.24,7.24,7.24,0,0
BCP,2023/05/29,23.3,23.3,23.3,23.3,0,0
BDO,2023/05/29,135,135.8,133.2,135,670050,90090000
BEL,2023/05/29,1.21,1.21,1.16,1.16,103000,119670
BH,2023/05/29,680,680,680,680,0,0
BHI,2023/05/29,0.051,0.051,0.051,0.051,0,0
BKR,2023/05/29,1.42,1.42,1.42,1.42,0,0
BLOOM,2023/05/29,10.96,10.96,10.78,10.88,7550000,82010000
BMM,2023/05/29,52,52,52,52,0,0
BNCOM,2023/05/29,7.2,7.2,7.2,7.2,0,0
BPI,2023/05/29,102.4,103,100.6,103,576040,58740000
BRN,2023/05/29,0.74,0.74,0.73,0.74,54000,39820
BRNP,2023/05/29,100,100,100,100,0,0
BSC,2023/05/29,0.23,0.23,0.22,0.222,3900000,883580
C,2023/05/29,1.1,1.15,1.08,1.15,60000,66460
CA,2023/05/29,32,32,32,32,0,0
CAB,2023/05/29,41,41,41,41,0,0
CAT,2023/05/29,9.46,9.46,9.08,9.08,3100,28190
CDC,2023/05/29,0.75,0.75,0.72,0.75,4000,2970
CEB,2023/05/29,41,41.7,40.9,41.7,94600,3920000
CEBCP,2023/05/29,40.1,40.7,40.1,40.7,48600,1970000
CEI,2023/05/29,0.084,0.084,0.084,0.084,0,0
CEU,2023/05/29,7.2,7.39,7.18,7.39,50000,360680
CHI,2023/05/29,6.12,6.12,6.12,6.12,0,0
CHIB,2023/05/29,31.1,31.55,31,31,153300,4780000
CHP,2023/05/29,1.01,1.06,1.01,1.05,1330000,1380000
CIC,2023/05/29,13.24,15.82,13.24,15.82,900,13210
CIP,2023/05/29,123,123,123,123,0,0
CLI,2023/05/29,2.56,2.56,2.55,2.56,401000,1020000
CNPF,2023/05/29,23.2,23.8,22.9,23,2430000,55960000
CNVRG,2023/05/29,10.74,11,10.74,11,1380000,15140000
COAL,2023/05/29,0.18,0.18,0.18,0.18,0,0
COL,2023/05/29,3,3.05,3,3.05,128000,387500
COSCO,2023/05/29,4.95,4.95,4.88,4.9,3070000,15020000
CPG,2023/05/29,0.355,0.365,0.355,0.365,240000,86400
CPGP,2023/05/29,100.5,100.5,100.5,100.5,0,0
CPM,2023/05/29,2.91,2.91,2.91,2.91,0,0
CREIT,2023/05/29,2.55,2.55,2.52,2.52,2960000,7490000
CROWN,2023/05/29,1.5,1.52,1.46,1.5,206000,303720
CSB,2023/05/29,7.99,7.99,7.99,7.99,0,0
CTS,2023/05/29,0.83,0.83,0.82,0.82,967000,794260
CYBR,2023/05/29,0.33,0.33,0.33,0.33,0,0
DD,2023/05/29,7.23,7.23,7.11,7.11,90600,645840
DDMPR,2023/05/29,1.28,1.28,1.27,1.27,1900000,2420000
DDPR,2023/05/29,96,96,96,96,0,0
DELM,2023/05/29,9.79,9.79,9.5,9.5,6100,58240
DFNN,2023/05/29,2.92,2.92,2.92,2.92,0,0
DHI,2023/05/29,3.16,3.16,3.16,3.16,0,0
DITO,2023/05/29,2.39,2.43,2.38,2.42,2280000,5490000
DIZ,2023/05/29,4.1,4.1,4.1,4.1,0,0
DMC,2023/05/29,9.68,9.79,9.66,9.77,587100,5710000
DMCP,2023/05/29,1400,1400,1400,1400,0,0
DMPA1,2023/05/29,10,10,10,10,0,0
DMPA2,2023/05/29,9.71,9.71,9.71,9.71,0,0
DMW,2023/05/29,6.68,6.68,6.5,6.58,27100,176910
DNA,2023/05/29,2.86,2.86,2.86,2.86,0,0
DNL,2023/05/29,7.34,7.36,7.14,7.15,4790000,34420000
DTEL,2023/05/29,10.25,10.25,10.25,10.25,0,0
DWC,2023/05/29,1.5,1.5,1.5,1.5,0,0
ECP,2023/05/29,3.6,3.6,3.6,3.6,0,0
EEI,2023/05/29,5.8,5.87,5.62,5.74,368400,2100000
EEIPA,2023/05/29,98,98,98,98,0,0
EEIPB,2023/05/29,100.9,100.9,100.9,100.9,420,42380
EG,2023/05/29,0.0094,0.0094,0.0094,0.0094,0,0
ELI,2023/05/29,0.175,0.175,0.172,0.172,340000,59230
EMI,2023/05/29,21.2,21.2,21.05,21.1,1660000,34980000
ENEX,2023/05/29,9.8,10.38,9.1,9.87,28300,264440
EURO,2023/05/29,0.81,0.81,0.8,0.8,28000,22620
EVER,2023/05/29,0.239,0.24,0.224,0.24,50000,11820
EW,2023/05/29,7.03,7.1,7.03,7.1,50800,359440
FAF,2023/05/29,0.65,0.65,0.65,0.65,0,0
FB,2023/05/29,47.45,47.5,46,47.5,111500,5270000
FBP,2023/05/29,1011,1011,1011,1011,0,0
FBP2,2023/05/29,1005,1005,1005,1005,0,0
FCG,2023/05/29,0.68,0.69,0.67,0.68,2730000,1870000
FDC,2023/05/29,5.3,5.3,5.3,5.3,7900,41870
FERRO,2023/05/29,2.66,2.66,2.66,2.66,10000,26600
FEU,2023/05/29,533,533,532.5,533,180,95930
FFI,2023/05/29,3.6,3.6,3.6,3.6,0,0
FGEN,2023/05/29,19.5,19.96,19.44,19.58,847900,16590000
FGENG,2023/05/29,100.4,100.4,100.4,100.4,0,0
FILRT,2023/05/29,4.29,4.52,4.16,4.23,654000,2790000
FJP,2023/05/29,2.08,2.08,2.08,2.08,0,0
FJPB,2023/05/29,1.88,1.88,1.88,1.88,0,0
FLI,2023/05/29,0.73,0.74,0.72,0.74,1050000,762010
FMETF,2023/05/29,102.4,103.7,102.4,103.7,6330,651760
FNI,2023/05/29,2.27,2.27,2.18,2.25,829000,1850000
FOOD,2023/05/29,0.53,0.54,0.53,0.54,71000,37640
FPH,2023/05/29,63.25,63.4,63.25,63.25,1860,117750
FPI,2023/05/29,0.21,0.21,0.21,0.21,50000,10500
FRUIT,2023/05/29,1.28,1.28,1.24,1.25,921000,1160000
FYN,2023/05/29,3,3,3,3,0,0
FYNB,2023/05/29,5,5,5,5,0,0
GEO,2023/05/29,0.177,0.178,0.174,0.174,5210000,921690
GERI,2023/05/29,0.84,0.84,0.84,0.84,0,0
GLO,2023/05/29,1720,1729,1715,1729,14140,24390000
GLOPA,2023/05/29,5,5,5,5,0,0
GLOPP,2023/05/29,505.5,505.5,505.5,505.5,0,0
GMA7,2023/05/29,9.09,9.1,9,9.02,424000,3830000
GMAP,2023/05/29,9,9,9,9,2100,18900
GPH,2023/05/29,11.1,11.1,11.1,11.1,0,0
GREEN,2023/05/29,1.19,1.24,1.17,1.2,16330000,19570000
GSMI,2023/05/29,142.5,145,142.5,144.3,59080,8510000
GTCAP,2023/05/29,506.5,512,506,510,40390,20580000
GTPPA,2023/05/29,980,980,980,980,50,49000
GTPPB,2023/05/29,945,945,945,945,0,0
HI,2023/05/29,4.4,4.47,4.32,4.47,121000,523980
