stock_code,quote_date,open_price,high_price,low_price,close_price,volume,value
2GO,2023/05/25,13.5,13.5,13.5,13.5,0,0
8990B,2023/05/25,95,95,93,93,20000,1860000
8990P,2023/05/25,101.1,101.1,101.1,101.1,0,0
AAA,2023/05/25,1.61,1.61,1.61,1.61,0,0
AB,2023/05/25,6.19,6.19,5.4,5.8,62800,352910
ABA,2023/05/25,2.59,2.59,2.56,2.58,2500000,6440000
ABG,2023/05/25,3.7,3.88,3.7,3.88,20000,77410
ABS,2023/05/25,7.5,7.5,7.3,7.45,179100,1320000
ABSP,2023/05/25,6.91,7.28,6.91,7.28,200,1420
AC,2023/05/25,698,702,691,691.5,477830,332540000
ACE,2023/05/25,1.55,1.55,1.55,1.55,0,0
ACEN,2023/05/25,6.14,6.14,6.06,6.06,3300000,20070000
ACPA,2023/05/25,500,500,500,500,0,0
ACPAR,2023/05/25,2500,2500,2500,2500,0,0
ACPB1,2023/05/25,491.4,491.4,491.4,491.4,600,294840
ACR,2023/05/25,0.75,0.75,0.75,0.75,9000,6750
AEV,2023/05/25,55.15,55.15,54.65,55,616480,33860000
AGI,2023/05/25,13.12,13.22,13.08,13.08,3270000,42970000
ALCO,2023/05/25,0.485,0.5,0.485,0.5,161000,79740
ALCPB,2023/05/25,102.3,102.3,102.3,102.3,0,0
ALCPC,2023/05/25,101.3,101.3,101.3,101.3,100,10130
ALCPD,2023/05/25,500,500,500,500,0,0
ALHI,2023/05/25,7.48,7.48,7.48,7.48,0,0
ALI,2023/05/25,26.5,26.65,26,26,4880000,127780000
ALLDY,2023/05/25,0.21,0.211,0.21,0.21,7010000,1470000
ALLHC,2023/05/25,2.87,2.87,2.82,2.86,123000,350680
ALTER,2023/05/25,1.03,1.03,0.95,0.98,4500000,4340000
ANI,2023/05/25,7.35,7.35,7.2,7.28,9230000,67010000
ANS,2023/05/25,11,11,10.9,10.9,2100,22990
AP,2023/05/25,37.3,37.3,36.95,37,879100,32550000
APB2R,2023/05/25,480,480,480,480,0,0
APC,2023/05/25,0.215,0.223,0.215,0.223,30000,6530
APL,2023/05/25,0.026,0.027,0.025,0.026,279200000,7260000
APO,2023/05/25,0.61,0.61,0.61,0.61,0,0
APVI,2023/05/25,10.24,10.24,10.24,10.24,0,0
APX,2023/05/25,2.73,2.75,2.62,2.67,6440000,17220000
AR,2023/05/25,0.0046,0.0046,0.0046,0.0046,0,0
ARA,2023/05/25,0.9,0.9,0.88,0.9,402000,354660
AREIT,2023/05/25,34.85,34.85,34.25,34.3,369300,12770000
ASLAG,2023/05/25,1.5,1.51,1.46,1.51,60000,88660
AT,2023/05/25,3.86,3.87,3.86,3.87,42000,162530
ATI,2023/05/25,14.4,14.4,14.3,14.3,4000,57400
ATN,2023/05/25,0.39,0.39,0.39,0.39,130000,50700
ATNB,2023/05/25,0.39,0.39,0.39,0.39,0,0
AUB,2023/05/25,44.2,44.2,42.65,42.65,1700,72990
AXLM,2023/05/25,2.74,2.77,2.64,2.64,184000,503140
BALAI,2023/05/25,0.54,0.57,0.52,0.56,7500000,4040000
BC,2023/05/25,4.41,4.41,4.41,4.41,15000,66150
BCB,2023/05/25,4.5,4.5,4.5,4.5,16000,72000
BCOR,2023/05/25,7.24,7.24,7.24,7.24,0,0
BCP,2023/05/25,23.3,23.3,23.3,23.3,0,0
BDO,2023/05/25,135.6,137.5,135,135,1410000,190740000
BEL,2023/05/25,1.16,1.18,1.15,1.18,1820000,2100000
BH,2023/05/25,680,680,680,680,0,0
BHI,2023/05/25,0.051,0.051,0.051,0.051,0,0
BKR,2023/05/25,1.48,1.48,1.48,1.48,34000,50320
BLOOM,2023/05/25,10.94,11.02,10.74,10.88,9280000,100960000
BMM,2023/05/25,52,52,52,52,0,0
BNCOM,2023/05/25,7.2,7.3,7.09,7.2,88600,634790
BPI,2023/05/25,105,105,102.6,103,1250000,128620000
BRN,2023/05/25,0.79,0.79,0.79,0.79,0,0
BRNP,2023/05/25,100,100,100,100,20,2000
BSC,2023/05/25,0.24,0.242,0.238,0.241,3280000,784810
C,2023/05/25,1.07,1.13,1.05,1.1,346000,375710
CA,2023/05/25,32,32,32,32,0,0
CAB,2023/05/25,41,41,41,41,0,0
CAT,2023/05/25,9.2,9.43,9.2,9.2,9800,90370
CDC,2023/05/25,0.75,0.75,0.72,0.75,20000,14880
CEB,2023/05/25,42,42,41.3,41.55,9600,399570
CEBCP,2023/05/25,40.4,40.5,40.4,40.4,16500,666620
CEI,2023/05/25,0.084,0.084,0.084,0.084,10000,840
CEU,2023/05/25,6.8,6.8,6.8,6.8,0,0
CHI,2023/05/25,6.12,6.12,6.12,6.12,0,0
CHIB,2023/05/25,31.5,31.5,31.25,31.25,312400,9810000
CHP,2023/05/25,1.01,1.02,0.99,1.01,2310000,2330000
CIC,2023/05/25,15.82,15.88,15.82,15.88,2000,31680
CIP,2023/05/25,123,123,123,123,0,0
CLI,2023/05/25,2.53,2.57,2.53,2.54,131000,335840
CNPF,2023/05/25,24,24.05,21.7,22.5,7400000,167170000
CNVRG,2023/05/25,11,11.08,10.88,10.9,4340000,47560000
COAL,2023/05/25,0.18,0.18,0.18,0.18,0,0
COL,2023/05/25,3,3,3,3,3000,9000
COSCO,2023/05/25,4.95,4.96,4.9,4.95,5740000,28380000
CPG,2023/05/25,0.36,0.36,0.355,0.355,50000,17950
CPGP,2023/05/25,100.4,100.4,100.4,100.4,0,0
CPM,2023/05/25,2.84,2.85,2.84,2.85,200000,569350
CREIT,2023/05/25,2.55,2.57,2.53,2.55,1830000,4660000
CROWN,2023/05/25,1.49,1.53,1.49,1.52,8000,12110
CSB,2023/05/25,7.99,7.99,7.99,7.99,0,0
CTS,2023/05/25,0.84,0.84,0.84,0.84,14500000,12180000
CYBR,2023/05/25,0.33,0.33,0.33,0.33,0,0
DD,2023/05/25,7.26,7.34,7.14,7.34,44900,324520
DDMPR,2023/05/25,1.29,1.29,1.27,1.29,564000,723520
DDPR,2023/05/25,96,96,96,96,10,960
DELM,2023/05/25,9.95,9.95,9.5,9.52,37400,358090
DFNN,2023/05/25,2.92,2.92,2.92,2.92,0,0
DHI,2023/05/25,3.16,3.16,3.16,3.16,0,0
DITO,2023/05/25,2.22,2.32,2.22,2.26,1780000,4080000
DIZ,2023/05/25,4.1,4.1,4.1,4.1,0,0
DMC,2023/05/25,9.84,9.84,9.52,9.66,1890000,18230000
DMCP,2023/05/25,1400,1400,1400,1400,0,0
DMPA1,2023/05/25,10,10,10,10,0,0
DMPA2,2023/05/25,9.71,9.71,9.71,9.71,0,0
DMW,2023/05/25,6.45,6.45,6.4,6.45,47900,308020
DNA,2023/05/25,2.86,2.86,2.86,2.86,0,0
DNL,2023/05/25,7.68,7.68,7.45,7.45,333000,2490000
DTEL,2023/05/25,10.25,10.25,10.25,10.25,0,0
DWC,2023/05/25,1.36,1.52,1.36,1.52,6000,8320
ECP,2023/05/25,3.6,3.6,3.6,3.6,0,0
EEI,2023/05/25,5.73,5.82,5.65,5.65,718400,4080000
EEIPA,2023/05/25,98,98,98,98,0,0
EEIPB,2023/05/25,100.2,101,100.2,101,1300,130580
EG,2023/05/25,0.0094,0.0094,0.0094,0.0094,0,0
ELI,2023/05/25,0.18,0.18,0.176,0.176,150000,26600
EMI,2023/05/25,21.05,21.1,20.95,21,111800,2350000
ENEX,2023/05/25,10.18,10.18,10,10.1,54300,548130
EURO,2023/05/25,0.81,0.81,0.81,0.81,0,0
EVER,2023/05/25,0.239,0.24,0.223,0.239,1400000,334830
EW,2023/05/25,7.25,7.27,7.08,7.1,56200,399140
FAF,2023/05/25,0.65,0.65,0.65,0.65,0,0
FB,2023/05/25,47.45,47.5,46.6,47,162700,7640000
FBP,2023/05/25,1011,1011,1011,1011,0,0
FBP2,2023/05/25,1005,1005,1005,1005,0,0
FCG,2023/05/25,0.71,0.71,0.68,0.69,2160000,1500000
FDC,2023/05/25,5.31,5.31,5.31,5.31,0,0
FERRO,2023/05/25,2.7,2.7,2.7,2.7,0,0
FEU,2023/05/25,550,550,550,550,50,27500
FFI,2023/05/25,3.6,3.6,3.6,3.6,14000,50400
FGEN,2023/05/25,20.4,20.4,19.22,19.24,2190000,43150000
FGENG,2023/05/25,100.4,100.4,100.4,100.4,0,0
FILRT,2023/05/25,4.68,4.72,4.5,4.54,957000,4410000
FJP,2023/05/25,2.08,2.08,2.08,2.08,0,0
FJPB,2023/05/25,1.88,1.88,1.88,1.88,0,0
FLI,2023/05/25,0.73,0.74,0.72,0.73,960000,700820
FMETF,2023/05/25,104,104,103,103.3,6680,689320
FNI,2023/05/25,2.32,2.34,2.28,2.32,1950000,4530000
FOOD,2023/05/25,0.53,0.53,0.53,0.53,59000,31270
FPH,2023/05/25,63.3,63.5,63.3,63.35,10310,653300
FPI,2023/05/25,0.206,0.206,0.206,0.206,0,0
FRUIT,2023/05/25,1.29,1.31,1.29,1.29,3690000,4810000
FYN,2023/05/25,3,3,3,3,0,0
FYNB,2023/05/25,5,5,5,5,0,0
GEO,2023/05/25,0.175,0.175,0.175,0.175,150000,26250
GERI,2023/05/25,0.85,0.85,0.85,0.85,300000,255000
GLO,2023/05/25,1720,1727,1714,1720,14420,24800000
GLOPA,2023/05/25,5,5,5,5,0,0
GLOPP,2023/05/25,505.5,505.5,505.5,505.5,0,0
GMA7,2023/05/25,9.3,9.3,8.98,8.99,1280000,11540000
GMAP,2023/05/25,9,9,8.9,8.9,3200,28750
