stock_code,quote_date,open_price,high_price,low_price,close_price,volume,value
8990B,2023/08/04,93.1,93.1,93.1,93.1,10000,931000
8990P,2023/08/04,101.1,101.1,101.1,101.1,0,0
AAA,2023/08/04,1.61,1.61,1.61,1.61,0,0
AB,2023/08/04,5.6,5.6,5.6,5.6,0,0
ABA,2023/08/04,2.54,2.54,2.48,2.49,2890000,7230000
ABG,2023/08/04,3.04,3.04,3.04,3.04,0,0
ABS,2023/08/04,4.75,4.75,4.15,4.24,1180000,5130000
ABSP,2023/08/04,3.6,3.6,3,3.13,1460000,4730000
AC,2023/08/04,623,624,607,607,386750,236210000
ACE,2023/08/04,1.75,1.75,1.75,1.75,0,0
ACEN,2023/08/04,5.25,5.5,5.25,5.5,62130000,339700000
ACPA,2023/08/04,500,500,500,500,0,0
ACPAR,2023/08/04,2494,2494,2494,2494,0,0
ACPB1,2023/08/04,475.6,477,475.6,477,100,47670
ACR,2023/08/04,0.71,0.71,0.71,0.71,0,0
AEV,2023/08/04,53.3,53.8,49.75,49.75,2410000,120470000
AGI,2023/08/04,12.76,12.76,12.3,12.3,6940000,85520000
ALCO,2023/08/04,0.49,0.49,0.49,0.49,0,0
ALCPB,2023/08/04,102.3,102.3,102.3,102.3,0,0
ALCPC,2023/08/04,101.2,101.2,101.2,101.2,0,0
ALCPD,2023/08/04,485,485,485,485,0,0
ALHI,2023/08/04,6.5,6.5,6.5,6.5,0,0
ALI,2023/08/04,28.95,29.3,28.4,28.4,25060000,723180000
ALLDY,2023/08/04,0.19,0.19,0.185,0.185,10220000,1920000
ALLHC,2023/08/04,2.31,2.35,2.28,2.29,526000,1220000
ALTER,2023/08/04,0.87,0.91,0.87,0.9,1550000,1390000
ANI,2023/08/04,3.93,3.95,3.75,3.91,11810000,46360000
ANS,2023/08/04,11,11.04,10.96,10.98,15400,169290
AP,2023/08/04,35.75,35.8,35,35,1940000,68100000
APB2R,2023/08/04,480,480,480,480,4000,1920000
APC,2023/08/04,0.27,0.285,0.27,0.28,850000,230200
APL,2023/08/04,0.019,0.02,0.018,0.019,109500000,2080000
APO,2023/08/04,0.52,0.52,0.52,0.52,10000,5200
