stock_code,quote_date,open_price,high_price,low_price,close_price,volume,value
8990B,2023/08/24,93.1,93.1,93.1,93.1,0,0
8990P,2023/08/24,101.1,101.1,101.1,101.1,0,0
AAA,2023/08/24,1.61,1.61,1.61,1.61,0,0
AB,2023/08/24,5.01,5.3,5.01,5.01,3700,18570
ABA,2023/08/24,1.09,1.19,1.06,1.18,23990000,27670000
ABG,2023/08/24,3.04,3.04,3.04,3.04,0,0
ABS,2023/08/24,4.05,4.05,3.94,3.94,655000,2620000
ABSP,2023/08/24,2.93,2.95,2.77,2.88,636000,1830000
AC,2023/08/24,595,608,594,595,292930,175200000
ACE,2023/08/24,1.76,1.76,1.76,1.76,0,0
ACEN,2023/08/24,5.06,5.15,5.06,5.07,16590000,84550000
ACENA,2023/08/24,1000,1000,1000,1000,0,0
ACENB,2023/08/24,1000,1000,1000,1000,0,0
ACPA,2023/08/24,500,500,500,500,0,0
ACPAR,2023/08/24,2468,2468,2468,2468,240,592320
ACPB1,2023/08/24,490,490,490,490,0,0
ACR,2023/08/24,0.73,0.73,0.7,0.7,330000,232860
AEV,2023/08/24,47.35,48.35,47.1,47.1,302300,14340000
AGI,2023/08/24,12.22,12.28,12.12,12.14,335300,4080000
ALCO,2023/08/24,0.495,0.495,0.495,0.495,10000,4950
ALCPB,2023/08/24,102.3,102.3,102.3,102.3,0,0
ALCPC,2023/08/24,101.2,101.2,101.2,101.2,0,0
ALCPD,2023/08/24,489,489,489,489,0,0
ALHI,2023/08/24,6,6,6,6,5300,31800
ALI,2023/08/24,28.25,28.5,28.15,28.25,8720000,246630000
ALLDY,2023/08/24,0.167,0.175,0.167,0.174,6390000,1090000
ALLHC,2023/08/24,2.06,2.06,2,2.06,1580000,3220000
ALTER,2023/08/24,0.88,0.89,0.86,0.89,1380000,1210000
ANI,2023/08/24,3.69,4,3.5,3.97,6470000,24990000
ANS,2023/08/24,10.84,10.84,10.84,10.84,7700,83470
AP,2023/08/24,34.95,35,34.65,34.7,449800,15630000
APB2R,2023/08/24,480,480,480,480,1080,518400
APC,2023/08/24,0.26,0.26,0.26,0.26,0,0
APL,2023/08/24,0.018,0.019,0.018,0.018,28700000,518500
APO,2023/08/24,0.52,0.52,0.52,0.52,0,0
APVI,2023/08/24,9.5,9.5,9.5,9.5,600,5700
APX,2023/08/24,2.6,2.71,2.59,2.7,5100000,13580000
AR,2023/08/24,0.0046,0.0046,0.0046,0.0046,0,0
ARA,2023/08/24,0.8,0.83,0.79,0.79,250000,198210
AREIT,2023/08/24,33.5,33.5,32.65,32.7,1900000,62420000
ASLAG,2023/08/24,1.32,1.36,1.3,1.35,838000,1090000
AT,2023/08/24,3.18,3.2,3.18,3.2,40000,127400
ATI,2023/08/24,14.5,14.7,14.5,14.7,152300,2240000
ATN,2023/08/24,0.38,0.38,0.38,0.38,260000,98800
ATNB,2023/08/24,0.38,0.38,0.38,0.38,0,0
AUB,2023/08/24,46.8,46.8,46.6,46.7,3600,168100
AXLM,2023/08/24,2.15,2.15,2.08,2.08,71000,148310
BALAI,2023/08/24,0.53,0.54,0.48,0.51,8320000,4270000
BC,2023/08/24,4.3,4.3,4.1,4.1,79000,328870
BCB,2023/08/24,4.26,4.26,4.1,4.1,85000,351680
BCOR,2023/08/24,7.49,7.49,7.49,7.49,0,0
BCP,2023/08/24,23.3,23.3,23.3,23.3,0,0
BDO,2023/08/24,139,143.3,138.1,142.8,3340000,472700000
BEL,2023/08/24,1.19,1.22,1.19,1.22,11000,13140
BH,2023/08/24,680,680,680,680,0,0
BHI,2023/08/24,0.065,0.068,0.064,0.066,3880000,254400
BKR,2023/08/24,1.2,1.29,1.2,1.29,238000,300030
BLOOM,2023/08/24,11.14,11.32,11.1,11.1,8790000,98660000
BMM,2023/08/24,52,52,52,52,0,0
BNCOM,2023/08/24,6,6,5.85,6,5400,32390
BPI,2023/08/24,109.2,110.4,108.2,108.2,2070000,225720000
BRN,2023/08/24,0.65,0.65,0.65,0.65,0,0
BRNP,2023/08/24,95.05,95.05,95.05,95.05,50,4750
BSC,2023/08/24,0.188,0.196,0.188,0.196,250000,48920
C,2023/08/24,1.02,1.05,1,1.05,269000,279700
CA,2023/08/24,44,44,44,44,0,0
CAB,2023/08/24,42,42,42,42,0,0
CAT,2023/08/24,9.89,9.89,9.89,9.89,0,0
CDC,2023/08/24,0.74,0.74,0.74,0.74,200000,148000
CEB,2023/08/24,36.1,36.4,36.05,36.15,294300,10640000
CEBCP,2023/08/24,35.2,35.2,35.2,35.2,200,7040
CEI,2023/08/24,0.079,0.079,0.079,0.079,0,0
CEU,2023/08/24,7.61,7.61,7.61,7.61,0,0
CHI,2023/08/24,6.12,6.12,6.12,6.12,0,0
CHIB,2023/08/24,30.75,30.95,30.75,30.95,11400,351890
CHP,2023/08/24,1.04,1.05,1.04,1.05,10000,10450
CIC,2023/08/24,15.98,15.98,15.98,15.98,500,7990
CIP,2023/08/24,134.1,134.1,134.1,134.1,0,0
CLI,2023/08/24,2.55,2.55,2.53,2.55,111000,281840
CNPF,2023/08/24,26.4,26.7,26.05,26.55,3010000,79930000
CNVRG,2023/08/24,8.62,8.78,8.52,8.52,3040000,26210000
COAL,2023/08/24,0.14,0.14,0.14,0.14,0,0
COL,2023/08/24,2.95,3.03,2.94,3,417000,1250000
COSCO,2023/08/24,5.1,5.14,5.08,5.12,280000,1430000
CPG,2023/08/24,0.335,0.335,0.335,0.335,100000,33500
CPGP,2023/08/24,101.8,101.8,101.8,101.8,0,0
CPM,2023/08/24,2.75,2.75,2.75,2.75,0,0
CREIT,2023/08/24,2.55,2.57,2.55,2.57,1160000,2960000
CROWN,2023/08/24,1.51,1.56,1.51,1.55,252000,392260
CSB,2023/08/24,6.6,6.6,6.6,6.6,0,0
CTS,2023/08/24,0.74,0.75,0.74,0.74,534000,396710
CYBR,2023/08/24,0.33,0.33,0.33,0.33,0,0
DD,2023/08/24,7.75,7.93,7.75,7.8,27000,210950
DDMPR,2023/08/24,1.27,1.29,1.27,1.29,668000,856540
DDPR,2023/08/24,93,93,93,93,46390,4310000
DELM,2023/08/24,8.1,8.1,7.9,7.9,21300,169920
DFNN,2023/08/24,3.1,3.1,3.1,3.1,0,0
DHI,2023/08/24,3.16,3.16,3.16,3.16,0,0
DITO,2023/08/24,2.3,2.31,2.25,2.25,1230000,2770000
DIZ,2023/08/24,4,4,4,4,0,0
DMC,2023/08/24,9.5,9.56,9.48,9.5,1280000,12150000
DMCP,2023/08/24,1400,1400,1400,1400,0,0
DMPA1,2023/08/24,10,10,10,10,0,0
DMPA2,2023/08/24,9.71,9.71,9.71,9.71,0,0
DMW,2023/08/24,6.09,6.28,6.09,6.27,26900,168090
DNA,2023/08/24,2.86,2.86,2.86,2.86,0,0
DNL,2023/08/24,6.7,6.8,6.7,6.76,576300,3870000
DTEL,2023/08/24,10.25,10.25,10.25,10.25,0,0
DWC,2023/08/24,1.2,1.29,1.2,1.29,14000,16890
ECP,2023/08/24,3.4,3.4,3.4,3.4,0,0
ECVC,2023/08/24,1.24,1.24,1.24,1.24,0,0
EEI,2023/08/24,4.95,4.95,4.83,4.83,11000,54160
EEIPA,2023/08/24,98,98,98,98,500,49000
EEIPB,2023/08/24,98,98,98,98,450,44100
EG,2023/08/24,0.0094,0.0094,0.0094,0.0094,0,0
ELI,2023/08/24,0.119,0.123,0.119,0.12,23640000,2840000
EMI,2023/08/24,21.1,21.2,21.1,21.15,428400,9050000
ENEX,2023/08/24,6.02,6.39,6.02,6.36,37100,223590
EURO,2023/08/24,0.71,0.79,0.71,0.79,39000,29290
EVER,2023/08/24,0.241,0.26,0.241,0.26,110000,28410
EW,2023/08/24,6.92,6.96,6.92,6.95,180500,1250000
FAF,2023/08/24,0.54,0.54,0.54,0.54,0,0
FB,2023/08/24,50,50.4,49.95,50.4,30660,1540000
FBP,2023/08/24,1011,1011,1011,1011,0,0
FBP2,2023/08/24,1005,1005,1005,1005,0,0
FCG,2023/08/24,0.64,0.64,0.63,0.64,908000,577650
FDC,2023/08/24,4.9,4.9,4.9,4.9,0,0
FERRO,2023/08/24,2.88,2.94,2.88,2.94,531000,1540000
FEU,2023/08/24,560,560,560,560,190,106400
FFI,2023/08/24,3.93,3.93,3.93,3.93,0,0
FGEN,2023/08/24,19.16,19.58,19.16,19.24,50500,972730
FGENG,2023/08/24,100.4,100.4,100.4,100.4,0,0
FILRT,2023/08/24,3.41,3.42,3.41,3.41,406000,1390000
FJP,2023/08/24,2,2,2,2,0,0
FJPB,2023/08/24,1.55,1.55,1.55,1.55,0,0
FLI,2023/08/24,0.67,0.67,0.66,0.67,891000,590490
FMETF,2023/08/24,97.6,98.5,97.6,97.9,10920,1070000
FNI,2023/08/24,2.49,2.49,2.47,2.47,2530000,6260000
FOOD,2023/08/24,0.52,0.52,0.52,0.52,0,0
FPH,2023/08/24,62.1,62.8,62.1,62.8,14080,884170
FPI,2023/08/24,0.202,0.202,0.202,0.202,0,0
FRUIT,2023/08/24,1.01,1.06,0.99,1.06,13280000,13600000
FYN,2023/08/24,3,3,3,3,0,0
FYNB,2023/08/24,5,5,5,5,0,0
GEO,2023/08/24,0.044,0.046,0.044,0.046,300000,13500
GERI,2023/08/24,0.8,0.8,0.8,0.8,1000,800
GLO,2023/08/24,1860,1875,1860,1870,19880,37170000
GLOPA,2023/08/24,5,5,5,5,0,0
GLOPP,2023/08/24,505.5,505.5,505.5,505.5,0,0
GMA7,2023/08/24,8.5,8.55,8.5,8.5,144800,1230000
GMAP,2023/08/24,8.2,8.2,8.2,8.2,400,3280
GPH,2023/08/24,11.28,11.28,11.28,11.28,0,0
GREEN,2023/08/24,0.395,0.41,0.38,0.38,39380000,15560000
GSMI,2023/08/24,166.7,166.7,166,166,34130,5670000
GTCAP,2023/08/24,550,550,547,547.5,72000,39460000
GTPPA,2023/08/24,970.5,970.5,970.5,970.5,0,0
GTPPB,2023/08/24,933,933,933,933,0,0
HI,2023/08/24,3.82,3.82,3.82,3.82,0,0
HLCM,2023/08/24,3.87,3.87,3.87,3.87,0,0
HOME,2023/08/24,1.55,1.59,1.55,1.56,530000,826950
HOUSE,2023/08/24,8.51,9.25,8.4,8.99,344200,3070000
HTI,2023/08/24,0.93,0.95,0.93,0.95,210000,196500
HVN,2023/08/24,853,853,853,853,0,0
I,2023/08/24,0.61,0.61,0.61,0.61,0,0
ICT,2023/08/24,205,207.8,205,205,1110000,228640000
IDC,2023/08/24,0.78,0.79,0.78,0.79,6000,4690
IMI,2023/08/24,4.1,4.15,4.1,4.1,19000,78000
IMP,2023/08/24,0.71,0.71,0.71,0.71,0,0
INFRA,2023/08/24,0.57,0.57,0.57,0.57,41000,23370
ION,2023/08/24,1.27,1.31,1.27,1.28,1580000,2040000
IPM,2023/08/24,5.85,5.85,5.8,5.8,2000,11670
IPO,2023/08/24,7.5,7.5,7.5,7.5,0,0
IS,2023/08/24,0.144,0.144,0.144,0.144,0,0
JAS,2023/08/24,1.6,1.6,1.6,1.6,0,0
JFC,2023/08/24,241,244.2,240.6,243,420940,101990000
JFCPA,2023/08/24,924,924,923,923,1000,923320
JFCPB,2023/08/24,920,920,920,920,1950,1790000
JGS,2023/08/24,36.2,37.75,36.2,37.55,1020000,38350000
JOH,2023/08/24,3.7,3.7,3.7,3.7,0,0
KEEPR,2023/08/24,1.55,1.57,1.55,1.56,214000,334990
KEP,2023/08/24,7.07,7.07,7.07,7.07,0,0
KPH,2023/08/24,4.02,4.02,4.02,4.02,0,0
KPHB,2023/08/24,5.5,5.5,5.5,5.5,0,0
KPPI,2023/08/24,1.87,1.87,1.87,1.87,3000,5610
LAND,2023/08/24,0.77,0.77,0.76,0.76,109000,82850
LBC,2023/08/24,18.98,18.98,17.76,17.76,200,3670
LC,2023/08/24,0.083,0.083,0.081,0.083,2350000,192330
LCB,2023/08/24,0.085,0.085,0.085,0.085,450000,38250
LFM,2023/08/24,14.12,14.12,14.12,14.12,0,0
LMG,2023/08/24,3.35,3.35,3.35,3.35,0,0
LODE,2023/08/24,0.51,0.51,0.51,0.51,10000,5100
LOTO,2023/08/24,2.9,2.9,2.75,2.8,222000,622120
LPC,2023/08/24,0.065,0.065,0.065,0.065,0,0
LPZ,2023/08/24,4.39,4.45,4.38,4.45,3890000,17310000
LSC,2023/08/24,0.63,0.63,0.63,0.63,0,0
LTG,2023/08/24,9.3,9.41,9.27,9.4,1190000,11180000
MA,2023/08/24,0.0067,0.0067,0.0067,0.0067,0,0
MAB,2023/08/24,0.007,0.007,0.007,0.007,0,0
MAC,2023/08/24,3.98,4,3.89,3.9,1120000,4370000
MACAY,2023/08/24,6.2,6.2,6.2,6.2,0,0
MAH,2023/08/24,0.6,0.6,0.6,0.6,27000,16200
MAHB,2023/08/24,0.63,0.63,0.63,0.63,0,0
MARC,2023/08/24,0.7,0.7,0.66,0.66,3540000,2420000
MAXS,2023/08/24,4.4,4.4,4.34,4.34,147000,640050
MB,2023/08/24,0.255,0.255,0.255,0.255,30000,7650
MBC,2023/08/24,6.89,6.89,6.89,6.89,0,0
MBT,2023/08/24,55,55.9,54.55,54.7,2030000,112010000
MED,2023/08/24,0.105,0.105,0.105,0.105,0,0
MEDIC,2023/08/24,0.45,0.45,0.45,0.45,0,0
MEG,2023/08/24,2.03,2.05,2,2.01,12420000,25060000
MER,2023/08/24,348.2,349.8,343.2,343.2,119490,41300000
MFC,2023/08/24,982,1002,982,1002,30,29660
MFIN,2023/08/24,1.97,1.97,1.97,1.97,0,0
MG,2023/08/24,0.096,0.098,0.096,0.097,170000,16410
MGH,2023/08/24,1,1,1,1,0,0
MHC,2023/08/24,0.188,0.188,0.188,0.188,0,0
MJC,2023/08/24,1.27,1.27,1.27,1.27,0,0
MJIC,2023/08/24,1,1,1,1,0,0
MM,2023/08/24,1.03,1.04,1.02,1.04,778000,801300
MONDE,2023/08/24,6.7,6.85,6.53,6.7,4740000,31870000
MPI,2023/08/24,5.08,5.12,5.08,5.1,11590000,59190000
MRC,2023/08/24,0.187,0.19,0.187,0.187,5290000,990710
MREIT,2023/08/24,13.68,13.9,13.68,13.8,1180000,16260000
MRSGI,2023/08/24,1.28,1.3,1.28,1.3,65000,83870
MVC,2023/08/24,5.99,5.99,5.99,5.99,100,599
MWC,2023/08/24,18.42,18.5,17.94,17.94,644900,11730000
MWIDE,2023/08/24,3.22,3.24,3.2,3.24,190000,613440
MWP,2023/08/24,100.7,100.7,100.7,100.7,0,0
MWP2A,2023/08/24,97,97,97,97,0,0
MWP2B,2023/08/24,94.95,94.95,94.95,94.95,10,950
MWP4,2023/08/24,94.45,94.45,94.45,94.45,520,49110
MWP5,2023/08/24,100.5,100.5,100.5,100.5,930,93470
NI,2023/08/24,0.55,0.55,0.55,0.55,0,0
NIKL,2023/08/24,5.04,5.13,5.04,5.05,3180000,16140000
NOW,2023/08/24,1.14,1.15,1.13,1.13,556000,634460
NRCP,2023/08/24,0.45,0.45,0.45,0.45,0,0
NXGEN,2023/08/24,7,7,7,7,0,0
OM,2023/08/24,0.24,0.24,0.24,0.24,0,0
OPM,2023/08/24,0.0082,0.0082,0.0082,0.0082,54000000,442800
OPMB,2023/08/24,0.0085,0.0085,0.0083,0.0083,8000000,67800
ORE,2023/08/24,0.68,0.68,0.68,0.68,0,0
OV,2023/08/24,0.0082,0.0082,0.0082,0.0082,12000000,98400
PA,2023/08/24,1.24,1.24,1.24,1.24,0,0
PAL,2023/08/24,5.1,5.28,5.1,5.11,6100,31170
PAX,2023/08/24,1.27,1.27,1.27,1.27,0,0
PBB,2023/08/24,7.61,7.61,7.61,7.61,0,0
PBC,2023/08/24,15.8,15.8,15.8,15.8,0,0
PCOR,2023/08/24,3.53,3.53,3.48,3.53,185000,649210
PERC,2023/08/24,4.67,4.67,4.67,4.67,0,0
PGOLD,2023/08/24,27.45,27.55,27.35,27.45,246100,6760000
PHA,2023/08/24,0.201,0.201,0.201,0.201,60000,12060
PHC,2023/08/24,1.4,1.4,1.4,1.4,0,0
PHES,2023/08/24,0.305,0.33,0.305,0.315,30000,9500
PHN,2023/08/24,20,20,20,20,0,0
PHR,2023/08/24,0.57,0.6,0.57,0.6,508000,300790
PIZZA,2023/08/24,9.41,9.41,9.4,9.4,18600,174920
PLC,2023/08/24,0.54,0.54,0.53,0.54,11230000,6010000
PLUS,2023/08/24,5.37,5.57,5.37,5.52,12750000,70050000
PMPC,2023/08/24,4.9,5.29,4.8,5.29,11000,53790
PNB,2023/08/24,18.34,18.4,18.34,18.4,37200,683890
PNC,2023/08/24,4.9,4.9,4.9,4.9,0,0
PNX,2023/08/24,7.8,7.8,7.8,7.8,0,0
PNX3A,2023/08/24,100.4,100.4,100.4,100.4,0,0
PNX3B,2023/08/24,40.7,40.7,40.7,40.7,0,0
PNX4,2023/08/24,325.8,325.8,325.8,325.8,0,0
PNXP,2023/08/24,100,100,100,100,0,0
PORT,2023/08/24,7.3,7.3,7.3,7.3,0,0
PPC,2023/08/24,5.4,5.4,5.4,5.4,5800,31320
PRC,2023/08/24,6,6,6,6,0,0
PREIT,2023/08/24,1.5,1.5,1.5,1.5,432000,648000
PRF2A,2023/08/24,1000,1000,1000,1000,0,0
PRF2B,2023/08/24,1027,1027,1027,1027,0,0
PRF3A,2023/08/24,975,975,970,970,740,718050
PRF3B,2023/08/24,1010,1010,1010,1010,0,0
PRF4A,2023/08/24,1000,1000,1000,1000,0,0
PRF4B,2023/08/24,1005,1005,1005,1005,0,0
PRF4C,2023/08/24,1012,1012,1012,1012,0,0
PRIM,2023/08/24,2.48,2.64,2.48,2.49,2780000,7040000
PRMX,2023/08/24,3.23,3.23,3.23,3.23,0,0
PSB,2023/08/24,57.5,57.5,57.5,57.5,0,0
PSE,2023/08/24,160.1,160.1,160.1,160.1,30,4800
PTC,2023/08/24,96,96,96,96,0,0
PTT,2023/08/24,0.33,0.33,0.33,0.33,0,0
PX,2023/08/24,2.7,2.74,2.69,2.73,793000,2140000
PXP,2023/08/24,4.25,4.33,4.22,4.23,452000,1910000
RCB,2023/08/24,22.8,23.15,22.8,23.15,15200,346620
RCI,2023/08/24,0.43,0.43,0.43,0.43,0,0
RCR,2023/08/24,5.37,5.37,5.3,5.35,387200,2060000
REDC,2023/08/24,5.08,5.18,5.05,5.18,25000,126740
REG,2023/08/24,3.05,3.05,3.05,3.05,0,0
RFM,2023/08/24,3.19,3.19,3.18,3.18,22000,70080
RLC,2023/08/24,14.8,15.1,14.72,15.08,1220000,18270000
RLT,2023/08/24,0.124,0.124,0.123,0.123,210000,26030
ROCK,2023/08/24,1.44,1.5,1.44,1.45,82000,118980
ROX,2023/08/24,0.71,0.82,0.71,0.82,9000,7270
RRHI,2023/08/24,50.1,50.4,50.1,50.15,86970,4360000
