stock_code,quote_date,open_price,high_price,low_price,close_price,volume,value
8990B,2023/08/29,97.35,97.35,97.35,97.35,20,1950
8990P,2023/08/29,101.1,101.1,101.1,101.1,0,0
AAA,2023/08/29,1.61,1.61,1.61,1.61,0,0
AB,2023/08/29,5.04,5.04,5.04,5.04,1000,5040
ABA,2023/08/29,1.17,1.23,1.15,1.2,17860000,21380000
ABG,2023/08/29,3.04,3.04,3.04,3.04,0,0
ABS,2023/08/29,3.92,3.98,3.82,3.82,323000,1260000
ABSP,2023/08/29,2.95,2.97,2.6,2.61,1020000,2710000
AC,2023/08/29,600,615,600,615,624750,382650000
ACE,2023/08/29,1.76,1.76,1.76,1.76,5000,8800
ACEN,2023/08/29,5.07,5.14,5.06,5.14,2040000,10450000
ACENA,2023/08/29,1000,1000,1000,1000,0,0
ACENB,2023/08/29,1000,1000,1000,1000,0,0
ACPA,2023/08/29,500,500,500,500,0,0
ACPAR,2023/08/29,2468,2468,2468,2468,510,1260000
ACPB1,2023/08/29,485,490,485,490,370,181250
ACR,2023/08/29,0.71,0.71,0.71,0.71,60000,42600
AEV,2023/08/29,47.4,47.95,47.4,47.45,440100,20880000
AGI,2023/08/29,11.92,12,11.68,12,1650000,19710000
ALCO,2023/08/29,0.455,0.455,0.435,0.435,380000,166650
ALCPB,2023/08/29,102.3,102.3,102.3,102.3,0,0
ALCPC,2023/08/29,101.2,101.2,101.2,101.2,0,0
ALCPD,2023/08/29,442,442,442,442,2000,884000
ALHI,2023/08/29,6,6,6,6,0,0
ALI,2023/08/29,28.1,28.5,27.95,28.5,29600000,833990000
ALLDY,2023/08/29,0.17,0.171,0.169,0.171,2340000,396940
ALLHC,2023/08/29,2.03,2.03,1.99,2,481000,964670
ALTER,2023/08/29,0.89,0.92,0.89,0.91,2430000,2200000
ANI,2023/08/29,3.91,3.91,3.7,3.76,1300000,4870000
ANS,2023/08/29,10.86,11.1,10.86,10.86,4300,46770
AP,2023/08/29,34.55,35.05,34.55,34.95,434200,15120000
APB2R,2023/08/29,480,480,480,480,0,0
APC,2023/08/29,0.25,0.25,0.25,0.25,90000,22500
APL,2023/08/29,0.018,0.019,0.018,0.019,30600000,564500
APO,2023/08/29,0.59,0.59,0.59,0.59,0,0
APVI,2023/08/29,9.5,9.8,9.5,9.79,3000,29360
APX,2023/08/29,2.72,2.77,2.69,2.75,2400000,6580000
AR,2023/08/29,0.0046,0.0046,0.0046,0.0046,0,0
ARA,2023/08/29,0.84,0.86,0.8,0.8,240000,194560
AREIT,2023/08/29,32.95,33.45,32.7,33,425500,14000000
ASLAG,2023/08/29,1.3,1.35,1.3,1.35,84000,110240
AT,2023/08/29,3.15,3.15,2.8,2.99,806000,2420000
ATI,2023/08/29,14.7,14.7,14.6,14.6,56400,825770
ATN,2023/08/29,0.38,0.38,0.38,0.38,170000,64600
ATNB,2023/08/29,0.38,0.38,0.38,0.38,0,0
AUB,2023/08/29,46.7,46.7,46.7,46.7,100,4670
