stock_code,quote_date,open_price,high_price,low_price,close_price,volume,value
8990B,2023/08/15,93.5,93.5,93.5,93.5,6000,561000
8990P,2023/08/15,101.1,101.1,101.1,101.1,0,0
AAA,2023/08/15,1.61,1.61,1.61,1.61,0,0
AB,2023/08/15,5.77,5.77,5.77,5.77,0,0
ABA,2023/08/15,1.38,1.4,1.22,1.27,34800000,44790000
ABG,2023/08/15,3.04,3.04,3.04,3.04,0,0
ABS,2023/08/15,4.25,4.65,4.25,4.65,357000,1630000
ABSP,2023/08/15,3.35,3.79,3.35,3.76,80000,298320
AC,2023/08/15,594,609.5,592,600,179420,107280000
ACE,2023/08/15,1.66,1.79,1.66,1.78,25000,42750
ACEN,2023/08/15,5.15,5.16,5.11,5.15,5930000,30390000
ACENA,2023/08/15,1000,1000,1000,1000,0,0
ACENB,2023/08/15,1000,1000,1000,1000,0,0
ACPA,2023/08/15,500,500,500,500,0,0
ACPAR,2023/08/15,2490,2500,2490,2500,330,824290
ACPB1,2023/08/15,493.8,493.8,493.8,493.8,0,0
ACR,2023/08/15,0.77,0.77,0.76,0.76,15000,11450
AEV,2023/08/15,47,47.4,45.6,46.1,4980000,231410000
AGI,2023/08/15,12.44,12.5,12.42,12.5,3230000,40270000
ALCO,2023/08/15,0.495,0.495,0.495,0.495,0,0
ALCPB,2023/08/15,102.3,102.3,102.3,102.3,0,0
ALCPC,2023/08/15,101.2,101.2,101.2,101.2,0,0
ALCPD,2023/08/15,487.8,487.8,487.8,487.8,0,0
ALHI,2023/08/15,7.14,7.14,7.14,7.14,100,714
ALI,2023/08/15,29.05,29.95,29,29.65,15270000,452020000
ALLDY,2023/08/15,0.177,0.179,0.177,0.177,4970000,883560
ALLHC,2023/08/15,2.21,2.29,2.21,2.28,703000,1600000
ALTER,2023/08/15,0.87,0.87,0.86,0.86,707000,611380
ANI,2023/08/15,3.79,3.8,3.66,3.76,836000,3130000
ANS,2023/08/15,11.1,11.1,11,11,2900,32080
AP,2023/08/15,35.55,36,35.55,36,380800,13660000
APB2R,2023/08/15,490,490,490,490,0,0
APC,2023/08/15,0.25,0.265,0.247,0.265,160000,40130
APL,2023/08/15,0.018,0.019,0.018,0.019,43900000,805300
APO,2023/08/15,0.6,0.6,0.6,0.6,0,0
APVI,2023/08/15,9.88,9.88,9.77,9.77,9900,97380
APX,2023/08/15,2.43,2.47,2.43,2.45,3950000,9700000
AR,2023/08/15,0.0046,0.0046,0.0046,0.0046,0,0
ARA,2023/08/15,0.85,0.85,0.85,0.85,5000,4250
AREIT,2023/08/15,33.95,34.2,33.9,34,378900,12900000
ASLAG,2023/08/15,1.35,1.39,1.32,1.39,300000,403540
AT,2023/08/15,3.42,3.42,3.4,3.4,320000,1090000
ATI,2023/08/15,14.5,14.5,14.46,14.46,8100,117420
ATN,2023/08/15,0.385,0.385,0.385,0.385,160000,61600
ATNB,2023/08/15,0.37,0.37,0.37,0.37,300000,111000
AUB,2023/08/15,47.1,47.1,47.1,47.1,0,0
AXLM,2023/08/15,2.21,2.21,2.19,2.19,44000,96670
BALAI,2023/08/15,0.51,0.52,0.5,0.51,3370000,1720000
BC,2023/08/15,4.4,4.4,4.4,4.4,10000,44000
BCB,2023/08/15,4.49,4.5,4.45,4.45,41000,183290
BCOR,2023/08/15,7.49,7.49,7.49,7.49,0,0
BCP,2023/08/15,23.3,23.3,23.3,23.3,0,0
BDO,2023/08/15,142.2,143.4,140,142,1240000,176660000
BEL,2023/08/15,1.23,1.25,1.2,1.25,568000,700470
BH,2023/08/15,680,680,680,680,0,0
BHI,2023/08/15,0.062,0.063,0.062,0.062,1080000,67010
BKR,2023/08/15,1.18,1.28,1.18,1.24,132000,156020
BLOOM,2023/08/15,11.5,11.5,11.32,11.4,5840000,66740000
BMM,2023/08/15,52,52,52,52,0,0
BNCOM,2023/08/15,6,6,5.91,6,25100,149800
BPI,2023/08/15,113.8,117.5,113.6,114.6,2320000,266230000
BRN,2023/08/15,0.69,0.69,0.69,0.69,65000,44850
BRNP,2023/08/15,99.95,100,99.95,99.95,2100,209920
BSC,2023/08/15,0.2,0.209,0.2,0.201,240000,48670
C,2023/08/15,0.93,0.99,0.89,0.99,1650000,1550000
CA,2023/08/15,44.65,44.65,44.65,44.65,0,0
CAB,2023/08/15,42,42,42,42,0,0
CAT,2023/08/15,9.95,9.95,9.95,9.95,0,0
CDC,2023/08/15,0.75,0.75,0.75,0.75,19000,14250
CEB,2023/08/15,36.95,36.95,36.4,36.5,66200,2420000
CEBCP,2023/08/15,35.8,35.8,35.75,35.75,7000,250410
CEI,2023/08/15,0.077,0.077,0.077,0.077,0,0
