stock_code,quote_date,open_price,high_price,low_price,close_price,volume,value
2GO,2023/04/28,13,13.02,13,13.02,2100,27310
8990B,2023/04/28,93,93,93,93,2000,186000
8990P,2023/04/28,101.1,101.1,101.1,101.1,0,0
AAA,2023/04/28,1.61,1.61,1.61,1.61,0,0
AB,2023/04/28,6.46,6.46,6.46,6.46,0,0
ABA,2023/04/28,2.48,2.51,2.48,2.51,62070000,155200000
ABG,2023/04/28,2.56,2.56,2.56,2.56,0,0
ABS,2023/04/28,6.69,6.7,6.6,6.7,126300,841060
ABSP,2023/04/28,6.2,6.2,6.2,6.2,115000,713000
AC,2023/04/28,633,642,633,639,218560,139650000
ACE,2023/04/28,1.59,1.59,1.59,1.59,0,0
ACEN,2023/04/28,6,6.05,5.98,6.01,6660000,40030000
ACPA,2023/04/28,500,500,500,500,0,0
ACPB1,2023/04/28,490,490,490,490,610,298900
ACR,2023/04/28,0.81,0.81,0.8,0.8,236000,188830
AEV,2023/04/28,53.3,54.75,52.15,54.75,711040,38410000
AGI,2023/04/28,12.9,13.82,12.88,13.8,9940000,133770000
ALCO,2023/04/28,0.49,0.49,0.48,0.48,100000,48700
ALCPB,2023/04/28,102.3,102.3,102.3,102.3,0,0
ALCPC,2023/04/28,96,96,96,96,0,0
ALCPD,2023/04/28,500,500,500,500,0,0
ALHI,2023/04/28,4.52,4.52,4.52,4.52,0,0
ALI,2023/04/28,26.1,26.8,26.1,26.65,14130000,375990000
ALLDY,2023/04/28,0.23,0.23,0.223,0.226,5380000,1210000
ALLHC,2023/04/28,2.86,2.86,2.83,2.86,359000,1020000
ALTER,2023/04/28,1.14,1.15,1.09,1.09,4510000,5000000
ANI,2023/04/28,7.18,7.25,7.16,7.25,8370000,60140000
ANS,2023/04/28,10.4,10.42,10.22,10.4,17100,177530
AP,2023/04/28,37.5,38,37.25,38,3440000,130370000
APB2R,2023/04/28,480,480,480,480,0,0
APC,2023/04/28,0.221,0.229,0.22,0.229,730000,161010
APL,2023/04/28,0.03,0.03,0.029,0.03,19200000,567100
APO,2023/04/28,0.62,0.62,0.62,0.62,0,0
APVI,2023/04/28,10.66,11.34,10.66,11.34,1600,17460
APX,2023/04/28,2.82,2.99,2.79,2.99,13930000,40580000
AR,2023/04/28,0.0046,0.0046,0.0046,0.0046,0,0
ARA,2023/04/28,0.94,0.94,0.93,0.93,234000,218620
AREIT,2023/04/28,33.4,33.9,33.4,33.7,600200,20180000
ASLAG,2023/04/28,1.52,1.57,1.51,1.56,812000,1250000
AT,2023/04/28,4.23,4.4,4.2,4.4,173000,737200
ATI,2023/04/28,14.3,14.5,14,14,600700,8430000
ATN,2023/04/28,0.39,0.39,0.39,0.39,1310000,510900
ATNB,2023/04/28,0.39,0.39,0.39,0.39,330000,128700
AUB,2023/04/28,42.1,42.1,41.6,41.8,11400,476740
AXLM,2023/04/28,2.5,2.51,2.5,2.51,108000,270580
BALAI,2023/04/28,0.59,0.6,0.58,0.6,1460000,865850
BC,2023/04/28,4.62,4.62,4.52,4.55,77000,350790
BCB,2023/04/28,4.55,4.55,4.51,4.55,12000,54200
BCOR,2023/04/28,7.1,7.5,7.1,7.5,37700,277070
BCP,2023/04/28,23.3,23.3,23.3,23.3,0,0
BDO,2023/04/28,144,144,140,144,6580000,939010000
BEL,2023/04/28,1.2,1.2,1.18,1.18,468000,558980
BH,2023/04/28,680,680,680,680,0,0
BHI,2023/04/28,0.051,0.051,0.051,0.051,0,0
BKR,2023/04/28,1.38,1.38,1.37,1.37,110000,150830
BLOOM,2023/04/28,10.8,10.8,10.36,10.5,13320000,140230000
BMM,2023/04/28,52,52,52,52,0,0
BNCOM,2023/04/28,7.75,7.75,7.75,7.75,23000,178250
BPI,2023/04/28,109.5,111.9,107.3,107.6,3870000,421430000
BRN,2023/04/28,0.77,0.77,0.73,0.73,3000,2270
BRNP,2023/04/28,100,100,100,100,0,0
BSC,2023/04/28,0.26,0.26,0.245,0.25,3140000,787000
C,2023/04/28,1.14,1.14,1.12,1.14,144000,163300
CA,2023/04/28,31,31,31,31,0,0
CAB,2023/04/28,27.8,27.8,27.8,27.8,700,19460
CAT,2023/04/28,10.22,10.98,10.22,10.98,4200,44060
CDC,2023/04/28,0.7,0.74,0.7,0.74,26000,19200
CEB,2023/04/28,39.1,39.5,39,39.4,133800,5260000
CEBCP,2023/04/28,38.2,38.6,38.2,38.6,4700,181340
CEI,2023/04/28,0.082,0.084,0.082,0.084,250000,20820
CEU,2023/04/28,7.46,7.47,7.46,7.47,2800,20900
CHI,2023/04/28,6.12,6.12,6.12,6.12,0,0
CHIB,2023/04/28,33.3,33.8,33.3,33.75,388800,13090000
CHP,2023/04/28,1.03,1.08,1.01,1.01,595000,608310
CIC,2023/04/28,13.56,13.56,13.56,13.56,1100,14920
CIP,2023/04/28,150,150,150,150,0,0
CLI,2023/04/28,2.38,2.53,2.3,2.34,926000,2200000
CNPF,2023/04/28,25.3,25.85,25,25.85,1170000,30160000
CNVRG,2023/04/28,11.94,12.1,11.8,11.8,2340000,27850000
COAL,2023/04/28,0.167,0.167,0.167,0.167,0,0
COL,2023/04/28,3,3.04,3,3.04,3000,9040
COSCO,2023/04/28,4.75,4.85,4.68,4.85,1070000,5110000
CPG,2023/04/28,0.36,0.37,0.35,0.36,12850000,4690000
CPGP,2023/04/28,100.6,100.6,100.6,100.6,0,0
CPM,2023/04/28,2.9,2.9,2.78,2.78,62000,177880
CREIT,2023/04/28,2.47,2.49,2.46,2.49,962000,2380000
CROWN,2023/04/28,1.56,1.57,1.51,1.56,29000,44700
CSB,2023/04/28,6.17,6.5,6.17,6.5,1300,8420
CTS,2023/04/28,0.88,0.88,0.88,0.88,2000,1760
CYBR,2023/04/28,0.33,0.33,0.33,0.33,0,0
DD,2023/04/28,7.88,8.19,7.8,7.85,452100,3590000
DDMPR,2023/04/28,1.34,1.35,1.31,1.31,3890000,5160000
DDPR,2023/04/28,96.9,97,95,97,15760,1520000
DELM,2023/04/28,11.38,11.38,11.02,11.04,21600,239600
DFNN,2023/04/28,3.09,3.14,3.06,3.1,116000,358570
DHI,2023/04/28,3.16,3.16,3.16,3.16,0,0
DITO,2023/04/28,2.53,2.57,2.5,2.55,2720000,6910000
DIZ,2023/04/28,4.05,4.05,4.05,4.05,1000,4050
DMC,2023/04/28,9.81,9.82,9.76,9.81,3990000,39060000
DMCP,2023/04/28,1400,1400,1400,1400,0,0
DMPA1,2023/04/28,10,10,10,10,0,0
DMPA2,2023/04/28,9.71,9.71,9.71,9.71,0,0
DMW,2023/04/28,6.72,6.72,6.7,6.7,57500,385840
DNA,2023/04/28,2.86,2.86,2.86,2.86,0,0
DNL,2023/04/28,8,8.39,8,8.39,4560000,37610000
DTEL,2023/04/28,10.25,10.25,10.25,10.25,0,0
DWC,2023/04/28,1.56,1.56,1.56,1.56,0,0
ECP,2023/04/28,3.17,3.17,3.17,3.17,0,0
EEI,2023/04/28,5.05,5.29,4.8,4.87,5970000,29700000
EEIPA,2023/04/28,98,98,98,98,0,0
EEIPB,2023/04/28,102.5,102.5,102.5,102.5,0,0
EG,2023/04/28,0.0094,0.0094,0.0094,0.0094,0,0
ELI,2023/04/28,0.186,0.186,0.185,0.186,240000,44580
EMI,2023/04/28,20.75,21,20.75,20.9,265400,5540000
ENEX,2023/04/28,10.98,10.98,10.7,10.96,24700,268680
EURO,2023/04/28,0.87,0.87,0.85,0.85,21000,18130
EVER,2023/04/28,0.244,0.245,0.244,0.245,30000,7330
EW,2023/04/28,7.33,7.5,7.33,7.45,393300,2930000
FAF,2023/04/28,0.7,0.7,0.7,0.7,0,0
FB,2023/04/28,48.6,48.6,47.1,47.1,4400,209490
FBP,2023/04/28,1011,1011,1011,1011,0,0
FBP2,2023/04/28,1005,1005,1005,1005,0,0
FCG,2023/04/28,0.79,0.8,0.76,0.77,13920000,10730000
FDC,2023/04/28,5.45,5.45,5.45,5.45,1000,5450
FERRO,2023/04/28,2.71,2.83,2.71,2.83,55000,151250
FEU,2023/04/28,542.5,542.5,542.5,542.5,0,0
FFI,2023/04/28,3.7,3.7,3.7,3.7,0,0
FGEN,2023/04/28,16,16,15.82,15.82,518000,8230000
FGENG,2023/04/28,100.4,100.4,100.4,100.4,0,0
FILRT,2023/04/28,5.29,5.29,5.18,5.25,128700,669420
