stock_code,quote_date,open_price,high_price,low_price,close_price,volume,value
2GO,2023/04/24,13.5,13.8,13.5,13.6,10700,145750
8990B,2023/04/24,91.6,91.6,91.3,91.3,1150,105030
8990P,2023/04/24,101.1,101.1,101.1,101.1,0,0
AAA,2023/04/24,1.61,1.61,1.61,1.61,0,0
AB,2023/04/24,6,6.3,6,6.3,1900,11700
ABA,2023/04/24,2.46,2.49,2.45,2.47,5940000,14670000
ABG,2023/04/24,3.12,3.12,3.12,3.12,0,0
ABS,2023/04/24,7.1,7.22,7,7.03,538400,3800000
ABSP,2023/04/24,6.74,6.75,6.35,6.49,311900,2040000
AC,2023/04/24,638.5,645.5,633,643,63300,40490000
ACE,2023/04/24,1.59,1.59,1.59,1.59,1000,1590
ACEN,2023/04/24,6.08,6.12,6.04,6.1,7010000,42700000
ACPA,2023/04/24,500,500,500,500,0,0
ACPB1,2023/04/24,486,488,486,488,4820,2350000
ACR,2023/04/24,0.83,0.83,0.83,0.83,0,0
AEV,2023/04/24,51.95,53,51.1,53,516010,26980000
AGI,2023/04/24,12.26,12.3,12.18,12.2,3270000,40030000
ALCO,2023/04/24,0.5,0.5,0.49,0.49,40000,19850
ALCPB,2023/04/24,102.3,102.3,102.3,102.3,0,0
ALCPC,2023/04/24,96,96,96,96,0,0
ALCPD,2023/04/24,500,500,500,500,0,0
ALHI,2023/04/24,5.09,5.09,5.09,5.09,0,0
ALI,2023/04/24,26.25,26.65,26.2,26.65,8490000,224710000
ALLDY,2023/04/24,0.234,0.234,0.224,0.228,12650000,2860000
ALLHC,2023/04/24,2.85,2.86,2.81,2.85,1140000,3240000
ALTER,2023/04/24,1.25,1.25,1.18,1.19,9760000,11670000
ANI,2023/04/24,7.12,7.13,7.02,7.1,7720000,54700000
ANS,2023/04/24,10.48,10.48,10.22,10.4,4300,44410
AP,2023/04/24,37.6,37.6,37.05,37.05,875300,32750000
APB2R,2023/04/24,485,485,485,485,210,101850
APC,2023/04/24,0.227,0.227,0.22,0.22,40000,8870
APL,2023/04/24,0.03,0.031,0.029,0.029,408500000,11940000
APO,2023/04/24,0.67,0.67,0.66,0.67,19000,12690
APVI,2023/04/24,11.38,11.38,11.38,11.38,200,2280
APX,2023/04/24,2.54,2.6,2.52,2.57,3910000,10010000
AR,2023/04/24,0.0046,0.0046,0.0046,0.0046,0,0
ARA,2023/04/24,0.93,0.93,0.91,0.91,132000,122310
AREIT,2023/04/24,33,33.3,32.2,32.2,667500,21720000
ASLAG,2023/04/24,1.55,1.57,1.54,1.56,312000,481720
AT,2023/04/24,4.25,4.28,4.22,4.28,166000,705360
ATI,2023/04/24,13.86,14.26,13.86,13.94,3700,51530
ATN,2023/04/24,0.39,0.4,0.39,0.4,550000,217400
ATNB,2023/04/24,0.39,0.39,0.39,0.39,0,0
AUB,2023/04/24,42.35,42.35,41.55,42.1,13100,552040
AXLM,2023/04/24,2.55,2.55,2.52,2.52,115000,290130
BALAI,2023/04/24,0.57,0.6,0.57,0.58,6000000,3470000
BC,2023/04/24,4.7,4.79,4.7,4.73,76000,360440
BCB,2023/04/24,4.51,4.81,4.51,4.8,72000,333210
BCOR,2023/04/24,6.98,6.98,6.98,6.98,0,0
BCP,2023/04/24,23.3,23.3,23.3,23.3,0,0
BDO,2023/04/24,135.1,142.5,135.1,139.5,10410000,1460000000
BEL,2023/04/24,1.16,1.16,1.13,1.14,1050000,1200000
