stock_code,quote_date,open_price,high_price,low_price,close_price,volume,value
2GO,2023/04/20,14.1,14.1,13.4,14,160000,2180000
8990B,2023/04/20,91.3,91.3,91.3,91.3,0,0
8990P,2023/04/20,101.1,101.1,101.1,101.1,0,0
AAA,2023/04/20,1.61,1.61,1.61,1.61,0,0
AB,2023/04/20,6.31,6.31,5.85,6.3,190100,1160000
ABA,2023/04/20,2.46,2.46,2.41,2.46,55380000,135070000
ABG,2023/04/20,3.12,3.12,3.12,3.12,0,0
ABS,2023/04/20,7.23,7.23,7.1,7.19,58900,421070
ABSP,2023/04/20,6.75,6.75,6.62,6.75,68400,459460
AC,2023/04/20,633,643,633,638.5,114230,72970000
ACE,2023/04/20,1.57,1.57,1.57,1.57,5000,7850
ACEN,2023/04/20,6.15,6.15,5.98,6.06,3350000,20270000
ACPA,2023/04/20,500,500,500,500,0,0
ACPB1,2023/04/20,486,487,485,487,1000,486010
ACR,2023/04/20,0.83,0.83,0.83,0.83,1000,830
AEV,2023/04/20,50.45,52,50.2,52,604840,31240000
AGI,2023/04/20,12,12.2,11.82,12.1,2650000,31970000
ALCO,2023/04/20,0.49,0.49,0.49,0.49,15000,7350
ALCPB,2023/04/20,102.3,102.3,102.3,102.3,0,0
ALCPC,2023/04/20,96,96,96,96,0,0
ALCPD,2023/04/20,500,500,500,500,0,0
ALHI,2023/04/20,4.52,5.09,4.52,5.09,500,2420
ALI,2023/04/20,26.15,26.35,26,26.2,5880000,154110000
ALLDY,2023/04/20,0.229,0.234,0.228,0.234,7610000,1770000
ALLHC,2023/04/20,2.84,2.85,2.84,2.84,849000,2420000
ALTER,2023/04/20,1.25,1.25,1.19,1.25,17790000,21690000
ANI,2023/04/20,7.06,7.13,7.06,7.12,10720000,76130000
ANS,2023/04/20,10.48,10.48,10.48,10.48,800,8380
AP,2023/04/20,37,37.5,36.95,37.5,616400,23060000
APB2R,2023/04/20,485,485,485,485,0,0
APC,2023/04/20,0.22,0.22,0.22,0.22,1320000,290400
APL,2023/04/20,0.03,0.031,0.03,0.03,86000000,2590000
APO,2023/04/20,0.67,0.67,0.67,0.67,1000,670
APVI,2023/04/20,11.58,11.58,11.56,11.58,50200,580970
APX,2023/04/20,2.56,2.65,2.52,2.55,5840000,15010000
AR,2023/04/20,0.0046,0.0046,0.0046,0.0046,0,0
ARA,2023/04/20,0.91,0.93,0.91,0.93,8000,7340
AREIT,2023/04/20,32.75,33.3,32.55,32.9,430900,14220000
ASLAG,2023/04/20,1.53,1.57,1.53,1.54,138000,212160
AT,2023/04/20,4.36,4.36,4.25,4.25,656000,2810000
ATI,2023/04/20,14,14,13.8,13.8,2500000,34560000
ATN,2023/04/20,0.39,0.395,0.39,0.39,2170000,851300
ATNB,2023/04/20,0.39,0.39,0.39,0.39,0,0
AUB,2023/04/20,42,42,42,42,400,16800
AXLM,2023/04/20,2.57,2.57,2.51,2.54,100000,254100
BALAI,2023/04/20,0.58,0.59,0.57,0.58,4910000,2810000
BC,2023/04/20,4.56,4.76,4.56,4.76,49000,231740
BCB,2023/04/20,4.65,4.77,4.65,4.77,57000,269980
BCOR,2023/04/20,6.98,6.98,6.98,6.98,0,0
BCP,2023/04/20,23.3,23.3,23.3,23.3,0,0
BDO,2023/04/20,133.9,135,132.1,135,4280000,572520000
BEL,2023/04/20,1.18,1.18,1.18,1.18,158000,186440
BH,2023/04/20,680,680,680,680,0,0
BHI,2023/04/20,0.051,0.051,0.051,0.051,0,0
BKR,2023/04/20,1.41,1.41,1.4,1.4,66000,92500
BLOOM,2023/04/20,9.1,9.11,9.04,9.06,2750000,24920000
BMM,2023/04/20,52,52,52,52,0,0
BNCOM,2023/04/20,7.52,7.78,7.52,7.78,8400,64270
BPI,2023/04/20,100,103,99.05,102.8,885340,90310000
BRN,2023/04/20,0.74,0.74,0.74,0.74,0,0
BRNP,2023/04/20,101.1,101.1,101.1,101.1,0,0
BSC,2023/04/20,0.26,0.265,0.255,0.26,1880000,486600
C,2023/04/20,1.15,1.19,1.13,1.18,152000,176510
CA,2023/04/20,30.05,30.05,30.05,30.05,200,6010
CAB,2023/04/20,27.65,27.65,27.65,27.65,0,0
CAT,2023/04/20,11,11,11,11,0,0
CDC,2023/04/20,0.7,0.73,0.7,0.73,73000,52600
CEB,2023/04/20,39.9,39.9,39.2,39.3,34700,1370000
CEBCP,2023/04/20,39.7,39.7,39.4,39.4,9600,380160
