stock_code,quote_date,open_price,high_price,low_price,close_price,volume,value
2GO,2023/04/04,14.36,14.36,14.36,14.36,9100,130680
8990B,2023/04/04,95,95,95,95,0,0
8990P,2023/04/04,101.1,101.1,101.1,101.1,0,0
AAA,2023/04/04,1.61,1.61,1.61,1.61,0,0
AB,2023/04/04,7,7.18,7,7.09,92400,661610
ABA,2023/04/04,2.42,2.48,2.41,2.47,7280000,17860000
ABG,2023/04/04,3.07,3.07,3.07,3.07,1000,3070
ABS,2023/04/04,7.18,7.18,7.07,7.1,22500,159780
ABSP,2023/04/04,6.91,6.91,6.3,6.5,73000,478960
AC,2023/04/04,667.5,668,650,651,78130,50990000
ACE,2023/04/04,1.58,1.58,1.58,1.58,1000,1580
ACEN,2023/04/04,6.12,6.26,6.11,6.15,3760000,23290000
ACPA,2023/04/04,500,500,500,500,0,0
ACPB1,2023/04/04,489,489,488,489,850,415600
ACR,2023/04/04,0.8,0.8,0.8,0.8,0,0
AEV,2023/04/04,52.6,53,51.55,52.95,379880,19980000
AGI,2023/04/04,12.32,12.4,12.1,12.18,790800,9660000
ALCO,2023/04/04,0.51,0.52,0.51,0.52,16000,8260
ALCPB,2023/04/04,102.3,102.3,102.3,102.3,0,0
ALCPC,2023/04/04,96,96,96,96,140,13440
ALCPD,2023/04/04,500,500,500,500,0,0
ALHI,2023/04/04,5.3,5.3,5.3,5.3,0,0
ALI,2023/04/04,27.4,27.45,27,27.35,7180000,195730000
ALLDY,2023/04/04,0.241,0.241,0.237,0.239,3480000,828870
ALLHC,2023/04/04,2.95,2.96,2.92,2.93,994000,2930000
ALTER,2023/04/04,1.24,1.24,1.2,1.2,8570000,10340000
ANI,2023/04/04,7.5,7.56,7.44,7.53,4600000,34440000
ANS,2023/04/04,10.24,10.28,10.24,10.26,1440000,14720000
AP,2023/04/04,36.9,37.1,36.75,36.95,378900,14000000
APB2R,2023/04/04,490,490,488,488,20,9780
APC,2023/04/04,0.22,0.23,0.22,0.23,100000,22500
APL,2023/04/04,0.034,0.037,0.034,0.035,2070000000,73640000
APO,2023/04/04,0.63,0.63,0.63,0.63,0,0
APVI,2023/04/04,11.4,11.4,11.4,11.4,7400,84360
APX,2023/04/04,2.14,2.22,2.14,2.2,9530000,20760000
AR,2023/04/04,0.0046,0.0046,0.0046,0.0046,0,0
ARA,2023/04/04,0.9,0.9,0.9,0.9,17000,15300
AREIT,2023/04/04,32.85,32.9,31.5,31.5,3390000,108080000
ASLAG,2023/04/04,1.57,1.59,1.55,1.59,341000,532610
AT,2023/04/04,4.09,4.1,4.02,4.1,107000,436580
ATI,2023/04/04,13.78,14,13.7,14,27600,378520
ATN,2023/04/04,0.39,0.395,0.39,0.395,2980000,1160000
ATNB,2023/04/04,0.38,0.38,0.38,0.38,0,0
AUB,2023/04/04,42.55,42.55,41.7,41.7,1400,58550
AXLM,2023/04/04,2.74,2.74,2.61,2.62,266000,699090
BALAI,2023/04/04,0.59,0.62,0.59,0.62,8470000,5110000
BC,2023/04/04,4.78,4.85,4.78,4.85,39000,187820
BCB,2023/04/04,4.9,4.9,4.9,4.9,0,0
BCOR,2023/04/04,6.98,6.98,6.98,6.98,1900,13260
BCP,2023/04/04,23.3,23.3,23.3,23.3,0,0
