stock_code,quote_date,open_price,high_price,low_price,close_price,volume,value
2GO,2023/04/05,14.36,14.42,14.36,14.42,48900,703330
8990B,2023/04/05,95,95,95,95,0,0
8990P,2023/04/05,101.1,101.1,101.1,101.1,0,0
AAA,2023/04/05,1.61,1.61,1.61,1.61,0,0
AB,2023/04/05,7.09,7.09,7.09,7.09,900,6380
ABA,2023/04/05,2.47,2.48,2.46,2.48,3730000,9240000
ABG,2023/04/05,3.07,3.07,3.07,3.07,0,0
ABS,2023/04/05,7.12,7.12,7.04,7.1,208400,1480000
ABSP,2023/04/05,6.62,6.62,6.5,6.5,8500,56010
AC,2023/04/05,650,652,644.5,650,56310,36560000
ACE,2023/04/05,1.58,1.58,1.58,1.58,1000,1580
ACEN,2023/04/05,6.15,6.25,6.15,6.24,2540000,15800000
ACPA,2023/04/05,500,500,500,500,0,0
ACPB1,2023/04/05,490,490,490,490,1000,490000
ACR,2023/04/05,0.79,0.79,0.79,0.79,10000,7900
AEV,2023/04/05,52.9,52.9,51.6,51.6,562800,29180000
AGI,2023/04/05,12.12,12.48,12.12,12.2,578800,7070000
ALCO,2023/04/05,0.52,0.53,0.52,0.52,163000,85050
ALCPB,2023/04/05,102.3,102.3,102.3,102.3,0,0
ALCPC,2023/04/05,96,96,96,96,0,0
ALCPD,2023/04/05,500,500,500,500,0,0
ALHI,2023/04/05,5.3,5.3,5.3,5.3,100,530
ALI,2023/04/05,27.45,28.4,27.45,27.7,9370000,262110000
ALLDY,2023/04/05,0.239,0.24,0.236,0.239,5060000,1200000
ALLHC,2023/04/05,2.97,2.97,2.88,2.89,3140000,9080000
ALTER,2023/04/05,1.2,1.24,1.19,1.23,13340000,16110000
ANI,2023/04/05,7.53,7.53,7.01,7.25,5930000,44150000
ANS,2023/04/05,10.28,10.28,10.1,10.1,4000,40490
AP,2023/04/05,36.95,36.95,36.8,36.8,786800,29010000
APB2R,2023/04/05,475.8,475.8,475,475,6000,2850000
APC,2023/04/05,0.23,0.23,0.23,0.23,10000,2300
APL,2023/04/05,0.035,0.036,0.033,0.033,781300000,26460000
APO,2023/04/05,0.65,0.65,0.65,0.65,29000,18850
APVI,2023/04/05,11.4,11.4,11.4,11.4,300,3420
APX,2023/04/05,2.24,2.32,2.24,2.29,17150000,39060000
AR,2023/04/05,0.0046,0.0046,0.0046,0.0046,0,0
ARA,2023/04/05,0.9,0.9,0.9,0.9,0,0
AREIT,2023/04/05,32,32.4,32,32.1,501800,16120000
ASLAG,2023/04/05,1.59,1.59,1.55,1.57,237000,370320
AT,2023/04/05,4.1,4.2,4.1,4.2,523000,2180000
ATI,2023/04/05,14,14,13.9,13.9,3800,53120
ATN,2023/04/05,0.39,0.39,0.39,0.39,60000,23400
ATNB,2023/04/05,0.38,0.38,0.38,0.38,0,0
AUB,2023/04/05,41.7,41.7,41.7,41.7,0,0
AXLM,2023/04/05,2.65,2.73,2.65,2.73,25000,66910
BALAI,2023/04/05,0.62,0.62,0.59,0.59,2440000,1470000
BC,2023/04/05,4.85,4.88,4.39,4.55,209000,972700
BCB,2023/04/05,4.9,4.9,4.87,4.89,20000,97620
BCOR,2023/04/05,6.98,6.98,6.98,6.98,0,0
BCP,2023/04/05,23.3,23.3,23.3,23.3,0,0
BDO,2023/04/05,125.2,126.3,123.7,124.2,4930000,616720000
BEL,2023/04/05,1.22,1.22,1.22,1.22,477000,581940
BH,2023/04/05,960,960,960,960,0,0
BHI,2023/04/05,0.051,0.051,0.051,0.051,0,0
BKR,2023/04/05,1.48,1.54,1.48,1.54,111000,169400
BLOOM,2023/04/05,9.3,9.44,9.29,9.32,2050000,19260000
BMM,2023/04/05,52,52,52,52,0,0
BNCOM,2023/04/05,7.82,8,7.82,8,3300,26380
BPI,2023/04/05,99.1,101.6,98.85,101.6,3050000,306720000
BRN,2023/04/05,0.78,0.78,0.78,0.78,50000,39000
BRNP,2023/04/05,101,101,101,101,220,22220
BSC,2023/04/05,0.255,0.265,0.255,0.265,2880000,745600
C,2023/04/05,1.13,1.17,1.13,1.17,115000,134330
CA,2023/04/05,29.05,29.05,29.05,29.05,0,0
CAB,2023/04/05,32.25,32.25,32.25,32.25,0,0
CAT,2023/04/05,11,11,11,11,8600,94600
CDC,2023/04/05,0.73,0.73,0.73,0.73,6000,4380
CEB,2023/04/05,41.65,41.7,41.05,41.65,57800,2400000
CEBCP,2023/04/05,39.9,41,39.9,41,2700,108830
CEI,2023/04/05,0.087,0.087,0.087,0.087,0,0
CEU,2023/04/05,7.42,7.42,7.42,7.42,700,5190
CHI,2023/04/05,6.12,6.12,6.12,6.12,0,0
CHIB,2023/04/05,32.2,32.3,32.1,32.15,155400,5010000
CHP,2023/04/05,1.15,1.17,1.15,1.16,1010000,1170000
CIC,2023/04/05,15,15,14.96,14.96,6400,95870
CIP,2023/04/05,165,165,165,165,0,0
CLI,2023/04/05,2.62,2.63,2.62,2.62,399000,1050000
CNPF,2023/04/05,24.4,24.6,24.3,24.5,425100,10410000
CNVRG,2023/04/05,12.66,12.84,12.66,12.76,3960000,50480000
COAL,2023/04/05,0.199,0.199,0.199,0.199,0,0
COL,2023/04/05,3.09,3.09,3.09,3.09,0,0
COSCO,2023/04/05,4.15,4.15,4.08,4.08,1340000,5490000
CPG,2023/04/05,0.36,0.36,0.36,0.36,10000,3600
