stock_code,quote_date,open_price,high_price,low_price,close_price,volume,value
2GO,2023/04/19,14.38,14.4,14.38,14.4,27900,401340
8990B,2023/04/19,91.1,92.05,91.1,91.3,18060,1650000
8990P,2023/04/19,101.1,101.1,101.1,101.1,0,0
AAA,2023/04/19,1.61,1.61,1.61,1.61,0,0
AB,2023/04/19,6.8,7,6.8,6.8,5100,34700
ABA,2023/04/19,2.48,2.49,2.45,2.46,5100000,12550000
ABG,2023/04/19,3.12,3.12,3.12,3.12,0,0
ABS,2023/04/19,7.09,7.28,7.06,7.24,76400,546120
ABSP,2023/04/19,6.8,6.8,6.61,6.8,5500,37140
AC,2023/04/19,631,632.5,630,632.5,67980,42950000
ACE,2023/04/19,1.59,1.59,1.59,1.59,0,0
ACEN,2023/04/19,6.1,6.16,6.09,6.15,2280000,14020000
ACPA,2023/04/19,500,500,500,500,0,0
ACPB1,2023/04/19,487,487,487,487,0,0
ACR,2023/04/19,0.84,0.84,0.84,0.84,0,0
AEV,2023/04/19,51.8,51.95,50.35,50.45,2310000,116870000
AGI,2023/04/19,12.14,12.14,12.02,12.08,656000,7930000
ALCO,2023/04/19,0.5,0.5,0.5,0.5,10000,5000
ALCPB,2023/04/19,102.3,102.3,102.3,102.3,0,0
ALCPC,2023/04/19,96,96,96,96,0,0
ALCPD,2023/04/19,500,500,500,500,0,0
ALHI,2023/04/19,5.28,5.28,5.28,5.28,0,0
ALI,2023/04/19,26.15,26.4,25.9,26.15,12420000,323740000
ALLDY,2023/04/19,0.226,0.23,0.225,0.229,6120000,1390000
ALLHC,2023/04/19,2.85,2.85,2.84,2.84,120000,341270
ALTER,2023/04/19,1.27,1.27,1.25,1.25,8820000,11040000
ANI,2023/04/19,7.08,7.14,7.06,7.06,8940000,63590000
ANS,2023/04/19,10.26,10.44,10.22,10.44,1400,14400
AP,2023/04/19,37.2,37.5,36.85,37.2,208300,7720000
APB2R,2023/04/19,485,485,485,485,0,0
APC,2023/04/19,0.222,0.222,0.222,0.222,240000,53280
APL,2023/04/19,0.03,0.031,0.03,0.03,50500000,1530000
APO,2023/04/19,0.63,0.63,0.63,0.63,10000,6300
APVI,2023/04/19,11.24,11.24,11.24,11.24,0,0
APX,2023/04/19,2.69,2.77,2.58,2.59,9310000,24530000
AR,2023/04/19,0.0046,0.0046,0.0046,0.0046,0,0
ARA,2023/04/19,0.93,0.93,0.93,0.93,130000,120900
AREIT,2023/04/19,32.05,32.8,32.05,32.5,134200,4360000
ASLAG,2023/04/19,1.54,1.58,1.53,1.53,331000,508000
AT,2023/04/19,4.46,4.46,4.36,4.38,375000,1640000
ATI,2023/04/19,14.1,14.1,14,14,3000,42100
ATN,2023/04/19,0.39,0.395,0.39,0.39,220000,85900
ATNB,2023/04/19,0.39,0.39,0.39,0.39,10000,3900
AUB,2023/04/19,42.35,42.35,41.7,41.7,1500,62880
AXLM,2023/04/19,2.59,2.59,2.58,2.58,49000,126670
BALAI,2023/04/19,0.58,0.59,0.58,0.58,966000,561430
BC,2023/04/19,4.62,4.78,4.59,4.73,66000,309160
BCB,2023/04/19,4.75,4.82,4.69,4.8,83000,392690
BCOR,2023/04/19,6.98,6.98,6.98,6.98,0,0
BCP,2023/04/19,23.3,23.3,23.3,23.3,0,0
BDO,2023/04/19,128.2,129.8,128.1,129.5,4700000,607280000
BEL,2023/04/19,1.19,1.2,1.17,1.17,745000,881150
BH,2023/04/19,680,680,680,680,0,0
BHI,2023/04/19,0.051,0.051,0.051,0.051,0,0
BKR,2023/04/19,1.43,1.43,1.43,1.43,5000,7150
BLOOM,2023/04/19,9.22,9.22,9,9.1,2550000,23140000
BMM,2023/04/19,52,52,52,52,0,0
BNCOM,2023/04/19,7.76,7.76,7.5,7.5,14200,106920
BPI,2023/04/19,100,100.9,98.85,100.2,1110000,110610000
BRN,2023/04/19,0.74,0.74,0.74,0.74,0,0
BRNP,2023/04/19,101.1,101.1,101.1,101.1,190,19210
BSC,2023/04/19,0.255,0.265,0.255,0.265,1140000,293900
C,2023/04/19,1.11,1.15,1.11,1.15,414000,470300
CA,2023/04/19,30.05,30.05,30.05,30.05,0,0
CAB,2023/04/19,27.65,27.65,27.65,27.65,0,0
CAT,2023/04/19,11,11,11,11,1000,11000
CDC,2023/04/19,0.71,0.71,0.71,0.71,12000,8520
CEB,2023/04/19,39.8,40.05,39.35,39.95,34700,1380000
CEBCP,2023/04/19,39.7,39.7,39.7,39.7,400,15880
CEI,2023/04/19,0.086,0.086,0.086,0.086,0,0
CEU,2023/04/19,6.62,7.39,6.61,7.39,3400,22800
CHI,2023/04/19,6.12,6.12,6.12,6.12,0,0
CHIB,2023/04/19,32,32.3,32,32,114000,3650000
CHP,2023/04/19,1.04,1.04,1.01,1.02,2270000,2300000
CIC,2023/04/19,14.86,14.86,14.86,14.86,0,0
CIP,2023/04/19,118.1,118.1,118.1,118.1,0,0
CLI,2023/04/19,2.48,2.48,2.4,2.4,324000,781370
CNPF,2023/04/19,24.75,24.75,24.25,24.7,516200,12690000
CNVRG,2023/04/19,12.74,12.78,12.52,12.6,1110000,14000000
COAL,2023/04/19,0.199,0.199,0.199,0.199,40000,7960
COL,2023/04/19,3.07,3.07,2.95,2.95,26000,78750
COSCO,2023/04/19,4.47,4.48,4.42,4.46,2240000,9960000
CPG,2023/04/19,0.365,0.365,0.36,0.365,360000,130400
CPGP,2023/04/19,100.4,100.4,100.4,100.4,0,0
CPM,2023/04/19,3.15,3.15,3.15,3.15,0,0
CREIT,2023/04/19,2.46,2.46,2.42,2.44,2410000,5900000
CROWN,2023/04/19,1.52,1.58,1.52,1.58,19000,29240
CSB,2023/04/19,7.25,7.25,7.25,7.25,0,0
CTS,2023/04/19,0.88,0.89,0.88,0.88,177000,156990
CYBR,2023/04/19,0.33,0.33,0.33,0.33,0,0
DD,2023/04/19,6.74,6.74,6.7,6.74,66800,449170
DDMPR,2023/04/19,1.34,1.37,1.34,1.34,3570000,4830000
DDPR,2023/04/19,95.9,95.9,95.9,95.9,1800,172620
DELM,2023/04/19,11.4,11.4,11.1,11.1,1700,19320
DFNN,2023/04/19,3.11,3.16,3.11,3.16,32000,99870
DHI,2023/04/19,3.16,3.16,3.16,3.16,0,0
DITO,2023/04/19,2.73,2.79,2.66,2.78,36970000,99150000
