stock_code,quote_date,open_price,high_price,low_price,close_price,volume,value
2GO,2023/04/13,14.38,14.38,14.38,14.38,6500,93470
8990B,2023/04/13,95,95,95,95,0,0
8990P,2023/04/13,101.1,101.1,101.1,101.1,0,0
AAA,2023/04/13,1.61,1.61,1.61,1.61,0,0
AB,2023/04/13,7.09,7.09,7.09,7.09,0,0
ABA,2023/04/13,2.49,2.49,2.46,2.47,1650000,4090000
ABG,2023/04/13,3.07,3.07,3.07,3.07,0,0
ABS,2023/04/13,7.08,7.12,7.02,7.12,66300,469600
ABSP,2023/04/13,6.75,6.75,6.7,6.7,1700,11470
AC,2023/04/13,648,648,626,641.5,189160,120080000
ACE,2023/04/13,1.59,1.59,1.59,1.59,1000,1590
ACEN,2023/04/13,5.99,6,5.86,5.93,7320000,43350000
ACPA,2023/04/13,500,500,500,500,0,0
ACPB1,2023/04/13,490,490,490,490,10300,5050000
ACR,2023/04/13,0.8,0.8,0.79,0.79,24000,18970
AEV,2023/04/13,51.3,51.85,51,51.5,385440,19790000
AGI,2023/04/13,12.56,12.56,12.4,12.48,1510000,18850000
ALCO,2023/04/13,0.51,0.51,0.5,0.51,23000,11550
ALCPB,2023/04/13,102.3,102.3,102.3,102.3,0,0
ALCPC,2023/04/13,96,96,96,96,0,0
ALCPD,2023/04/13,500,500,500,500,0,0
ALHI,2023/04/13,5.1,5.1,5.1,5.1,2900,14790
ALI,2023/04/13,26.5,26.6,25.4,26.45,38820000,1010000000
ALLDY,2023/04/13,0.235,0.236,0.227,0.228,11850000,2730000
ALLHC,2023/04/13,2.84,2.89,2.82,2.84,282000,803850
ALTER,2023/04/13,1.23,1.25,1.23,1.24,7510000,9300000
ANI,2023/04/13,7.02,7.15,6.87,7.03,7660000,53710000
ANS,2023/04/13,10.28,10.3,10.2,10.26,38800,398030
AP,2023/04/13,37,37.4,36.8,37.4,573200,21310000
APB2R,2023/04/13,485,485,485,485,140,67900
APC,2023/04/13,0.228,0.23,0.228,0.228,390000,89040
APL,2023/04/13,0.032,0.032,0.031,0.031,444100000,13860000
APO,2023/04/13,0.65,0.65,0.65,0.65,20000,13000
APVI,2023/04/13,11.26,11.26,11.26,11.26,1200,13510
APX,2023/04/13,2.62,2.65,2.4,2.44,13230000,33260000
AR,2023/04/13,0.0046,0.0046,0.0046,0.0046,0,0
ARA,2023/04/13,0.93,0.93,0.93,0.93,128000,119040
AREIT,2023/04/13,32.45,32.45,32,32,315000,10100000
ASLAG,2023/04/13,1.55,1.58,1.54,1.58,228000,353210
AT,2023/04/13,4.5,4.52,4.4,4.4,388000,1730000
ATI,2023/04/13,14.08,14.14,14,14,5400,75810
ATN,2023/04/13,0.39,0.395,0.39,0.395,130000,50850
ATNB,2023/04/13,0.39,0.39,0.39,0.39,310000,120900
AUB,2023/04/13,41.7,41.7,41.7,41.7,0,0
AXLM,2023/04/13,2.62,2.65,2.62,2.62,22000,57910
BALAI,2023/04/13,0.6,0.61,0.59,0.61,2020000,1210000
BC,2023/04/13,4.53,4.85,4.53,4.65,199000,927990
BCB,2023/04/13,4.41,4.59,4.41,4.59,225000,1020000
BCOR,2023/04/13,6.98,6.98,6.98,6.98,0,0
BCP,2023/04/13,23.3,23.3,23.3,23.3,0,0
BDO,2023/04/13,130.1,131,128,131,2850000,371870000
BEL,2023/04/13,1.22,1.24,1.22,1.22,221000,269940
BH,2023/04/13,680,680,680,680,10,6800
BHI,2023/04/13,0.051,0.051,0.051,0.051,0,0
BKR,2023/04/13,1.5,1.52,1.43,1.45,592000,873830
BLOOM,2023/04/13,9.11,9.28,9.11,9.2,9350000,85200000
BMM,2023/04/13,52,52,52,52,0,0
BNCOM,2023/04/13,7.6,7.8,7.6,7.61,2300,17750
BPI,2023/04/13,100,101.5,99.85,100.9,682750,68830000
BRN,2023/04/13,0.78,0.78,0.78,0.78,0,0
BRNP,2023/04/13,101,101.1,101,101.1,640,64660
BSC,2023/04/13,0.265,0.275,0.26,0.27,4300000,1140000
C,2023/04/13,1.13,1.13,1.07,1.12,67000,73980
CA,2023/04/13,30.05,30.05,30.05,30.05,0,0
CAB,2023/04/13,32.25,32.25,32.25,32.25,0,0
CAT,2023/04/13,11,11,10.46,10.46,2800,30100
CDC,2023/04/13,0.73,0.73,0.73,0.73,0,0
CEB,2023/04/13,40.6,40.7,40,40.1,275300,11120000
CEBCP,2023/04/13,40.15,40.15,40.1,40.1,6100,244770
CEI,2023/04/13,0.083,0.083,0.082,0.082,210000,17330
CEU,2023/04/13,7.4,7.4,7.4,7.4,0,0
CHI,2023/04/13,6.12,6.12,6.12,6.12,0,0
CHIB,2023/04/13,32.05,32.1,31.8,31.9,174100,5560000
CHP,2023/04/13,1.15,1.17,1.14,1.14,801000,914390
CIC,2023/04/13,14.98,14.98,14.98,14.98,0,0
CIP,2023/04/13,165,165,165,165,0,0
CLI,2023/04/13,2.46,2.51,2.44,2.49,346000,859090
CNPF,2023/04/13,24.1,24.4,24.05,24.4,1360000,32960000
CNVRG,2023/04/13,12.36,12.48,12.22,12.22,2540000,31290000
COAL,2023/04/13,0.18,0.18,0.18,0.18,40000,7200
COL,2023/04/13,3.06,3.06,3.03,3.03,3000,9120
COSCO,2023/04/13,4.14,4.14,4.09,4.09,660000,2700000
CPG,2023/04/13,0.355,0.36,0.35,0.36,1270000,447650
CPGP,2023/04/13,97,100.9,97,100.9,2760,267760
CPM,2023/04/13,3.02,3.17,3,3.17,16000,49720
CREIT,2023/04/13,2.52,2.54,2.51,2.52,867000,2190000
CROWN,2023/04/13,1.58,1.58,1.53,1.53,29000,45500
CSB,2023/04/13,7.25,7.25,7.25,7.25,0,0
CTS,2023/04/13,0.88,0.88,0.86,0.86,9000,7840
CYBR,2023/04/13,0.33,0.33,0.33,0.33,0,0
DD,2023/04/13,6.7,6.76,6.62,6.7,131300,872730
DDMPR,2023/04/13,1.36,1.36,1.34,1.34,829000,1120000
DDPR,2023/04/13,93.95,94.35,93.95,94.3,9500,894240
DELM,2023/04/13,11.66,11.7,11.3,11.58,100100,1140000
DFNN,2023/04/13,3.1,3.1,3.05,3.1,195000,603560
DHI,2023/04/13,3.16,3.16,3.16,3.16,0,0
DITO,2023/04/13,2.81,2.82,2.79,2.81,925000,2590000
DIZ,2023/04/13,4,4,4,4,5000,20000
DMC,2023/04/13,10.78,10.82,10.56,10.78,2830000,30330000
DMCP,2023/04/13,1400,1400,1400,1400,0,0
DMPA1,2023/04/13,10,10,10,10,0,0
DMPA2,2023/04/13,9.71,9.71,9.71,9.71,0,0
DMW,2023/04/13,6.82,6.82,6.74,6.79,62000,419180
DNA,2023/04/13,2.86,2.86,2.86,2.86,0,0
DNL,2023/04/13,8.05,8.08,7.8,7.93,2320000,18270000
DTEL,2023/04/13,10.25,10.25,10.25,10.25,0,0
DWC,2023/04/13,1.44,1.44,1.44,1.44,2000,2880
ECP,2023/04/13,3.69,3.69,3.69,3.69,0,0
EEI,2023/04/13,2.74,2.74,2.68,2.7,217000,582990
EEIPA,2023/04/13,98,98,98,98,0,0
EEIPB,2023/04/13,103,103,103,103,0,0
EG,2023/04/13,0.0094,0.0094,0.0094,0.0094,0,0
ELI,2023/04/13,0.186,0.186,0.186,0.186,70000,13020
EMI,2023/04/13,20.85,21,20.85,20.95,1760000,36950000
ENEX,2023/04/13,11.46,11.46,11.38,11.38,6100,69500
EURO,2023/04/13,0.81,0.88,0.81,0.88,50000,43150
EVER,2023/04/13,0.25,0.25,0.25,0.25,0,0
EW,2023/04/13,7.08,7.08,7,7.02,59800,419480
FAF,2023/04/13,0.7,0.7,0.7,0.7,0,0
FB,2023/04/13,48,48.75,48,48.5,14500,699570
FBP,2023/04/13,1011,1011,1011,1011,0,0
FBP2,2023/04/13,1005,1005,1005,1005,0,0
FCG,2023/04/13,0.9,0.91,0.85,0.86,38040000,33170000
FDC,2023/04/13,5.4,5.4,5.4,5.4,8700,46980
FERRO,2023/04/13,2.88,2.97,2.88,2.97,15000,43650
FEU,2023/04/13,557,557,557,557,0,0
FFI,2023/04/13,3.9,3.9,3.9,3.9,0,0
FGEN,2023/04/13,16.54,16.54,16.2,16.22,80500,1310000
FGENG,2023/04/13,100.4,100.4,100.4,100.4,0,0
FILRT,2023/04/13,5.4,5.42,5.22,5.22,30700,162350
FJP,2023/04/13,2.08,2.08,2.08,2.08,0,0
FJPB,2023/04/13,1.88,1.88,1.88,1.88,0,0
FLI,2023/04/13,0.75,0.76,0.75,0.75,622000,467700
FMETF,2023/04/13,101.4,101.4,101.4,101.4,0,0
FNI,2023/04/13,2.51,2.59,2.5,2.58,5130000,13110000
FOOD,2023/04/13,0.54,0.54,0.54,0.54,0,0
FPH,2023/04/13,60.85,61,60.85,60.85,2130,129840
FPI,2023/04/13,0.23,0.23,0.23,0.23,0,0
FRUIT,2023/04/13,1.26,1.26,1.19,1.2,1540000,1890000
FYN,2023/04/13,3,3,3,3,0,0
FYNB,2023/04/13,5,5,5,5,0,0
GEO,2023/04/13,0.2,0.209,0.19,0.203,2170000,437150
GERI,2023/04/13,0.87,0.87,0.87,0.87,295000,256650
GLO,2023/04/13,1798,1804,1762,1780,52890,94090000
GLOPA,2023/04/13,5,5,5,5,0,0
GLOPP,2023/04/13,505.5,505.5,505.5,505.5,0,0
GMA7,2023/04/13,11.86,11.86,11.58,11.68,935100,10900000
GMAP,2023/04/13,11.8,11.8,11.42,11.42,21100,242070
GPH,2023/04/13,10.78,10.78,10.78,10.78,0,0
GREEN,2023/04/13,1.14,1.14,1.06,1.09,15930000,17340000
GSMI,2023/04/13,157,161.9,156.6,160.6,680,108150
GTCAP,2023/04/13,488.8,494.2,482.2,494.2,357570,175650000
GTPPA,2023/04/13,993.5,993.5,993.5,993.5,10,9940
GTPPB,2023/04/13,940,940,940,940,0,0
HI,2023/04/13,3.37,3.37,3.37,3.37,0,0
HLCM,2023/04/13,3.86,3.86,3.85,3.86,34000,131140
HOME,2023/04/13,2.3,2.3,2.14,2.21,8730000,19290000
HOUSE,2023/04/13,9.5,9.5,9.5,9.5,800,7600
HTI,2023/04/13,0.96,1,0.96,1,25000,24200
HVN,2023/04/13,786,786,786,786,0,0
I,2023/04/13,0.81,0.83,0.81,0.82,16000,13120
ICT,2023/04/13,211,213.8,209.4,211,993610,209690000
IDC,2023/04/13,0.73,0.75,0.73,0.75,17000,12430
IMI,2023/04/13,5.19,5.23,5.15,5.22,28800,149100
IMP,2023/04/13,1.03,1.03,1.03,1.03,0,0
INFRA,2023/04/13,0.87,0.87,0.85,0.85,4140000,3590000
ION,2023/04/13,0.62,0.62,0.61,0.61,160000,97610
IPM,2023/04/13,6.3,6.3,6.3,6.3,0,0
IPO,2023/04/13,7.76,7.76,7.76,7.76,300,2330
IS,2023/04/13,0.144,0.144,0.144,0.144,0,0
JAS,2023/04/13,1.62,1.62,1.62,1.62,0,0
JFC,2023/04/13,213,215,212,212.8,1150000,245570000
JFCPA,2023/04/13,920,920,920,920,50,46000
JFCPB,2023/04/13,920,920,920,920,0,0
JGS,2023/04/13,49.3,49.5,48.1,48.75,534100,25960000
JOH,2023/04/13,3.51,3.51,3.51,3.51,0,0
KEEPR,2023/04/13,1.63,1.64,1.6,1.6,5170000,8310000
KEP,2023/04/13,4.75,5,4.75,5,256000,1230000
KPH,2023/04/13,5.21,5.21,5.21,5.21,0,0
KPHB,2023/04/13,6.48,6.48,6.48,6.48,0,0
KPPI,2023/04/13,1.56,1.56,1.56,1.56,1000,1560
LAND,2023/04/13,0.82,0.82,0.82,0.82,10000,8200
LBC,2023/04/13,17.96,17.96,17.96,17.96,0,0
LC,2023/04/13,0.123,0.124,0.118,0.118,2500000,302600
LCB,2023/04/13,0.125,0.129,0.12,0.12,1390000,173580
LFM,2023/04/13,16.98,17,16.2,16.6,5500,91670
LMG,2023/04/13,3.41,3.41,3.41,3.41,0,0
LODE,2023/04/13,0.63,0.66,0.6,0.65,347000,213680
LOTO,2023/04/13,1.79,1.79,1.79,1.79,0,0
LPC,2023/04/13,0.1,0.1,0.1,0.1,0,0
LPZ,2023/04/13,3.82,3.82,3.8,3.8,27000,103100
LSC,2023/04/13,0.81,0.81,0.81,0.81,0,0
LTG,2023/04/13,10,10.04,9.98,9.99,1300000,12960000
MA,2023/04/13,0.01,0.01,0.0099,0.0099,34100000,340800
MAB,2023/04/13,0.01,0.01,0.0098,0.0098,6700000,66800
MAC,2023/04/13,4.9,4.9,4.77,4.78,537000,2570000
MACAY,2023/04/13,5.3,5.3,5.3,5.3,0,0
MAH,2023/04/13,0.78,0.78,0.78,0.78,0,0
MAHB,2023/04/13,0.74,0.74,0.74,0.74,0,0
MARC,2023/04/13,1.02,1.07,1.02,1.07,1050000,1110000
MAXS,2023/04/13,4.71,4.71,4.63,4.63,82000,384030
MB,2023/04/13,0.295,0.295,0.29,0.29,60000,17550
MBC,2023/04/13,7,7.02,7,7.01,1700,11910
MBT,2023/04/13,58.35,58.5,57.7,58.2,748770,43530000
MED,2023/04/13,0.174,0.174,0.174,0.174,0,0
MEDIC,2023/04/13,0.63,0.63,0.6,0.63,441000,264930
MEG,2023/04/13,2.02,2.02,1.96,2,57280000,114130000
MER,2023/04/13,318,319,314.8,319,481230,152760000
MFC,2023/04/13,900,900,900,900,90,81000
MFIN,2023/04/13,2.1,2.1,2.1,2.1,0,0
MG,2023/04/13,0.13,0.13,0.13,0.13,0,0
MGH,2023/04/13,1,1,1,1,0,0
MHC,2023/04/13,0.225,0.225,0.225,0.225,0,0
MJC,2023/04/13,1.36,1.36,1.36,1.36,0,0
MJIC,2023/04/13,1.08,1.08,1.08,1.08,0,0
MM,2023/04/13,1.16,1.17,1.13,1.14,1620000,1860000
MONDE,2023/04/13,9.44,9.44,9.23,9.26,9580000,88840000
MPI,2023/04/13,3.78,3.86,3.76,3.86,23280000,89040000
MRC,2023/04/13,0.236,0.237,0.226,0.232,22200000,5170000
MREIT,2023/04/13,14.48,14.5,14.2,14.3,179100,2560000
MRSGI,2023/04/13,1.4,1.41,1.4,1.41,167000,233840
MVC,2023/04/13,5.74,5.74,5.74,5.74,0,0
MWC,2023/04/13,19.1,19.58,19.1,19.5,2670000,52010000
MWIDE,2023/04/13,2.97,3,2.94,3,648000,1920000
MWP,2023/04/13,100.7,100.7,100.7,100.7,0,0
MWP2A,2023/04/13,95,95,95,95,0,0
MWP2B,2023/04/13,92,92,92,92,850,78200
MWP4,2023/04/13,100,100,100,100,0,0
NI,2023/04/13,0.74,0.74,0.72,0.72,27000,19560
NIKL,2023/04/13,6.55,6.88,6.55,6.8,8490000,57420000
NOW,2023/04/13,1.4,1.4,1.3,1.39,3030000,4040000
NRCP,2023/04/13,0.57,0.57,0.57,0.57,0,0
NXGEN,2023/04/13,7,7,7,7,0,0
OM,2023/04/13,0.3,0.3,0.3,0.3,120000,36000
OPM,2023/04/13,0.01,0.01,0.01,0.01,4100000,41000
OPMB,2023/04/13,0.01,0.01,0.01,0.01,0,0
ORE,2023/04/13,0.83,0.85,0.82,0.83,747000,624720
OV,2023/04/13,0.0091,0.0091,0.0091,0.0091,2000000,18200
PA,2023/04/13,1.7,1.7,1.6,1.6,37000,60190
PAL,2023/04/13,5.4,5.4,5.35,5.35,6400,34260
PAX,2023/04/13,1.8,1.8,1.8,1.8,0,0
PBB,2023/04/13,8.13,8.13,8.12,8.12,26700,216970
PBC,2023/04/13,15.1,15.1,15,15,4400,66080
PCOR,2023/04/13,3.65,3.65,3.46,3.51,3520000,12370000
PCP,2023/04/13,0.205,0.205,0.205,0.205,0,0
PERC,2023/04/13,4.53,4.53,4.53,4.53,0,0
PGOLD,2023/04/13,32.5,32.5,31.95,32.3,241600,7750000
PHA,2023/04/13,0.3,0.3,0.285,0.295,690000,202300
PHC,2023/04/13,1.4,1.4,1.4,1.4,0,0
PHES,2023/04/13,0.36,0.36,0.36,0.36,1000000,360000
PHN,2023/04/13,19,19,19,19,20000,380000
PHR,2023/04/13,0.62,0.65,0.62,0.63,550000,349350
PIZZA,2023/04/13,8.29,8.29,8.21,8.22,12600,103500
PLC,2023/04/13,0.465,0.47,0.46,0.465,1220000,568900
PLUS,2023/04/13,2.68,2.69,2.6,2.67,1150000,3050000
PMPC,2023/04/13,5.1,5.1,5.1,5.1,0,0
PNB,2023/04/13,18.66,18.66,18.5,18.5,256100,4760000
PNC,2023/04/13,4.9,4.9,4.9,4.9,0,0
PNX,2023/04/13,7.69,8,7.51,8,10000,78030
PNX3A,2023/04/13,100.4,100.4,100.4,100.4,0,0
PNX3B,2023/04/13,48.95,48.95,48.95,48.95,0,0
PNX4,2023/04/13,282.6,282.6,280,282.4,2510,706780
PNXP,2023/04/13,100,100,100,100,0,0
PORT,2023/04/13,7.3,7.3,7.3,7.3,0,0
PPC,2023/04/13,5.27,5.49,5.27,5.49,33800,183280
PRC,2023/04/13,5.52,5.52,5.52,5.52,0,0
PREIT,2023/04/13,1.49,1.5,1.49,1.5,122000,181890
PRF2A,2023/04/13,1000,1000,1000,1000,0,0
PRF2B,2023/04/13,1027,1027,1027,1027,0,0
PRF3A,2023/04/13,990,990,980,980,1650,1620000
PRF3B,2023/04/13,1010,1010,1010,1010,2000,2020000
PRIM,2023/04/13,1.84,1.93,1.84,1.93,239000,447010
PRMX,2023/04/13,3.35,3.36,3.04,3.36,658000,2160000
PSB,2023/04/13,56,56,56,56,50,2800
PSE,2023/04/13,164,164,157.1,160,2330,374230
PTC,2023/04/13,115,115,115,115,0,0
PTT,2023/04/13,0.33,0.33,0.33,0.33,0,0
PX,2023/04/13,3.48,3.51,3.35,3.36,13130000,45090000
PXP,2023/04/13,5.99,5.99,5.78,5.84,506400,2960000
RCB,2023/04/13,23.6,23.6,23.5,23.5,65100,1530000
RCI,2023/04/13,0.43,0.43,0.43,0.43,690000,296700
RCR,2023/04/13,5.88,5.88,5.75,5.75,315400,1830000
REG,2023/04/13,3.07,3.07,3.07,3.07,0,0
RFM,2023/04/13,3.37,3.37,3.34,3.34,21000,70500
RLC,2023/04/13,14.7,14.7,14.08,14.2,10370000,147640000
RLT,2023/04/13,0.19,0.19,0.186,0.186,110000,20860
ROCK,2023/04/13,1.35,1.36,1.33,1.36,51000,68220
ROX,2023/04/13,0.74,0.74,0.74,0.74,0,0
RRHI,2023/04/13,54.5,54.5,52.55,53.55,123210,6560000
SBS,2023/04/13,4.1,4.1,4.05,4.05,11000,44600
SCC,2023/04/13,29.35,29.35,28.6,28.6,3540000,101730000
SECB,2023/04/13,91.5,92.7,91.5,92.4,158790,14660000
SEVN,2023/04/13,80,80,78,80,300,23830
SFI,2023/04/13,0.07,0.07,0.07,0.07,0,0
SFIP,2023/04/13,1.33,1.33,1.33,1.33,0,0
SGI,2023/04/13,0.87,0.89,0.87,0.88,107000,94160
SGP,2023/04/13,10.54,10.54,10.24,10.3,728500,7550000
SHLPH,2023/04/13,16.44,16.5,16.3,16.5,247700,4080000
SHNG,2023/04/13,2.6,2.61,2.56,2.6,76000,197130
SLF,2023/04/13,2550,2550,2550,2550,15,38250
SLI,2023/04/13,2.77,3.2,2.77,3.2,26000,81650
SM,2023/04/13,886.5,889,872,884,220120,193460000
SMC,2023/04/13,105.3,107.8,105.3,107.8,39130,4190000
SMC2A,2023/04/13,74,74,74,74,0,0
SMC2B,2023/04/13,76.05,76.05,76.05,76.05,0,0
SMC2C,2023/04/13,76.35,76.35,76.35,76.35,0,0
SMC2D,2023/04/13,75.3,75.3,75.3,75.3,0,0
SMC2E,2023/04/13,76.55,76.55,76.55,76.55,0,0
SMC2F,2023/04/13,74.5,74.5,74.2,74.2,12690,944210
SMC2G,2023/04/13,76.7,76.7,76.7,76.7,0,0
SMC2H,2023/04/13,75,75,75,75,0,0
SMC2I,2023/04/13,73.4,73.5,73.4,73.5,17700,1300000
SMC2J,2023/04/13,70,70.45,70,70.45,1040,72930
SMC2K,2023/04/13,71,71,70,70,630,44400
SMCP1,2023/04/13,74,74,74,74,0,0
SMPH,2023/04/13,32.85,33,32.35,32.85,11230000,366080000
SOC,2023/04/13,0.465,0.465,0.465,0.465,0,0
SPC,2023/04/13,8.95,8.95,8.87,8.87,45600,405250
SPM,2023/04/13,1.69,1.69,1.69,1.69,0,0
SPNEC,2023/04/13,1.68,1.7,1.65,1.69,22570000,37730000
SRDC,2023/04/13,0.8,0.8,0.8,0.8,0,0
SSI,2023/04/13,1.59,1.61,1.59,1.61,440000,703900
SSP,2023/04/13,1.84,1.84,1.78,1.78,335000,614000
STI,2023/04/13,0.36,0.36,0.35,0.35,690000,247200
STN,2023/04/13,0.26,0.26,0.26,0.26,0,0
STR,2023/04/13,2.8,2.8,2.68,2.8,55000,149330
SUN,2023/04/13,0.91,0.91,0.91,0.91,1000,910
T,2023/04/13,0.52,0.52,0.52,0.52,9000,4680
TBGI,2023/04/13,0.214,0.215,0.214,0.215,70000,15030
TCB2A,2023/04/13,0.96,0.96,0.95,0.95,9600,9170
TCB2B,2023/04/13,1,1,1,1,0,0
TCB2C,2023/04/13,50,50,50,50,0,0
TCB2D,2023/04/13,50.85,50.85,50.85,50.85,9360,475960
TECH,2023/04/13,3.02,3.03,2.93,2.94,589000,1740000
TECHW,2023/04/13,0.59,0.61,0.59,0.61,49000,29010
TEL,2023/04/13,1270,1288,1270,1280,109240,139650000
TFC,2023/04/13,49,49,49,49,0,0
TFHI,2023/04/13,98.5,100,98.45,100,2910,287810
TLII,2023/04/13,10,10,10,10,0,0
TLJJ,2023/04/13,10,10,10,10,0,0
TUGS,2023/04/13,1,1.01,0.99,1.01,391000,390850
UBP,2023/04/13,85,85,84.6,84.65,106840,9040000
UNI,2023/04/13,0.246,0.246,0.246,0.246,0,0
UPM,2023/04/13,0.0056,0.0056,0.0056,0.0056,14000000,78400
UPSON,2023/04/13,2.43,2.55,2.4,2.46,467000,1150000
URC,2023/04/13,143,143,141,141.2,376080,53120000
