stock_code,quote_date,open_price,high_price,low_price,close_price,volume,value
2GO,2023/04/14,14.38,14.38,14.38,14.38,16100,231520
8990B,2023/04/14,95,97.9,91,91,14710,1340000
8990P,2023/04/14,101.1,101.1,101.1,101.1,0,0
AAA,2023/04/14,1.61,1.61,1.61,1.61,0,0
AB,2023/04/14,7,7,6.6,6.9,5300,35800
ABA,2023/04/14,2.47,2.49,2.45,2.47,6590000,16200000
ABG,2023/04/14,3.12,3.12,3.12,3.12,1000,3120
ABS,2023/04/14,7.04,7.4,7.02,7.4,83200,591610
ABSP,2023/04/14,6.7,6.7,6.7,6.7,0,0
AC,2023/04/14,641.5,641.5,627,630,173460,109490000
ACE,2023/04/14,1.45,1.45,1.45,1.45,10000,14500
ACEN,2023/04/14,5.95,6.08,5.95,6.06,6140000,37130000
ACPA,2023/04/14,500,500,500,500,0,0
ACPB1,2023/04/14,489,489,488,488,1390,679100
ACR,2023/04/14,0.84,0.84,0.78,0.84,7000,5580
AEV,2023/04/14,51.7,51.7,51.25,51.3,540370,27750000
AGI,2023/04/14,12.44,12.5,12.18,12.18,491400,6020000
ALCO,2023/04/14,0.51,0.51,0.495,0.5,149000,74250
ALCPB,2023/04/14,102.3,102.3,102.3,102.3,0,0
ALCPC,2023/04/14,96,96,96,96,0,0
ALCPD,2023/04/14,500,500,500,500,0,0
ALHI,2023/04/14,5.1,5.1,5.1,5.1,0,0
ALI,2023/04/14,26.4,26.65,25.95,26.5,13260000,348290000
ALLDY,2023/04/14,0.228,0.232,0.227,0.23,5130000,1170000
ALLHC,2023/04/14,2.84,2.85,2.84,2.85,829000,2360000
ALTER,2023/04/14,1.25,1.29,1.25,1.28,22850000,29170000
ANI,2023/04/14,7.13,7.13,6.88,6.94,8350000,58800000
ANS,2023/04/14,10.3,10.3,10.28,10.28,55300,568620
AP,2023/04/14,37.2,37.5,37.05,37.4,579500,21670000
APB2R,2023/04/14,485,485,485,485,260,126100
APC,2023/04/14,0.228,0.228,0.228,0.228,0,0
APL,2023/04/14,0.031,0.032,0.03,0.031,500200000,15240000
APO,2023/04/14,0.65,0.65,0.63,0.63,218000,139580
APVI,2023/04/14,11.24,11.26,11,11.16,28800,319360
APX,2023/04/14,2.56,2.74,2.51,2.65,27580000,73060000
AR,2023/04/14,0.0046,0.0046,0.0046,0.0046,0,0
ARA,2023/04/14,0.94,0.94,0.93,0.93,186000,173330
AREIT,2023/04/14,32,32.4,31.9,32.05,726200,23310000
ASLAG,2023/04/14,1.54,1.54,1.54,1.54,126000,194040
AT,2023/04/14,4.46,4.61,4.46,4.57,432000,1970000
ATI,2023/04/14,14,14,13.54,13.7,61800,845970
ATN,2023/04/14,0.395,0.395,0.395,0.395,0,0
ATNB,2023/04/14,0.39,0.39,0.39,0.39,0,0
AUB,2023/04/14,42.35,42.35,41.6,41.6,5300,222630
AXLM,2023/04/14,2.62,2.62,2.59,2.6,306000,794920
BALAI,2023/04/14,0.61,0.61,0.58,0.59,8540000,5010000
BC,2023/04/14,4.65,4.81,4.65,4.7,31000,145870
BCB,2023/04/14,4.5,4.8,4.49,4.8,56000,257720
BCOR,2023/04/14,6.98,6.98,6.98,6.98,0,0
BCP,2023/04/14,23.3,23.3,23.3,23.3,0,0
BDO,2023/04/14,131,134.8,130.2,132,5060000,669450000
BEL,2023/04/14,1.21,1.23,1.2,1.23,446000,539300
BH,2023/04/14,680,680,680,680,0,0
BHI,2023/04/14,0.051,0.051,0.051,0.051,0,0
BKR,2023/04/14,1.46,1.47,1.46,1.47,165000,242150
